AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified,parent
851539,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851539,Meridionale difficile,"(Arango, 2009)",unaccepted,,220,Species,1509509.0,Pallenella difficile,"(Arango, 2009)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale difficile (Arango, 2009). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851539 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851539,1,0.0,0.0,0.0,,exact,2022-04-13T11:19:38.263Z,851534.0
851540,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851540,Meridionale dubia,"(Clark, 1963)",taxon inquirendum,,220,Species,851540.0,Meridionale dubia,"(Clark, 1963)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale dubia (Clark, 1963). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851540 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851540,1,0.0,0.0,0.0,,exact,2015-07-18T10:42:14.983Z,851534.0
851542,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851542,Meridionale flava,"(Arango & Brenneis, 2013)",unaccepted,,220,Species,1509511.0,Pallenella flava,"(Arango & Brenneis, 2013)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale flava (Arango & Brenneis, 2013). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851542 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851542,1,0.0,0.0,0.0,,exact,2022-04-13T11:19:38.263Z,851534.0
851543,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851543,Meridionale gracilis,"(Arango & Brenneis, 2013)",unaccepted,,220,Species,1509512.0,Pallenella gracilis,"(Arango & Brenneis, 2013)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale gracilis (Arango & Brenneis, 2013). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851543 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851543,1,0.0,0.0,0.0,,exact,2022-04-13T11:19:38.263Z,851534.0
851544,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851544,Meridionale harrisi,"(Arango & Brenneis, 2013)",unaccepted,,220,Species,1509513.0,Pallenella harrisi,"(Arango & Brenneis, 2013)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale harrisi (Arango & Brenneis, 2013). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851544 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851544,1,0.0,0.0,0.0,,exact,2022-04-13T11:19:38.263Z,851534.0
851546,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851546,Meridionale inflata,"(Staples, 2005)",unaccepted,,220,Species,1509514.0,Pallenella inflata,"(Staples, 2005)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale inflata (Staples, 2005). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851546 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851546,1,0.0,0.0,0.0,,exact,2022-04-13T11:19:38.263Z,851534.0
851548,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851548,Meridionale laevis,"(Hoek, P.P.C., 1881)",unaccepted,,220,Species,239418.0,Pallenella laevis,"Hoek, 1881",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale laevis (Hoek, P.P.C., 1881). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851548 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851548,1,0.0,0.0,0.0,,exact,2022-04-13T11:19:38.263Z,851534.0
851549,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851549,Meridionale pachycheira,"(Haswell, 1884)",unaccepted,"the reinstatement of the laevis specimen as type species calls for resurrection of the original genus name. In spite of Schimkewitsch (1909) erecting Pallenella based on an invalid diagnostic character, his genus name takes precedence over Meridionale",220,Species,1509516.0,Pallenella pachycheira,"(Haswell, 1884)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale pachycheira (Haswell, 1884). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851549 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851549,1,0.0,0.0,0.0,,exact,2021-05-27T11:16:41.027Z,851534.0
851550,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851550,Meridionale reflexa,"(Stock, 1968)",unaccepted,"the reinstatement of the laevis specimen as type species calls for resurrection of the original genus name. In spite of Schimkewitsch (1909) erecting Pallenella based on an invalid diagnostic character, his genus name takes precedence over Meridionale",220,Species,1509517.0,Pallenella reflexa,"(Stock, 1968)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale reflexa (Stock, 1968). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851550 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851550,1,0.0,0.0,0.0,,exact,2022-04-13T11:19:38.263Z,851534.0
851551,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851551,Meridionale tasmania,"(Arango & Brenneis, 2013)",unaccepted,,220,Species,1509518.0,Pallenella tasmania,"(Arango & Brenneis, 2013)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale tasmania (Arango & Brenneis, 2013). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851551 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851551,1,0.0,0.0,0.0,,exact,2022-04-13T11:19:38.263Z,851534.0
851552,https://www.marinespecies.org/aphia.php?p=taxdetails&id=851552,Meridionale watsonae,"(Staples, 2005)",unaccepted,"the reinstatement of the laevis specimen as type species calls for resurrection of the original genus name. In spite of Schimkewitsch (1909) erecting Pallenella based on an invalid diagnostic character, his genus name takes precedence over Meridionale",220,Species,1509519.0,Pallenella watsonae,"(Staples, 2005)",851534,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Meridionale,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Meridionale watsonae (Staples, 2005). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=851552 on 2024-07-24",urn:lsid:marinespecies.org:taxname:851552,1,0.0,0.0,0.0,,exact,2023-10-16T10:27:54.523Z,851534.0
134583,https://www.marinespecies.org/aphia.php?p=taxdetails&id=134583,Neopallene,"Dohrn, 1881",accepted,,180,Genus,134583.0,Neopallene,"Dohrn, 1881",1564,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Neopallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Neopallene Dohrn, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134583 on 2024-07-24",urn:lsid:marinespecies.org:taxname:134583,1,,,,,exact,2010-06-12T15:38:59.607Z,1564.0
239981,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239981,Neopallene antipoda,"Stock, 1954",accepted,,220,Species,239981.0,Neopallene antipoda,"Stock, 1954",134583,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Neopallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Neopallene antipoda Stock, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239981 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239981,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,134583.0
134651,https://www.marinespecies.org/aphia.php?p=taxdetails&id=134651,Neopallene azorensis,"Arnaud, 1974",accepted,,220,Species,134651.0,Neopallene azorensis,"Arnaud, 1974",134583,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Neopallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Neopallene azorensis Arnaud, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134651 on 2024-07-24",urn:lsid:marinespecies.org:taxname:134651,1,0.0,0.0,0.0,,exact,2007-01-19T16:36:29.470Z,134583.0
134652,https://www.marinespecies.org/aphia.php?p=taxdetails&id=134652,Neopallene campanellae,"Dohrn, 1881",accepted,,220,Species,134652.0,Neopallene campanellae,"Dohrn, 1881",134583,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Neopallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Neopallene campanellae Dohrn, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134652 on 2024-07-24",urn:lsid:marinespecies.org:taxname:134652,1,0.0,0.0,0.0,,exact,2007-01-19T16:36:29.470Z,134583.0
236286,https://www.marinespecies.org/aphia.php?p=taxdetails&id=236286,Oropallene,"Schimkewitsch, 1930",accepted,,180,Genus,236286.0,Oropallene,"Schimkewitsch, 1930",1564,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene Schimkewitsch, 1930. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=236286 on 2024-07-24",urn:lsid:marinespecies.org:taxname:236286,1,,,,,exact,2007-01-10T17:29:40.813Z,1564.0
239812,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239812,Oropallene dimorpha,"(Hoek, 1898)",accepted,,220,Species,239812.0,Oropallene dimorpha,"(Hoek, 1898)",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene dimorpha (Hoek, 1898). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239812 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239812,1,0.0,0.0,0.0,,exact,2008-12-13T17:46:27.640Z,236286.0
240010,https://www.marinespecies.org/aphia.php?p=taxdetails&id=240010,Oropallene dolichodera,"Child, 1995",accepted,,220,Species,240010.0,Oropallene dolichodera,"Child, 1995",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene dolichodera Child, 1995. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240010 on 2024-07-24",urn:lsid:marinespecies.org:taxname:240010,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,236286.0
379134,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379134,Oropallene heterodenta,"Hilton, 1942",unaccepted,,220,Species,239465.0,Anoropallene palpida,"(Hilton, 1939)",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene heterodenta Hilton, 1942. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379134 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379134,1,0.0,0.0,0.0,,exact,2008-12-31T17:13:17.393Z,236286.0
239704,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239704,Oropallene metacaula,"Child, 1995",accepted,,220,Species,239704.0,Oropallene metacaula,"Child, 1995",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene metacaula Child, 1995. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239704 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239704,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,236286.0
379123,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379123,Oropallene minjerriba,"Bamber, 2008",accepted,,220,Species,379123.0,Oropallene minjerriba,"Bamber, 2008",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene minjerriba Bamber, 2008. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379123 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379123,1,0.0,0.0,0.0,0.0,exact,2008-12-31T16:01:41.177Z,236286.0
239826,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239826,Oropallene minor,"Clark, 1963",accepted,,220,Species,239826.0,Oropallene minor,"Clark, 1963",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene minor Clark, 1963. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239826 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239826,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,236286.0
379135,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379135,Oropallene ovigerosetosus,"Hilton, 1942",unaccepted,,220,Species,240401.0,Callipallene ovigerosetosus,"(Hilton, 1942)",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene ovigerosetosus Hilton, 1942. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379135 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379135,1,0.0,0.0,0.0,,exact,2008-12-31T17:13:17.393Z,236286.0
379136,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379136,Oropallene palpida,"(Hilton, 1939)",unaccepted,,220,Species,239465.0,Anoropallene palpida,"(Hilton, 1939)",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene palpida (Hilton, 1939). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379136 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379136,1,0.0,0.0,0.0,,exact,2016-11-14T23:14:52.780Z,236286.0
240008,https://www.marinespecies.org/aphia.php?p=taxdetails&id=240008,Oropallene polaris,"Hedgpeth, 1963",accepted,,220,Species,240008.0,Oropallene polaris,"Hedgpeth, 1963",236286,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Oropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Oropallene polaris Hedgpeth, 1963. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240008 on 2024-07-24",urn:lsid:marinespecies.org:taxname:240008,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,236286.0
236291,https://www.marinespecies.org/aphia.php?p=taxdetails&id=236291,Pallenella,"Schimkewitsch, 1909",accepted,,180,Genus,236291.0,Pallenella,"Schimkewitsch, 1909",1564,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella Schimkewitsch, 1909. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=236291 on 2024-07-24",urn:lsid:marinespecies.org:taxname:236291,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,1564.0
1509504,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509504,Pallenella ambigua,"(Stock, 1956)",accepted,,220,Species,1509504.0,Pallenella ambigua,"(Stock, 1956)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella ambigua (Stock, 1956). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509504 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509504,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1644219,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1644219,Pallenella baroni,"Brenneis, Arango, Sharma & Schwentner, 2020",accepted,,220,Species,1644219.0,Pallenella baroni,"Brenneis, Arango, Sharma & Schwentner, 2020",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella baroni Brenneis, Arango, Sharma & Schwentner, 2020. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1644219 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1644219,1,0.0,0.0,0.0,,exact,2023-02-26T15:35:06.683Z,236291.0
1509505,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509505,Pallenella brevicephala,"(Staples, 2008)",accepted,,220,Species,1509505.0,Pallenella brevicephala,"(Staples, 2008)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella brevicephala (Staples, 2008). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509505 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509505,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509506,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509506,Pallenella chevron,"(Staples, 2007)",accepted,,220,Species,1509506.0,Pallenella chevron,"(Staples, 2007)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella chevron (Staples, 2007). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509506 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509506,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509507,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509507,Pallenella constricta,"(Arango & Brenneis, 2013)",accepted,,220,Species,1509507.0,Pallenella constricta,"(Arango & Brenneis, 2013)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella constricta (Arango & Brenneis, 2013). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509507 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509507,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509509,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509509,Pallenella difficile,"(Arango, 2009)",accepted,,220,Species,1509509.0,Pallenella difficile,"(Arango, 2009)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella difficile (Arango, 2009). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509509 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509509,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509520,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509520,Pallenella dubia,"(Clark, 1963)",taxon inquirendum,,220,Species,1509520.0,Pallenella dubia,"(Clark, 1963)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella dubia (Clark, 1963). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509520 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509520,1,,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509511,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509511,Pallenella flava,"(Arango & Brenneis, 2013)",accepted,,220,Species,1509511.0,Pallenella flava,"(Arango & Brenneis, 2013)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella flava (Arango & Brenneis, 2013). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509511 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509511,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509512,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509512,Pallenella gracilis,"(Arango & Brenneis, 2013)",accepted,,220,Species,1509512.0,Pallenella gracilis,"(Arango & Brenneis, 2013)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella gracilis (Arango & Brenneis, 2013). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509512 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509512,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509513,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509513,Pallenella harrisi,"(Arango & Brenneis, 2013)",accepted,,220,Species,1509513.0,Pallenella harrisi,"(Arango & Brenneis, 2013)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella harrisi (Arango & Brenneis, 2013). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509513 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509513,1,1.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509514,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509514,Pallenella inflata,"(Staples, 2005)",accepted,,220,Species,1509514.0,Pallenella inflata,"(Staples, 2005)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella inflata (Staples, 2005). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509514 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509514,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
239418,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239418,Pallenella laevis,"Hoek, 1881",accepted,,220,Species,239418.0,Pallenella laevis,"Hoek, 1881",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella laevis Hoek, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239418 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239418,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509516,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509516,Pallenella pachycheira,"(Haswell, 1884)",accepted,,220,Species,1509516.0,Pallenella pachycheira,"(Haswell, 1884)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella pachycheira (Haswell, 1884). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509516 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509516,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
1509517,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509517,Pallenella reflexa,"(Stock, 1968)",accepted,,220,Species,1509517.0,Pallenella reflexa,"(Stock, 1968)",236291,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pallenella,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenella reflexa (Stock, 1968). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509517 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509517,1,0.0,0.0,0.0,,exact,2021-05-09T08:46:44.147Z,236291.0
