key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNotes	county	gbifID	collectionCode	occurrenceID	depth	depthAccuracy	waterBody	institutionKey	datasetName	samplingProtocol	eventID	scientificNameID	eventTime	locality	fieldNumber	networkKeys	collectionKey	collectionID	verbatimLocality	projectId	dateIdentified	sampleSizeUnit	sampleSizeValue	identificationReferences	type	locationID	parentEventID	footprintWKT	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	otherCatalogNumbers	dynamicProperties	infraspecificEpithet	higherGeography
3400689456	4bdc7171-c006-41b8-b3bf-e6f5227206b3	1e9400fa-ce73-4737-9eaa-f25df148945c	b68add0c-c5b6-451a-818c-203a0253bac9	1e9400fa-ce73-4737-9eaa-f25df148945c	VE	EML	2024-07-25T10:13:24.938+00:00	2024-07-25T10:13:58.696+00:00	139	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	21.579818	-88.198363				NORTH_AMERICA		{}	2018.0	5.0	19.0	2018-05-19T11:32:31	139.0	139.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-25T10:13:58.696+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'RL1805_E6_B2_023'}]	[]	[]	[]	False	Vanesa Papiol|Luis Sauma|Yasmín Dávila|César Salazar|Alejandra Garnica|Jesús Rufino Correa|Gerardo Alberto Sosa|Xaní Malagón	Anna Soler-Membrives	WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	LATIN_AMERICA	RL1805_E6_B2_023	MEYU-23	UMDI-FC-UNAM			3400689456	Universitat_Autònoma_de_Barcelona	RL1805_E6_B2_023	1.04	0.0		094e4de4-3108-4adf-93ea-4e2529f4b34c	CEMIEO_GS_RL_UNAM	PVC core	RL1805_E6_B2	urn:lsid:marinespecies.org:taxname:134646		San Felipe		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				CEMIEO_GS_RL_UNAM	2021-10-20T00:00:00	square metre	0.018	Child, C. (1995). Antarctic and subantarctic Pycnogonida V. The family Pycnogonidae, Phoxilidiidae, Endeidae and Callipallenidae, including the genus Pallenopsis. Biology of the Antarctic Seas XXIII. Antarctic Research Series, 69, 113-160.|Munilla, T. and Soler-Membrives, A. (2014). Picnogónida. Fauna Ibérica Vol. 39. M.A. Ramos et al. (eds), Madrid, 293 pp.|Stock, J. (1974). Medio and infralittoral Pycnogonida collected during the I.I.O.E. near the landbase of Nossi-Bé, Madagascar. Bulletin Zoölogisch Museum Universiteit van Amsterdam 4(3), 11-22.	Sample	http://marineregions.org/mrgid/19141	RL1805_E6_B2											
3400689423	4bdc7171-c006-41b8-b3bf-e6f5227206b3	1e9400fa-ce73-4737-9eaa-f25df148945c	b68add0c-c5b6-451a-818c-203a0253bac9	1e9400fa-ce73-4737-9eaa-f25df148945c	VE	EML	2024-07-25T10:13:24.938+00:00	2024-07-25T10:13:58.207+00:00	139	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	21.603268	-88.155802				NORTH_AMERICA		{}	2018.0	5.0	18.0	2018-05-18T12:44:37	138.0	138.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-25T10:13:58.207+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'RL1805_E9c4_Pastos_025'}]	[]	[]	[]	False	Vanesa Papiol|Luis Sauma|Yasmín Dávila|César Salazar|Alejandra Garnica|Jesús Rufino Correa|Gerardo Alberto Sosa|Xaní Malagón	Anna Soler-Membrives	WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	LATIN_AMERICA	RL1805_E9c4_Pastos_025	MEYU-15	UMDI-FC-UNAM			3400689423	Universitat_Autònoma_de_Barcelona	RL1805_E9c4_Pastos_025	0.87	0.0		094e4de4-3108-4adf-93ea-4e2529f4b34c	CEMIEO_GS_RL_UNAM	Dredge	RL1805_E9c4_Pastos	urn:lsid:marinespecies.org:taxname:134646		Rio Lagartos		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				CEMIEO_GS_RL_UNAM	2021-10-20T00:00:00	square metre	0.052	Child, C. (1995). Antarctic and subantarctic Pycnogonida V. The family Pycnogonidae, Phoxilidiidae, Endeidae and Callipallenidae, including the genus Pallenopsis. Biology of the Antarctic Seas XXIII. Antarctic Research Series, 69, 113-160.|Munilla, T. and Soler-Membrives, A. (2014). Picnogónida. Fauna Ibérica Vol. 39. M.A. Ramos et al. (eds), Madrid, 293 pp.|Stock, J. (1974). Medio and infralittoral Pycnogonida collected during the I.I.O.E. near the landbase of Nossi-Bé, Madagascar. Bulletin Zoölogisch Museum Universiteit van Amsterdam 4(3), 11-22.	Sample	http://marineregions.org/mrgid/19141	RL1805_E9c4_Pastos											
2240585700	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.363+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '2.08820581356499E-4', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '150910539001022', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	65.044167	6.2405						{}	2015.0	8.0	20.0	2015-08-20T05:57Z/2015-08-20T06:02Z	232.0	232.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:33.363+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '150910539001022'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	150910539001022	150910539001022	IMR			2240585700	IMRMarbunnBenthos	150910539001022	435.39	0.8000000000000114	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2015113 Sample: 539	urn:lsid:marinespecies.org:taxname:134646	05:57Z/06:02Z	MAREANO Reference Station: 1509	catchId: 22													LINESTRING(6.2405 65.044167,6.236833 65.045667)										
2556244428	d30a617e-cac3-470c-a070-601376f45d6b	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:44:53.305+00:00	2024-04-11T12:45:24.372+00:00	332	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '400', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '157480895001013', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.4', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '157480895001013', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	66.849	8.439						{}	2015.0	9.0	4.0	2015-09-04T01:49Z/2015-09-04T02:03Z	247.0	247.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:45:24.372+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '157480895001013'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	157480895001013	157480895001013	IMR			2556244428	IMRMarbunnBenthos	157480895001013	259.0	0.05000000000001137	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	grab_2006-2022	Large VV grab,Subsample method: Sieve content - Mesh size (mm): 1.0	Cruise: 58GS-2015113 Sample: 895	urn:lsid:marinespecies.org:taxname:134646	01:49Z/02:03Z	MAREANO Reference Station: 1574	catchId: 13																							
1265464357	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.780+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1.8347277264054E-4', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '052310353005041', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	70.703368	17.34641						{}	2010.0	7.0	29.0	2010-07-29T23:31Z/2010-07-29T23:37Z	210.0	210.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:33.780+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '052310353005041'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	052310353005041	052310353005041	IMR			1265464357	IMRMarbunnBenthos	052310353005041	277.625	3.214999999999975	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2010110 Sample: 353	urn:lsid:marinespecies.org:taxname:134646	23:31Z/23:37Z	MAREANO Reference Station: 523	catchId: 41													LINESTRING(17.34641 70.703368,17.349 70.705667)										
2434360457	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:30.802+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.524_2/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.524_1', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.524_2/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}, {'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.524_1/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.524_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.524_1/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE								{}	1986.0			1986-01-01/1986-12-31	1.0	365.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2021-01-28T00:00:00.000+00:00	2024-07-23T00:33:30.802+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.524@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.524_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.524_1/format/large'}, {'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.524_1', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.524_2/format/large'}]	[]	[]	False	Tydeman Cape Verde isl. exp.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.524@CRS	RMNH.PYC.524				2434360457	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.524				0e919a55-08d3-4bd2-aec1-200858fafd92						sta. 7.107		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']													WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	1986	Animalia|Nymphonidae				
203582916	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.678+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	33.8683	-8.2133						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:51.678+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582916'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24733	Ifremer			203582916	Biocean	203582916	181.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
203582919	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.678+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	35.9017	-6.2417						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:51.678+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582919'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24817	Ifremer			203582919	Biocean	203582919	150.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
203582921	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.676+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	36.2483	-8.0417						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:51.676+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582921'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		24902	Ifremer			203582921	Biocean	203582921	1370.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
203582922	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.675+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	35.43	-4.2833						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:51.675+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582922'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24975	Ifremer			203582922	Biocean	203582922	205.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
203582933	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.679+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	35.43	-4.29						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:51.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582933'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25445	Ifremer			203582933	Biocean	203582933	195.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
203582937	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.631+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	36.6917	-7.3233						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:51.631+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582937'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		25662	Ifremer			203582937	Biocean	203582937	544.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
203582938	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.631+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	36.2417	-7.94						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:51.631+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582938'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		25758	Ifremer			203582938	Biocean	203582938	1182.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
811981958	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:53.032+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	33.8683	-8.2133						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:53.032+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811981958'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24733	Ifremer			811981958	bio_dba	811981958	181.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
