key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	nomenclaturalCode	verbatimEventDate	locality	eventRemarks	fieldNumber	language	collectionCode	gbifID	occurrenceID	type	catalogNumber	institutionCode	locationID	occurrenceRemarks	higherClassification	collectionID	individualCount	dateIdentified	decimalLatitude	decimalLongitude	datasetName	identifiedBy	geodeticDatum	rightsHolder	recordNumber	county	bibliographicCitation	depth	depthAccuracy	waterBody	datasetID	samplingProtocol	verbatimLocality	verbatimDepth	ownerInstitutionCode	georeferenceSources	verbatimCoordinateSystem	habitat	georeferenceProtocol	http://unknown.org/occurrenceDetails
3948812324	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:20.580+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE	NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California	1964.0	9.0		1964-09			[]	2022-10-27T15:38:56.000+00:00	2024-07-22T23:00:20.580+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:401695'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	Ray Ghelardi	Fluid-75% EtOH(1)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:401695	http://grscicoll.org/institution/california-academy-sciences	ICZN	Sep 1964	Bodega Bay, Horseshoe Cove	DIGIN ENTRY. Data imported incomplete. Replace this text and initial once record is complete for all tables.	154722	en	IZ	3948812324	urn:catalog:CAS:IZ:401695	Physical Object	401695	CAS	e14320a0-edd5-4d7b-a495-64b08baa4b15		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470						Kevin C. Myers						12.19												
1322519496	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:28.257+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE		California	{}	North Pacific Ocean, United States, California, Marin County	1934.0	12.0	20.0	1934-12-20	354.0	354.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:41:00.000+00:00	2024-07-02T12:39:28.257+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3eb33b14d-0302-4119-9cfd-9168e045dcf7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3eb33b14d-0302-4119-9cfd-9168e045dcf7	urn:lsid:biocol.org:col:34871		20 DEC 1934	Tomales Bay, Dillon Beach				IZ	1322519496	http://n2t.net/ark:/65665/3eb33b14d-0302-4119-9cfd-9168e045dcf7		USNM 80892	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0				NMNH Extant Biology	Hilton, W. A.				Marin County				North Pacific Ocean										
1318871707	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:45.197+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE		California	{}	North Pacific Ocean, United States, California	1933.0	5.0	11.0	1933-05-11	131.0	131.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:47:00.000+00:00	2024-07-02T12:37:45.197+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/349d1ae4e-c488-496c-b2a9-ecc90eef3c9a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	J. Hedgpeth	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/349d1ae4e-c488-496c-b2a9-ecc90eef3c9a	urn:lsid:biocol.org:col:34871		11 MAY 1933	Muir Beach				IZ	1318871707	http://n2t.net/ark:/65665/349d1ae4e-c488-496c-b2a9-ecc90eef3c9a		USNM 80893	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	10.0				NMNH Extant Biology	Hedgpeth, J. W.								North Pacific Ocean										
1322017931	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:49.514+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE		California	{}	North Pacific Ocean, San Francisco Bay, United States, California	1913.0	1.0	20.0	1913-01-20	20.0	20.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-11-04T17:08:00.000+00:00	2024-07-02T12:39:49.514+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d50c9aad-ffc9-41e7-9d7f-42513db07e1b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3d50c9aad-ffc9-41e7-9d7f-42513db07e1b	urn:lsid:biocol.org:col:34871			San Francisco Bay, Middle Section of Bay		USFC/A5829		IZ	1322017931	http://n2t.net/ark:/65665/3d50c9aad-ffc9-41e7-9d7f-42513db07e1b		USNM 80890	USNM	5829		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0				NMNH Extant Biology	Hilton, W. A.								North Pacific Ocean, San Francisco Bay										
1321197451	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.755+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE		California	{}	North Pacific Ocean, San Francisco Bay, United States, California	1912.0	4.0	15.0	1912-04-15	106.0	106.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-11-03T14:52:00.000+00:00	2024-07-02T12:38:08.755+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b0ada2d1-040d-42b0-b366-e0df18b48ac6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3b0ada2d1-040d-42b0-b366-e0df18b48ac6	urn:lsid:biocol.org:col:34871			San Francisco Bay, Middle Section of Bay		USFC/A5770		IZ	1321197451	http://n2t.net/ark:/65665/3b0ada2d1-040d-42b0-b366-e0df18b48ac6		USNM 80889	USNM	5770		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	3.0				NMNH Extant Biology	Hilton, W. A.						13.7	0.0	North Pacific Ocean, San Francisco Bay										
1321222195	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:51.337+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE		California	{}	North Pacific Ocean, San Francisco Bay, United States, California	1912.0	4.0	8.0	1912-04-08	99.0	99.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-11-06T11:42:00.000+00:00	2024-07-02T12:37:51.337+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b1c52890-3b98-4bf6-93e9-6f3e9d99d313'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3b1c52890-3b98-4bf6-93e9-6f3e9d99d313	urn:lsid:biocol.org:col:34871			San Francisco Bay, Lower Section of Bay		USFC/A5766		IZ	1321222195	http://n2t.net/ark:/65665/3b1c52890-3b98-4bf6-93e9-6f3e9d99d313		USNM 80888	USNM	5766		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0				NMNH Extant Biology	Hilton, W. A.						7.0	0.0	North Pacific Ocean, San Francisco Bay										
1318623111	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:03.266+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE	NORTH_AMERICA	British Columbia	{}	North Pacific Ocean, Canada, British Columbia	1909.0	5.0		1909-05			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-09-28T09:15:00.000+00:00	2024-07-02T12:39:03.266+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33ed6a0d7-7844-461a-b62c-11a8c068d398'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	W. Spreadborough	Alcohol (Ethanol)	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	http://n2t.net/ark:/65665/33ed6a0d7-7844-461a-b62c-11a8c068d398	urn:lsid:biocol.org:col:34871		-- MAY 1909	Vancouver Island, Ucluelet, W Side Of Island				IZ	1318623111	http://n2t.net/ark:/65665/33ed6a0d7-7844-461a-b62c-11a8c068d398		USNM 62347	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0				NMNH Extant Biology	Schmitt, Waldo LaSalle, Smithsonian Institution, National Museum of Natural History								North Pacific Ocean										
1322520829	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:31.719+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE		California	{}	United States, California	1899.0	3.0		1899-03			['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:45:00.000+00:00	2024-07-02T12:39:31.719+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3eb4261f1-00e5-4c70-9215-a7ab49e16ea9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3eb4261f1-00e5-4c70-9215-a7ab49e16ea9	urn:lsid:biocol.org:col:34871		-- MAR 1899	Oakland, Oakland Creek				IZ	1322520829	http://n2t.net/ark:/65665/3eb4261f1-00e5-4c70-9215-a7ab49e16ea9		USNM 80894	USNM	12		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0				NMNH Extant Biology	Cole, L. J.																		
1319542488	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:12.320+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE		Alaska	{}	North Pacific Ocean, Bering Sea, United States, Alaska	1890.0	6.0	2.0	1890-06-02	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-03-10T14:51:00.000+00:00	2024-07-02T12:39:12.320+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3677e461c-5b6a-419d-912d-44db09d124bf'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3677e461c-5b6a-419d-912d-44db09d124bf	urn:lsid:biocol.org:col:34871			Bristol Bay, Kvichak Bay		USFC/A3232		IZ	1319542488	http://n2t.net/ark:/65665/3677e461c-5b6a-419d-912d-44db09d124bf		USNM 80887	USNM	3232		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	4.0		58.525	-157.571	NMNH Extant Biology	Hilton, W. A.	WGS84					19.2	0.0	North Pacific Ocean, Bering Sea							Degrees Minutes Seconds			
1319556642	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:12.800+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE	NORTH_AMERICA	Alaska	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.2_1', 'name': 'Alaska'}, 'level2': {'gid': 'USA.2.2_1', 'name': 'Aleutians West'}}	North Pacific Ocean, Bering Sea, United States, Alaska	1873.0	7.0		1873-07			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-11T14:16:00.000+00:00	2024-07-02T12:39:12.800+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/368212363-678a-4708-9d5b-fe3f12fa82e9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	W. Dall	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/368212363-678a-4708-9d5b-fe3f12fa82e9	urn:lsid:biocol.org:col:34871			Aleutian Islands, Rat Islands, Kiska Island Harbor				IZ	1319556642	http://n2t.net/ark:/65665/368212363-678a-4708-9d5b-fe3f12fa82e9		USNM 13351	USNM	Multiple Stations		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	4.0		51.95	177.45	NMNH Extant Biology	Hilton, W. A.	WGS84					21.5	5.5	North Pacific Ocean, Bering Sea										
1321039521	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:48.090+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE	NORTH_AMERICA	Alaska	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.2_1', 'name': 'Alaska'}, 'level2': {'gid': 'USA.2.2_1', 'name': 'Aleutians West'}}	North Pacific Ocean, Bering Sea, United States, Alaska	1873.0	7.0		1873-07			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-11T14:16:00.000+00:00	2024-07-02T12:37:48.090+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a9b5fff2-ea7d-42f3-a2c4-cee73819ce35'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	W. Dall	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3a9b5fff2-ea7d-42f3-a2c4-cee73819ce35	urn:lsid:biocol.org:col:34871			Aleutian Islands, Rat Islands, Kiska Island Harbor				IZ	1321039521	http://n2t.net/ark:/65665/3a9b5fff2-ea7d-42f3-a2c4-cee73819ce35		USNM 80906	USNM	Multiple Stations		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	3.0		51.95	177.45	NMNH Extant Biology	Hilton, W. A.	WGS84					21.5	5.5	North Pacific Ocean, Bering Sea										
1322908238	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:34.575+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE	NORTH_AMERICA	Alaska	{}	North Pacific Ocean, Bering Sea, United States, Alaska	1873.0	7.0	7.0	1873-07-07	188.0	188.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:20:00.000+00:00	2024-07-02T12:38:34.575+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fc71bb73-08a7-4015-89c6-39a78b6add22'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	W. Dall	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3fc71bb73-08a7-4015-89c6-39a78b6add22	urn:lsid:biocol.org:col:34871		07 JUL 1873	Kiska Island Harbor		188		IZ	1322908238	http://n2t.net/ark:/65665/3fc71bb73-08a7-4015-89c6-39a78b6add22		USNM 80905	USNM	1014		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	7.0		51.9669	177.564	NMNH Extant Biology	Hilton, W. A.	WGS84					21.0	5.0	North Pacific Ocean, Bering Sea							Decimal degrees	Sandy.	Alexandria Digital Library Gazetteer	
1914268603	96771fb8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	60383ab8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	DE	BIOCASE	2024-07-23T05:19:40.345+00:00	2024-07-23T05:19:49.893+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT	2118444	1	54	354	9477065	6313	2118396	2118444	2118444	Achelia gracilipes (Cole, 1904)	Achelia gracilipes (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia gracilipes	Achelia	gracilipes	SPECIES	ACCEPTED	NE			{}								['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-23T05:19:49.893+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1710'}]	[]	[]	[]	16946ec1-8db3-45b8-b084-7644384cc5f5		False			Pycnogonida	CO	[]	[]	LATIN_AMERICA	Colombia	EUROPE	1710			19.05.1985	Santa Marta, Punta de Betin				Collection Pantopoda	1914268603			1710	SMF			Ammotheidae			1987-07-10T00:00:00																						http://sesam.senckenberg.de/page/index.asp?objekt_id=1270789&sprache_kurz=en
