key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	habitat	municipality	county	verbatimLocality	collectionCode	gbifID	language	occurrenceID	type	vernacularName	ownerInstitutionCode	occurrenceRemarks	higherClassification	parentNameUsage	networkKeys	individualCount	waterBody	institutionKey	collectionKey	identifiedBy	preparations	samplingProtocol	eventID	institutionID	locality	fieldNumber	verbatimDepth	catalogNumber	institutionCode	parentEventID	collectionID	modified	datasetID	elevation	organismQuantity	organismQuantityType	recordNumber	verbatimEventDate	locationID	bibliographicCitation	projectId	depth	acceptedNameUsage	scientificNameID	locationRemarks	dateIdentified	nomenclaturalCode	disposition	materialEntityID	otherCatalogNumbers	taxonID	verbatimIdentification	dynamicProperties
4399690421	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.045+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	77.502833	139.994833				{}		1995.0	7.0	30.0	1995-07-30	211.0	211.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.045+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '93e362ae-5c25-4050-b4f9-12182ab65069'}]	[]	[]	[]	False		RV Polarstern	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		93e362ae-5c25-4050-b4f9-12182ab65069					OBFc	4399690421		93e362ae-5c25-4050-b4f9-12182ab65069			IORAS				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	Laptev Sea	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	Turpaeva, Elena	EtOH 75%	Agassiz Trawl	RV Polarstern_cruise ARK XI/1_st.36/010a	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Laptev Sea	36/010a	40.3 m	INV0001043	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2																						
4399691504	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.018+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	74.1127032	109.906243				{}		1995.0	9.0	6.0	1995-09-06	249.0	249.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.018+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '641e53da-7da6-41b6-803e-6e54079df684'}]	[]	[]	[]	False		RV Ya.Smirnitsky	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		641e53da-7da6-41b6-803e-6e54079df684					OBFc	4399691504		641e53da-7da6-41b6-803e-6e54079df684			IORAS				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	Laptev Sea	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	Turpaeva, Elena	EtOH 75%	Dredge	RV Ya.Smirnitsky__st.73	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Khatanga Gulf, Laptev Sea	73	34.0 m	INV0001037	IORAS		fd699988-ab5d-4737-9443-9085cea191d2																						
1804300590	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:24.619+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.5		NORTH_AMERICA	Nunavut (Terr.)	{}		1954.0	7.0	24.0	1954-07-24	205.0	205.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:24.619+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0921f4f7-023a-23a4-d5b3-2f07ce94ea98'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	0921f4f7-023a-23a4-d5b3-2f07ce94ea98		Isachsen	Ellef Ringnes I.		CMNC	1804300590	en	0921f4f7-023a-23a4-d5b3-2f07ce94ea98	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			1.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830		fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0090	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00					54-21	1954-07-24	CMNC 1988-0250	(CMNC 1994-0090)													
1416926823	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:48.208+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.5		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	7.0	24.0	1954-07-24	205.0	205.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:48.208+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-633'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-633					CMNC	1416926823		cmn-arctic-marine-benthos-633	PhysicalObject							1.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830					http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0090	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-07-24			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1804300693	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:19.369+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.533		NORTH_AMERICA	Nunavut (Terr.)	{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}		1954.0	8.0	5.0	1954-08-05	217.0	217.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:19.369+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '098a8373-8435-4354-5b99-086a35c590c0'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	098a8373-8435-4354-5b99-086a35c590c0		Isachsen	Ellef Ringnes I.		CMNC	1804300693	en	098a8373-8435-4354-5b99-086a35c590c0	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			5.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Station Bay			CMNC 1994-0088	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00						1954-08-05	CMNFI 1960-0444B	(CMNC 1994-0088)						1993-09-14T00:00:00							
1804300727	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:21.467+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.5		NORTH_AMERICA	Nunavut (Terr.)	{}		1954.0	8.0	18.0	1954-08-18	230.0	230.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:21.467+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '09ca28a0-0c62-c624-9898-90d1e753f4cb'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	09ca28a0-0c62-c624-9898-90d1e753f4cb		Isachsen	Ellef Ringnes I.		CMNC	1804300727	en	09ca28a0-0c62-c624-9898-90d1e753f4cb	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			1.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-the-Fog Bay			CMNC 1994-0060	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00					28	1954-08-18	CMNC 1984-0353	(CMNC 1994-0060)						1993-09-14T00:00:00							
1804317796	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:12.515+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.533		NORTH_AMERICA	Nunavut (Terr.)	{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}		1954.0	8.0	10.0	1954-08-10	222.0	222.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:12.515+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '52b0c68e-5346-3464-89b1-02c4a7042710'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	52b0c68e-5346-3464-89b1-02c4a7042710		Isachsen	Ellef Ringnes I.		CMNC	1804317796	en	52b0c68e-5346-3464-89b1-02c4a7042710	PhysicalObject			many males carrying eggs; many males carrying eggs\nPrior Description: false	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			33.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0075	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00					26	1954-08-10	CMNML 035060	(CMNC 1994-0075)						1993-09-14T00:00:00							
1804330601	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:21.438+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.5		NORTH_AMERICA	Nunavut (Terr.)	{}		1954.0	8.0	11.0	1954-08-11	223.0	223.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:21.438+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '89874dbc-77e9-7e94-20b9-8b6ae07dac75'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	89874dbc-77e9-7e94-20b9-8b6ae07dac75		Isachsen	Ellef Ringnes I.		CMNC	1804330601	en	89874dbc-77e9-7e94-20b9-8b6ae07dac75	PhysicalObject			1 male carrying eggs; 1 male carrying eggs\nPrior Description: false	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			2.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0091	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00					27	1954-08-11	CMNA 1982-0623	(CMNC 1994-0091)						1993-09-14T00:00:00							
1804331626	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:10.485+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	MALE		2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.5		NORTH_AMERICA	Nunavut (Terr.)	{}		1954.0	8.0	19.0	1954-08-19	231.0	231.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:10.485+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8dc03e80-34cc-4cc4-89bd-998f2584c269'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	8dc03e80-34cc-4cc4-89bd-998f2584c269		Isachsen	Ellef Ringnes I.		CMNC	1804331626	en	8dc03e80-34cc-4cc4-89bd-998f2584c269	PhysicalObject			male carrying eggs; male carrying eggs\nPrior Description: false	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			1.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0085	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00					29	1954-08-19	CMNI 1900-0866	(CMNC 1994-0085)						1993-09-14T00:00:00							
1804333680	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:10.751+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.5		NORTH_AMERICA	Nunavut (Terr.)	{}		1954.0	8.0	11.0	1954-08-11	223.0	223.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:10.751+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '96bdd2d9-19e6-9e64-f196-7cc7f48da2ce'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	96bdd2d9-19e6-9e64-f196-7cc7f48da2ce		Isachsen	Ellef Ringnes I.		CMNC	1804333680	en	96bdd2d9-19e6-9e64-f196-7cc7f48da2ce	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			1.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0054	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00					27	1954-08-11	CMNA 1982-0623	(CMNC 1994-0054)						1993-09-14T00:00:00							
1804341281	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:21.506+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.5		NORTH_AMERICA	Nunavut (Terr.)	{}		1954.0	8.0	19.0	1954-08-19	231.0	231.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:21.506+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b76aef5a-8720-7204-81b1-2a1a35454197'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	b76aef5a-8720-7204-81b1-2a1a35454197		Isachsen	Ellef Ringnes I.		CMNC	1804341281	en	b76aef5a-8720-7204-81b1-2a1a35454197	PhysicalObject			5 males carrying eggs; 5 males carrying eggs\nPrior Description: false	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			28.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0069	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00					29	1954-08-19	CMNI 1900-0866	(CMNC 1994-0069)						1993-09-14T00:00:00							
1416926838	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:48.203+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.533333		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	5.0	1954-08-05	217.0	217.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:48.203+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-657'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-657					CMNC	1416926838		cmn-arctic-marine-benthos-657	PhysicalObject							118.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Station Bay			CMNC 1994-0082	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-05			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
