key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	county	gbifID	collectionCode	occurrenceID	fieldNotes	depth	depthAccuracy	waterBody	institutionKey	datasetName	samplingProtocol	eventID	scientificNameID	footprintWKT	eventTime	locality	fieldNumber	networkKeys	dateIdentified	collectionKey	preparations	habitat	verbatimDepth	rightsHolder	institutionID	verbatimEventDate	language	type	locationID	bibliographicCitation	higherClassification	collectionID	informationWithheld	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	http://unknown.org/license	taxonID	ownerInstitutionCode	parentEventID	projectId	higherGeography	acceptedNameUsage	locationRemarks	sex	georeferenceProtocol	verbatimCoordinateSystem	identificationQualifier	occurrenceRemarks	otherCatalogNumbers	georeferenceRemarks	verbatimIdentification	dynamicProperties	lifeStage	organismQuantity	organismQuantityType	datasetID	nomenclaturalCode	verbatimLocality	disposition	parentNameUsage	recordNumber	materialEntityID	footprintSRS	references	municipality	associatedReferences	taxonRemarks	vernacularName	georeferencedDate	previousIdentifications	accessRights	georeferenceSources	coordinatePrecision	georeferencedBy	georeferenceVerificationStatus	higherGeographyID	identificationRemarks	dataGeneralizations	associatedSequences
1265466619	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.642+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00704792589609344', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '062110372005050', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	70.685333	20.8325						{}	2010.0	9.0	21.0	2010-09-21T06:25Z/2010-09-21T06:35Z	264.0	264.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:33.642+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '062110372005050'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	062110372005050	062110372005050	IMR		1265466619	IMRMarbunnBenthos	062110372005050		206.265	0.4049999999999869	Barents Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2010112 Sample: 372	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(20.8325 70.685333,20.820667 70.689)	06:25Z/06:35Z	MAREANO Reference Station: 621	catchId: 50																																																															
1265466868	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.796+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00489502882628086', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '062410373006033', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	70.602667	20.689						{}	2010.0	9.0	21.0	2010-09-21T13:46Z/2010-09-21T13:51Z	264.0	264.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:30.796+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '062410373006033'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	062410373006033	062410373006033	IMR		1265466868	IMRMarbunnBenthos	062410373006033		119.465	1.1749999999999972	Barents Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2010112 Sample: 373	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(20.689 70.602667,20.69331 70.603497)	13:46Z/13:51Z	MAREANO Reference Station: 624	catchId: 33																																																															
1265466981	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.488+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00774275824376025', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '062810374007055', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	70.7725	20.253						{}	2010.0	9.0	22.0	2010-09-22T04:50Z/2010-09-22T04:55Z	265.0	265.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:30.488+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '062810374007055'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	062810374007055	062810374007055	IMR		1265466981	IMRMarbunnBenthos	062810374007055		211.72	1.3700000000000045	Barents Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2010112 Sample: 374	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(20.253 70.7725,20.259 70.7725)	04:50Z/04:55Z	MAREANO Reference Station: 628	catchId: 55																																																															
1265462035	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:29.384+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0718294051627385', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '036710349001068', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	72.425167	15.492833						{}	2009.0	4.0	8.0	2009-04-08T05:54Z/2009-04-08T06:00Z	98.0	98.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:29.384+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '036710349001068'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	036710349001068	036710349001068	IMR		1265462035	IMRMarbunnBenthos	036710349001068		610.3050000000001	0.08499999999997954	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2009105 Sample: 349	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(15.492833 72.425167,15.498153 72.422733)	05:54Z/06:00Z	MAREANO Reference Station: 367	catchId: 68																																																															
1265462296	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.994+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '038810353001020', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.040359094457455', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '038810353001020', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	72.258833	15.269667						{}	2009.0	4.0	11.0	2009-04-11T19:20Z/2009-04-11T19:25Z	101.0	101.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:33.994+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '038810353001020'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	038810353001020	038810353001020	IMR		1265462296	IMRMarbunnBenthos	038810353001020		753.725	1.2649999999999864	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2009105 Sample: 353	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(15.269667 72.258833,15.263 72.2585)	19:20Z/19:25Z	MAREANO Reference Station: 388	catchId: 20																																																															
1265462520	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.053+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0247908273938643', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '039710356001027', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	72.2465	15.944167						{}	2009.0	4.0	14.0	2009-04-14T11:01Z/2009-04-14T11:06Z	104.0	104.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:30.053+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '039710356001027'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	039710356001027	039710356001027	IMR		1265462520	IMRMarbunnBenthos	039710356001027		636.89	0.7300000000000182	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2009105 Sample: 356	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(15.944167 72.2465,15.939667 72.248)	11:01Z/11:06Z	MAREANO Reference Station: 397	catchId: 27																																																															
1265462594	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:31.462+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '2', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '040410357001021', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.1810674809685606', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '040410357001021', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	72.083333	15.801						{}	2009.0	4.0	15.0	2009-04-15T09:47Z/2009-04-15T09:52Z	105.0	105.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:31.462+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '040410357001021'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	040410357001021	040410357001021	IMR		1265462594	IMRMarbunnBenthos	040410357001021		630.5550000000001	3.265000000000043	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2009105 Sample: 357	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(15.801 72.083333,15.799 72.085333)	09:47Z/09:52Z	MAREANO Reference Station: 404	catchId: 21																																																															
1265462636	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.211+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00470784672506489', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '040510358001027', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	72.146	15.344667						{}	2009.0	4.0	16.0	2009-04-16T04:23Z/2009-04-16T04:28Z	106.0	106.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:32.211+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '040510358001027'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	040510358001027	040510358001027	IMR		1265462636	IMRMarbunnBenthos	040510358001027		901.76	0.4300000000000068	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2009105 Sample: 358	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(15.344667 72.146,15.340667 72.147833)	04:23Z/04:28Z	MAREANO Reference Station: 405	catchId: 27																																																															
1265462838	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.321+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00375740429670233', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '041810362001018', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	72.0015	15.828667						{}	2009.0	4.0	23.0	2009-04-23T18:06Z/2009-04-23T18:11Z	113.0	113.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:33.321+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '041810362001018'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	041810362001018	041810362001018	IMR		1265462838	IMRMarbunnBenthos	041810362001018		466.58500000000004	0.7650000000000148	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2009105 Sample: 362	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(15.828667 72.0015,15.835167 72.001833)	18:06Z/18:11Z	MAREANO Reference Station: 418	catchId: 18																																																															
1265463018	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.566+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '2', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '042210364001041', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.112340131351538', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '042210364001041', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	72.036667	16.904667						{}	2009.0	4.0	25.0	2009-04-25T06:28Z/2009-04-25T06:33Z	115.0	115.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:30.566+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '042210364001041'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	042210364001041	042210364001041	IMR		1265463018	IMRMarbunnBenthos	042210364001041		339.105	0.7750000000000057	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2009105 Sample: 364	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(16.904667 72.036667,16.898 72.037)	06:28Z/06:33Z	MAREANO Reference Station: 422	catchId: 41																																																															
1265463107	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.583+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00257058395098753', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '042310365001038', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE		PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	71.874833	17.140667						{}	2009.0	4.0	25.0	2009-04-25T12:52Z/2009-04-25T12:57Z	115.0	115.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-04-11T12:43:32.583+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '042310365001038'}]	[]	[]	[]	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	042310365001038	042310365001038	IMR		1265463107	IMRMarbunnBenthos	042310365001038		356.995	0.5749999999999886	Norwegian Sea	1711d910-22c6-415c-bb34-9f226ec314ca	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	Cruise: 58GS-2009105 Sample: 365	urn:lsid:marinespecies.org:taxname:134712	LINESTRING(17.140667 71.874833,17.134 71.8745)	12:52Z/12:57Z	MAREANO Reference Station: 423	catchId: 38																																																															
