key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	continent	identificationRemarks	sex	occurrenceRemarks	lifeStage	dateIdentified	modified	datasetID	datasetName	otherCatalogNumbers	rightsHolder	nomenclaturalCode	locality	collectionCode	verbatimLocality	taxonID	disposition	locationID	ownerInstitutionCode	collectionID	parentNameUsage	collectionKey	recordNumber	materialEntityID	typeStatus	dynamicProperties	higherClassification	individualCount
3386517540	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.045+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-60.2194	-46.6943	285.0	795.0	12.0	{}	2016.0	3.0	11.0	2016-03-11	71.0	71.0	[]	2024-01-26T10:52:25.045+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	2.0	individuals	False	[{'identifier': 'JR15005_1748'}]	[]	[]	[]		False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_1748	urn:lsid:marinespecies.org:taxname:173432		11/3/2016	LINESTRING (-46.68984 -60.22065, -46.69883 -60.21816)	JR15005_83	en	3386517540	JR15005_1748	PhysicalObject						specimen consumed																								
3386517506	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.008+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-77.3583	-35.3672	106.0	654.345	0.0049999999999954525	{}	2012.0	2.0	19.0	2012-02-19	50.0	50.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.008+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_105.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_105.1	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	19/02/2012	LINESTRING (-35.37029 -77.35897, -35.36416 -77.35763)	JR275_20	en	3386517506	JR275_105.1	PhysicalObject	JR275_105.1	BAS																												
3386516530	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.464+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-76.3282	-32.898	157.0	780.27	1.4600000000000364	{}	2012.0	2.0	20.0	2012-02-20	51.0	51.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.464+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_175'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_175	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	20/02/2012	LINESTRING (-32.90046 -76.32951, -32.8956 -76.32695)	JR275_25	en	3386516530	JR275_175	PhysicalObject	JR275_175	BAS																												
3386516536	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.471+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-76.0227	-26.9932	80.0	607.605	2.394999999999982	{}	2012.0	2.0	21.0	2012-02-21	52.0	52.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.471+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_389.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_389.1	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	21/02/2012	LINESTRING (-26.99542 -76.02313, -26.99088 -76.0222)	JR275_33	en	3386516536	JR275_389.1	PhysicalObject	JR275_389.1	BAS	ANTARCTICA																											
3386516922	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.751+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-76.0191	-26.9757	78.0	610.5	2.5	{}	2012.0	2.0	21.0	2012-02-21	52.0	52.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.751+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	2.0	individuals	False	[{'identifier': 'JR275_409.2'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_409.2	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	21/02/2012	LINESTRING (-26.97793 -76.01957, -26.97352 -76.01868)	JR275_34	en	3386516922	JR275_409.2	PhysicalObject	JR275_409.2	BAS	ANTARCTICA																											
3386517352	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.960+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-76.0191	-26.9757	78.0	610.5	2.5	{}	2012.0	2.0	21.0	2012-02-21	52.0	52.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.960+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_409.2a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_409.2a	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	21/02/2012	LINESTRING (-26.97793 -76.01957, -26.97352 -76.01868)	JR275_34	en	3386517352	JR275_409.2a	PhysicalObject	JR275_409.2a	BAS	ANTARCTICA																											
3386516647	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.546+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-76.0156	-26.9582	77.0	610.005	3.0049999999999955	{}	2012.0	2.0	21.0	2012-02-21	52.0	52.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.546+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_446.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_446.1	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	21/02/2012	LINESTRING (-26.9604 -76.01602, -26.95604 -76.01513)	JR275_35	en	3386516647	JR275_446.1	PhysicalObject	JR275_446.1	BAS	ANTARCTICA																											
3386516565	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.488+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-75.2574	-30.2653	75.0	418.495	0.1150000000000091	{}	2012.0	2.0	23.0	2012-02-23	54.0	54.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.488+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_826.3'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_826.3	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	23/02/2012	LINESTRING (-30.26436 -75.25672, -30.26619 -75.25798)	JR275_55	en	3386516565	JR275_826.3	PhysicalObject	JR275_826.3	BAS																												
3386517510	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.010+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-75.2634	-31.1286	78.0	605.71	1.420000000000016	{}	2012.0	2.0	23.0	2012-02-23	54.0	54.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.010+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_854.2'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_854.2	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	23/02/2012	LINESTRING (-31.12627 -75.26308, -31.131 -75.26378)	JR275_58	en	3386517510	JR275_854.2	PhysicalObject	JR275_854.2	BAS		Robust setae on legs but no spines on processesses																										
3386516526	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.459+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-75.0859	-32.2177	78.0	610.88	1.3999999999999773	{}	2012.0	2.0	24.0	2012-02-24	55.0	55.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.459+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	3.0	individuals	False	[{'identifier': 'JR275_957.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_957.1	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	24/02/2012	LINESTRING (-32.21766 -75.08519, -32.21765 -75.08658)	JR275_63	en	3386516526	JR275_957.1	PhysicalObject	JR275_957.1	BAS																												
3386516854	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.730+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-75.2432	-29.0054	75.0	394.98	3.319999999999993	{}	2012.0	3.0	4.0	2012-03-04	64.0	64.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.730+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1488'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1488	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	4/3/2012	LINESTRING (-29.00356 -75.24272, -29.00721 -75.2437)	JR275_101	en	3386516854	JR275_1488	PhysicalObject	JR275_1488	BAS																												
3386516421	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.300+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-75.2465	-29.0172	79.0	394.79999999999995	2.030000000000001	{}	2012.0	3.0	4.0	2012-03-04	64.0	64.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.300+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	5.0	individuals	False	[{'identifier': 'JR275_1498.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1498.1	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	4/3/2012	LINESTRING (-29.01541 -75.246, -29.01895 -75.24708)	JR275_102	en	3386516421	JR275_1498.1	PhysicalObject	JR275_1498.1	BAS		Sparse long robust setae on legs, spines on lateral processes																										
3386517208	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.922+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-75.2465	-29.0172	79.0	394.79999999999995	2.030000000000001	{}	2012.0	3.0	4.0	2012-03-04	64.0	64.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.922+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1498.1a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1498.1a	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	4/3/2012	LINESTRING (-29.01541 -75.246, -29.01895 -75.24708)	JR275_102	en	3386517208	JR275_1498.1a	PhysicalObject	JR275_1498.1a	BAS		Sparse long robust setae on legs, spines on lateral processes																										
3386516468	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.333+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-75.25	-29.0287	74.0	391.185	1.0149999999999864	{}	2012.0	3.0	4.0	2012-03-04	64.0	64.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.333+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1530.1_02'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1530.1_02	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	4/3/2012	LINESTRING (-29.02708 -75.24953, -29.0304 -75.25056)	JR275_103	en	3386516468	JR275_1530.1_02	PhysicalObject	JR275_1530.1_02	BAS																												
3386517286	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.941+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2117883	1	54	354	9477065	2013	2117630	2117883	2117883	Nymphon lanare Hodgson, 1907	Nymphon lanare Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lanare	Nymphon	lanare	SPECIES	ACCEPTED	NE	-75.25	-29.0287	74.0	391.185	1.0149999999999864	{}	2012.0	3.0	4.0	2012-03-04	64.0	64.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.941+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1530.3_01'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1530.3_01	urn:lsid:marinespecies.org:taxname:173432	https://ror.org/01rhff309	4/3/2012	LINESTRING (-29.02708 -75.24953, -29.0304 -75.25056)	JR275_103	en	3386517286	JR275_1530.3_01	PhysicalObject	JR275_1530.3_01	BAS																												
