key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	depthAccuracy	verbatimLocality	coordinateUncertaintyInMeters	stateProvince	recordNumber	eventID	informationWithheld	habitat	footprintWKT	identificationVerificationStatus	taxonID	verbatimDepth	taxonConceptID	http://unknown.org/rightsHolder	georeferenceVerificationStatus	locationRemarks	sex	waterBody	higherGeography	datasetName	preparations	institutionID	verbatimEventDate	locationID	higherClassification	infraspecificEpithet	rightsHolder	nomenclaturalCode	samplingProtocol	identificationReferences	scientificNameID	taxonRemarks	lifeStage	dateIdentified	organismQuantity	organismQuantityType	datasetID	disposition	ownerInstitutionCode	materialEntityID	otherCatalogNumbers	language	type	dynamicProperties	identificationQualifier	elevation	elevationAccuracy	acceptedNameUsage	georeferenceProtocol	namePublishedInYear	originalNameUsageID	acceptedNameUsageID	namePublishedIn	originalNameUsage	bibliographicCitation	typeStatus
774192911	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:35.212+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Callipallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Dohrn, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|169889', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Callipallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spectrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22350', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene spectrum (Dohrn, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:41.000+00:00	2024-07-24T12:24:35.212+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2874'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2874	2009-2874	MNHN			774192911	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2874	10.15468/qgvvhd																																																								
774192912	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:35.211+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Callipallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Dohrn, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|169890', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Callipallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spectrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22350', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene spectrum (Dohrn, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:22.000+00:00	2024-07-24T12:24:35.211+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2875'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2875	2009-2875	MNHN			774192912	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2875	10.15468/qgvvhd																																																								
774192913	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:35.211+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Callipallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Dohrn, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|169891', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Callipallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spectrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22350', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene spectrum (Dohrn, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:04.000+00:00	2024-07-24T12:24:35.211+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2876'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2876	2009-2876	MNHN			774192913	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2876	10.15468/qgvvhd																																																								
774192225	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:35.213+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Callipallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Dohrn, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|169969', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Callipallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spectrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22350', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene spectrum (Dohrn, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:34.000+00:00	2024-07-24T12:24:35.213+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2890'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2890	2009-2890	MNHN			774192225	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2890	10.15468/qgvvhd																																																								
774192226	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:35.214+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Callipallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Dohrn, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|169970', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Callipallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spectrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22350', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene spectrum (Dohrn, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:12.000+00:00	2024-07-24T12:24:35.214+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2891'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2891	2009-2891	MNHN			774192226	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2891	10.15468/qgvvhd																																																								
774192227	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:35.214+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Callipallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Dohrn, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|169971', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Callipallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spectrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22350', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene spectrum (Dohrn, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:00.000+00:00	2024-07-24T12:24:35.214+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2892'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2892	2009-2892	MNHN			774192227	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2892	10.15468/qgvvhd																																																								
774192906	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:37.244+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Callipallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Dohrn, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|176232', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Callipallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spectrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22350', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Ledoyer M.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene spectrum (Dohrn, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2022-06-22T15:13:38.000+00:00	2024-07-24T12:24:37.244+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3255'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Ledoyer M.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3255	2009-3255	MNHN			774192906	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3255	10.15468/qgvvhd																																																								
1019677961	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.304+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Callipallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Dohrn, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|208000', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Callipallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spectrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22350', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene spectrum (Dohrn, 1881)'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2018-11-28T12:36:36.000+00:00	2024-07-24T12:24:40.304+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4231'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4231	2009-4231	MNHN			1019677961	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4231	10.15468/qgvvhd																																																								
3774616320	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:40.434+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:40.434+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852452/874481/147438'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852452/874481/147438	ZFMK-Pa-00291	ZFMK	Rovinj, Volkspark		3774616320	Pa	http://id.zfmk.de/collection_ZFMK/223852452/874481/147438																																																									
3774616492	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:41.991+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:41.991+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852453/874482/147439'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852453/874482/147439	ZFMK-Pa-00292	ZFMK	Rovinj, Volkspark		3774616492	Pa	http://id.zfmk.de/collection_ZFMK/223852453/874482/147439																																																									
3774616419	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:41.382+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:41.382+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852454/874483/147440'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852454/874483/147440	ZFMK-Pa-00293	ZFMK	Rovinj, Volkspark		3774616419	Pa	http://id.zfmk.de/collection_ZFMK/223852454/874483/147440																																																									
3774616759	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:43.515+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:43.515+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852455/874484/147441'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852455/874484/147441	ZFMK-Pa-00294	ZFMK	Rovinj, Volkspark		3774616759	Pa	http://id.zfmk.de/collection_ZFMK/223852455/874484/147441																																																									
