key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	continent	stateProvince	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	coordinateUncertaintyInMeters	individualCount	depth	modified	collectionKey	locality	fieldNumber	collectionID	depthAccuracy	sex	higherGeography	datasetName	preparations	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	datasetID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	taxonID	http://unknown.org/orders	typeStatus	occurrenceRemarks
1100755314	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:18:56.094+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.766	158.8	0.001	OCEANIA	Tasmania	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.9_1', 'name': 'Tasmania'}, 'level2': {'gid': 'AUS.9.22_1', 'name': 'Macquarie Island'}}	Southern Ocean	1978.0	1.0	16.0	1978-01-16	16.0	16.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:18:56.094+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0729f5d7-3b3a-498b-b5f0-b8de9c90fbee'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1058629|urn:catalog:AM:Invertebrates - Marine & Other:P.27993	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Clark, W	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060048	0729f5d7-3b3a-498b-b5f0-b8de9c90fbee	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28}	Macquarie Island, Caroline Cove, three rocks at mouth of cove	Invertebrates - Marine & Other	1100755314	0729f5d7-3b3a-498b-b5f0-b8de9c90fbee	P.27993	ecatalogue.LocCollectionEventLocal: [MA 307] Southern Ocean, Australia, Tasmania, Macquarie Island, Caroline Cove, three rocks at mouth of cove (54° 46' S, 158° 48' E) 16/01/1978 - 16/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923																													
1100755322	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:01.139+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.5	158.95	0.001	OCEANIA	Tasmania	{}	Southern Ocean	1978.0	1.0	26.0	1978-01-26	26.0	26.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:01.139+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '14fdca8d-dd5b-4287-a3ee-107a305e8d42'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1058608|urn:catalog:AM:Invertebrates - Marine & Other:P.27959	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Clark, W	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060067	14fdca8d-dd5b-4287-a3ee-107a305e8d42	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28}	Macquarie Island, Garden Bay	Invertebrates - Marine & Other	1100755322	14fdca8d-dd5b-4287-a3ee-107a305e8d42	P.27959	ecatalogue.LocCollectionEventLocal: [MA 354] Southern Ocean, Australia, Tasmania, Macquarie Island, Garden Bay (54° 30' S, 158° 57' E) 26/01/1978 - 26/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923																													
1100776279	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:21.404+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.633	158.916	0.001	OCEANIA	Tasmania	{}	Southern Ocean	1978.0	1.0	10.0	1978-01-10	10.0	10.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:21.404+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '58afd03c-1087-45ee-8dd0-aef7bb71cb34'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1070256|urn:catalog:AM:Invertebrates - Marine & Other:P.63100	Horning, S. Donald	Clark, W		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060001	58afd03c-1087-45ee-8dd0-aef7bb71cb34	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/27}	Macquarie Island, Green Gorge, reef in front of hut	Invertebrates - Marine & Other	1100776279	58afd03c-1087-45ee-8dd0-aef7bb71cb34	P.63100	ecatalogue.LocCollectionEventLocal: [MA 268] Southern Ocean, Australia, Tasmania, Macquarie Island, Green Gorge, reef in front of hut (54° 38' S, 158° 55' E) 10/01/1978 - 10/01/1978, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923																													
1100755309	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:28.772+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.766	158.8	0.001	OCEANIA	Tasmania	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.9_1', 'name': 'Tasmania'}, 'level2': {'gid': 'AUS.9.22_1', 'name': 'Macquarie Island'}}	Southern Ocean	1978.0	1.0	17.0	1978-01-17	17.0	17.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:28.772+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '642658ce-e653-4781-8c50-cf06a61712ee'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1058630|urn:catalog:AM:Invertebrates - Marine & Other:P.27994	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Clark, W		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060052	642658ce-e653-4781-8c50-cf06a61712ee	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4}	Macquarie Island, Caroline Cove, inner cove north of hut	Invertebrates - Marine & Other	1100755309	642658ce-e653-4781-8c50-cf06a61712ee	P.27994	ecatalogue.LocCollectionEventLocal: [MA 311] Southern Ocean, Australia, Tasmania, Macquarie Island, Caroline Cove, inner cove north of hut (54° 46' S, 158° 48' E) 17/01/1978 - 17/01/1978, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923																													
1100755364	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:26.673+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.49166	158.9625	1e-05	OCEANIA	Tasmania	{}	Southern Ocean	1978.0	1.0	30.0	1978-01-30	30.0	30.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:26.673+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6e94747e-6c00-4494-8534-596d865c3600'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1058615|urn:catalog:AM:Invertebrates - Marine & Other:P.27971	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Clark, W	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060105	6e94747e-6c00-4494-8534-596d865c3600	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4}	Macquarie Island, Tottan Head, south end of Goat Bay	Invertebrates - Marine & Other	1100755364	6e94747e-6c00-4494-8534-596d865c3600	P.27971	ecatalogue.LocCollectionEventLocal: [MA 375] Southern Ocean, Australia, Tasmania, Macquarie Island, Tottan Head, south end of Goat Bay (54° 29' 30 S, 158° 57' 45 E) 30/01/1978 - 30/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923	5.0																												
1100755302	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:37.130+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.49166	158.9625	1e-05	OCEANIA	Tasmania	{}	Southern Ocean	1978.0	1.0	30.0	1978-01-30	30.0	30.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:37.130+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '898acbe5-7ac1-4a63-a892-42bdf5585f3e'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1154463|urn:catalog:AM:Invertebrates - Marine & Other:P.27970	Horning, S. Donald	Clark, W	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060091	898acbe5-7ac1-4a63-a892-42bdf5585f3e	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/27}	Macquarie Island, Tottan Head, south end of Goat Bay	Invertebrates - Marine & Other	1100755302	898acbe5-7ac1-4a63-a892-42bdf5585f3e	P.27970	ecatalogue.LocCollectionEventLocal: [MA 371] Southern Ocean, Australia, Tasmania, Macquarie Island, Tottan Head, south end of Goat Bay (54° 29' 30 S, 158° 57' 45 E) 30/01/1978 - 30/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923	5.0																												
1100776220	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:05.875+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.49166	158.9625	1e-05	OCEANIA	Tasmania	{}	Southern Ocean	1978.0	1.0	30.0	1978-01-30	30.0	30.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:05.875+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e454add6-e950-4478-8803-e4d05c4cec3d'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1122930|urn:catalog:AM:Invertebrates - Marine & Other:P.63033	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Clark, W	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060112	e454add6-e950-4478-8803-e4d05c4cec3d	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28}	Macquarie Island, Tottan Head, south end of Goat Bay	Invertebrates - Marine & Other	1100776220	e454add6-e950-4478-8803-e4d05c4cec3d	P.63033	ecatalogue.LocCollectionEventLocal: [MA 376] Southern Ocean, Australia, Tasmania, Macquarie Island, Tottan Head, south end of Goat Bay (54° 29' 30 S, 158° 57' 45 E) 30/01/1978 - 30/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923	5.0																												
1100776256	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:59.727+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.566	158.933	0.001	OCEANIA	Tasmania	{}	Southern Ocean	1978.0	1.0	3.0	1978-01-03	3.0	3.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:59.727+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f5687d23-de8f-4be0-b637-0c9eaf2a7d97'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1157910|urn:catalog:AM:Invertebrates - Marine & Other:P.63001	Horning, S. Donald	Clark, W	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1059954	f5687d23-de8f-4be0-b637-0c9eaf2a7d97	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28}	Macquarie Island, Sandy Bay, off rock platform 200 m south of hut	Invertebrates - Marine & Other	1100776256	f5687d23-de8f-4be0-b637-0c9eaf2a7d97	P.63001	ecatalogue.LocCollectionEventLocal: [MA 241] Southern Ocean, Australia, Tasmania, Macquarie Island, Sandy Bay, off rock platform 200 m south of hut (54° 34' S, 158° 56' E) 03/01/1978 - 03/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923																													
1100755318	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:59.413+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.483	158.95	0.001	OCEANIA	Tasmania	{}	Southern Ocean	1978.0	2.0	2.0	1978-02-02	33.0	33.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:59.413+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f99b7ef4-4acc-4f2b-b1c0-a7a0173232c2'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1058604|urn:catalog:AM:Invertebrates - Marine & Other:P.27953	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Clark, W	airlift	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060133	f99b7ef4-4acc-4f2b-b1c0-a7a0173232c2	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28}	Macquarie Island, Aerial Cove	Invertebrates - Marine & Other	1100755318	f99b7ef4-4acc-4f2b-b1c0-a7a0173232c2	P.27953	ecatalogue.LocCollectionEventLocal: [MA 382] Southern Ocean, Australia, Tasmania, Macquarie Island, Aerial Cove (54° 29' S, 158° 57' E) 02/02/1978 - 02/02/1978, airlift, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923																													
1100755279	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:34.772+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.483	158.966	0.001	OCEANIA	Tasmania	{}	Southern Ocean	1977.0	11.0	30.0	1977-11-30	334.0	334.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:34.772+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8f3e52f9-541b-4e61-9436-63f2701e007e'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1118798|urn:catalog:AM:Invertebrates - Marine & Other:P.27965	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Clark, W	hand collected on scuba	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060156	8f3e52f9-541b-4e61-9436-63f2701e007e	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4}	Macquarie Island, Tottan Head, south end of Goat Bay	Invertebrates - Marine & Other	1100755279	8f3e52f9-541b-4e61-9436-63f2701e007e	P.27965	ecatalogue.LocCollectionEventLocal: [MA 41] Southern Ocean, Australia, Tasmania, Macquarie Island, Tottan Head, south end of Goat Bay (54° 29' S, 158° 58' E) 30/11/1977 - 30/11/1977, hand collected on scuba, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923																													
1100755313	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:04.372+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.483	158.95	0.001	OCEANIA	Tasmania	{}	Southern Ocean	1977.0	12.0	12.0	1977-12-12	346.0	346.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:04.372+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2baf9233-f3bf-4353-aaa8-76cf41a52eb4'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1058603|urn:catalog:AM:Invertebrates - Marine & Other:P.27951	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Clark, W	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1059868	2baf9233-f3bf-4353-aaa8-76cf41a52eb4	Tanystylum oedinotum Loman, 1923	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28}	Macquarie Island, Aerial Cove	Invertebrates - Marine & Other	1100755313	2baf9233-f3bf-4353-aaa8-76cf41a52eb4	P.27951	ecatalogue.LocCollectionEventLocal: [MA 107] Southern Ocean, Australia, Tasmania, Macquarie Island, Aerial Cove (54° 29' S, 158° 57' E) 12/12/1977 - 12/12/1977, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/59d70d8e-efcc-4810-bf79-b2f75438aba1	Tanystylum oedinotum	Loman, 1923																													
