key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	coordinateUncertaintyInMeters	stateProvince	eventID	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	http://unknown.org/license	taxonID	verbatimLocality	samplingProtocol	datasetID	datasetName	scientificNameID	previousIdentifications	identificationQualifier	ownerInstitutionCode	language	parentEventID	type	institutionID	verbatimDepth	locationRemarks	recordNumber	informationWithheld	habitat	footprintWKT	georeferenceVerificationStatus	islandGroup	georeferenceRemarks	dateIdentified	preparations	http://unknown.org/taxonRankID	http://unknown.org/species	verbatimElevation	sex	island	municipality	organismQuantityType	organismQuantity	distanceFromCentroidInMeters	rightsHolder	nomenclaturalCode	verbatimEventDate	higherClassification	eventRemarks	higherGeography	otherCatalogNumbers	dynamicProperties	lifeStage	waterBody	locationID	disposition	parentNameUsage	materialEntityID	elevation	elevationAccuracy	acceptedNameUsage	georeferenceProtocol	namePublishedInYear	originalNameUsageID	taxonRemarks	acceptedNameUsageID	namePublishedIn	originalNameUsage	bibliographicCitation
1917182427	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba		06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:18.187+00:00	241	{}	HUMAN_OBSERVATION		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	37.82685	-25.44045			EUROPE	{}	1996.0			1996			['CONTINENT_DERIVED_FROM_COORDINATES']		2024-01-25T06:05:18.187+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a2226-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]			False			WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a2226-bb79-11e8-9a78-54da4ae08600	215425	UAc			1917182427	ABP	4b7a2226-bb79-11e8-9a78-54da4ae08600	70b943f6-77f1-4849-8877-448e519b004c	500.0	Região Autónoma dos Açores										Azorean Biodiversity Portal					pt		Text	0a80feca-b411-428a-a34e-c5c2fa07cdba						POLYGON((-25.4432298044186 37.8291338707312,-25.4433240852306 37.8246469750779,-25.4376674827976 37.8245720628708,-25.4375728597299 37.8290589464888,-25.4432298044186 37.8291338707312))		Açores	localities not exceeding 25 km2																																				
2933336999	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:50.813+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	50.684003	-1.976592			EUROPE	{}	1995.0	12.0	7.0	1995-12-07	341.0	341.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:50.813+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4c98bc60-fee2-4cb6-8017-acdcce0ef905'}]	[]	[]	[]			False	Bamber, R. Roger		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	4c98bc60-fee2-4cb6-8017-acdcce0ef905			NE of jetty between two channel marker posts (Furz		2933336999	JNCCMNCR10000660	18396164		70.7	England	NBN-GA000190-JNCCMNCR10000660-2147362	NBNSYS0000173837	Joint Nature Conservation Committee	Accepted		NBNSYS0000173837													Unknown		T-JNCCMNCR10704828	OSGB Grid Reference SZ017871	Sublittoral	POLYGON((-1.9773 50.68355,-1.9773 50.68445,-1.97588 50.68445,-1.97588 50.68355,-1.9773 50.68355))													1.0																										
3035140264	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:56.757+00:00	306	{}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	49.47401	-2.459608			EUROPE	{}	1994.0	9.0	7.0	1994-09-07	250.0	250.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:56.757+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e336603f-4a39-4e02-833e-7cb75bf5e6e8'}]	[]	[]	[]			True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society	WGS84	Pycnogonida	GG	[]	[]	EUROPE	Guernsey	EUROPE	e336603f-4a39-4e02-833e-7cb75bf5e6e8		PNHS			3035140264		MRPMN00100001E37		70.1		MRPMN0010000012B.001	NBNSYS0000173837	Porcupine Natural History Society	Accepted - considered correct	https://creativecommons.org/licenses/by/4.0/legalcode			MRPMN00100000042_METH_001																																																							
3035149261	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:58.447+00:00	306	{}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	49.500673	-2.547935	0.0		EUROPE	{}	1994.0	9.0	9.0	1994-09-09	252.0	252.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:58.447+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f9577ea7-525d-4d0f-a5ef-2804172c8dc7'}]	[]	[]	[]			True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society	WGS84	Pycnogonida	GG	[]	[]	EUROPE	Guernsey	EUROPE	f9577ea7-525d-4d0f-a5ef-2804172c8dc7		PNHS			3035149261		MRPMN00100001D8D		70.1		MRPMN0010000012D.001	NBNSYS0000173837	Porcupine Natural History Society	Accepted - considered correct	https://creativecommons.org/licenses/by/4.0/legalcode			MRPMN00100000042_METH_001																														4569.88417306682																									
4140554245	4e934fdd-4774-4a2e-b695-fc675ba82f5e	f6b48504-1651-4a49-a88d-c2bc6178694d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-03-05T12:33:42.130+00:00	2024-03-05T12:34:07.003+00:00	36	{}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	49.500673	-2.547935			EUROPE	{}	1994.0	9.0	9.0	1994-09-09	252.0	252.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-03-05T12:34:07.003+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MRPMN00100001D8D'}]	[]	[]	[]			True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society	WGS84	Pycnogonida	GG	[]	[]	EUROPE	Guernsey	EUROPE	MRPMN00100001D8D		DASSH			4140554245		MRPMN00100001D8D				MRPMN0010000012D.001							MRPMN00100000042_METH_001	dassh.ac.uk:DASSHDT00000459	Porcupine Marine Natural History Society dataset snapshot	urn:lsid:marinespecies.org:taxname:134714	Anoplodactylus angulatus	original name: Anoplodactylus angulatus	5319: Porcupine Marine Natural History Society	en	MRPMN0010000012D	sample																					4569.88417306682																									
4140553927	4e934fdd-4774-4a2e-b695-fc675ba82f5e	f6b48504-1651-4a49-a88d-c2bc6178694d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-03-05T12:33:42.130+00:00	2024-03-05T12:34:06.942+00:00	36	{}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	49.47401	-2.459608			EUROPE	{}	1994.0	9.0	7.0	1994-09-07	250.0	250.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-03-05T12:34:06.942+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MRPMN00100001E37'}]	[]	[]	[]			True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society	WGS84	Pycnogonida	GG	[]	[]	EUROPE	Guernsey	EUROPE	MRPMN00100001E37		DASSH			4140553927		MRPMN00100001E37				MRPMN0010000012B.001							MRPMN00100000042_METH_001	dassh.ac.uk:DASSHDT00000459	Porcupine Marine Natural History Society dataset snapshot	urn:lsid:marinespecies.org:taxname:134714	Anoplodactylus angulatus	original name: Anoplodactylus angulatus	5319: Porcupine Marine Natural History Society	en	MRPMN0010000012B	sample																																														
2933075575	653ed711-e58d-465f-95f7-3d9f60442297	bb108780-00da-49a7-ba12-40a25192a626		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-14T15:38:07.372+00:00	2024-07-14T15:43:37.397+00:00	325	{}	HUMAN_OBSERVATION		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	53.450651	1.728321				{}	1993.0	4.0		1993-04			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-14T15:43:37.397+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e6820471-2d91-4d5e-b1b0-854d7a34e6e2'}]	[]	[]	[]			False	Ert		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	e6820471-2d91-4d5e-b1b0-854d7a34e6e2			Clipper		2933075575	NBN-GA000182-1188	9147937		70.7	England	NBN-GA000182-1188-2108380	NBNSYS0000173837	Joint Nature Conservation Committee	Accepted		NBNSYS0000173837		Van Veen											22		XGRK85946	OSGB Grid Reference TB476013		POLYGON((1.72753 53.45023,1.72753 53.45108,1.72911 53.45108,1.72911 53.45023,1.72753 53.45023))												Mean abundance	0.2																										
2434399668	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:20.262+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	1992.0	9.0	29.0	1992-09-29	273.0	273.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:20.262+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200395@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Stock J.H.	Stock J.H.		Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	ZMA.PYC.200395@CRS	ZMA.PYC.200395				2434399668	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200395																					Naturalis Biodiversity Center											WholeOrganism (wet specimen)										Naturalis Biodiversity Center	ICZN	29 sep 1992	Animalia|Phoxichilidiidae 																					
3035142674	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:57.189+00:00	306	{}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	50.108337	-5.458334	108.0		EUROPE	{}	1992.0	10.0	26.0	1992-10-26	300.0	300.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:57.189+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '17ae99ad-593a-48e9-9433-3ccc3deae708'}]	[]	[]	[]			True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	17ae99ad-593a-48e9-9433-3ccc3deae708		PNHS			3035142674		MRPMN00100000BE9		70.1	England	MRPMN00100000057.01	NBNSYS0000173837	Porcupine Natural History Society	Accepted - considered correct	https://creativecommons.org/licenses/by/4.0/legalcode			MRPMN00100000028_METH_001																																			SACFORN1																				
3035130201	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:54.384+00:00	306	{}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	50.141671	-5.041669	73.0		EUROPE	{}	1992.0	10.0	25.0	1992-10-25	299.0	299.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:54.384+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8fe773b9-65c4-4d62-8142-bd97e38fe549'}]	[]	[]	[]			True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	8fe773b9-65c4-4d62-8142-bd97e38fe549		PNHS			3035130201		MRPMN00100000B3A		70.1	England	MRPMN00100000056.01	NBNSYS0000173837	Porcupine Natural History Society	Accepted - considered correct	https://creativecommons.org/licenses/by/4.0/legalcode			MRPMN00100000028_METH_001																																			SACFORN1																				
4140432082	4e934fdd-4774-4a2e-b695-fc675ba82f5e	f6b48504-1651-4a49-a88d-c2bc6178694d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-03-05T12:33:42.130+00:00	2024-03-05T12:34:02.928+00:00	36	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': '31365', 'http://rs.tdwg.org/dwc/terms/measurementValue': 'o', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SACFORN1', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'MRPMN00100000B3A', 'http://rs.tdwg.org/dwc/terms/measurementType': 'taxon abundance'}]}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	50.141671	-5.041669			EUROPE	{}	1992.0	10.0	25.0	1992-10-25	299.0	299.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-03-05T12:34:02.928+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MRPMN00100000B3A'}]	[]	[]	[]			True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRPMN00100000B3A		DASSH			4140432082		MRPMN00100000B3A				MRPMN00100000056.01							MRPMN00100000028_METH_001	dassh.ac.uk:DASSHDT00000459	Porcupine Marine Natural History Society dataset snapshot	urn:lsid:marinespecies.org:taxname:134714	Anoplodactylus angulatus	original name: Anoplodactylus angulatus	5319: Porcupine Marine Natural History Society	en	MRPMN00100000056	sample																																														
4140431812	4e934fdd-4774-4a2e-b695-fc675ba82f5e	f6b48504-1651-4a49-a88d-c2bc6178694d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-03-05T12:33:42.130+00:00	2024-03-05T12:34:02.876+00:00	36	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': '32469', 'http://rs.tdwg.org/dwc/terms/measurementValue': 'o', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SACFORN1', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'MRPMN00100000BE9', 'http://rs.tdwg.org/dwc/terms/measurementType': 'taxon abundance'}]}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	50.108337	-5.458334			EUROPE	{}	1992.0	10.0	26.0	1992-10-26	300.0	300.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-03-05T12:34:02.876+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MRPMN00100000BE9'}]	[]	[]	[]			True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRPMN00100000BE9		DASSH			4140431812		MRPMN00100000BE9				MRPMN00100000057.01							MRPMN00100000028_METH_001	dassh.ac.uk:DASSHDT00000459	Porcupine Marine Natural History Society dataset snapshot	urn:lsid:marinespecies.org:taxname:134714	Anoplodactylus angulatus	original name: Anoplodactylus angulatus	5319: Porcupine Marine Natural History Society	en	MRPMN00100000057	sample																																														
2933426228	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:54.537+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	52.929042	0.446604			EUROPE	{}	1991.0	8.0	15.0	1991-08-15	227.0	227.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:54.537+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '72e1d935-9442-47d2-a1cf-227a189e132e'}]	[]	[]	[]			False	National Rivers Authority		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	72e1d935-9442-47d2-a1cf-227a189e132e			SW of Hunstanton (The Wash)		2933426228	JNCCMNCR10000390	18530765		70.7	England	NBN-GA000190-JNCCMNCR10000390-2141009	NBNSYS0000173837	Joint Nature Conservation Committee	Accepted		NBNSYS0000173837													Unknown		T-JNCCMNCR10648477	OSGB Grid Reference TF645396	Littoral/Sublittoral	POLYGON((0.44584 52.92861,0.44584 52.92948,0.44737 52.92948,0.44737 52.92861,0.44584 52.92861))													2.0																										
2933809613	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:47:01.388+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	53.015822	0.552898			EUROPE	{}	1991.0	8.0	15.0	1991-08-15	227.0	227.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:47:01.388+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f0ec4490-1d1e-4504-a850-b0f659903306'}]	[]	[]	[]			False	National Rivers Authority		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	f0ec4490-1d1e-4504-a850-b0f659903306			NE of Middle Bank (The Wash)		2933809613	JNCCMNCR10000390	18532170		70.7	England	NBN-GA000190-JNCCMNCR10000390-2141058	NBNSYS0000173837	Joint Nature Conservation Committee	Accepted		NBNSYS0000173837													Unknown		T-JNCCMNCR10648609	OSGB Grid Reference TF713495	Sublittoral	POLYGON((0.55213 53.01539,0.55213 53.01625,0.55367 53.01625,0.55367 53.01539,0.55213 53.01539))													1.0																										
