key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	locality	gbifID	occurrenceID	taxonID	verbatimScientificName	institutionCode	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear	canonicalName	recordedBy	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	associatedSequences	catalogNumber	taxonConceptID	occurrenceRemarks
4012366646	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.172+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT		12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.685	-60.856667	10.0	NORTH_AMERICA	{}	2016.0	9.0	19.0	2016-09-19	263.0	263.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.172+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFD0E01C30393BB77	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFD0E01C30393BB77'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFD0E01C30393BB77	Sabroux & Hassanin & Corbari	Le Robert	4012366646	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFD0E01C30393BB77	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 juv.; Le Robert; 14 ° 41.1 ʹ N, 60 ° 51.4 ʹ W; depth 10 m; 19 Sep. 2016; st. AB 195; MNHN-IU- 2016 - 1181	2022	Eurycyde kaiouti															
4012366535	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.818+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.661667	-61.16	12.0	NORTH_AMERICA	{}	2016.0	9.0	30.0	2016-09-30	274.0	274.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.818+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFDC0035C03BCBEEE	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFDC0035C03BCBEEE'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFDC0035C03BCBEEE	Sabroux & Hassanin & Corbari	Bellefontaine	4012366535	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFDC0035C03BCBEEE	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♂ ov., 1 ♀; Bellefontaine; 14 ° 39.7 ʹ N, 61 ° 09.6 ʹ W; depth 12 m; 30 Sep. 2016; st. AB 372; MNHN-IU- 2016 - 1032	2022	Eurycyde kaiouti															
4012366826	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.666+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.441667	-61.04	24.0	NORTH_AMERICA	{}	2016.0	9.0	14.0	2016-09-14	258.0	258.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.666+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFE1D07BC0334BA8E	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE1D07BC0334BA8E'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE1D07BC0334BA8E	Sabroux & Hassanin & Corbari	Rocher du Diamant	4012366826	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE1D07BC0334BA8E	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	2 ♂♂; Rocher du Diamant; 14 ° 26.5 ʹ N, 61 ° 02.4 ʹ W; depth 24 m; 14 Sep. 2016; st. AB 173; MNHN-IU- 2019 - 3392	2022	Eurycyde kaiouti															
4012366457	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.481+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	FEMALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.465	-61.02	15.0	NORTH_AMERICA	{}	2016.0	9.0	15.0	2016-09-15	259.0	259.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.481+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFE7D06900336BBA2	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE7D06900336BBA2'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE7D06900336BBA2	Sabroux & Hassanin & Corbari	Grande Anse du Diamant	4012366457	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE7D06900336BBA2	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	2 ♀♀; Grande Anse du Diamant; 14 ° 27.9 ʹ N, 61 ° 01.2 ʹ W; depth 15 m; 15 Sep. 2016; st. AB 179; MNHN-IU- 2016 - 1241	2022	Eurycyde kaiouti															
4012366325	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:52.609+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.443334	-61.04	22.0	NORTH_AMERICA	{}	2016.0	9.0	9.0	2016-09-09	253.0	253.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:52.609+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFE80074000ACBAF3	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE80074000ACBAF3'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE80074000ACBAF3	Sabroux & Hassanin & Corbari	Rocher du Diamant	4012366325	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE80074000ACBAF3	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♀; Rocher du Diamant; 14 ° 26.6 ʹ N, 61 ° 02.4 ʹ W; depth 22 m; 9 Sep. 2016; st. AB 163; MNHN-IU- 2019 - 3391	2022	Eurycyde kaiouti															
4012366758	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.474+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.461667	-60.963333	5.0	NORTH_AMERICA	{}	2016.0	9.0	25.0	2016-09-25	269.0	269.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.474+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFE83018900A3BCBD	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE83018900A3BCBD'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE83018900A3BCBD	Sabroux & Hassanin & Corbari	Trois Rivieres	4012366758	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE83018900A3BCBD	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	2 ♂♂; Trois Rivières; 14 ° 27.7 ʹ N, 60 ° 57.8 ʹ W; depth 4 – 5 m; 25 Sep. 2016; st. AB 354; MNHN-IU- 2016 - 1170	2022	Eurycyde kaiouti															
4012366635	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.141+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.458333	-61.048332	3.0	NORTH_AMERICA	{}	2016.0	9.0	15.0	2016-09-15	259.0	259.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.141+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFE8C03600344BED3	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE8C03600344BED3'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE8C03600344BED3	Sabroux & Hassanin & Corbari	Pointe du Diamant	4012366635	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFE8C03600344BED3	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♂, 1 ♂ ov.; Pointe du Diamant; 14 ° 27.5 ʹ N, 61 ° 02.9 ʹ W; depth 3 m; 15 Sep. 2016; st. AB 126; MNHN-IU- 2016 - 542	2022	Eurycyde kaiouti															
4012366637	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.146+00:00	84	{}	MATERIAL_CITATION	4.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.445	-61.038334	7.0	NORTH_AMERICA	{}	2016.0	9.0	14.0	2016-09-14	258.0	258.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.146+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFF40000C00ACBD3E	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFF40000C00ACBD3E'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFF40000C00ACBD3E	Sabroux & Hassanin & Corbari	Rocher du Diamant	4012366637	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFF40000C00ACBD3E	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	2 ♂♂, 2 ♀♀; Rocher du Diamant; 14 ° 26.7 ʹ N, 61 ° 02.3 ʹ W; depth 4 – 10 m; 14 Sep. 2016; st. AB 123; MNHN-IU- 2016 - 1067	2022	Eurycyde kaiouti															
4012366523	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.786+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.57	-60.746666	90.0		{}	2016.0	9.0	14.0	2016-09-14	258.0	258.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.786+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E35FF9BFE2E059005BAB887	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E35FF9BFE2E059005BAB887'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E35FF9BFE2E059005BAB887	Sabroux & Hassanin & Corbari	Le Vauclin	4012366523	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E35FF9BFE2E059005BAB887	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♀; same collection data as for preceding; MNHN-IU- 2016 - 1200	2022	Eurycyde kaiouti															
4012366841	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.732+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.445	-61.04	14.0	NORTH_AMERICA	{}	2016.0	9.0	14.0	2016-09-14	258.0	258.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.732+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E35FF9BFF1704DE0339B80C	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E35FF9BFF1704DE0339B80C'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E35FF9BFF1704DE0339B80C	Sabroux & Hassanin & Corbari	MARTINIQUE	4012366841	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E35FF9BFF1704DE0339B80C	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Holotype MARTINIQUE • ♂; Rocher du Diamant; 14 ° 26.7 ʹ N, 61 ° 02.4 ʹ W; depth 14 m; 14 Sep. 2016; st. AB 175; MNHN-IU- 2016 - 1129 / MK 411058.	2022	Eurycyde kaiouti	Rocher du Diamant														
