key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	continent	networkKeys	individualCount	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	elevation	modified	organismQuantity	organismQuantityType	datasetID	dynamicProperties	occurrenceRemarks	dateIdentified	stateProvince	rightsHolder	recordNumber	verbatimEventDate	county	language	type	locationID	bibliographicCitation	higherClassification	projectId	higherGeography	acceptedNameUsage	locationRemarks	taxonID	verbatimIdentification	otherCatalogNumbers	georeferenceRemarks	habitat	lifeStage	coordinateUncertaintyInMeters	establishmentMeans	nomenclaturalCode	verbatimLocality	georeferenceProtocol	verbatimCoordinateSystem	islandGroup	coordinatePrecision	georeferencedBy	references	georeferenceVerificationStatus	higherGeographyID	disposition	footprintSRS	identificationRemarks	georeferenceSources
4399691456	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.235+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	81.161667	88.813333			{}	Kara Sea	1995.0	9.0	11.0	1995-09-11	254.0	254.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.235+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '0196be0c-3438-4bcd-b438-7fb3c8fa9f93'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/095a	0196be0c-3438-4bcd-b438-7fb3c8fa9f93	INV0001431		IORAS			Kara Sea	36/095a	4399691456	OBFc	0196be0c-3438-4bcd-b438-7fb3c8fa9f93		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	151.0 m	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399690914	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.143+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	77.948333	113.578333			{}	Laptev Sea	1995.0	9.0	7.0	1995-09-07	250.0	250.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.143+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '537324bf-f8ec-445d-83cc-b8cfc0fc1cb6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/083a	537324bf-f8ec-445d-83cc-b8cfc0fc1cb6	INV0001439		IORAS			Laptev Sea	36/083a	4399690914	OBFc	537324bf-f8ec-445d-83cc-b8cfc0fc1cb6		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	15.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	311.0 m	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399691406	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.227+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	78.32	135.34			{}	Laptev Sea	1995.0	9.0	2.0	1995-09-02	245.0	245.0	[]	2024-06-18T12:44:59.227+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd3c0fc23-1d51-4c31-b321-74e92d913585'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/071	d3c0fc23-1d51-4c31-b321-74e92d913585	INV0001438		IORAS			Laptev Sea	36/071	4399691406	OBFc	d3c0fc23-1d51-4c31-b321-74e92d913585		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	911.0 m	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399691044	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.168+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	75.5008573	132.0032871			{}	Laptev Sea	1994.0	9.0	6.0	1994-09-06	249.0	249.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.168+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3ce16cfd-0c44-45e9-be59-07eb327b174d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Multonovsky__st.12/19	3ce16cfd-0c44-45e9-be59-07eb327b174d	INV0001429		IORAS			Laptev Sea	43800	4399691044	OBFc	3ce16cfd-0c44-45e9-be59-07eb327b174d		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Multonovsky	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	18.0 m	IORAS		fd699988-ab5d-4737-9443-9085cea191d2																																												
4399690705	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.811+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	72.2438137	59.9821541			{}	Kara Sea	1993.0	8.0	31.0	1993-08-31	243.0	243.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.811+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '27524ded-e904-4c02-b7c5-bd1e456afcfa'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4379-1	27524ded-e904-4c02-b7c5-bd1e456afcfa	INV0001419		IORAS			Kara Sea	4379-1	4399690705	OBFc	27524ded-e904-4c02-b7c5-bd1e456afcfa		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	5.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	130.0 - 132.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399690875	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.860+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	78.0325	102.333167			{}	Arctic Ocean	1993.0	8.0	26.0	1993-08-26	238.0	238.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.860+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '411d71bd-1616-4b37-8282-d5564b9e78b0'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK IX/4_st.28	411d71bd-1616-4b37-8282-d5564b9e78b0	INV0001430		IORAS			Vilkitsky Str	28	4399690875	OBFc	411d71bd-1616-4b37-8282-d5564b9e78b0		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	153.0 - 157.0 m	IORAS	cruise ARK IX/4	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399691345	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.951+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	72.6363215	59.9654263			{}	Kara Sea	1993.0	8.0	31.0	1993-08-31	243.0	243.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.951+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '482f18ff-90a0-4215-a620-661069cc7cda'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4380	482f18ff-90a0-4215-a620-661069cc7cda	INV0001434		IORAS			Kara Sea	4380	4399691345	OBFc	482f18ff-90a0-4215-a620-661069cc7cda		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	87.5 - 91.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399691008	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.883+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	77.676667	102.126667			{}	Laptev Sea	1993.0	8.0	27.0	1993-08-27	239.0	239.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.883+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd12c1056-00ef-4f62-88bb-8b9534675b45'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK IX/4_st.29	d12c1056-00ef-4f62-88bb-8b9534675b45	INV0001426		IORAS			Laptev Sea	29	4399691008	OBFc	d12c1056-00ef-4f62-88bb-8b9534675b45		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	120.0 m	IORAS	cruise ARK IX/4	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399690525	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.773+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	72.6362936	58.0322499			{}	Kara Sea	1993.0	8.0	31.0	1993-08-31	243.0	243.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.773+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'fa795e21-9ae1-495c-b619-30020bc64085'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4381	fa795e21-9ae1-495c-b619-30020bc64085	INV0001420		IORAS			Kara Sea	4381	4399690525	OBFc	fa795e21-9ae1-495c-b619-30020bc64085		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	386.0 - 381.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399690675	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.804+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	71.9955357	64.5730352			{}	Kara Sea	1993.0	9.0	4.0	1993-09-04	247.0	247.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.804+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '138ffff0-4e3f-48d1-8ac7-c65d2acfedc0'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4387	138ffff0-4e3f-48d1-8ac7-c65d2acfedc0	INV0001422		IORAS			Kara Sea	4387	4399690675	OBFc	138ffff0-4e3f-48d1-8ac7-c65d2acfedc0		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	11.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	155.0 - 145.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399690813	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.840+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	75.0010274	79.7985514			{}	Kara Sea	1993.0	9.0	23.0	1993-09-23	266.0	266.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.840+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '257906ff-a60d-4e3c-a118-ab8c473d3a9f'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4399	257906ff-a60d-4e3c-a118-ab8c473d3a9f	INV0001424		IORAS			Kara Sea	4399	4399690813	OBFc	257906ff-a60d-4e3c-a118-ab8c473d3a9f		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	26.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	41.8 - 41.8 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399691051	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.167+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	74.3516935	64.4154453			{}	Kara Sea	1993.0	9.0	3.0	1993-09-03	246.0	246.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.167+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3f33b941-1436-4f1c-a3c2-8a40d744c64c'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4383	3f33b941-1436-4f1c-a3c2-8a40d744c64c	INV0001421		IORAS			Kara Sea	4383	4399691051	OBFc	3f33b941-1436-4f1c-a3c2-8a40d744c64c		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	160.0 - 128.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399690416	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.044+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	74.5619716	64.0889945			{}	Kara Sea	1993.0	9.0	2.0	1993-09-02	245.0	245.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.044+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '75913b67-61f3-4983-a938-f282e23496fb'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4382	75913b67-61f3-4983-a938-f282e23496fb	INV0001061		IORAS			Kara Sea	4382	4399690416	OBFc	75913b67-61f3-4983-a938-f282e23496fb		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	10.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	73.0 - 92.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399691208	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.928+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	72.5009016	58.0147711			{}	Kara Sea	1993.0	9.0	5.0	1993-09-05	248.0	248.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.928+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'a33e8ea1-1660-4649-9514-fe4ee571f2c8'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 31_st.3213	a33e8ea1-1660-4649-9514-fe4ee571f2c8	INV0001425		IORAS			Novaya Zemlya Trought	3213	4399691208	OBFc	a33e8ea1-1660-4649-9514-fe4ee571f2c8		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	347.0 - 345.0 m	IORAS	cruise 31	fd699988-ab5d-4737-9443-9085cea191d2																																												
4399690713	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.814+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	70.5413384	64.4998728			{}	Kara Sea	1993.0	9.0	5.0	1993-09-05	248.0	248.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.814+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'aa4ba96c-1e0d-47f2-9d81-e37085cdfc6b'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4389	aa4ba96c-1e0d-47f2-9d81-e37085cdfc6b	INV0001423		IORAS			Kara Sea	4389	4399690713	OBFc	aa4ba96c-1e0d-47f2-9d81-e37085cdfc6b		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	101.0 - 99.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																												
