key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	occurrenceRemarks	identificationRemarks	lifeStage	individualCount	dateIdentified	continent	modified	datasetName	otherCatalogNumbers	associatedReferences	collectionCode	waterBody	collectionKey	recordedBy	locality	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	rightsHolder	county	locationID	bibliographicCitation	higherClassification	datasetID	nomenclaturalCode	verbatimLocality	taxonID	disposition	parentNameUsage	recordNumber	materialEntityID	dynamicProperties	typeStatus	http://unknown.org/occurrenceDetails	references
3386517392	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.974+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-60.4735	-44.7209	345.0	1010.0	18.0	{}	2016.0	3.0	13.0	2016-03-13	73.0	73.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.974+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	28.0	individuals	False	[{'identifier': 'JR15005_2001_04'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_2001_04	urn:lsid:marinespecies.org:taxname:173377	https://ror.org/01rhff309	13/03/2016	LINESTRING (-44.71575 -60.4717, -44.72595 -60.47529)	JR15005_94	en	3386517392	JR15005_2001_04	PhysicalObject	JR15005_2001_04	BAS																																				
3386516601	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.512+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-60.4735	-44.7209	345.0	1010.0	18.0	{}	2016.0	3.0	13.0	2016-03-13	73.0	73.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.512+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_2001_04a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_2001_04a	urn:lsid:marinespecies.org:taxname:173377	https://ror.org/01rhff309	13/03/2016	LINESTRING (-44.71575 -60.4717, -44.72595 -60.47529)	JR15005_94	en	3386516601	JR15005_2001_04a	PhysicalObject	JR15005_2001_04a	BAS																																				
3386516598	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.510+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-60.4735	-44.7209	345.0	1010.0	18.0	{}	2016.0	3.0	13.0	2016-03-13	73.0	73.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.510+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_2001_04b'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_2001_04b	urn:lsid:marinespecies.org:taxname:173377	https://ror.org/01rhff309	13/03/2016	LINESTRING (-44.71575 -60.4717, -44.72595 -60.47529)	JR15005_94	en	3386516598	JR15005_2001_04b	PhysicalObject	JR15005_2001_04b	BAS																																				
3386516414	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.295+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-60.4741	-44.4189	247.0	843.0	53.0	{}	2016.0	3.0	13.0	2016-03-13	73.0	73.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.295+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	15.0	individuals	False	[{'identifier': 'JR15005_2085_04'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_2085_04	urn:lsid:marinespecies.org:taxname:173377	https://ror.org/01rhff309	13/03/2016	LINESTRING (-44.41916 -60.47629, -44.41866 -60.47186)	JR15005_100	en	3386516414	JR15005_2085_04	PhysicalObject	JR15005_2085_04	BAS																																				
3386517103	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.824+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-60.4741	-44.4189	247.0	843.0	53.0	{}	2016.0	3.0	13.0	2016-03-13	73.0	73.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.824+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_2085_04a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_2085_04a	urn:lsid:marinespecies.org:taxname:173377	https://ror.org/01rhff309	13/03/2016	LINESTRING (-44.41916 -60.47629, -44.41866 -60.47186)	JR15005_100	en	3386517103	JR15005_2085_04a	PhysicalObject	JR15005_2085_04a	BAS																																				
3386517477	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.230+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-60.4747	-44.4207	252.0	815.5	42.5	{}	2016.0	3.0	13.0	2016-03-13	73.0	73.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.230+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	6.0	individuals	False	[{'identifier': 'JR15005_2118_04'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_2118_04	urn:lsid:marinespecies.org:taxname:173377	https://ror.org/01rhff309	13/03/2016	LINESTRING (-44.41902 -60.47679, -44.4224 -60.47258)	JR15005_101	en	3386517477	JR15005_2118_04	PhysicalObject	JR15005_2118_04	BAS																																				
3386516776	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.679+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-60.4747	-44.4207	252.0	815.5	42.5	{}	2016.0	3.0	13.0	2016-03-13	73.0	73.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_2118_04a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_2118_04a	urn:lsid:marinespecies.org:taxname:173377	https://ror.org/01rhff309	13/03/2016	LINESTRING (-44.41902 -60.47679, -44.4224 -60.47258)	JR15005_101	en	3386516776	JR15005_2118_04a	PhysicalObject	JR15005_2118_04a	BAS																																				
3386517335	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.955+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-74.6768	-29.4526	59.0	577.2049999999999	3.785000000000025	{}	2012.0	2.0	29.0	2012-02-29	60.0	60.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.955+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1282.7'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1282.7	urn:lsid:marinespecies.org:taxname:173377	https://ror.org/01rhff309	29/02/2012	LINESTRING (-29.45447 -74.67694, -29.45068 -74.67659)	JR275_86	en	3386517335	JR275_1282.7	PhysicalObject	JR275_1282.7	BAS																																				
1248755972	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0		2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:54:59.969+00:00	360		{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE				429.0		{}	1995.0	1.0	24.0	1995-01-24	24.0	24.0	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-05-28T13:54:59.969+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'MCNB:MCNB-Art:MZB 2005-0232'}]	[]	[]	[]	e3d4dcc4-81e2-444c-8a5c-41d1044b5381	False	Munilla León, Tomás	animal sencer (alcohol etílic 70º)	Agassiz|draga d'		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		MCNB:MCNB-Art:MZB 2005-0232					Bentart 95, campanya	ca	1248755972	MCNB:MCNB-Art:MZB 2005-0232	Collection	MZB 2005-0232	MCNB				1.0	2001-01-01T00:00:00	ANTARCTICA	2023-01-01T00:00:00.000+00:00	Museu de Ciències Naturals de Barcelona: MCNB-Art	301	Munilla León, Tomás. A new species of Ammothea (Pycnogonida) and other pycnogonids from Livingston Island and surrounding waters (South Shetland Islands, Antarctica). Antarctic Science. 2001, vol. 13, núm. 2, p. 144-149.	MCNB-Art																									
4444205737	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.159+00:00	69		{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-60.8331894	-55.6662122				{}	1989.0	3.0	8.0	1989-03-08	67.0	67.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.159+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode			False	[{'identifier': 'ee951cca-667c-4708-ac7d-0a06de3e0ab1'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl,No1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Dmitry Mendeleev_cruise 43_st.4096	ee951cca-667c-4708-ac7d-0a06de3e0ab1		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			4096		4444205737	ee951cca-667c-4708-ac7d-0a06de3e0ab1		INV0002843	IORAS				1.0							OBFc	Scotia Sea	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Elephant Isl, Rocks of Strength	285.0 - 260.0 m	IORAS	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2																	
1804309516	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:15.734+00:00	337		{}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-61.7917	-58.72				{}	1970.0	2.0	7.0	1970-02-07	38.0	38.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:15.734+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '2f3da3ae-91ad-1ad4-e798-bca876e3d6c4'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	False	Bamber, Roger N.	fluid		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		2f3da3ae-91ad-1ad4-e798-bca876e3d6c4		http://biocol.org/urn:lsid:biocol.org:col:34935	1970-02-07			en	1804309516	2f3da3ae-91ad-1ad4-e798-bca876e3d6c4	PhysicalObject	CMNC 1994-0166	CMN				34.0	1993-10-29T00:00:00		2021-05-28T20:25:00.000+00:00	Crustacea			CMNC		0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Mills, Eric L.	N of				http://grbio.org/cool/sjd8-70zp	Canadian Museum of Nature	King George I.	Mills-19700207	(CMNC 1994-0166)	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;												
3025862543	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:49:10.633+00:00	274		{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/12d5e42a-b72a-4304-bbce-d216f4bb2b55', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/12d5e42a-b72a-4304-bbce-d216f4bb2b55', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'm', 'http://rs.tdwg.org/dwc/terms/measurementValue': '300', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'https://www.wikidata.org/wiki/Q2633778', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/12d5e42a-b72a-4304-bbce-d216f4bb2b55', 'http://rs.iobis.org/obis/terms/measurementUnitID': 'http://vocab.nerc.ac.uk/collection/P06/current/ULAA/', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sampling_elevation'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/12d5e42a-b72a-4304-bbce-d216f4bb2b55', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN	PRESENT		2117667	1	54	354	9477065	2013	2117630	2117667	2117667	Nymphon bouvieri Gordon, 1932	Nymphon bouvieri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon bouvieri	Nymphon	bouvieri	SPECIES	ACCEPTED	NE	-70.283333	24.25	1000.0			{}	1967.0	1.0	25.0	1967-01-25	25.0	25.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-29T14:49:10.633+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	1.0	SpecimensInContainer	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/12d5e42a-b72a-4304-bbce-d216f4bb2b55'}]	[]	[]	[]		True	Krapp F	container type: vial; preservation method: alcohol		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		https://darwin.naturalsciences.be/uri/object/12d5e42a-b72a-4304-bbce-d216f4bb2b55	urn:lsid:marinespecies.org:taxname:173377	https://www.wikidata.org/wiki/Q222297			23694/St.232	en	3025862543	https://darwin.naturalsciences.be/uri/object/12d5e42a-b72a-4304-bbce-d216f4bb2b55	PhysicalObject	INV.69147	RBINS-Scientific Heritage			Unknown		1975-01-01T00:00:00	ANTARCTICA	2020-10-27T07:49:44.322+00:00	Royal Belgian Institute of Natural Sciences Collection	urn:catalog:RBINS:IG:23694		urn:catalog:RBINS:Pycnogonida				Antarctica		RBINS		http://collections.naturalsciences.be/113	Royal Belgian Institute of Natural Sciences		http://www.geonames.org/6255152			be_rbins_darwin	ICZN	Antarctica, Bay Leopold III	https://www.gbif.org/species/2117667	Present	Nymphon Fabricius, 1794						
