key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	modified	datasetName	otherCatalogNumbers	recordNumber	verbatimLocality	waterBody	continent	dateIdentified	rightsHolder	county	locationID	bibliographicCitation	higherClassification	sex	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	occurrenceRemarks	typeStatus	dynamicProperties
1056888366	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:58.198+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 219', 'http://purl.org/dc/terms/created': '1187778647000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/4047f49a-b9c3-46cb-bc0a-b4a53415d988'}]}	PRESERVED_SPECIMEN		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE			{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:58.198+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1216012'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 219', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/4047f49a-b9c3-46cb-bc0a-b4a53415d988'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False						Pycnogonida		[]	[]			EUROPE		1216012			187	ZOO	1056888366	6ea83aa4-fcfc-4c09-94d7-4a01e948389f		1933.3.23.502-505	NHMUK																	NHMUK:ecatalogue:1216012										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae						PARATYPE	"{""associatedMediaCount"": 1, ""barcode"": ""011001829"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295355516000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon neumayri Gordon, 1932"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Discovery Expedition, 1925-1931"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056888366"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Discovery""}"
318007663	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.921+00:00	124	{}	OCCURRENCE		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-61.3	-56.1416	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.921+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22955'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318007663			22955	BAS						230.0	10.0																											
318007664	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.923+00:00	124	{}	OCCURRENCE		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-60.3666	-42.8333	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.923+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22956'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318007664			22956	BAS						350.5	52.5																											
318007997	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.651+00:00	124	{}	OCCURRENCE		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-64.7833	-63.45	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.651+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34616'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318007997			34616	BAS						306.5	47.5														ANTARCTICA													
318008117	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.398+00:00	124	{}	OCCURRENCE		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-62.8033	-60.2333	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.398+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37595'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318008117			37595	BAS						167.5	7.5																											
318008150	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.889+00:00	124	{}	OCCURRENCE		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-61.7833	-58.1966	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.889+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37832'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318008150			37832	BAS						310.0	0.0																											
318008390	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.652+00:00	124	{}	OCCURRENCE		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-62.7563	-60.4333	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.652+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39629'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318008390			39629	BAS						147.0	0.0														ANTARCTICA													
318008431	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.374+00:00	124	{}	OCCURRENCE		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-62.7288	-60.5245	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.374+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39823'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318008431			39823	BAS						235.0	0.0																											
318008432	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.373+00:00	124	{}	OCCURRENCE		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-62.7528	-60.5516	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.373+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39824'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318008432			39824	BAS						429.0	0.0																											
1038144190	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862		6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:05.798+00:00	213	{}	PRESERVED_SPECIMEN		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE			{}							['INSTITUTION_MATCH_NONE']	2024-01-25T09:13:05.798+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:183371'}]	[]	[]	[]			False	Polarstern Exp.					Pycnogonida		[]	[]			EUROPE						Museum für Naturkunde, Berlin - Pycnogonida	1038144190			183371	ZMB/Pyc																																		
