key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	locality	gbifID	language	collectionCode	occurrenceID	georeferenceSources	dateIdentified	continent	sex	individualCount	waterBody	higherGeography	modified	institutionKey	collectionKey	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	fieldNumber	higherClassification	collectionID	otherCatalogNumbers	dynamicProperties
4081182936	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:26.030+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.727833	171.735333	100.0	466.5	0.5	{}	2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:26.030+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60585280-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 3	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60585280-fa36-11e2-96b3-aa6f927c92a3	70282	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/15	LINESTRING (171.735333 -71.727833, 171.7445 -71.730833)		4081182936	en	NIWA	60585280-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081170880	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.969+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.525833	171.409667	100.0	383.5	1.5	{}	2004.0	2.0	27.0	2004-02-27	58.0	58.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.969+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605854d8-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605854d8-fa36-11e2-96b3-aa6f927c92a3	70283	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/182	LINESTRING (171.409667 -71.525833, 171.405667 -71.530667)		4081170880	en	NIWA	605854d8-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081091022	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.535+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.798667	170.932833	100.0	133.5	6.5	{}	2004.0	2.0	9.0	2004-02-09	40.0	40.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.535+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605856e0-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 5	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605856e0-fa36-11e2-96b3-aa6f927c92a3	70284	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/25	LINESTRING (170.932833 -71.798667, 170.949167 -71.796333)		4081091022	en	NIWA	605856e0-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081091023	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.366+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.2935	170.576667	100.0	348.5	2.5	{}	2004.0	2.0	18.0	2004-02-18	49.0	49.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.366+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605858de-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 3	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605858de-fa36-11e2-96b3-aa6f927c92a3	70285	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/112	LINESTRING (170.576667 -71.2935, 170.590833 -71.296167)		4081091023	en	NIWA	605858de-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081182938	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.790+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.480833	171.964333	100.0	639.5	4.5	{}	2004.0	2.0	27.0	2004-02-27	58.0	58.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.790+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60585ce4-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Trawl, Fish, Bottom	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60585ce4-fa36-11e2-96b3-aa6f927c92a3	70287	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/173	LINESTRING (171.964333 -71.480833, 171.966667 -71.491833)		4081182938	en	NIWA	60585ce4-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081091025	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.453+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-72.0135	170.7745	100.0	235.5	4.5	{}	2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.453+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605860d6-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605860d6-fa36-11e2-96b3-aa6f927c92a3	70289	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/140	LINESTRING (170.7745 -72.0135, 170.766167 -72.018)		4081091025	en	NIWA	605860d6-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081094907	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.729+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.488667	171.943	100.0	598.0	2.0	{}	2004.0	2.0	27.0	2004-02-27	58.0	58.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.729+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605862ca-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Trawl, Beam	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605862ca-fa36-11e2-96b3-aa6f927c92a3	70290	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/185	LINESTRING (171.943 -71.488667, 171.937833 -71.486833)		4081094907	en	NIWA	605862ca-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081091026	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.453+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.714	171.826833	100.0	539.0	2.0	{}	2004.0	2.0	4.0	2004-02-04	35.0	35.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.453+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605864d2-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605864d2-fa36-11e2-96b3-aa6f927c92a3	70291	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/8	LINESTRING (171.826833 -71.714, 171.837667 -71.717833)		4081091026	en	NIWA	605864d2-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081121916	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.392+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-65.4755	161.048	100.0	755.0	5.0	{}	2004.0	3.0	7.0	2004-03-07	67.0	67.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.392+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60584cfe-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60584cfe-fa36-11e2-96b3-aa6f927c92a3	70279	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/269	LINESTRING (161.048 -65.4755, 161.045833 -65.482833)		4081121916	en	NIWA	60584cfe-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081091024	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.745+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-66.558333	163.018	100.0	564.5	9.5	{}	2004.0	3.0	5.0	2004-03-05	65.0	65.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.745+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60585ed8-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Trawl, Fish, Bottom	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60585ed8-fa36-11e2-96b3-aa6f927c92a3	70288	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/249	LINESTRING (163.018 -66.558333, 163.001167 -66.549833)		4081091024	en	NIWA	60585ed8-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081186868	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.723+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.37	169.6667	500.0	320.0		{}	1965.0	1.0	26.0	1965-01-26	26.0	26.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.723+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d793192-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False	NIWA Invertebrate Collection	NZOI		Specimen(s), None = 1		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	5d793192-fa36-11e2-96b3-aa6f927c92a3	9599	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	E196	POINT (169.6667 -71.37)		4081186868	en	NIWA	5d793192-fa36-11e2-96b3-aa6f927c92a3				MALE															
4081075760	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.905+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-72.2853	170.2187	500.0	59.0	0.0	{}	1965.0	1.0	20.0	1965-01-20	20.0	20.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.905+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5fda5344-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False	NIWA Invertebrate Collection	NZOI		Specimen(s), Ethanol - no formalin = 4	Trawl, Agassiz small	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	5fda5344-fa36-11e2-96b3-aa6f927c92a3	9550	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	E186	POINT (170.2187 -72.2853)	Cape Hallett	4081075760	en	NIWA	5fda5344-fa36-11e2-96b3-aa6f927c92a3																			
1321367274	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:19.491+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-62.667	-57.808		891.0	229.0	{}	1963.0	1.0	5.0	1963-01-05	5.0	5.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:19.491+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b83514a6-ff0f-433b-b20f-92c89caa396c'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=91569'}]	[]	[]	False	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3b83514a6-ff0f-433b-b20f-92c89caa396c	USNM 1122993		USNM	428		South Shetland Islands, Penguin Island	1321367274		IZ	http://n2t.net/ark:/65665/3b83514a6-ff0f-433b-b20f-92c89caa396c					1.0	Antarctic Ocean	Antarctic Ocean, Antarctica	2013-01-11T15:44:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	urn:lsid:biocol.org:col:34871	05 JAN 1963	unknown, from legacy	Degrees Minutes Seconds	USARP/EL/6/428/USC	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
4081155480	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.558+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-74.3833	-179.4333	500.0	265.5	4.5	{}	1960.0	2.0	7.0	1960-02-07	38.0	38.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.558+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5f2596c0-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False	NIWA Invertebrate Collection	NZOI		Specimen(s), None = 1	Dredge, Devonport	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	5f2596c0-fa36-11e2-96b3-aa6f927c92a3	9180	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	A528	POINT (-179.4333 -74.3833)	Ross Sea	4081155480	en	NIWA	5f2596c0-fa36-11e2-96b3-aa6f927c92a3																			
1320716994	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:24.602+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-77.67	-35.5		411.0	0.0	{}	1959.0	1.0	30.0	1959-01-30	30.0	30.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:24.602+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39b78077c-3e03-4e4c-8e2b-37fc8dad97b8'}]	[]	[]	[]	False	NMNH Extant Biology	J. Tyler	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/39b78077c-3e03-4e4c-8e2b-37fc8dad97b8	USNM 128654		USNM	ED-21		Coats Land, Vahsel Bay, Off Duke Ernst Bay	1320716994		IZ	http://n2t.net/ark:/65665/39b78077c-3e03-4e4c-8e2b-37fc8dad97b8				FEMALE	1.0	Antarctic Ocean, Weddell Sea	Antarctic Ocean, Weddell Sea, Antarctica	2016-06-27T15:55:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	urn:lsid:biocol.org:col:34871	30 JAN 1959	unknown, from legacy	Degrees Minutes Seconds		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
