key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	county	gbifID	collectionCode	occurrenceID	fieldNotes	dateIdentified	references	datasetName	rightsHolder	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	eventTime	http://unknown.org/captive	identificationID	networkKeys	lifeStage	higherGeography	institutionKey	otherCatalogNumbers	dynamicProperties	locality	higherClassification	identificationRemarks	sex	footprintWKT	municipality	associatedReferences	locationID	collectionKey	preparations	samplingProtocol	verbatimDepth	behavior	eventID	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	http://unknown.org/license	depth	depthAccuracy	datasetID	scientificNameID	previousIdentifications	identificationQualifier	ownerInstitutionCode	language	parentEventID	type	acceptedNameUsage	institutionID	parentNameUsageID	acceptedNameUsageID	collectionID	parentNameUsage	habitat	vernacularName	occurrenceRemarks	fieldNumber	accessRights	recordNumber	informationWithheld	eventRemarks	http://unknown.org/language	originalNameUsage	nameAccordingTo	locationRemarks	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	materialEntityID	verbatimElevation	coordinatePrecision	georeferenceSources	waterBody	georeferenceVerificationStatus	nomenclaturalStatus	verbatimSRS	islandGroup	georeferenceProtocol	projectId	programmeAcronym	verbatimCoordinateSystem	georeferenceRemarks	georeferencedBy	bibliographicCitation	locationAccordingTo	georeferencedDate	organismID	http://unknown.org/recordID	rights	http://unknown.org/recordEnteredBy	footprintSRS	taxonRemarks	higherGeographyID	verbatimIdentification	distanceFromCentroidInMeters	associatedTaxa	typeStatus	dataGeneralizations	island	associatedSequences	pointRadiusSpatialFit
2434360726	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:41.618+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1952.0	8.0	27.0	1952-08-27	240.0	240.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:41.618+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.282@CRS'}]	[]	[]	[]	False	Lucas J.A.W.; Swennen K.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.282@CRS	RMNH.PYC.282			2434360726	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.282					Naturalis Biodiversity Center		27 aug. 1952						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Vlissingen	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434359006	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:21.348+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1952.0	8.0	27.0	1952-08-27	240.0	240.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:21.348+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.286@CRS'}]	[]	[]	[]	False	Lucas J.A.W.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.286@CRS	RMNH.PYC.286			2434359006	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.286					Naturalis Biodiversity Center		27 aug. 1952						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Bothil	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434361259	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:18.125+00:00	393	{}	PRESERVED_SPECIMEN	10.0	PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1952.0	8.0	26.0	1952-08-26	239.0	239.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:18.125+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.89@CRS'}]	[]	[]	[]	False	Pettibone Marian H.			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	EUROPE	RMNH.PYC.89@CRS	RMNH.PYC.89			2434361259	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.89					Naturalis Biodiversity Center		26 aug. 1952						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92				Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
4078754364	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.539+00:00	17	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	59.7	10.58	10000.0			EUROPE		{}	1952.0	10.0	18.0	1952-10-18	292.0	292.0	[]	2019-05-20T00:00:00.000+00:00	2024-01-26T11:58:13.539+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24756'}]	[]	[]	[]	False	Hammerstad, Marit Ellen & Christiansen, Bengt	Knaben, N.	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:nhmo:F24756	F24756	UiO	Frogn	4078754364	ZMO-Crustacea	urn:catalog:nhmo:F24756				Crustacea Collection at NHM (Oslo)												a9ab29d6-f380-4193-967f-15a64abc09e7		{Medium:Ethanol}	Storegrunnen, Drøbak								35701276-4341-4879-a5ba-b503de15e45b																					https://ror.org/01xtthb56			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b																																																		
4078754366	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.541+00:00	17	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	59.7	10.58	10000.0			EUROPE		{}	1952.0	10.0	18.0	1952-10-18	292.0	292.0	[]	2019-05-20T00:00:00.000+00:00	2024-01-26T11:58:13.541+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24757'}]	[]	[]	[]	False	Hammerstad, Marit Ellen & Christiansen, Bengt	Knaben, N.	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:nhmo:F24757	F24757	UiO	Frogn	4078754366	ZMO-Crustacea	urn:catalog:nhmo:F24757				Crustacea Collection at NHM (Oslo)												a9ab29d6-f380-4193-967f-15a64abc09e7		{Medium:Ethanol}	Storegrunnen, Drøbak								35701276-4341-4879-a5ba-b503de15e45b																					https://ror.org/01xtthb56			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b																																																		
2434366611	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:25.414+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1952.0	11.0	12.0	1952-11-12	317.0	317.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:25.414+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.289@CRS'}]	[]	[]	[]	False	Swennen K.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.289@CRS	RMNH.PYC.289			2434366611	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.289					Naturalis Biodiversity Center		12 nov. 1952						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Scheveningen	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434360519	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:26.985+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE							W. Terschelling	{}	1951.0	7.0	15.0	1951-07-15	196.0	196.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:26.985+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.270@CRS'}]	[]	[]	[]	False	Swennen K.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.270@CRS	RMNH.PYC.270			2434360519	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.270					Naturalis Biodiversity Center		15 juli 1951						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92				Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434359650	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:33.698+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1951.0	7.0	27.0	1951-07-27	208.0	208.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:33.698+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.271@CRS'}]	[]	[]	[]	False	Lucas J.A.W.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.271@CRS	RMNH.PYC.271			2434359650	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.271					Naturalis Biodiversity Center		27 juli 1951						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Schulpengat	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434360160	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:34.995+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1951.0	7.0	25.0	1951-07-25	206.0	206.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:34.995+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.275@CRS'}]	[]	[]	[]	False	Lucas J.A.W.; Swennen K.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.275@CRS	RMNH.PYC.275			2434360160	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.275					Naturalis Biodiversity Center		25 juli 1951						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Den Helder	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434361058	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:24.261+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1951.0	8.0		1951-08-20/1951-08-30	232.0	242.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:24.261+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.266@CRS'}]	[]	[]	[]	False	Lucas J.A.W.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.266@CRS	RMNH.PYC.266			2434361058	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.266					Naturalis Biodiversity Center		20-30 aug. 1951						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Wemeldinge	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434359170	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:34.722+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1950.0	1.0	22.0	1950-01-22	22.0	22.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:34.722+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.276@CRS'}]	[]	[]	[]	False	Swennen K.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.276@CRS	RMNH.PYC.276			2434359170	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.276					Naturalis Biodiversity Center		22 jan. 1950						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Den Helder	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434361156	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:36.847+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1950.0	5.0	13.0	1950-05-13	133.0	133.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:36.847+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.274@CRS'}]	[]	[]	[]	False	Lucas J.A.W.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.274@CRS	RMNH.PYC.274			2434361156	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.274					Naturalis Biodiversity Center		13 mei 1950						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Den Helder	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434359639	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:44.685+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1950.0	5.0	1.0	1950-05-01	121.0	121.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:44.685+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.279@CRS'}]	[]	[]	[]	False	Lucas J.A.W.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.279@CRS	RMNH.PYC.279			2434359639	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.279					Naturalis Biodiversity Center		1 mei 1950						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Den Helder	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
2434359048	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:20.782+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1950.0	5.0	20.0	1950-05-20	140.0	140.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:20.782+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.287@CRS'}]	[]	[]	[]	False	Lucas J.A.W.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.287@CRS	RMNH.PYC.287			2434359048	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.287					Naturalis Biodiversity Center		20 mei 1950						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Den Helder	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
1322010253	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:12.711+00:00	395	{}	PRESERVED_SPECIMEN	10.0	PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE						EUROPE		{}	1950.0	6.0	27.0	1950-06-27	178.0	178.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T11:59:00.000+00:00	2024-07-02T12:38:12.711+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d4b4715d-0a4a-480c-8322-fb99193ae01d'}]	[]	[]	[]	False		Stock, Jan H., Zoological Museum Amsterdam		Pycnogonida	NL	[]	[]	EUROPE	Netherlands	NORTH_AMERICA	http://n2t.net/ark:/65665/3d4b4715d-0a4a-480c-8322-fb99193ae01d	USNM 128217	USNM		1322010253	IZ	http://n2t.net/ark:/65665/3d4b4715d-0a4a-480c-8322-fb99193ae01d				NMNH Extant Biology			27 JUN 1950						['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		North Atlantic Ocean, North Sea, Netherlands	586ee56e-b0fe-4dff-b7f9-aeb104f3308a			Den Helder, Outer Harbor	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae							0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)																				urn:lsid:biocol.org:col:34871			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																						North Atlantic Ocean, North Sea																												
2434361249	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:30.373+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE								{}	1950.0	6.0	13.0	1950-06-13	164.0	164.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:30.373+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.273@CRS'}]	[]	[]	[]	False	Lucas J.A.W.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.273@CRS	RMNH.PYC.273			2434361249	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.273					Naturalis Biodiversity Center		13 juni 1950						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92			Den Helder	Animalia|Phoxichilidiidae								WholeOrganism (alcohol)																				Naturalis Biodiversity Center																			ICZN																																		
