key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	locality	county	gbifID	collectionCode	occurrenceID	projectId	establishmentMeans	higherGeography	modified	references	datasetID	datasetName	rightsHolder	islandGroup	associatedReferences	eventRemarks	language	type	taxonID	bibliographicCitation	networkKeys	sex	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	recordedBy	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	institutionID	individualCount	depth	depthAccuracy	waterBody	collectionKey	preparations	habitat	verbatimEventDate	locationID	higherClassification	collectionID	identificationRemarks	georeferenceProtocol	verbatimCoordinateSystem	distanceFromCentroidInMeters	georeferenceRemarks	nomenclaturalCode	samplingProtocol	lifeStage	fieldNumber	occurrenceRemarks	scientificNameID	footprintWKT	verbatimDepth	island	disposition	ownerInstitutionCode	accessRights	verbatimTaxonRank	typeStatus	originalNameUsage	identificationVerificationStatus	http://unknown.org/language	http://unknown.org/orders	elevation	elevationAccuracy	recordNumber	namePublishedInYear	originalNameUsageID	taxonRemarks	acceptedNameUsageID	namePublishedIn
1090194159	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:05.716+00:00	336	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	21.3117	-157.919	OCEANIA		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'PRESUMED_NEGATED_LONGITUDE', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:05.716+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '0361db44-f7fb-4f9b-a851-218c7ccedc12'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	False		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	0361db44-f7fb-4f9b-a851-218c7ccedc12	12539		BPBM	Keehi Lagoon; Airport Rescue Dock		1090194159	S	0361db44-f7fb-4f9b-a851-218c7ccedc12				2002-07-02T00:00:00.000+00:00			Bishop Museum Marine Invertebrates Specimens	Bernice Pauahi Bishop Museum				en	PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']					HH-2376	R.C. DeFelice and S.L. Coles					Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Keehi Lagoon; Airport Rescue Dock  (21.31172°, 157.9193°)							1.5	1.5	Pacific Ocean	28544472-b10d-4071-969a-16da31c43e72			11 December 1997									ICZN	Hand grab						0.00-3.00	Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species													
38030936	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:05.582+00:00	336	{}	PRESERVED_SPECIMEN	PRESENT	4338305	1	54	354	9477065	6316	2117290	2117414	2117414	Phoxichilidium truncatum Hilton, 1942	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Phoxichilidium	truncatum	SPECIES	SYNONYM	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:05.582+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '0e21a828-b8a7-4cfb-86d2-5763bad3b736'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	False	Dr. Hilton		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	0e21a828-b8a7-4cfb-86d2-5763bad3b736	4693		BPBM	Oahu		38030936	S	0e21a828-b8a7-4cfb-86d2-5763bad3b736				2009-06-16T00:00:00.000+00:00			Bishop Museum Marine Invertebrates Specimens	Bernice Pauahi Bishop Museum				en	PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						C.H. Edmondson					Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu						1.0			Pacific Ocean	28544472-b10d-4071-969a-16da31c43e72	1 alcoholic											ICZN								Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species	PARATYPE												
38028737	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:08.213+00:00	336	{}	PRESERVED_SPECIMEN	PRESENT	4338305	1	54	354	9477065	6316	2117290	2117414	2117414	Phoxichilidium truncatum Hilton, 1942	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Phoxichilidium	truncatum	SPECIES	SYNONYM	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:08.213+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '10e8fadd-2efe-4c2e-8ca8-9521b34f1d3e'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	False	Dr. Hilton		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	10e8fadd-2efe-4c2e-8ca8-9521b34f1d3e	4691		BPBM	Waianae		38028737	S	10e8fadd-2efe-4c2e-8ca8-9521b34f1d3e				2009-06-16T00:00:00.000+00:00			Bishop Museum Marine Invertebrates Specimens	Bernice Pauahi Bishop Museum				en	PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						C.H. Edmondson					Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Waianae						1.0			Pacific Ocean	28544472-b10d-4071-969a-16da31c43e72	1 alcoholic											ICZN								Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species	TYPE												
38031514	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:06.937+00:00	336	{}	PRESERVED_SPECIMEN	PRESENT	4338305	1	54	354	9477065	6316	2117290	2117414	2117414	Phoxichilidium truncatum Hilton, 1942	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Phoxichilidium	truncatum	SPECIES	SYNONYM	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:06.937+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1d398c0f-dc52-431c-80b0-275e09128b27'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	False	Dr. Hilton		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	1d398c0f-dc52-431c-80b0-275e09128b27	4696		BPBM	Oahu		38031514	S	1d398c0f-dc52-431c-80b0-275e09128b27				2009-06-16T00:00:00.000+00:00			Bishop Museum Marine Invertebrates Specimens	Bernice Pauahi Bishop Museum				en	PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						C.H. Edmondson					Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu						1.0			Pacific Ocean	28544472-b10d-4071-969a-16da31c43e72	1 alcoholic											ICZN								Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species	PARATYPE												
3846979138	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:25.661+00:00	20	{}	HUMAN_OBSERVATION	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE			OCEANIA		{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:23:25.661+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '20282bf6-d275-44de-b656-95dffbfca298'}]	[]	[]	[]		False			Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	20282bf6-d275-44de-b656-95dffbfca298					Province Nord|Province Sud|Îles Loyauté	3846979138		20282bf6-d275-44de-b656-95dffbfca298						B6BB40E7-FCE6-5E23-E053-5014A8C0B867								712076									20282bf6-d275-44de-b656-95dffbfca298								Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.																																Anoplodactylus pycnosoma (Helfer, 1938)	Invalid										
4547989142	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:26.274+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE			OCEANIA		{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:26.274+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '28548692-66e6-4bac-a9ef-b57ea2ceda37'}]	[]	[]	[]		False			Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	28548692-66e6-4bac-a9ef-b57ea2ceda37					Province Nord|Province Sud|Îles Loyauté	4547989142		28548692-66e6-4bac-a9ef-b57ea2ceda37						EB6380B5-80AF-5935-E053-0514A8C08744				TaxREF				712076									28548692-66e6-4bac-a9ef-b57ea2ceda37								Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.																																Anoplodactylus pycnosoma (Helfer, 1938)	Probable	fr | en									
4081103848	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.334+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE					{}							['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.334+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5ce59ca2-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False			Pycnogonida		[]	[]			OCEANIA	5ce59ca2-fa36-11e2-96b3-aa6f927c92a3	4970		NIWA Invertebrate Collection	Whale Bay, Raglan		4081103848	NIWA	5ce59ca2-fa36-11e2-96b3-aa6f927c92a3							NIWA Invertebrate Collection					en				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	MALE																					Specimen(s), Unknown = 1			E948									Shore collection				urn:lsid:marinespecies.org:taxname:240414																				
38029085	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:17.896+00:00	336	{}	PRESERVED_SPECIMEN	PRESENT	4338305	1	54	354	9477065	6316	2117290	2117414	2117414	Phoxichilidium truncatum Hilton, 1942	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Phoxichilidium	truncatum	SPECIES	SYNONYM	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:17.896+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '77539b3f-f2e7-4456-8be7-062cab877197'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	False	Dr. Hilton		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	77539b3f-f2e7-4456-8be7-062cab877197	4695		BPBM	Oahu		38029085	S	77539b3f-f2e7-4456-8be7-062cab877197				2009-06-16T00:00:00.000+00:00			Bishop Museum Marine Invertebrates Specimens	Bernice Pauahi Bishop Museum				en	PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						C.H. Edmondson					Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu						1.0			Pacific Ocean	28544472-b10d-4071-969a-16da31c43e72	1 alcoholic											ICZN								Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species	PARATYPE												
38030404	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:18.090+00:00	336	{}	PRESERVED_SPECIMEN	PRESENT	4338305	1	54	354	9477065	6316	2117290	2117414	2117414	Phoxichilidium truncatum Hilton, 1942	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Phoxichilidium	truncatum	SPECIES	SYNONYM	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:18.090+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '7d8219c0-c659-4626-8356-b45fa42bb633'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	False	Dr. Hilton		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	7d8219c0-c659-4626-8356-b45fa42bb633	4694		BPBM	Oahu		38030404	S	7d8219c0-c659-4626-8356-b45fa42bb633				2009-06-16T00:00:00.000+00:00			Bishop Museum Marine Invertebrates Specimens	Bernice Pauahi Bishop Museum				en	PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						C.H. Edmondson					Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu						1.0			Pacific Ocean	28544472-b10d-4071-969a-16da31c43e72	1 alcoholic											ICZN								Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species	PARATYPE												
1090167626	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:19.826+00:00	336	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	21.2915	-157.866	OCEANIA		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'PRESUMED_NEGATED_LONGITUDE', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:19.826+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '9e5250e7-1e77-4759-893f-01f87e1c3112'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	False		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	9e5250e7-1e77-4759-893f-01f87e1c3112	12623		BPBM	Kewalo Basin; Marine Mammal Laboratory		1090167626	S	9e5250e7-1e77-4759-893f-01f87e1c3112				2002-07-02T00:00:00.000+00:00			Bishop Museum Marine Invertebrates Specimens	Bernice Pauahi Bishop Museum				en	PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']					HH-2377	R.C. DeFelice and S.L. Coles					Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Kewalo Basin; Marine Mammal Laboratory  (21.29152°, 157.8658°)							1.5	1.5	Pacific Ocean	28544472-b10d-4071-969a-16da31c43e72			8 July 1998									ICZN	Hand grab						0.00-3.00	Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species													
38031518	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:16.999+00:00	336	{}	PRESERVED_SPECIMEN	PRESENT	4338305	1	54	354	9477065	6316	2117290	2117414	2117414	Phoxichilidium truncatum Hilton, 1942	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Phoxichilidium	truncatum	SPECIES	SYNONYM	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:16.999+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'a15b6060-922d-4da2-af3a-a6d6f188fefd'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	False	Dr. Hilton		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	a15b6060-922d-4da2-af3a-a6d6f188fefd	4692		BPBM	Kawaialoa		38031518	S	a15b6060-922d-4da2-af3a-a6d6f188fefd				2009-06-16T00:00:00.000+00:00			Bishop Museum Marine Invertebrates Specimens	Bernice Pauahi Bishop Museum				en	PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						C.H. Edmondson					Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Kawaialoa						1.0			Pacific Ocean	28544472-b10d-4071-969a-16da31c43e72	1 alcoholic											ICZN								Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species	PARATYPE												
3935064079	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.125+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	-21.13317	55.53241	AFRICA		{'level0': {'gid': 'REU', 'name': 'Réunion'}, 'level1': {'gid': 'REU.1_1', 'name': 'Saint-Benoît'}, 'level2': {'gid': 'REU.1.4_1', 'name': 'Saint-Benoît'}}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:38.125+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b11e52c1-0ccc-4613-84fe-119deda09cc7'}]	[]	[]	[]		False		WGS84	Pycnogonida	RE	[]	[]	AFRICA	Réunion	EUROPE	b11e52c1-0ccc-4613-84fe-119deda09cc7					Réunion	3935064079		b11e52c1-0ccc-4613-84fe-119deda09cc7						D2B0CE86-7C29-1275-E053-5514A8C0FBF9				TaxREF				712076						32290.0			b11e52c1-0ccc-4613-84fe-119deda09cc7								Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.																1366.2749112664376																Anoplodactylus pycnosoma (Helfer, 1938)	Probable		Pantopoda								
3935116374	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.787+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE			OCEANIA		{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:38.787+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c3118a08-d984-48ae-a251-8924cb23f42d'}]	[]	[]	[]		False			Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	c3118a08-d984-48ae-a251-8924cb23f42d					Province Nord|Province Sud|Îles Loyauté	3935116374		c3118a08-d984-48ae-a251-8924cb23f42d						D2B0CE86-7C29-1275-E053-5514A8C0FBF9				TaxREF				712076									c3118a08-d984-48ae-a251-8924cb23f42d								Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.																																Anoplodactylus pycnosoma (Helfer, 1938)	Probable		Pantopoda								
4548600907	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.746+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	-21.13317	55.53241	AFRICA		{'level0': {'gid': 'REU', 'name': 'Réunion'}, 'level1': {'gid': 'REU.1_1', 'name': 'Saint-Benoît'}, 'level2': {'gid': 'REU.1.4_1', 'name': 'Saint-Benoît'}}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.746+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c777ee18-b008-4056-9b99-eff075226bda'}]	[]	[]	[]		False		WGS84	Pycnogonida	RE	[]	[]	AFRICA	Réunion	EUROPE	c777ee18-b008-4056-9b99-eff075226bda					Réunion	4548600907		c777ee18-b008-4056-9b99-eff075226bda						EB6380B5-80AF-5935-E053-0514A8C08744				TaxREF				712076						32290.0			c777ee18-b008-4056-9b99-eff075226bda								Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.																1366.2749112664376																Anoplodactylus pycnosoma (Helfer, 1938)	Probable	fr | en									
