key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	gbifID	language	collectionCode	occurrenceID	samplingProtocol	georeferenceSources	sex	dateIdentified	coordinatePrecision	stateProvince	institutionKey	otherCatalogNumbers	identifiedBy	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	waterBody	identificationRemarks	verbatimTaxonRank	modified	locality	eventRemarks	fieldNumber	occurrenceRemarks	bibliographicCitation	individualCount	lifeStage	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	higherGeography	type
1100764442	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:02.577+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.533	169.216	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	13.0	1980-01-13	13.0	13.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:02.577+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ff474666-3754-4463-aab1-5d7777be35ed'}]	[]	[]	[]	False		Terrill, C. Peter|Australian Museum|Crustacea Department		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	ff474666-3754-4463-aab1-5d7777be35ed	P.44973		AM			1100764442		Invertebrates - Marine & Other	ff474666-3754-4463-aab1-5d7777be35ed				2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1120625|urn:catalog:AM:Invertebrates - Marine & Other:P.44973	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052321	Achelia aff. dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs south-west of Macdonald Point	ecatalogue.LocCollectionEventLocal: [CA 159] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs south-west of Macdonald Point (52° 32' S, 169° 13' E) 13/01/1980 - 13/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean		species															
1100764450	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:17.037+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.566	169.216	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	2.0	7.0	1980-02-07	38.0	38.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:17.037+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '09aff561-9d81-4432-a70b-3ccc6386e564'}]	[]	[]	[]	False		Lowry, James Kenneth|Australian Museum|Invertebrates, Marine		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	09aff561-9d81-4432-a70b-3ccc6386e564	P.44994		AM			1100764450		Invertebrates - Marine & Other	09aff561-9d81-4432-a70b-3ccc6386e564			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1136970|urn:catalog:AM:Invertebrates - Marine & Other:P.44994	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052421	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, cliffs west of Davis Point	ecatalogue.LocCollectionEventLocal: [CA 278] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, cliffs west of Davis Point (52° 34' S, 169° 13' E) 07/02/1980 - 07/02/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764458	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:18:58.612+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.566	169.216	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	2.0	7.0	1980-02-07	38.0	38.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:18:58.612+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '171b5f26-0dd9-414c-813b-a51abe2b6539'}]	[]	[]	[]	False		Lowry, James Kenneth|Australian Museum|Invertebrates, Marine		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	171b5f26-0dd9-414c-813b-a51abe2b6539	P.44993		AM			1100764458		Invertebrates - Marine & Other	171b5f26-0dd9-414c-813b-a51abe2b6539			MALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1151059|urn:catalog:AM:Invertebrates - Marine & Other:P.44993	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052420	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, cliffs west of Davis Point	ecatalogue.LocCollectionEventLocal: [CA 277] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, cliffs west of Davis Point (52° 34' S, 169° 13' E) 07/02/1980 - 07/02/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764444	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:11.860+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.566	169.216	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	2.0	7.0	1980-02-07	38.0	38.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:11.860+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '322e7cd9-bbea-42f6-b1a7-936763812e1d'}]	[]	[]	[]	False		Terrill, C. Peter|Australian Museum|Crustacea Department		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	322e7cd9-bbea-42f6-b1a7-936763812e1d	P.44991		AM			1100764444		Invertebrates - Marine & Other	322e7cd9-bbea-42f6-b1a7-936763812e1d				2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1063777|urn:catalog:AM:Invertebrates - Marine & Other:P.44991	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052411	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, cliffs west of Davis Point	ecatalogue.LocCollectionEventLocal: [CA 272] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, cliffs west of Davis Point (52° 34' S, 169° 13' E) 07/02/1980 - 07/02/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100787632	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:21.082+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.6	169.15	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	2.0	1.0	1980-02-01	32.0	32.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:21.082+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4d166a53-a43d-404e-ac5e-a5605f2b9b1e'}]	[]	[]	[]	False		Lowry, James Kenneth|Australian Museum|Invertebrates, Marine		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	4d166a53-a43d-404e-ac5e-a5605f2b9b1e	P.77985		AM			1100787632		Invertebrates - Marine & Other	4d166a53-a43d-404e-ac5e-a5605f2b9b1e			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1253696|urn:catalog:AM:Invertebrates - Marine & Other:P.77985	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052397	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2017/1/19,verbatimUncertainty:1km-10km}	Campbell Island, west side of Southeast Harbour	ecatalogue.LocCollectionEventLocal: [CA 253] Southern Ocean, New Zealand, Campbell Island, west side of Southeast Harbour (52° 36' S, 169° 09' E) 01/02/1980 - 01/02/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean	ecatalogue.IdeComments: 2 very different in size;																
1100764437	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:53.744+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.6	169.15	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	2.0	1.0	1980-02-01	32.0	32.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:53.744+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b0226c8f-f22f-4311-9d1c-63da2a4bc2ec'}]	[]	[]	[]	False		Lowry, James Kenneth|Australian Museum|Invertebrates, Marine		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	b0226c8f-f22f-4311-9d1c-63da2a4bc2ec	P.44984		AM			1100764437		Invertebrates - Marine & Other	b0226c8f-f22f-4311-9d1c-63da2a4bc2ec			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1136968|urn:catalog:AM:Invertebrates - Marine & Other:P.44984	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052615	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28,verbatimUncertainty:1km-10km}	Campbell Island, west side of Southeast Harbour	ecatalogue.LocCollectionEventLocal: [CA-248] Southern Ocean, New Zealand, Campbell Island, west side of Southeast Harbour (52° 36' S, 169° 09' E) 01/02/1980 - 01/02/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764446	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:52.348+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.6	169.15	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	2.0	2.0	1980-02-02	33.0	33.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:52.348+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c2ff3e6c-019e-4941-a7b4-0b7294a0a599'}]	[]	[]	[]	False		Terrill, C. Peter|Australian Museum|Crustacea Department		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	c2ff3e6c-019e-4941-a7b4-0b7294a0a599	P.44989		AM			1100764446		Invertebrates - Marine & Other	c2ff3e6c-019e-4941-a7b4-0b7294a0a599			MALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1022875|urn:catalog:AM:Invertebrates - Marine & Other:P.44989	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052401	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, middle of Southeast Harbour	ecatalogue.LocCollectionEventLocal: [CA 256] Southern Ocean, New Zealand, Campbell Island, middle of Southeast Harbour (52° 36' S, 169° 09' E) 02/02/1980 - 02/02/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764441	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:09.461+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.6	169.15	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	2.0	2.0	1980-02-02	33.0	33.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:09.461+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e59f130c-f8f0-4d05-b427-d22af0c346ca'}]	[]	[]	[]	False		Terrill, C. Peter|Australian Museum|Crustacea Department		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	e59f130c-f8f0-4d05-b427-d22af0c346ca	P.44990		AM			1100764441		Invertebrates - Marine & Other	e59f130c-f8f0-4d05-b427-d22af0c346ca			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1120628|urn:catalog:AM:Invertebrates - Marine & Other:P.44990	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052403	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, east side of Southeast Harbour	ecatalogue.LocCollectionEventLocal: [CA 257] Southern Ocean, New Zealand, Campbell Island, east side of Southeast Harbour (52° 36' S, 169° 09' E) 02/02/1980 - 02/02/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764410	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:12.637+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.566	169.216	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	2.0	7.0	1980-02-07	38.0	38.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:12.637+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fe496546-818d-4559-84f7-5647f071b4b9'}]	[]	[]	[]	False		Terrill, C. Peter|Australian Museum|Crustacea Department		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	fe496546-818d-4559-84f7-5647f071b4b9	P.44992		AM			1100764410		Invertebrates - Marine & Other	fe496546-818d-4559-84f7-5647f071b4b9			MALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1022876|urn:catalog:AM:Invertebrates - Marine & Other:P.44992	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052415	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, cliffs west of Davis Point	ecatalogue.LocCollectionEventLocal: [CA 273] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, cliffs west of Davis Point (52° 34' S, 169° 13' E) 07/02/1980 - 07/02/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764396	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:59.251+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.566	169.2	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1979.0	12.0	31.0	1979-12-31	365.0	365.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:59.251+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cd61fa15-a198-4516-a621-ec028010c458'}]	[]	[]	[]	False		Terrill, C. Peter|Australian Museum|Crustacea Department		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	cd61fa15-a198-4516-a621-ec028010c458	P.44943		AM			1100764396		Invertebrates - Marine & Other	cd61fa15-a198-4516-a621-ec028010c458			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1063767|urn:catalog:AM:Invertebrates - Marine & Other:P.44943	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052484	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, cliffs beneath Moubray Hill	ecatalogue.LocCollectionEventLocal: [CA 56] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, cliffs beneath Moubray Hill (52° 34' S, 169° 12' E) 31/12/1979 - 31/12/1979;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
