key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	eventDate	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	islandGroup	island	footprintWKT	georeferenceRemarks	municipality	language	collectionCode	gbifID	occurrenceID	type	catalogNumber	institutionCode	collectionID
1917182286	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.181+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.71976	-25.52212	500.0	EUROPE	Região Autónoma dos Açores	{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.5_1', 'name': 'Lagoa'}, 'level3': {'gid': 'PRT.2.5.1_1', 'name': 'Água De Pau'}}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.181+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b472a38-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b472a38-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores	Sao Miguel	POLYGON((-25.5248976458426 37.7220353480957,-25.5249866381395 37.7175482010139,-25.5193379744061 37.7174773805954,-25.5192486416101 37.7219645162877,-25.5248976458426 37.7220353480957))	localities not exceeding 25 km2	Lagoa	pt	ABP	1917182286	4b472a38-bb79-11e8-9a78-54da4ae08600	Text	215348	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182301	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:06:10.829+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.71969	-25.51645	500.0	EUROPE	Região Autónoma dos Açores	{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.5_1', 'name': 'Lagoa'}, 'level3': {'gid': 'PRT.2.5.1_1', 'name': 'Água De Pau'}}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:06:10.829+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b472a7e-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b472a7e-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores	Sao Miguel	POLYGON((-25.519225954886 37.7219642312771,-25.5193152890495 37.7174770956307,-25.5136666452156 37.7174060036059,-25.5135769705577 37.721893127819,-25.519225954886 37.7219642312771))	localities not exceeding 25 km2	Lagoa	pt	ABP	1917182301	4b472a7e-bb79-11e8-9a78-54da4ae08600	Text	215351	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182198	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.821+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.74229	-25.19822	500.0	EUROPE	Região Autónoma dos Açores	{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.11_1', 'name': 'Povoação'}, 'level3': {'gid': 'PRT.2.11.2_1', 'name': 'Faial Da Terra'}}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.821+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b472ba0-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b472ba0-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores	Sao Miguel	POLYGON((-25.2009914446536 37.7445730666309,-25.2011000603772 37.7400866635312,-25.1954506017588 37.7400002829726,-25.1953416453773 37.7444866721856,-25.2009914446536 37.7445730666309))	localities not exceeding 25 km2	Povoaçao	pt	ABP	1917182198	4b472ba0-bb79-11e8-9a78-54da4ae08600	Text	215365	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182213	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:18.269+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.7422	-25.19255	500.0	EUROPE	Região Autónoma dos Açores	{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.11_1', 'name': 'Povoação'}, 'level3': {'gid': 'PRT.2.11.2_1', 'name': 'Faial Da Terra'}}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:18.269+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b472be6-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b472be6-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores	Sao Miguel	POLYGON((-25.1953189554691 37.7444863246743,-25.1954279132186 37.7399999355172,-25.1897784788688 37.7399132832758,-25.1896691804671 37.7443996585024,-25.1953189554691 37.7444863246743))	localities not exceeding 25 km2	Povoaçao	pt	ABP	1917182213	4b472be6-bb79-11e8-9a78-54da4ae08600	Text	215367	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182114	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.838+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.74679	-25.19811	500.0	EUROPE	Região Autónoma dos Açores	{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.11_1', 'name': 'Povoação'}, 'level3': {'gid': 'PRT.2.11.2_1', 'name': 'Faial Da Terra'}}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.838+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b472c2c-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b472c2c-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores	Sao Miguel	POLYGON((-25.2008823684753 37.7490774837016,-25.2009910083973 37.7445910843066,-25.1953412077527 37.7445046898055,-25.1952322270971 37.7489910753119,-25.2008823684753 37.7490774837016))	localities not exceeding 25 km2	Povoaçao	pt	ABP	1917182114	4b472c2c-bb79-11e8-9a78-54da4ae08600	Text	215366	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182139	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:06:10.829+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.7467	-25.19244	500.0	EUROPE	Região Autónoma dos Açores	{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.11_1', 'name': 'Povoação'}, 'level3': {'gid': 'PRT.2.11.2_1', 'name': 'Faial Da Terra'}}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:06:10.829+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b472c7c-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b472c7c-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores	Sao Miguel	POLYGON((-25.1952095358149 37.7489907277445,-25.195318517839 37.744504342294,-25.1896687414688 37.7444176760661,-25.1895594187168 37.7489040475845,-25.1952095358149 37.7489907277445))	localities not exceeding 25 km2	Povoaçao	pt	ABP	1917182139	4b472c7c-bb79-11e8-9a78-54da4ae08600	Text	215368	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182426	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:18.738+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.71525	-25.52221	500.0	EUROPE	Região Autónoma dos Açores	{}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:18.738+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1a24-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1a24-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.5249869954985 37.7175301803356,-25.5250759679718 37.7130430296364,-25.519427646029 37.7129722206519,-25.5193383331324 37.7174593599629,-25.5249869954985 37.7175301803356))	localities not exceeding 25 km2		pt	ABP	1917182426	4b7a1a24-bb79-11e8-9a78-54da4ae08600	Text	215347	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182514	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.271+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.71067	-25.51663	500.0	EUROPE	Região Autónoma dos Açores	{}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.271+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1a74-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1a74-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.5194053206969 37.7129539150863,-25.5194946150656 37.7084667722027,-25.5138466547274 37.7083957031321,-25.5137570200159 37.7128828345852,-25.5194053206969 37.7129539150863))	localities not exceeding 25 km2		pt	ABP	1917182514	4b7a1a74-bb79-11e8-9a78-54da4ae08600	Text	215349	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182496	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:06:11.858+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.71518	-25.51654	500.0	EUROPE	Região Autónoma dos Açores	{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.5_1', 'name': 'Lagoa'}, 'level3': {'gid': 'PRT.2.5.1_1', 'name': 'Água De Pau'}}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:06:11.858+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1aba-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1aba-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.5193156477812 37.7174590749983,-25.519404962045 37.7129719357332,-25.513756659997 37.7129008551862,-25.5136670053147 37.7173879830194,-25.5193156477812 37.7174590749983))	localities not exceeding 25 km2		pt	ABP	1917182496	4b7a1aba-bb79-11e8-9a78-54da4ae08600	Text	215350	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182464	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.271+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.7061	-25.51105	500.0	EUROPE	Região Autónoma dos Açores	{}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.271+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1b00-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1b00-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.51382433214 37.7083773965536,-25.5139139482519 37.7038902615268,-25.5082663495091 37.7038189324594,-25.5081763931347 37.7083060560134,-25.51382433214 37.7083773965536))	localities not exceeding 25 km2		pt	ABP	1917182464	4b7a1b00-bb79-11e8-9a78-54da4ae08600	Text	215352	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182457	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.918+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.70603	-25.50537	500.0	EUROPE	Região Autónoma dos Açores	{}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.918+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1b46-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1b46-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.5081537106889 37.70830576896,-25.5082436684298 37.7038186454521,-25.5025960897245 37.7037470449158,-25.502505791726 37.7082341569072,-25.5081537106889 37.70830576896))	localities not exceeding 25 km2		pt	ABP	1917182457	4b7a1b46-bb79-11e8-9a78-54da4ae08600	Text	215355	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182548	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.908+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.70595	-25.4997	500.0	EUROPE	Região Autónoma dos Açores	{}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.908+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1b8c-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1b8c-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.5024831093609 37.7082338687634,-25.5025734087258 37.7037467568183,-25.4969258501341 37.703674884816,-25.4968352105162 37.7081619852009,-25.5024831093609 37.7082338687634))	localities not exceeding 25 km2		pt	ABP	1917182548	4b7a1b8c-bb79-11e8-9a78-54da4ae08600	Text	215358	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182532	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:16.801+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.70071	-25.4431	500.0	EUROPE	Região Autónoma dos Açores	{}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:16.801+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1bd2-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1bd2-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.4458723113069 37.7029948603237,-25.4459660057748 37.6985078627801,-25.4403189939959 37.6984332883271,-25.4402249593992 37.7029202738756,-25.4458723113069 37.7029948603237))	localities not exceeding 25 km2		pt	ABP	1917182532	4b7a1bd2-bb79-11e8-9a78-54da4ae08600	Text	215361	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182541	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:18.329+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.70522	-25.443	500.0	EUROPE	Região Autónoma dos Açores	{}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:18.329+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1c22-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1c22-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.4457782196401 37.7074998742941,-25.445871934982 37.7030128803868,-25.4402245817082 37.7029382938906,-25.4401305261617 37.7074252758014,-25.4457782196401 37.7074998742941))	localities not exceeding 25 km2		pt	ABP	1917182541	4b7a1c22-bb79-11e8-9a78-54da4ae08600	Text	215362	UAc	70b943f6-77f1-4849-8877-448e519b004c
1917182392	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.908+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	6471617	1	54	354	9477065	6316	2117290	6471617	6471617	Anoplodactylus amora Bamber & Costa, 2009	Anoplodactylus amora Bamber & Costa, 2009	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus amora	Anoplodactylus	amora	SPECIES	ACCEPTED	NE	37.70064	-25.43743	500.0	EUROPE	Região Autónoma dos Açores	{}	1997	1997	['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.908+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1c68-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False	Azorean Biodiversity Portal	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	4b7a1c68-bb79-11e8-9a78-54da4ae08600	0a80feca-b411-428a-a34e-c5c2fa07cdba	Açores		POLYGON((-25.4402022793131 37.7029199737866,-25.4402963152758 37.6984329882863,-25.4346493244419 37.6983581424446,-25.4345549483553 37.7028451159062,-25.4402022793131 37.7029199737866))	localities not exceeding 25 km2		pt	ABP	1917182392	4b7a1c68-bb79-11e8-9a78-54da4ae08600	Text	215363	UAc	70b943f6-77f1-4849-8877-448e519b004c
