key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	coordinateUncertaintyInMeters	depthAccuracy	datasetName	preparations	locationID	footprintWKT	language	individualCount	dateIdentified	institutionKey	collectionKey	rightsHolder	institutionID	verbatimEventDate	county	type	occurrenceRemarks	higherClassification	collectionID	island	fieldNumber	verbatimLocality	waterBody	samplingProtocol	eventID	verbatimDepth	ownerInstitutionCode	otherCatalogNumbers	dynamicProperties	sex	typeStatus	originalNameUsage	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language
318007359	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.415+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-66.5333	92.9833	20.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.415+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38809'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		38809		BAS		318007359	SOMBASE Pycnogonids				0.0																																				
318007383	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.528+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-66.5333	92.9833	39.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.528+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39048'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39048		BAS		318007383	SOMBASE Pycnogonids				0.0																																				
318007384	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.529+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-66.542	92.5597	40.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.529+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39049'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39049		BAS		318007384	SOMBASE Pycnogonids				0.0																																				
318007385	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.526+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-66.542	92.5597	50.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.526+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39050'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39050		BAS		318007385	SOMBASE Pycnogonids				0.0																																				
318007386	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.526+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-66.542	92.5597	44.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.526+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39051'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39051		BAS		318007386	SOMBASE Pycnogonids				0.0																																				
318007387	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.527+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-66.542	92.5597	50.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.527+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39052'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39052		BAS		318007387	SOMBASE Pycnogonids				0.0																																				
318007390	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.717+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-69.3692	76.2583	19.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.717+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39086'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39086		BAS		318007390	SOMBASE Pycnogonids				16.0																																				
318007391	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.719+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-69.3692	76.2583	25.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.719+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39087'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39087		BAS		318007391	SOMBASE Pycnogonids				0.0																																				
318007392	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.718+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-69.3692	76.2583	45.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.718+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39088'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39088		BAS		318007392	SOMBASE Pycnogonids				0.0																																				
318007393	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.717+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-69.3692	76.2583	45.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.717+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39089'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39089		BAS		318007393	SOMBASE Pycnogonids				0.0																																				
318007394	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.697+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-69.3692	76.2583	30.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.697+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39090'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39090		BAS		318007394	SOMBASE Pycnogonids				0.0																																				
318007473	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.834+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-62.674	-60.4168	28.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.834+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39616'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39616		BAS		318007473	SOMBASE Pycnogonids				0.0																																				
318007496	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.843+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-62.7288	-60.5245	235.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.843+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39758'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39758		BAS		318007496	SOMBASE Pycnogonids				0.0																																				
318007497	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.842+00:00	124	{}	OCCURRENCE	PRESENT	2117626	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon exiguum (Hodgson, 1927)	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	exiguum	SPECIES	ACCEPTED	NE	-62.6456	-60.4103	188.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.842+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39759'}]	[]	[]	[]	False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		39759		BAS		318007497	SOMBASE Pycnogonids				0.0																																				
1038090477	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862		6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:06.021+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338459	1	54	354	9477065	2013	2117621	2117626	2117626	Heteronymphon kempi Gordon, 1932	Heteronymphon exiguum (Hodgson, 1927)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon exiguum	Heteronymphon	kempi	SPECIES	SYNONYM	NE	-66.0	90.0			{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_HIGHERRANK', 'INSTITUTION_MATCH_NONE']		2024-01-25T09:13:06.021+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:171802'}]	[]	[]	[]	True		Dt. Südpolar-Exp.		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		171802		ZMB/Pyc		1038090477	Museum für Naturkunde, Berlin - Pycnogonida																																	TYPE							
