key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	year	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	http://unknown.org/language	footprintWKT	originalNameUsage	county	identificationVerificationStatus	gbifID	nameAccordingTo	occurrenceID	taxonID	coordinateUncertaintyInMeters	stateProvince	month	informationWithheld	taxonConceptID	http://unknown.org/rightsHolder	http://unknown.org/license	collectionCode	individualCount	day	locality	verbatimDepth	locationRemarks	institutionCode	networkKeys	sex	dateIdentified	depth	higherGeography	modified	institutionKey	preparations	samplingProtocol	rightsHolder	institutionID	nomenclaturalCode	http://unknown.org/taxonRankID	fieldNumber	verbatimLocality	language	type	catalogNumber	ownerInstitutionCode	http://unknown.org/species	higherClassification	recordNumber	datasetName	islandGroup	georeferenceRemarks	collectionID	coordinatePrecision	collectionKey	verbatimEventDate	organismQuantity	georeferenceVerificationStatus	island	municipality	organismQuantityType	depthAccuracy	scientificNameID	materialSampleID	taxonRemarks	habitat	locationID	eventTime	previousIdentifications	identificationQualifier	parentEventID	lifeStage	waterBody	georeferencedBy	georeferencedDate	georeferenceProtocol	disposition	georeferenceSources	verbatimCoordinateSystem	infraspecificEpithet	otherCatalogNumbers	materialEntityID	parentNameUsage	dynamicProperties	elevation	elevationAccuracy	acceptedNameUsage	namePublishedInYear	originalNameUsageID	acceptedNameUsageID	namePublishedIn	bibliographicCitation
1917182405	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:16.798+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	37.73934	-25.65224	EUROPE	{}	1996.0	1996			['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:16.798+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a11a0-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False				WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		4b7a11a0-bb79-11e8-9a78-54da4ae08600		POLYGON((-25.655107081089 37.7371300108307,-25.6494566123343 37.7370653964321,-25.6493750709851 37.7415527696873,-25.6550258806452 37.7416173944762,-25.655107081089 37.7371300108307))				1917182405		4b7a11a0-bb79-11e8-9a78-54da4ae08600		500.0	Região Autónoma dos Açores						ABP						UAc											0a80feca-b411-428a-a34e-c5c2fa07cdba					pt	Text	215760					Azorean Biodiversity Portal	Açores	precise locations, usually point UTM data	70b943f6-77f1-4849-8877-448e519b004c																																							
1917182441	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:19.842+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	37.73928	-25.64657	EUROPE	{}	1996.0	1996			['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:19.842+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a11e6-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False				WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		4b7a11e6-bb79-11e8-9a78-54da4ae08600		POLYGON((-25.6494339197252 37.7370651363906,-25.6437834691366 37.7370002501454,-25.6437015855172 37.7414876129249,-25.6493523770069 37.7415525096041,-25.6494339197252 37.7370651363906))				1917182441		4b7a11e6-bb79-11e8-9a78-54da4ae08600		500.0	Região Autónoma dos Açores						ABP						UAc											0a80feca-b411-428a-a34e-c5c2fa07cdba					pt	Text	215761					Azorean Biodiversity Portal	Açores	precise locations, usually point UTM data	70b943f6-77f1-4849-8877-448e519b004c																																							
1917182425	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:18.737+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	37.74318	-25.59542	EUROPE	{}	1996.0	1996			['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:18.737+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a122c-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False				WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		4b7a122c-bb79-11e8-9a78-54da4ae08600		POLYGON((-25.598206692664 37.7454615568195,-25.5982913345139 37.7409742830695,-25.5926407086185 37.740906939457,-25.5925557258309 37.7453942023786,-25.598206692664 37.7454615568195))				1917182425		4b7a122c-bb79-11e8-9a78-54da4ae08600		500.0	Região Autónoma dos Açores						ABP						UAc											0a80feca-b411-428a-a34e-c5c2fa07cdba					pt	Text	215762					Azorean Biodiversity Portal	Açores	precise locations, usually point UTM data	70b943f6-77f1-4849-8877-448e519b004c																																							
1917182394	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:16.803+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	37.83238	-25.51987	EUROPE	{}	1996.0	1996			['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:16.803+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1272-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False				WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		4b7a1272-bb79-11e8-9a78-54da4ae08600		POLYGON((-25.5227469115097 37.8301763046014,-25.5170896782327 37.830105197889,-25.5169998464171 37.8345922430526,-25.5226574220939 37.8346633611887,-25.5227469115097 37.8301763046014))				1917182394		4b7a1272-bb79-11e8-9a78-54da4ae08600		500.0	Região Autónoma dos Açores						ABP						UAc											0a80feca-b411-428a-a34e-c5c2fa07cdba					pt	Text	215765					Azorean Biodiversity Portal	Açores	precise locations, usually point UTM data	70b943f6-77f1-4849-8877-448e519b004c																																							
1917182406	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:06:11.858+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	37.83638	-25.48002	EUROPE	{}	1996.0	1996			['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:06:11.858+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a12b8-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False				WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		4b7a12b8-bb79-11e8-9a78-54da4ae08600		POLYGON((-25.4828954000795 37.8341758004746,-25.4772379647928 37.8341027731213,-25.4771457061289 37.8385897331342,-25.4828034838582 37.8386627722191,-25.4828954000795 37.8341758004746))				1917182406		4b7a12b8-bb79-11e8-9a78-54da4ae08600		500.0	Região Autónoma dos Açores						ABP						UAc											0a80feca-b411-428a-a34e-c5c2fa07cdba					pt	Text	215768					Azorean Biodiversity Portal	Açores	precise locations, usually point UTM data	70b943f6-77f1-4849-8877-448e519b004c																																							
1917182302	24baf0da-60a9-4a13-99d7-a8c860c3cb30	0a80feca-b411-428a-a34e-c5c2fa07cdba	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T12:01:52.496+00:00	2024-01-25T06:05:18.737+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	37.7146	-25.47117	EUROPE	{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.19_1', 'name': 'Vila Franca do Campo'}, 'level3': {'gid': 'PRT.2.19.1_1', 'name': 'Água De Alto'}}	1996.0	1996			['CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T06:05:18.737+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4b7a1308-bb79-11e8-9a78-54da4ae08600'}]	[]	[]	[]	False				WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		4b7a1308-bb79-11e8-9a78-54da4ae08600		POLYGON((-25.4739455917279 37.7168804154601,-25.4740376401442 37.7123933692454,-25.4683894999941 37.7123201163055,-25.4682971111972 37.7168071507391,-25.4739455917279 37.7168804154601))				1917182302		4b7a1308-bb79-11e8-9a78-54da4ae08600		500.0	Região Autónoma dos Açores						ABP						UAc											0a80feca-b411-428a-a34e-c5c2fa07cdba					pt	Text	215769					Azorean Biodiversity Portal	Açores	precise locations, usually point UTM data	70b943f6-77f1-4849-8877-448e519b004c																																							
2268627143	5199d77b-fc69-4c85-94f2-4d3e63e777ff	c3ad790a-d426-4ac1-8e32-da61f81f0117	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-02-18T00:53:14.248+00:00	2024-01-25T07:28:43.295+00:00	166	{}	MATERIAL_SAMPLE	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	25.5412	-80.2671	NORTH_AMERICA	{}	1995.0	1995-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:28:43.295+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'NOAA:NCCOS:NBI:BB95_068_2:17312'}]	[]	[]	[]	False	NOAA NBI			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		NOAA:NCCOS:NBI:BB95_068_2:17312						2268627143		NOAA:NCCOS:NBI:BB95_068_2:17312				4.0						1.0	26.0	Biscayne Bay				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']			2.5					Young-modified Van Veen grab sampler, 0.04 sq m								Dataset		NOAA				NOAA National Benthic Inventory												0.0	urn:lsid:marinespecies.org:taxname:150563	BB95_068_2:17312	Originally identified as 'Callipallene emaciata'																											
2268559058	5199d77b-fc69-4c85-94f2-4d3e63e777ff	c3ad790a-d426-4ac1-8e32-da61f81f0117	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-02-18T00:53:14.248+00:00	2024-01-25T07:28:45.556+00:00	166	{}	MATERIAL_SAMPLE	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	25.5412	-80.2671	NORTH_AMERICA	{}	1995.0	1995-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:28:45.556+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'NOAA:NCCOS:NBI:BB95_068_3:17404'}]	[]	[]	[]	False	NOAA NBI			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		NOAA:NCCOS:NBI:BB95_068_3:17404						2268559058		NOAA:NCCOS:NBI:BB95_068_3:17404				4.0						1.0	26.0	Biscayne Bay				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']			2.5					Young-modified Van Veen grab sampler, 0.04 sq m								Dataset		NOAA				NOAA National Benthic Inventory												0.0	urn:lsid:marinespecies.org:taxname:150563	BB95_068_3:17404	Originally identified as 'Callipallene emaciata'																											
3988339858	2ac4b2f0-9887-4d25-a8fa-f94391e87919	f6b48504-1651-4a49-a88d-c2bc6178694d	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T13:19:07.831+00:00	2024-06-24T13:21:44.262+00:00	297	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	53.976933	-4.872061		{}	1995.0	1995-09-15	258.0	258.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T13:21:44.262+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '69e04486-f10d-4d94-bb38-ba28f37d187b'}]	[]	[]	[]	False				WGS84	Pycnogonida	IM	[]	[]	EUROPE	Isle of Man	EUROPE	MRMLN004000010E0.01	69e04486-f10d-4d94-bb38-ba28f37d187b		POLYGON((-4.87279 53.97647,-4.87279 53.9774,-4.87133 53.9774,-4.87133 53.97647,-4.87279 53.97647))			Accepted	3988339858		T-MRMLN004000291AE	NBNSYS0000174277	70.7	Isle of Man	9.0	OSGB Grid Reference SC117572	NBNSYS0000174277	Marine Biological Association	https://creativecommons.org/licenses/by/4.0/legalcode	MRMLN004000000A8		15.0	Offshore box C. West. ASH																																	2.0																																			
2933451082	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:54.722+00:00	326	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	56.762379	-6.052111	EUROPE	{'level0': {'gid': 'GBR', 'name': 'United Kingdom'}, 'level1': {'gid': 'GBR.3_1', 'name': 'Scotland'}, 'level2': {'gid': 'GBR.3.17_1', 'name': 'Highland'}, 'level3': {'gid': 'GBR.3.17.1_1', 'name': 'Highland'}}	1994.0	1994-08-11	223.0	223.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-21T16:46:54.722+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '825773cc-60fd-4d8e-a76a-10b78fba8c79'}]	[]	[]	[]	False		Murray, E. Eleanor		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	NBN-GA000190-JNCCMNCR10000464-2144179	825773cc-60fd-4d8e-a76a-10b78fba8c79		POLYGON((-6.05288 56.7619,-6.05288 56.76285,-6.05134 56.76285,-6.05134 56.7619,-6.05288 56.7619))			Accepted	2933451082		18861544	NBNSYS0000174277	70.7	Scotland	8.0	OSGB Grid Reference NM524707	NBNSYS0000174277	Joint Nature Conservation Committee		JNCCMNCR10000464		11.0	Kilmory Bay (Ardnamurchan Point)	Unknown																								T-JNCCMNCR10687907								1.0									Littoral																										
2933679007	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:59.665+00:00	326	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	54.119623	-0.002544		{}	1993.0	1993-07-22	203.0	203.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-21T16:46:59.665+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ca47f18f-6aad-43a8-83cc-ed23e956e66d'}]	[]	[]	[]	False		UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	NBN-GA000190-JNCCMNCR10000461-2143924	ca47f18f-6aad-43a8-83cc-ed23e956e66d		POLYGON((-0.00333 54.11919,-0.00333 54.12006,-0.00176 54.12006,-0.00176 54.11919,-0.00333 54.11919))			Accepted	2933679007		18435812	NBNSYS0000174277	70.7	England	7.0	OSGB Grid Reference TA306711	NBNSYS0000174277	Joint Nature Conservation Committee		JNCCMNCR10000461		22.0	Offshore Flamborough Head (Flamborough Head)	Unknown																								T-JNCCMNCR10679491								1.0									Sublittoral																										
3054692572	9fad752d-4bf9-4adf-9535-3cf6339a70fb	db20bedc-20f1-42dd-9051-a445139f8e51	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-20T20:50:46.296+00:00	2024-07-20T21:10:18.970+00:00	167	{}	HUMAN_OBSERVATION	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	54.70293	-5.591258	EUROPE	{}	1991.0	1991-04-15	105.0	105.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T21:10:18.970+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b8062fe4-9994-45c7-9a49-3c3d4c2be25f'}]	[]	[]	[]	False		NIEA/WMU		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRUMU100000010C4.003	b8062fe4-9994-45c7-9a49-3c3d4c2be25f					Accepted - considered correct	3054692572		T-MRUMU1000003D283	NBNSYS0000174277	70.7	Northern Ireland	4.0		NBNSYS0000174277	Department of Agriculture Environment and Rural Affairs		MRUMU100000000CA	40.0	15.0	BSSDM91 F01			CEDaR																																																																	
1272743186	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:32.749+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	-36.9567	150.313		{}	1986.0	1986-07-20	201.0	201.0	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:32.749+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5e787379-bd46-458d-923a-7e0257bfb16e'}]	[]	[]	[]	False		Museum Victoria	D A. Staples - Museum Victoria (Sciences)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SLOPE 21	5e787379-bd46-458d-923a-7e0257bfb16e						1272743186		5e787379-bd46-458d-923a-7e0257bfb16e			New South Wales	7.0		https://biodiversity.org.au/afd/taxa/ed79c108-b612-4dc3-bb1a-beea031c8e86			Invertebrates		20.0	Off Eden			NMV	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2001-01-01T00:00:00	220.0	Australia|New South Wales	2019-07-08T13:54:00.000+00:00	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Wet|ethanol 70%	WHOI epibenthic sled	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	SLOPE 21	Off Eden	en	PhysicalObject	J48967	NMV	Callipallene emaciata	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae		SLOPE																	SLOPE 21	23:09:00																								
1272743204	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:40.313+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	-37.1217	150.337		{}	1986.0	1986-07-20	201.0	201.0	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:40.313+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'c98ed086-9fb9-4186-84a6-ad38557829ed'}]	[]	[]	[]	False		Museum Victoria	D A. Staples - Museum Victoria (Sciences)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SLOPE 19	c98ed086-9fb9-4186-84a6-ad38557829ed						1272743204		c98ed086-9fb9-4186-84a6-ad38557829ed			New South Wales	7.0		https://biodiversity.org.au/afd/taxa/ed79c108-b612-4dc3-bb1a-beea031c8e86			Invertebrates	1.0	20.0	Off Eden			NMV	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	MALE	2001-01-01T00:00:00	520.0	Australia|New South Wales	2019-07-08T13:55:00.000+00:00	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Wet|ethanol 70%	WHOI epibenthic sled	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	SLOPE 19	Off Eden	en	PhysicalObject	J48969	NMV	Callipallene emaciata	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae		SLOPE												0.0					SLOPE 19	16:08:00\17:09:00																								
3035143523	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:57.364+00:00	306	{}	MATERIAL_SAMPLE	PRESENT	4302741	1	54	354	9477065	2011	2118112	4302741	4302741	Callipallene emaciata (Dohrn, 1881)	Callipallene emaciata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene emaciata	Callipallene	emaciata	SPECIES	ACCEPTED	NE	49.433331	-2.37666	EUROPE	{}	1986.0	1986-09-01	244.0	244.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']	2024-07-23T03:47:57.364+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'dd7af788-53c7-4ad4-8cdf-2b06de4e485c'}]	[]	[]	[]	True		Bamber, R. Roger	Roger Bamber	WGS84	Pycnogonida	GG	[]	[]	EUROPE	Guernsey	EUROPE	MRPMN001000000E3.001	dd7af788-53c7-4ad4-8cdf-2b06de4e485c					Accepted - considered correct	3035143523		MRPMN00100001A0E		70.1		9.0		NBNSYS0000174277	Porcupine Natural History Society	https://creativecommons.org/licenses/by/4.0/legalcode			1.0				PNHS									MRPMN0010000003D_METH_001																																																								
