key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	locality	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	depth	depthAccuracy	month	day	identifiedBy	geodeticDatum	countryCode	gbifRegion	country	institutionCode	coordinatePrecision	waterBody	higherGeography	georeferencedBy	references	collectionKey	otherCatalogNumbers	georeferenceProtocol	georeferenceVerificationStatus	georeferenceRemarks	verbatimCoordinateSystem	verbatimLocality	higherGeographyID	disposition	ownerInstitutionCode	identificationRemarks	georeferenceSources	datasetName	locationID	collectionID	dynamicProperties	fieldNumber	stateProvince	samplingProtocol	typeStatus	acceptedNameUsage	eventRemarks	occurrenceRemarks
2012925729	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:19:12.387+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Meinert, F', 'http://purl.org/dc/terms/date': '1899', 'http://purl.org/dc/terms/source': 'The Danish Ingolf-Expedition', 'http://purl.org/dc/terms/title': 'Pycnogonidae'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '3b0b9b4e-b10f-7111-68af-c3f6b3a65171', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis clavata Meinert, 1899'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/title': 'PYC-006044_hab.tif', 'http://purl.org/dc/terms/format': 'image/tif', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp63611361498883895575.att.tif'}, {'http://purl.org/dc/terms/title': 'PYC-006044_hab_2.tif', 'http://purl.org/dc/terms/format': 'image/tif', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp64158268055564872285.att.tif'}, {'http://purl.org/dc/terms/title': 'PYC-006044_label.jpg', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp69203831418409624748.att.jpg'}]}	PRESERVED_SPECIMEN		PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1896	1896-06-01	153	153	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID']	2016-10-11T00:00:00.000+00:00	2024-07-21T10:19:12.387+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '649c32cd-65d2-406c-a68f-8da687acf0bc'}]	[{'type': 'StillImage', 'format': 'image/tif', 'title': 'PYC-006044_hab.tif', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp63611361498883895575.att.tif'}, {'type': 'StillImage', 'format': 'image/jpeg', 'title': 'PYC-006044_label.jpg', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp69203831418409624748.att.jpg'}, {'type': 'StillImage', 'format': 'image/tif', 'title': 'PYC-006044_hab_2.tif', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp64158268055564872285.att.tif'}]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	False		various	Pycnogonida	[]	[]	EUROPE		649c32cd-65d2-406c-a68f-8da687acf0bc	NHMD110653		http://grbio.org/cool/mci8-ehqk		S of Iceland	2012925729	IV	649c32cd-65d2-406c-a68f-8da687acf0bc		62.1	-19.0			6.0	1.0		WGS84	IS	EUROPE	Iceland	NHMD			East Boreal			e4cac6b7-41e4-404d-b9b2-ea507703f671	PYC-006044											Natural History Museum Denmark Invertebrate Zoology							HOLOTYPE	Colossendeis clavata	Bottom temperature: 3.1°	MKB06: Was not found. Type status checked 2003-2011, but may need reconfirmation. The Danish Ingolf-Expedition 3, A, 1: 1-71. Labelled with correct number Mar. 2012.
1318657145	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:15.773+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1885	1885-09-01	244	244	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-12-23T12:11:00.000+00:00	2024-07-02T12:37:15.773+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/340588c4c-c2ad-4e3d-8c98-fdad6ecb963c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/340588c4c-c2ad-4e3d-8c98-fdad6ecb963c	USNM 10967		urn:lsid:biocol.org:col:34871		Georges Bank, South of	1318657145	IZ	http://n2t.net/ark:/65665/340588c4c-c2ad-4e3d-8c98-fdad6ecb963c	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	40.1583	-67.15	2480.0	0.0	9.0	1.0	Giltay, L.	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, Massachusetts			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2571	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2571	Massachusetts					
1317794229	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:32.019+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1884	1884-08-20	233	233	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-11-10T09:27:00.000+00:00	2024-07-02T12:38:32.019+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31a29b51f-4a12-4295-a29a-293e721a1f69'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/31a29b51f-4a12-4295-a29a-293e721a1f69	USNM 8200		urn:lsid:biocol.org:col:34871		Hudson Canyon	1317794229	IZ	http://n2t.net/ark:/65665/31a29b51f-4a12-4295-a29a-293e721a1f69	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	39.5833	-71.3125	1962.0	0.0	8.0	20.0	Smith, S. I.	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, New Jersey			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2205	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2205	New Jersey					
1319338715	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:38.641+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1884	1884-08-06	219	219	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-11-07T17:01:00.000+00:00	2024-07-02T12:37:38.641+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35e814fcd-e12f-417f-b995-4d601429d384'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/35e814fcd-e12f-417f-b995-4d601429d384	USNM 8199		urn:lsid:biocol.org:col:34871		Nantucket Shoals, South of	1319338715	IZ	http://n2t.net/ark:/65665/35e814fcd-e12f-417f-b995-4d601429d384	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	39.5833	-69.7333	2249.0	0.0	8.0	6.0	Hedgpeth, J. W.	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, Massachusetts			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2196	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2196	Massachusetts					
1320448569	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:26.802+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1884	1884-08-20	233	233	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-11-10T09:27:00.000+00:00	2024-07-02T12:39:26.802+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38f97fd4b-0379-4caa-9fe9-a06eef9156d0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/38f97fd4b-0379-4caa-9fe9-a06eef9156d0	USNM 69518		urn:lsid:biocol.org:col:34871		Hudson Canyon	1320448569	IZ	http://n2t.net/ark:/65665/38f97fd4b-0379-4caa-9fe9-a06eef9156d0	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	39.5833	-71.3125	1962.0	0.0	8.0	20.0	Giltay, L.	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, New Jersey			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2205	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2205	New Jersey					
1321772357	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:15.782+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1884	1884-08-21	234	234	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-11-10T09:15:00.000+00:00	2024-07-02T12:38:15.782+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ca1fbfc4-fd16-41e0-8364-80019b4bf549'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3ca1fbfc4-fd16-41e0-8364-80019b4bf549	USNM 8202		urn:lsid:biocol.org:col:34871		Hudson Canyon	1321772357	IZ	http://n2t.net/ark:/65665/3ca1fbfc4-fd16-41e0-8364-80019b4bf549	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	39.6292	-71.3125	1812.0	0.0	8.0	21.0	Verrill, Addison E., Peabody Museum, Yale	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, New Jersey			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2210	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2210	New Jersey					
1322092954	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:41.015+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1884	1884-08-21	234	234	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-11-10T09:17:00.000+00:00	2024-07-02T12:38:41.015+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d85ac4d6-eabc-42f0-8d29-995f264edccd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3d85ac4d6-eabc-42f0-8d29-995f264edccd	USNM 8576		urn:lsid:biocol.org:col:34871		Hudson Canyon	1322092954	IZ	http://n2t.net/ark:/65665/3d85ac4d6-eabc-42f0-8d29-995f264edccd	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	39.5792	-71.525	1975.0	0.0	8.0	21.0	Verrill, Addison E., Peabody Museum, Yale	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, New Jersey			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2209	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2209	New Jersey					
1317679525	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:43.868+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1883	1883-08-01	213	213	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-27T15:04:00.000+00:00	2024-07-02T12:38:43.868+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/315177dc9-31db-4221-8aa2-df3c3b84f119'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/315177dc9-31db-4221-8aa2-df3c3b84f119	USNM 69517		urn:lsid:biocol.org:col:34871		Nantucket Shoals, SE of	1317679525	IZ	http://n2t.net/ark:/65665/315177dc9-31db-4221-8aa2-df3c3b84f119	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	39.6833	-69.3389	2023.0	0.0	8.0	1.0	Giltay, L.	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, Massachusetts			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2051	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2051	Massachusetts					
1317256315	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:45.904+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1883	1883-09-02	245	245	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-27T17:17:00.000+00:00	2024-07-02T12:36:45.904+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30262a4ee-ac3a-439d-a703-e4ead32cb814'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/30262a4ee-ac3a-439d-a703-e4ead32cb814	USNM 38300		urn:lsid:biocol.org:col:34871		Georges Bank	1317256315	IZ	http://n2t.net/ark:/65665/30262a4ee-ac3a-439d-a703-e4ead32cb814	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	41.8833	-65.5833	1569.0	0.0	9.0	2.0	Hedgpeth, J. W.	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, Massachusetts			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2072	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2072	Massachusetts					
1318452843	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:16.078+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117594	1	54	354	9477065	2012	2117538	2117594	2117594	Colossendeis clavata Meinert, 1899	Colossendeis clavata Meinert, 1899	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis clavata	Colossendeis	clavata	SPECIES	ACCEPTED	NE	{}	1883	1883-09-02	245	245	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-27T17:17:00.000+00:00	2024-07-02T12:37:16.078+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3374dea72-279c-4843-9c57-4de800c405d1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	United States Fish Commission	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3374dea72-279c-4843-9c57-4de800c405d1	USNM 42840		urn:lsid:biocol.org:col:34871		Georges Bank	1318452843	IZ	http://n2t.net/ark:/65665/3374dea72-279c-4843-9c57-4de800c405d1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	41.8833	-65.5833	1569.0	0.0	9.0	2.0	Verrill, Addison E., Peabody Museum, Yale	WGS84	US	NORTH_AMERICA	United States of America	USNM		North Atlantic Ocean	North Atlantic Ocean, United States, Massachusetts			0174f5b3-da29-4967-b8dc-ce75ed53e35d					Degrees Minutes Seconds							NMNH Extant Biology	2072	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USFC/A2072	Massachusetts					
