key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	verbatimTaxonRank	modified	collectionKey	identifiedBy	preparations	verbatimEventDate	locality	elevation	rightsHolder	language	type	individualCount	higherGeography	institutionID	nomenclaturalCode	ownerInstitutionCode	higherClassification	depth	waterBody	datasetName	collectionID	typeStatus	references	datasetID	scientificNameID	bibliographicCitation	depthAccuracy	fieldNotes
1100764511	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:50.130+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	2007-01-01T00:00:00	-26.45	153.083	0.001		OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.62_1', 'name': 'Sunshine Coast'}}	1969.0	7.0	18.0	1969-07-18	199.0	199.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:50.130+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a3b95e19-68f9-40f0-bcdc-9f239616487d'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1022883|urn:catalog:AM:Invertebrates - Marine & Other:P.45048			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1029542	a3b95e19-68f9-40f0-bcdc-9f239616487d	Propallene saengeri Staples, 1979	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	Weyba Creek, Noosa	Invertebrates - Marine & Other	1100764511	a3b95e19-68f9-40f0-bcdc-9f239616487d	P.45048	ecatalogue.LocCollectionEventLocal: Australia, Queensland, Weyba Creek, Noosa (26° 27' S, 153° 05' E) 18/07/1969 - 18/07/1969;	AM	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri	Staples, 1979				Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig																								
1100764506	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:58.609+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	2005-01-01T00:00:00	-26.45	153.083	0.001		OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.62_1', 'name': 'Sunshine Coast'}}	1969.0	7.0	18.0	1969-07-18	199.0	199.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:58.609+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ca8e83cf-36cd-44f2-950f-d56d35e811e3'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063805|urn:catalog:AM:Invertebrates - Marine & Other:P.45047			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1029542	ca8e83cf-36cd-44f2-950f-d56d35e811e3	Propallene cf. saengeri Staples, 1979	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/1/30}	Weyba Creek, Noosa	Invertebrates - Marine & Other	1100764506	ca8e83cf-36cd-44f2-950f-d56d35e811e3	P.45047	ecatalogue.LocCollectionEventLocal: Australia, Queensland, Weyba Creek, Noosa (26° 27' S, 153° 05' E) 18/07/1969 - 18/07/1969;	AM	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri	Staples, 1979	species			Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig																								
1100764498	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:15.991+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-26.45	153.083	0.001		OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.62_1', 'name': 'Sunshine Coast'}}	1969.0	7.0	18.0	1969-07-18	199.0	199.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:15.991+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f53c6751-8945-40f4-919c-2b719b6b3558'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1022886|urn:catalog:AM:Invertebrates - Marine & Other:P.45051			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1029542	f53c6751-8945-40f4-919c-2b719b6b3558	Propallene saengeri Staples, 1979	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	Weyba Creek, Noosa	Invertebrates - Marine & Other	1100764498	f53c6751-8945-40f4-919c-2b719b6b3558	P.45051	ecatalogue.LocCollectionEventLocal: Australia, Queensland, Weyba Creek, Noosa (26° 27' S, 153° 05' E) 18/07/1969 - 18/07/1969;	AM	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri	Staples, 1979				Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig																								
1272747032	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:20.031+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:20.031+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1ce7165d-903a-4028-bd20-de42cc4c928b'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		1ce7165d-903a-4028-bd20-de42cc4c928b		7000		Gladstone, Calliope River	Invertebrates	1272747032	1ce7165d-903a-4028-bd20-de42cc4c928b	J5235		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T16:17:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	1.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae											
1066109603	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:19.576+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE		-24.36666	151.0167			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-02T06:30:19.576+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '31db3939-d238-4b0d-ae22-dcc986e2f7fd'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		31db3939-d238-4b0d-ae22-dcc986e2f7fd		7000			Arachnids	1066109603	31db3939-d238-4b0d-ae22-dcc986e2f7fd	S195	2.1m. Stn 6.5.1.	QM	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2023-09-18T00:00:00.000+00:00	d3ab26a1-b655-42b3-ae4c-a04b651f4303		Spirit	May 1976	Calliope R, 3km upstream															HOLOTYPE						905464
1066109726	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:19.199+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE		-23.91667	151.1667			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-02T06:30:19.199+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '332b55f4-dbbe-461d-88b0-261b3fb58fa9'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		332b55f4-dbbe-461d-88b0-261b3fb58fa9		7000			Arachnids	1066109726	332b55f4-dbbe-461d-88b0-261b3fb58fa9	S196	2m. Stn. 8.11.5. Soft mud.	QM	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2023-09-18T00:00:00.000+00:00	d3ab26a1-b655-42b3-ae4c-a04b651f4303		Spirit	Nov 1976	Calliope R, Gladstone															ALLOTYPE						905465
1066109829	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:35.211+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE		-23.91667	151.1667			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-02T06:30:35.211+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9254deef-6220-4a3b-9eaa-6f1030e9da95'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		9254deef-6220-4a3b-9eaa-6f1030e9da95		7000			Arachnids	1066109829	9254deef-6220-4a3b-9eaa-6f1030e9da95	S197	1.5m. Stn. 7.11.1. Fine mud with some detrital matter.	QM	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2023-09-18T00:00:00.000+00:00	d3ab26a1-b655-42b3-ae4c-a04b651f4303		Spirit	Aug 1976	Calliope R, Gladstone															PARATYPE						905466
1272747051	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:38.541+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:38.541+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'b565ea2a-fd90-4a52-8255-f2d3fa9b9ab0'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		b565ea2a-fd90-4a52-8255-f2d3fa9b9ab0		7000		Gladstone, Calliope River	Invertebrates	1272747051	b565ea2a-fd90-4a52-8255-f2d3fa9b9ab0	J5240		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T16:17:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	1.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae											
1272746959	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:44.221+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:44.221+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'd31cb38c-96d8-4887-957d-fde9668f932e'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		d31cb38c-96d8-4887-957d-fde9668f932e		7000		Gladstone, Calliope River	Invertebrates	1272746959	d31cb38c-96d8-4887-957d-fde9668f932e	J5233		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T15:42:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	2.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae	2.0										
1272747008	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:40.681+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:40.681+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'edbdc3b5-2c42-46fb-be17-b2be264cf8f6'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		edbdc3b5-2c42-46fb-be17-b2be264cf8f6		7000		Gladstone, Calliope River	Invertebrates	1272747008	edbdc3b5-2c42-46fb-be17-b2be264cf8f6	J5238		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T16:16:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	1.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae											
