key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	continent	verbatimLocality	coordinateUncertaintyInMeters	depthAccuracy	datasetID	samplingProtocol	eventID	http://unknown.org/language	originalNameUsage	county	identificationVerificationStatus	nameAccordingTo	behavior	taxonID	stateProvince	recordNumber	informationWithheld	habitat	footprintWKT	verbatimDepth	taxonConceptID	http://unknown.org/rightsHolder	datasetName	scientificNameID	previousIdentifications	identificationQualifier	ownerInstitutionCode	eventTime	language	type	locationID	lifeStage	waterBody	higherGeography	preparations	institutionID	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	otherCatalogNumbers	dynamicProperties	parentEventID	sex	rightsHolder	nomenclaturalCode	verbatimEventDate	references	associatedSequences	occurrenceRemarks
811998280	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.431+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	34.3333	-7.31	742.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.431+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998280'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24704	Ifremer	Detroit de Gibraltar		811998280	bio_dba	811998280					0.0																																													
811998281	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.430+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	35.6833	-6.5083	364.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.430+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998281'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24793	Ifremer	Detroit de Gibraltar		811998281	bio_dba	811998281					0.0																																													
811998282	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.429+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	35.725	-6.3033	281.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.429+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998282'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24808	Ifremer	Detroit de Gibraltar		811998282	bio_dba	811998282					0.0																																													
811998283	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.429+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.7633	-7.1283	394.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.429+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998283'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE		24852	Ifremer	Detroit de Gibraltar		811998283	bio_dba	811998283					0.0																																													
811998284	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.430+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.7717	-7.1217	371.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.430+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998284'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE		24857	Ifremer	Detroit de Gibraltar		811998284	bio_dba	811998284					0.0																																													
811998285	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.434+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.685	-7.3167	546.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.434+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998285'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		24878	Ifremer	Detroit de Gibraltar		811998285	bio_dba	811998285					0.0																																													
811998286	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.430+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.7633	-9.49	1280.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.430+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998286'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		24894	Ifremer	Detroit de Gibraltar		811998286	bio_dba	811998286					0.0																																													
811998287	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.430+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.2483	-8.0417	1370.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.430+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998287'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		24903	Ifremer	Detroit de Gibraltar		811998287	bio_dba	811998287					0.0																																													
811998289	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.431+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.7683	-9.45	1138.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.431+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998289'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		25107	Ifremer	Detroit de Gibraltar		811998289	bio_dba	811998289					0.0																																													
811998290	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.417+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	33.765	-8.4983	309.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.417+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998290'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25129	Ifremer	Detroit de Gibraltar		811998290	bio_dba	811998290					0.0																																													
811998291	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.419+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	33.8683	-8.1233	155.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.419+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998291'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25161	Ifremer	Detroit de Gibraltar		811998291	bio_dba	811998291					0.0																																													
811998292	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.422+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	35.69	-6.5967	475.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.422+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998292'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25171	Ifremer	Detroit de Gibraltar		811998292	bio_dba	811998292					0.0																																													
811998293	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.419+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	35.735	-6.29	293.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.419+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998293'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25176	Ifremer	Detroit de Gibraltar		811998293	bio_dba	811998293					0.0																																													
811998294	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.416+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.6467	-7.325	556.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.416+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998294'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		25208	Ifremer	Detroit de Gibraltar		811998294	bio_dba	811998294					0.0																																													
811998296	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.418+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	34.3717	-7.4183	948.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.418+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998296'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25541	Ifremer	Detroit de Gibraltar		811998296	bio_dba	811998296					0.0																																													
811998297	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.418+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	34.3567	-7.3933	895.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.418+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998297'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25557	Ifremer	Detroit de Gibraltar		811998297	bio_dba	811998297					0.0																																													
811998298	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.419+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	34.2517	-7.35	518.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.419+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998298'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25584	Ifremer	Detroit de Gibraltar		811998298	bio_dba	811998298					0.0																																													
811998299	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.419+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.8133	-7.0817	178.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.419+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998299'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE		25657	Ifremer	Detroit de Gibraltar		811998299	bio_dba	811998299					0.0																																													
811998300	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.451+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.2433	-8.015	1362.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.451+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998300'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		25669	Ifremer	Detroit de Gibraltar		811998300	bio_dba	811998300					0.0																																													
811998301	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:45.451+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118474	1	54	354	9477065	6313	2118473	2118474	2118474	Paranymphon spinosum Caullery, 1896	Paranymphon spinosum Caullery, 1896	Animalia	Arthropoda	Pantopoda	Ammotheidae	Paranymphon	Paranymphon spinosum	Paranymphon	spinosum	SPECIES	ACCEPTED	NE	36.33	-7.6767	903.0	{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:45.451+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811998301'}]	[]	[]	[]			False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		25689	Ifremer	Detroit de Gibraltar		811998301	bio_dba	811998301					0.0																																													
