key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depth	continent	modified	depthAccuracy	projectId	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	waterBody	occurrenceRemarks	datasetName	locationID	georeferenceSources	dateIdentified	taxonRemarks	bibliographicCitation	sex	higherGeography	rightsHolder	nomenclaturalCode	verbatimLocality	higherClassification	fieldNotes	eventTime	coordinatePrecision	otherCatalogNumbers	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	verbatimTaxonRank	island	lifeStage	disposition	parentNameUsage	materialEntityID	georeferenceProtocol	verbatimCoordinateSystem	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	references	associatedSequences	verbatimIdentification
4081091004	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.373+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-72.014	170.775833	{}	2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.373+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60572c48-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		60572c48-fa36-11e2-96b3-aa6f927c92a3		Moubray Bay		NIWA	4081091004	60572c48-fa36-11e2-96b3-aa6f927c92a3		70148	NIWA Invertebrate Collection				236.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (170.775833 -72.014, 170.775833 -72.014)	en											NIWA Invertebrate Collection	TAN0402/139	GPS	2006-01-01T00:00:00																																	
4081094893	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.487+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.323667	170.409	{}	2004.0	2.0	19.0	2004-02-19	50.0	50.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.487+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60572dc4-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - orig formalin = 6	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		60572dc4-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081094893	60572dc4-fa36-11e2-96b3-aa6f927c92a3		70149	NIWA Invertebrate Collection				85.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (170.409 -71.323667, 170.409 -71.323667)	en											NIWA Invertebrate Collection	TAN0402/127	GPS	2006-01-01T00:00:00																																	
4081121903	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.726+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-72.014	170.775833	{}	2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.726+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60573fd0-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 9	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		60573fd0-fa36-11e2-96b3-aa6f927c92a3		Moubray Bay		NIWA	4081121903	60573fd0-fa36-11e2-96b3-aa6f927c92a3		70150	NIWA Invertebrate Collection				236.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (170.775833 -72.014, 170.775833 -72.014)	en											NIWA Invertebrate Collection	TAN0402/139	GPS	2006-01-01T00:00:00																																	
4081170860	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.997+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.6215	170.926167	{}	2004.0	2.0	28.0	2004-02-28	59.0	59.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.997+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6057414c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - orig formalin = 2	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		6057414c-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081170860	6057414c-fa36-11e2-96b3-aa6f927c92a3		70151	NIWA Invertebrate Collection				246.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (170.926167 -71.6215, 170.926167 -71.6215)	en											NIWA Invertebrate Collection	TAN0402/194	GPS	2006-01-01T00:00:00																																	
4081089909	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.373+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-72.018333	170.808167	{}	2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.373+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605742be-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 6	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		605742be-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081089909	605742be-fa36-11e2-96b3-aa6f927c92a3		70152	NIWA Invertebrate Collection				302.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (170.808167 -72.018333, 170.808167 -72.018333)	en											NIWA Invertebrate Collection	TAN0402/142	GPS	2006-01-01T00:00:00																																	
4081086706	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.997+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.754333	171.143167	{}	2004.0	2.0	10.0	2004-02-10	41.0	41.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.997+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60574444-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - orig formalin = 6	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		60574444-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081086706	60574444-fa36-11e2-96b3-aa6f927c92a3		70153	NIWA Invertebrate Collection				245.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (171.143167 -71.754333, 171.143167 -71.754333)	en											NIWA Invertebrate Collection	TAN0402/38	GPS	2006-01-01T00:00:00																																	
4081182918	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.768+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.601333	170.876	{}	2004.0	2.0	28.0	2004-02-28	59.0	59.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.768+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605745c0-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		605745c0-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081182918	605745c0-fa36-11e2-96b3-aa6f927c92a3		70154	NIWA Invertebrate Collection				220.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (170.876 -71.601333, 170.876 -71.601333)	en											NIWA Invertebrate Collection	TAN0402/192	GPS	2006-01-01T00:00:00																																	
4081091006	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.451+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-72.331	170.427833	{}	2004.0	2.0	13.0	2004-02-13	44.0	44.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.451+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60574746-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		60574746-fa36-11e2-96b3-aa6f927c92a3		Cape Hallet		NIWA	4081091006	60574746-fa36-11e2-96b3-aa6f927c92a3		70155	NIWA Invertebrate Collection				197.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (170.427833 -72.331, 170.427833 -72.331)	en											NIWA Invertebrate Collection	TAN0402/53	GPS	2006-01-01T00:00:00																																	
4081094895	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.488+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.313167	170.501	{}	2004.0	2.0	19.0	2004-02-19	50.0	50.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.488+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605748c2-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - orig formalin = 3	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		605748c2-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081094895	605748c2-fa36-11e2-96b3-aa6f927c92a3		70156	NIWA Invertebrate Collection				243.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (170.501 -71.313167, 170.501 -71.313167)	en											NIWA Invertebrate Collection	TAN0402/123	GPS	2006-01-01T00:00:00																																	
1426808493	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.503+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-67.4205	163.939167	{}	2004.0	3.0	4.0	2004-03-04T07:47	64.0	64.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:30.503+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2130'}]	[]	[]	[]			True		Johanna Nielsen		Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		2130		Young	TAN0402/231	MBIS BioRoss	1426808493	2130		TAN0402/231 Achelia spicata	NIWA				111.0		2013-11-03T00:00:00.000+00:00	0.0		30.0			urn:lsid:marinespecies.org:taxname:172865		POINT (163.939167 -67.4205)	en									Southern Ocean	GearType= Van Veen Grab				2005-06-20T00:00:00	Achelia spicata	Achelia spicata (MBIS BioRoss 2130)																															
4081182937	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.450+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-67.4205	163.939167	{}	2004.0	3.0	4.0	2004-03-04	64.0	64.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.450+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60585ae6-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		60585ae6-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081182937	60585ae6-fa36-11e2-96b3-aa6f927c92a3		70286	NIWA Invertebrate Collection				111.0			0.0		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (163.939167 -67.4205, 163.939167 -67.4205)	en											NIWA Invertebrate Collection	TAN0402/231	GPS	2006-01-01T00:00:00																																	
4399691022	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.163+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.456667	-13.721667	{}	1996.0	2.0	11.0	1996-02-11	42.0	42.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.163+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '2940afed-ea04-483c-a561-2980112efc8c'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Polarstern	Turpaeva, Elena	EtOH 75%	Agassiz Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANT-XIII/3_st.39/07	2940afed-ea04-483c-a561-2980112efc8c	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	39/07	OBFc	4399691022	2940afed-ea04-483c-a561-2980112efc8c	212.0 - 215.0 m	INV0001919	IORAS	IORAS	cruise ANT-XIII/3	fd699988-ab5d-4737-9443-9085cea191d2																					Weddell Sea																																						
4399691076	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.173+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.685	-12.738333	{}	1996.0	2.0	7.0	1996-02-07	38.0	38.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.173+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4bb8b310-34b7-4ab7-b39a-051ea878a5c8'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Bottom Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANT-XIII/3_st.39/05	4bb8b310-34b7-4ab7-b39a-051ea878a5c8	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	39/05	OBFc	4399691076	4bb8b310-34b7-4ab7-b39a-051ea878a5c8	227.0 - 232.0 m	INV0001917	IORAS	IORAS	cruise ANT-XIII/3	fd699988-ab5d-4737-9443-9085cea191d2																					Weddell Sea																																						
4399691243	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.200+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.496667	-14.326667	{}	1996.0	2.0	24.0	1996-02-24	55.0	55.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.200+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5a18a713-1aa6-4a67-a2f6-a8157213fcbb'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Small Dredge	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANT-XIII/3_st.39/26	5a18a713-1aa6-4a67-a2f6-a8157213fcbb	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	39/26	OBFc	4399691243	5a18a713-1aa6-4a67-a2f6-a8157213fcbb	196.0 - 228.0 m	INV0001920	IORAS	IORAS	cruise ANT-XIII/3	fd699988-ab5d-4737-9443-9085cea191d2																					Weddell Sea																																						
4399690711	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.815+00:00	69	{}	PRESERVED_SPECIMEN	3.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.535	-13.735	{}	1996.0	2.0	25.0	1996-02-25	56.0	56.0	[]	2024-06-18T12:44:58.815+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'bc832a1c-8d2f-4c3f-b7b2-67f70cce459f'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Polarstern	Turpaeva, Elena	EtOH 75%	Agassis Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANT-XIII/3_st.39/06	bc832a1c-8d2f-4c3f-b7b2-67f70cce459f	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	39/06	OBFc	4399690711	bc832a1c-8d2f-4c3f-b7b2-67f70cce459f	362.0 - 354.0 m	INV0001918	IORAS	IORAS	cruise ANT-XIII/3	fd699988-ab5d-4737-9443-9085cea191d2																					Weddell Sea																																						
