key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	institutionCode	islandGroup	ownerInstitutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	verbatimDepth	recordedBy	eventID	samplingProtocol	parentEventID	sex	stateProvince	higherGeography	modified	datasetName	verbatimEventDate	higherClassification	references	rightsHolder	nomenclaturalCode	verbatimLocality	higherGeographyID	disposition	identificationRemarks	locationID	georeferenceProtocol	verbatimCoordinateSystem	depth	depthAccuracy	typeStatus	occurrenceRemarks	lifeStage	dateIdentified	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	datasetID	otherCatalogNumbers	language	type	taxonID	parentNameUsage	recordNumber	materialEntityID	georeferenceRemarks
1320354254	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:39.185+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE	46.97	152.03	ASIA	"{'level0': {'gid': 'RUS', 'name': 'Russia'}, 'level1': {'gid': 'RUS.61_1', 'name': 'Sakhalin'}, 'level2': {'gid': 'RUS.61.9_1', 'name': ""Kuril'skiy rayon""}, 'level3': {'gid': 'RUS.61.9.1_1', 'name': ''}}"	North Pacific Ocean	1906.0	6.0	23.0	1906-06-23	174.0	174.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:39.185+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38b74d6e1-589a-43cb-965f-63b4a5b87233'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA	http://n2t.net/ark:/65665/38b74d6e1-589a-43cb-965f-63b4a5b87233	USNM 80570	urn:lsid:biocol.org:col:34871	USNM			Kuril Islands, Simushir Island, Milne Bay		1320354254	IZ	http://n2t.net/ark:/65665/38b74d6e1-589a-43cb-965f-63b4a5b87233	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Shore	United States Fish Commission				FEMALE		North Pacific Ocean, Russia	2015-09-09T10:53:00.000+00:00	NMNH Extant Biology	23 JUN 1906	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								NOT REC.	unknown, from legacy	Degrees Minutes Seconds																		
1321885009	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:44.504+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE	52.0167	174.65		{}	North Pacific Ocean, Bering Sea	1906.0	6.0	7.0	1906-06-07	158.0	158.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:44.504+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cf22209c-a65d-48f6-a834-17855073b972'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3cf22209c-a65d-48f6-a834-17855073b972	USNM 80904	urn:lsid:biocol.org:col:34871	USNM			Aleutian Islands, Near Islands, Attu Island, SE of	USFC/A4780	1321885009	IZ	http://n2t.net/ark:/65665/3cf22209c-a65d-48f6-a834-17855073b972	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		United States Fish Commission					Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2015-09-09T10:53:00.000+00:00	NMNH Extant Biology		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								4780		Degrees Minutes Seconds	1913.0	0.0																
1317405733	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:25.412+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5715384	1	54	354	9477065	6313	2118396	2118424	2118424	Ammothea pribilofensis Cole, 1904	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Ammothea	pribilofensis	SPECIES	SYNONYM	NE				{}	North Pacific Ocean, Bering Sea	1897.0	8.0	10.0	1897-08-10	222.0	222.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:25.412+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/308fcf4ea-caa2-4129-990e-9029177b51b5'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Cole, L. J.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/308fcf4ea-caa2-4129-990e-9029177b51b5	USNM 231855	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. Paul Island		1317405733	IZ	http://n2t.net/ark:/65665/308fcf4ea-caa2-4129-990e-9029177b51b5	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		T. Kincaid				FEMALE	Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2014-10-21T09:58:00.000+00:00	NMNH Extant Biology	10 AUG 1897	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								121					ALLOTYPE															
1317915355	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:09.215+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5715384	1	54	354	9477065	6313	2118396	2118424	2118424	Ammothea pribilofensis Cole, 1904	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Ammothea	pribilofensis	SPECIES	SYNONYM	NE				{}	North Pacific Ocean, Bering Sea	1897.0	8.0	10.0	1897-08-10	222.0	222.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:09.215+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31f85b19d-98ec-476e-bcf3-32802c15a987'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Cole, L. J.	Slide		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/31f85b19d-98ec-476e-bcf3-32802c15a987	USNM 107488	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. Paul Island		1317915355	IZ	http://n2t.net/ark:/65665/31f85b19d-98ec-476e-bcf3-32802c15a987	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Kincaid				MALE	Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2023-02-21T09:58:00.000+00:00	NMNH Extant Biology	10 AUG 1897	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae													HOLOTYPE	Lot 2a; Labels need to be partially readhered to slide. Some airbubbles but specimen parts not affected,														
1320222250	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:52.785+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	5715384	1	54	354	9477065	6313	2118396	2118424	2118424	Ammothea pribilofensis Cole, 1904	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Ammothea	pribilofensis	SPECIES	SYNONYM	NE				{}	North Pacific Ocean, Bering Sea	1897.0	8.0	10.0	1897-08-10	222.0	222.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:52.785+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3858f0a5e-c03a-4952-9cad-e9108d397baa'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Cole, L. J.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3858f0a5e-c03a-4952-9cad-e9108d397baa	USNM 81298	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. Paul Island		1320222250	IZ	http://n2t.net/ark:/65665/3858f0a5e-c03a-4952-9cad-e9108d397baa	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Kincaid				FEMALE	Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2013-01-11T15:39:00.000+00:00	NMNH Extant Biology	10 AUG 1897	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae													PARATYPE															
1319951533	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:41.962+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE	51.0	176.0		{}	North Pacific Ocean, Bering Sea	1893.0	7.0	2.0	1893-07-02	183.0	183.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:41.962+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3799dcffe-baf6-4ea8-be6b-99f701013efa'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3799dcffe-baf6-4ea8-be6b-99f701013efa	USNM 80903	urn:lsid:biocol.org:col:34871	USNM			Aleutian Islands, Andreanof Islands, Adak Island		1319951533	IZ	http://n2t.net/ark:/65665/3799dcffe-baf6-4ea8-be6b-99f701013efa	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		United States Fish Commission					Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2015-09-09T10:54:00.000+00:00	NMNH Extant Biology	02 JUL 1893	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								NOT REC.	unknown, from legacy	Degrees Minutes Seconds																		
1318159879	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:37.333+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE				{}	North Pacific Ocean, Bering Sea	1890.0	7.0	19.0	1890-07-19	200.0	200.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:37.333+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32a5553fb-fb6a-43a7-9ab2-6aa21e867766'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Giltay, L.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/32a5553fb-fb6a-43a7-9ab2-6aa21e867766	USNM 75387	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. Paul Island		1318159879	IZ	http://n2t.net/ark:/65665/32a5553fb-fb6a-43a7-9ab2-6aa21e867766	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		W. Palmer					Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2015-09-16T13:14:00.000+00:00	NMNH Extant Biology	19 JUL 1890	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								(644)							Juvenile													
1320337232	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:56.192+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE				{}	North Pacific Ocean, Bering Sea	1890.0	7.0	19.0	1890-07-19	200.0	200.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:56.192+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38aac8833-5c28-41aa-9c52-116c9ca470bd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Cole, L. J.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/38aac8833-5c28-41aa-9c52-116c9ca470bd	USNM 15367	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. Paul Island		1320337232	IZ	http://n2t.net/ark:/65665/38aac8833-5c28-41aa-9c52-116c9ca470bd	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		W. Palmer					Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2014-10-20T13:46:00.000+00:00	NMNH Extant Biology	19 JUL 1890	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								(644)																				
3026120364	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:50:09.210+00:00	274	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '4', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	5715384	1	54	354	9477065	6313	2118396	2118424	2118424	Ammothea pribilofensis Cole, 1904	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Ammothea	pribilofensis	SPECIES	SYNONYM	NE	74.0	36.0		{}	Barentsz Sea, Oceans	1890.0	7.0	19.0	1890-07-19	200.0	200.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-29T14:50:09.210+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262'}]	[]	[]	[]			True	Giltay L.B. (Dr.)	container type: vial; preservation method: alcohol	WGS84	Pycnogonida		[]	[]			EUROPE	https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262	INV.69055	https://www.wikidata.org/wiki/Q222297	RBINS-Scientific Heritage		RBINS	Barentsz Sea	12147/Ile St. Paul	3026120364	urn:catalog:RBINS:Pycnogonida	https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262	http://collections.naturalsciences.be/113									2021-01-12T08:13:32.666+00:00	Royal Belgian Institute of Natural Sciences Collection				Royal Belgian Institute of Natural Sciences	ICZN	Barents Sea, Oceans		Present		http://www.geonames.org/630674							Unknown	1936-01-01T00:00:00	999999.0	4.0	SpecimensInContainer	be_rbins_darwin	urn:catalog:RBINS:IG:12147	en	PhysicalObject	https://www.gbif.org/species/5715384	Ammothea  Leach, 1814			
3024487324	e3992de2-60bf-4cdf-9bc5-3e4525d017d6	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-07-17T09:07:44.666+00:00	2024-07-17T09:07:58.737+00:00	174	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '4', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	5715384	1	54	354	9477065	6313	2118396	2118424	2118424	Ammothea pribilofensis Cole, 1904	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Ammothea	pribilofensis	SPECIES	SYNONYM	NE	74.0	36.0		{}	Barentsz Sea, Oceans	1890.0	7.0	19.0	1890-07-19	200.0	200.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-17T09:07:58.737+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262'}]	[]	[]	[]	c2bfdeef-9c03-435e-8465-c483dadd6995	f68566db-1ecc-4dd1-9743-fa7035a413ec	True	Giltay L.B. (Dr.)	container type: vial; preservation method: alcohol	WGS84	Pycnogonida		[]	[]			EUROPE	https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262	INV.69055	https://ror.org/02y22ws83	RBINS		RBINS	Barentsz Sea	12147/Ile St. Paul	3024487324	INV-OTH	https://darwin.naturalsciences.be/uri/object/eea61c0a-aa8c-4948-88df-3cfb40ac1262	f68566db-1ecc-4dd1-9743-fa7035a413ec									2021-01-12T08:13:32.666+00:00					Royal Belgian Institute of Natural Sciences	ICZN	Barents Sea, Oceans		Present		http://www.geonames.org/630674							Unknown	1936-01-01T00:00:00	999999.0	4.0	SpecimensInContainer	be_rbins_invertebrates_cheliceratamarine					Ammothea  Leach, 1814	urn:catalog:RBINS:IG:12147	eea61c0a-aa8c-4948-88df-3cfb40ac1262	
1321183261	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:36.882+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE	51.95	177.45	NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.2_1', 'name': 'Alaska'}, 'level2': {'gid': 'USA.2.2_1', 'name': 'Aleutians West'}}	North Pacific Ocean, Bering Sea	1873.0	7.0		1873-07			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:36.882+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b00c80b9-cffa-4664-b3b0-7234fcf1547f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3b00c80b9-cffa-4664-b3b0-7234fcf1547f	USNM 80900	urn:lsid:biocol.org:col:34871	USNM			Aleutian Islands, Rat Islands, Kiska Island Harbor		1321183261	IZ	http://n2t.net/ark:/65665/3b00c80b9-cffa-4664-b3b0-7234fcf1547f	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		W. Dall					Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2019-03-11T14:16:00.000+00:00	NMNH Extant Biology		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								Multiple Stations			21.5	5.5																
