key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	combinationAuthors	verbatimScientificName	municipality	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	networkKeys	waterBody	higherGeography	typeStatus	modified	institutionKey	collectionKey	datasetName	recordedBy	identifiedBy	preparations	catalogNumber	institutionID	institutionCode	locationID	collectionCode	higherClassification	collectionID	verbatimDepth	verbatimEventDate	depth	depthAccuracy	sex	fieldNumber	georeferenceProtocol	georeferenceRemarks	verbatimCoordinateSystem	lifeStage	datasetID	scientificNameID	bibliographicCitation	occurrenceRemarks	projectId	coordinateUncertaintyInMeters	elevation	elevationAccuracy	rightsHolder	acceptedNameUsage	habitat	dynamicProperties	namePublishedInYear	ownerInstitutionCode	nameAccordingTo	parentNameUsage	identificationID
1320193822	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:01.510+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	9.55	-78.9833	NORTH_AMERICA		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.8_1', 'name': 'Kuna Yala'}, 'level2': {'gid': 'PAN.8.1_1', 'name': 'Kuna Yala'}, 'level3': {'gid': 'PAN.8.1.2_1', 'name': 'Narganá'}}	1972.0	11.0	8.0	1972-11-08	313.0	313.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:01.510+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3844f64d4-0951-4cb0-ab43-3887fd571c02'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3844f64d4-0951-4cb0-ab43-3887fd571c02				San Blas Islands, Pico Feo Island	1320193822	http://n2t.net/ark:/65665/3844f64d4-0951-4cb0-ab43-3887fd571c02					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas, Panama	PARATYPE	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	M. L. Jones & C. Dawson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171951	urn:lsid:biocol.org:col:34871	USNM	115- 1-4	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		08 NOV 1972	9.5	1.5		1-4				Juvenile																	
1322078422	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:46.357+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.92	-79.53	NORTH_AMERICA	Canal Zone	{}	1972.0	11.0	1.0	1972-11-01	306.0	306.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:46.357+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d7b88245-7992-49e5-b5f5-cfde513364b8'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3d7b88245-7992-49e5-b5f5-cfde513364b8				Panama Bay, Naos Island, Fort Amador, Naos Island Causeway, SE Of Lab	1322078422	http://n2t.net/ark:/65665/3d7b88245-7992-49e5-b5f5-cfde513364b8					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	PARATYPE	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171962	urn:lsid:biocol.org:col:34871	USNM	106	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		01 NOV 1972	0.5	0.5	MALE																						
1317562072	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:00.559+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.38	-79.0983	NORTH_AMERICA		{}	1971.0	4.0	30.0	1971-04-30	120.0	120.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:00.559+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30fec350e-e205-4a78-8185-12f077dc273e'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/30fec350e-e205-4a78-8185-12f077dc273e				Perlas Archipelago, Pedro Gonzales Island, west side shore, rocky intertidal	1317562072	http://n2t.net/ark:/65665/30fec350e-e205-4a78-8185-12f077dc273e					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	PARATYPE	2014-10-20T14:28:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	R. Manning, M. L. Jones, J. Rosewater & C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171956	urn:lsid:biocol.org:col:34871	USNM	33-3	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal	30 APR 1971					unknown, from legacy		Degrees Minutes Seconds	Juvenile																	
1317790910	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:01.750+00:00	395	{}	PRESERVED_SPECIMEN	17.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.975	-79.5133	NORTH_AMERICA	Canal Zone	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.12_1', 'name': 'Panamá'}, 'level2': {'gid': 'PAN.12.6_1', 'name': 'Panamá'}, 'level3': {'gid': 'PAN.12.6.16_1', 'name': 'San Francisco'}}	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:01.750+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31a03a1b8-7073-4cbb-aa73-31d5f0e00e18'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/31a03a1b8-7073-4cbb-aa73-31d5f0e00e18				Panama Bay, Panama City, Paitilla Beach, east side of Paitilla Point, Off Union Club	1317790910	http://n2t.net/ark:/65665/31a03a1b8-7073-4cbb-aa73-31d5f0e00e18					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	PARATYPE	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	R. Manning, M. L. Jones, J. Rosewater & C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171950	urn:lsid:biocol.org:col:34871	USNM	25-6	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal	26 APR 1971																									
1320182143	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:52.603+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.9133	-79.5317	NORTH_AMERICA	Canal Zone	{}	1971.0	4.0	25.0	1971-04-25	115.0	115.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:52.603+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/383cb5dca-09b9-4480-9892-5a435ef3bdcf'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/383cb5dca-09b9-4480-9892-5a435ef3bdcf				Panama Bay, Culebra Island, Fort Amador	1320182143	http://n2t.net/ark:/65665/383cb5dca-09b9-4480-9892-5a435ef3bdcf					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	PARATYPE	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute & R. Manning	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171954	urn:lsid:biocol.org:col:34871	USNM	22-1-3	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					FEMALE		unknown, from legacy		Degrees Minutes Seconds	Juvenile																	
1321445844	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:35.806+00:00	395	{}	PRESERVED_SPECIMEN	10.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.975	-79.5133	NORTH_AMERICA	Canal Zone	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.12_1', 'name': 'Panamá'}, 'level2': {'gid': 'PAN.12.6_1', 'name': 'Panamá'}, 'level3': {'gid': 'PAN.12.6.16_1', 'name': 'San Francisco'}}	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:35.806+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bba63231-eb2b-4133-943c-b575cb087192'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3bba63231-eb2b-4133-943c-b575cb087192				Panama Bay, Panama City, Paitilla Beach, east side of Paitilla Point, Off Union Club	1321445844	http://n2t.net/ark:/65665/3bba63231-eb2b-4133-943c-b575cb087192					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	PARATYPE	2014-10-20T14:28:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	M. L. Jones	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171955	urn:lsid:biocol.org:col:34871	USNM	25-1	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal	26 APR 1971					unknown, from legacy		Degrees Minutes Seconds																		
1318157772	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:03.563+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.9	-79.6	NORTH_AMERICA	Canal Zone	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.11_1', 'name': 'Panamá Oeste'}, 'level2': {'gid': 'PAN.11.1_1', 'name': 'Arraiján'}, 'level3': {'gid': 'PAN.11.1.5_1', 'name': 'Veracruz'}}	1971.0	11.0	5.0	1971-11-05	309.0	309.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:03.563+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32a3d7b7d-aa28-432a-85d7-af371f9ddd3b'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/32a3d7b7d-aa28-432a-85d7-af371f9ddd3b				Panama Bay, Farfan, Out To Dredged Canal Channel	1318157772	http://n2t.net/ark:/65665/32a3d7b7d-aa28-432a-85d7-af371f9ddd3b					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	PARATYPE	2016-08-12T14:08:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	C. Dawson, J. Rosewater, D. Pawson & M. L. Jones	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171957	urn:lsid:biocol.org:col:34871	USNM	56- 1-5	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal	05 NOV 1971			FEMALE		unknown, from legacy																				
1319257326	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:29.960+00:00	395	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.9458	-79.5292	NORTH_AMERICA	Canal Zone	{}	1971.0	11.0	6.0	1971-11-06	310.0	310.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:29.960+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35ae8253d-ed6d-4042-a070-edc2bc4050b7'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/35ae8253d-ed6d-4042-a070-edc2bc4050b7				Panama Bay, Panama City, Old French Fort	1319257326	http://n2t.net/ark:/65665/35ae8253d-ed6d-4042-a070-edc2bc4050b7					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	PARATYPE	2016-09-30T11:21:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171958	urn:lsid:biocol.org:col:34871	USNM	58- 1-4	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		06 NOV 1971	0.5	0.5	MALE		unknown, from legacy		Degrees Minutes Seconds																		
1317250496	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:42.974+00:00	395	{}	PRESERVED_SPECIMEN	13.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.88	-79.58	NORTH_AMERICA		{}	1955.0	4.0	21.0	1955-04-21	111.0	111.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:42.974+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30220d3b6-1207-47d2-897c-55684380765c'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/30220d3b6-1207-47d2-897c-55684380765c				Panama Bay, W Of Punta Bruja	1317250496	http://n2t.net/ark:/65665/30220d3b6-1207-47d2-897c-55684380765c					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	PARATYPE	2016-10-11T12:39:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	J. Barnard	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171943	urn:lsid:biocol.org:col:34871	USNM	PAN-10	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal	21 APR 1955					unknown, from legacy		Degrees Minutes Seconds																		
1319410866	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:39.682+00:00	395	{}	PRESERVED_SPECIMEN	9.0	PRESENT	2118199	1	54	354	9477065	6313	2118169	2118199	2118199	Ammothella symbia Child, 1979	Ammothella symbia Child, 1979	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella symbia	Ammothella	symbia	SPECIES	ACCEPTED	NE	8.97	-79.5	NORTH_AMERICA		{}	1955.0	4.0	22.0	1955-04-22	112.0	112.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:39.682+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/361b1f8c2-24ca-447d-afac-231fd55e8f11'}]	[]	[]	[]	True	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/361b1f8c2-24ca-447d-afac-231fd55e8f11				Panama Bay, Panama City, Punta Paitilla	1319410866	http://n2t.net/ark:/65665/361b1f8c2-24ca-447d-afac-231fd55e8f11					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	PARATYPE	2016-10-11T12:40:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	J. Barnard	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	USNM 171944	urn:lsid:biocol.org:col:34871	USNM	PAN-5	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal	22 APR 1955																									
