key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	coordinateUncertaintyInMeters	stateProvince	modified	locationID	fieldNotes	municipality	county	associatedReferences	datasetID	elevation	organismQuantity	organismQuantityType	continent	occurrenceRemarks	dateIdentified	habitat	otherCatalogNumbers	dynamicProperties	higherClassification	rightsHolder	verbatimEventDate	language	type	bibliographicCitation	recordNumber	projectId	higherGeography	acceptedNameUsage	locationRemarks	typeStatus	taxonID	verbatimIdentification	georeferenceRemarks	lifeStage	nomenclaturalCode	verbatimLocality	disposition	parentNameUsage	materialEntityID	establishmentMeans
4851017318	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.875+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	78.5969982	88.0666723			{}	Kara Sea	2015.0	9.0	21.0	2015-09-21	264.0	264.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.875+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '473b6e28-2d4c-4831-b328-15ac9cac7f54'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise_63_st.5239	473b6e28-2d4c-4831-b328-15ac9cac7f54	INV0003692		IORAS			Kara Sea	5239	4851017318	OBFc	473b6e28-2d4c-4831-b328-15ac9cac7f54	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	230.0 m	IORAS	cruise 63	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017339	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.235+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	75.8040029	130.4946693			{}	Laptev Sea	2015.0	9.0	10.0	2015-09-10	253.0	253.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.235+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '6a92df6b-b671-46fa-8935-5c5752e22965'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise_63_st.5222	6a92df6b-b671-46fa-8935-5c5752e22965	INV0003685		IORAS			Laptev Sea	5222	4851017339	OBFc	6a92df6b-b671-46fa-8935-5c5752e22965	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	6.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	48.6 m	IORAS	cruise 63	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017331	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.094+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	76.7756804	125.8504171			{}	Laptev Sea	2015.0	9.0	16.0	2015-09-16	259.0	259.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.094+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '7f7d547f-21c6-4dfe-b89c-37abb536a98d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise_63_st.Seep	7f7d547f-21c6-4dfe-b89c-37abb536a98d	INV0003706		IORAS			Laptev Sea	Seep	4851017331	OBFc	7f7d547f-21c6-4dfe-b89c-37abb536a98d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	4.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	71.5 m	IORAS	cruise 63	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017308	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.834+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	77.6420873	130.4832129			{}	Laptev Sea	2015.0	9.0	14.0	2015-09-14	257.0	257.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.834+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd94b4fb5-4b98-4b6f-9cc5-12da00c2ba62'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise_63_st.5228	d94b4fb5-4b98-4b6f-9cc5-12da00c2ba62	INV0003686		IORAS			Laptev Sea	5228	4851017308	OBFc	d94b4fb5-4b98-4b6f-9cc5-12da00c2ba62	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	89.0 m	IORAS	cruise 63	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017375	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.082+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	76.7756804	125.8504171			{}	Laptev Sea	2015.0	9.0	16.0	2015-09-16	259.0	259.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.082+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e6f3a50e-f85f-4835-8854-c7acba0598b6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise_63_st.Seep	e6f3a50e-f85f-4835-8854-c7acba0598b6	INV0003703		IORAS			Laptev Sea	Seep	4851017375	OBFc	e6f3a50e-f85f-4835-8854-c7acba0598b6	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	3.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	71.5 m	IORAS	cruise 63	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017393	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.037+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE					{}	Kara Sea	2014.0	8.0	12.0	2014-08-12	224.0	224.0	[]	2024-06-18T12:44:59.037+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3142dd82-53ad-46c1-aed2-d1f4623a8161'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl		Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Shtokman_cruise_128_st.128-04	3142dd82-53ad-46c1-aed2-d1f4623a8161	INV0003546		IORAS			Kara Sea	128-04	4851017393	OBFc	3142dd82-53ad-46c1-aed2-d1f4623a8161	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Shtokman	Tabachnikova, Ksenia	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	158.0 m	IORAS	cruise 128	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017377	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.186+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	79.3218543	73.1097726			{}	Arctic Ocean	2014.0	8.0	27.0	2014-08-27	239.0	239.0	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.186+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4014dc6e-e535-4cac-bb75-5187dc5079d9'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Shtokman_cruise_128_st.128-44	4014dc6e-e535-4cac-bb75-5187dc5079d9	INV0003590		IORAS			Arctic Ocean	128-44	4851017377	OBFc	4014dc6e-e535-4cac-bb75-5187dc5079d9	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Shtokman	Dudnik, Zoya	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	473.0 - 471.0 m	IORAS	cruise 128	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017321	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.769+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE					{}	Kara Sea	2014.0	9.0	3.0	2014-09-03	246.0	246.0	[]	2024-06-18T12:44:58.769+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '2e1555bd-4fbd-483d-9082-fcca7bb632b6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl		Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Shtokman_cruise_128_st.128-59	2e1555bd-4fbd-483d-9082-fcca7bb632b6	INV0003549		IORAS			Kara Sea	128-59	4851017321	OBFc	2e1555bd-4fbd-483d-9082-fcca7bb632b6	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Shtokman	Tabachnikova, Ksenia	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	100.0 m	IORAS	cruise 128	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017302	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.120+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE					{}	Kara Sea	2014.0	9.0	4.0	2014-09-04	247.0	247.0	[]	2024-06-18T12:44:59.120+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'ca0d1a44-eabe-4fd5-b41e-4b7948c46e92'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl		Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Shtokman_cruise_128_st.128-64	ca0d1a44-eabe-4fd5-b41e-4b7948c46e92	INV0003555		IORAS			Kara Sea	128-64	4851017302	OBFc	ca0d1a44-eabe-4fd5-b41e-4b7948c46e92	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Shtokman	Tabachnikova, Ksenia	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	48.0 m	IORAS	cruise 128	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017332	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.179+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	72.4407222	57.2622354			{}	Kara Sea	2013.0	9.0	18.0	2013-09-18	261.0	261.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.179+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '0dbfcd23-74b7-4a96-8455-b0d52c37b0c9'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Shtokman_cruise_125_st.125-51	0dbfcd23-74b7-4a96-8455-b0d52c37b0c9	INV0003561		IORAS			Stepovoy Bay, Kara Sea	125-51	4851017332	OBFc	0dbfcd23-74b7-4a96-8455-b0d52c37b0c9	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Shtokman	Tabachnikova, Ksenia	EtOH 96%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	334.0 m	IORAS	cruise 125	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017392	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.196+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	74.1408003	60.2571292			{}	Kara Sea	2013.0	9.0	17.0	2013-09-17	260.0	260.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.196+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '2e639f8f-cf03-4e80-a55f-d0d7bb860182'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Shtokman_cruise_125_st.125-47	2e639f8f-cf03-4e80-a55f-d0d7bb860182	INV0003556		IORAS			Tsivolki Bay, Kara Sea	125-47	4851017392	OBFc	2e639f8f-cf03-4e80-a55f-d0d7bb860182	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Shtokman	Tabachnikova, Ksenia	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	337.0 m	IORAS	cruise 125	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017323	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.801+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	71.9123738	56.9523017			{}	Kara Sea	2013.0	9.0	20.0	2013-09-20	263.0	263.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.801+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '41795425-1e55-469d-ae7c-3add22513e28'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Shtokman_cruise_125_st.125-58	41795425-1e55-469d-ae7c-3add22513e28	INV0003594		IORAS			Abrosimov Bay, Kara Sea	125-58	4851017323	OBFc	41795425-1e55-469d-ae7c-3add22513e28	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	11.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Shtokman	Dudnik, Zoya	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	345.0 m	IORAS	cruise 125	fd699988-ab5d-4737-9443-9085cea191d2																																								
4851017408	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.959+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	71.1223762	58.2008225			{}	Kara Sea	2013.0	9.0	21.0	2013-09-21	264.0	264.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.959+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'bba3daed-b8f4-41d0-bab9-476b2cd2521b'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Professor Shtokman_cruise_125_st.125-63	bba3daed-b8f4-41d0-bab9-476b2cd2521b	INV0003558		IORAS			Kara Sea	125-63	4851017408	OBFc	bba3daed-b8f4-41d0-bab9-476b2cd2521b	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	8.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Professor Shtokman	Tabachnikova, Ksenia	EtOH 96%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	241.0 m	IORAS	cruise 125	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399690852	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.847+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	77.2110363	78.1258225			{}	Kara Sea	2011.0	7.0	25.0	2011-07-25	206.0	206.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.847+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8e176967-0af0-4f14-9bdd-66b207a7c562'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 59_st.5033	8e176967-0af0-4f14-9bdd-66b207a7c562	INV0002106		IORAS			St.Anna Trough	5033	4399690852	OBFc	8e176967-0af0-4f14-9bdd-66b207a7c562	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	120.0 - 118.0 m	IORAS	cruise 59	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691309	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.210+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117893	1	54	354	9477065	2013	2117890	2117893	2117893	Boreonymphon robustum (Bell, 1855)	Boreonymphon robustum (Bell, 1855)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon robustum	Boreonymphon	robustum	SPECIES	ACCEPTED	NE	77.4273724	77.5653963			{}	Kara Sea	2011.0	9.0	25.0	2011-09-25	268.0	268.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.210+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '2398e399-7ddb-449e-982d-56fbc2775a02'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 59_st.5034	2398e399-7ddb-449e-982d-56fbc2775a02	INV0002114		IORAS			St.Anna Trough	5034	4399691309	OBFc	2398e399-7ddb-449e-982d-56fbc2775a02	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	220.0 - 220.0 m	IORAS	cruise 59	fd699988-ab5d-4737-9443-9085cea191d2																																								
