key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimIdentification	disposition	catalogNumber	locationRemarks	institutionCode	locationID	higherClassification	collectionID	dateIdentified	stateProvince	modified	references	rightsHolder	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	identificationRemarks	http://unknown.org/captive	identificationID	basionymAuthors	verbatimScientificName	basionymYear	http://unknown.org/verbatimLabel	http://unknown.org/canonicalName	establishmentMeans	higherGeography	georeferenceVerificationStatus	language	type	accessRights	habitat	nomenclaturalCode	georeferenceProtocol	county	eventRemarks	eventTime	occurrenceRemarks	verbatimDepth	islandGroup	island	sex	lifeStage	recordNumber	bibliographicCitation	dynamicProperties	verbatimCoordinateSystem	typeStatus	georeferenceRemarks	elevation	elevationAccuracy	datasetID	acceptedNameUsage	namePublishedInYear	ownerInstitutionCode	nameAccordingTo	parentNameUsage	associatedSequences	taxonConceptID
4854178348	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:32.289+00:00	57		{}	PRESERVED_SPECIMEN		PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	34.433333	-120.45				NORTH_AMERICA	{}		1976.0	8.0	19.0	1976-08-19	232.0	232.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:32.289+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'a104f2a0-44ae-452c-a81e-d238be0db10f'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False			Dale Straughan		1 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	a104f2a0-44ae-452c-a81e-d238be0db10f			Santa Barbara County, California, USA		IZ	4854178348	a104f2a0-44ae-452c-a81e-d238be0db10f			716496		SBMNH					California					8/19/1976	Government Point																			Santa Barbara County				depth unknown																				
4853684811	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:25.317+00:00	57		{}	PRESERVED_SPECIMEN		PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	33.478333	-119.024722				NORTH_AMERICA	{}		1976.0	9.0	25.0	1976-09-25	269.0	269.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:25.317+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3fa8b357-6cb1-4221-8760-d6d64bc12a2e'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False			Dale Straughan		4 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	3fa8b357-6cb1-4221-8760-d6d64bc12a2e			Santa Barbara County, California, USA		IZ	4853684811	3fa8b357-6cb1-4221-8760-d6d64bc12a2e			715874		SBMNH					California					9/25/1976	Santa Barbara Island																			Santa Barbara County				depth unknown	Channel Islands	Santa Barbara Island																		
4853683834	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:25.042+00:00	57		{}	PRESERVED_SPECIMEN		PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	32.9	-118.5				NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.19_1', 'name': 'Los Angeles'}}		1976.0	9.0	9.0	1976-09-09	253.0	253.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:25.042+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '58f9be06-67d6-4237-99dc-f7c560a7b80f'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False			Dale Straughan		1 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	58f9be06-67d6-4237-99dc-f7c560a7b80f			Los Angeles County, California, USA		IZ	4853683834	58f9be06-67d6-4237-99dc-f7c560a7b80f			713393		SBMNH					California					9/9/1976	San Clemente Island																			Los Angeles County				depth unknown	Channel Islands	San Clemente Island																		
4853684089	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:28.791+00:00	57		{}	PRESERVED_SPECIMEN		PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	34.433333	-120.45				NORTH_AMERICA	{}		1976.0	9.0	24.0	1976-09-24	268.0	268.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:28.791+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '959f1697-7548-41a2-b0b7-45fe8d56e2be'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False			Dale Straughan		3 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	959f1697-7548-41a2-b0b7-45fe8d56e2be			Santa Barbara County, California, USA		IZ	4853684089	959f1697-7548-41a2-b0b7-45fe8d56e2be			715876		SBMNH					California					9/24/1976	Government Point																			Santa Barbara County				depth unknown																				
4853682547	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:22.940+00:00	57		{}	PRESERVED_SPECIMEN		PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	34.016667	-119.716667				NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.42_1', 'name': 'Santa Barbara'}}		1976.0	10.0	21.0	1976-10-21	295.0	295.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:22.940+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '33ffb06d-896a-4646-b30f-51a12b155b87'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False			Dale Straughan		6 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	33ffb06d-896a-4646-b30f-51a12b155b87			Santa Barbara County, California, USA		IZ	4853682547	33ffb06d-896a-4646-b30f-51a12b155b87			715878		SBMNH					California					10/21/1976	Santa Cruz Island																			Santa Barbara County				depth unknown	Channel Islands	Santa Cruz Island																		
4853684670	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:22.163+00:00	57		{}	PRESERVED_SPECIMEN		PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	34.039722	-120.374444				NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.42_1', 'name': 'Santa Barbara'}}		1976.0			1976			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:22.163+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1a02a67d-f12f-43a4-bef4-8032198fa717'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False			Dale Straughan		1 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	1a02a67d-f12f-43a4-bef4-8032198fa717			Santa Barbara County, California, USA		IZ	4853684670	1a02a67d-f12f-43a4-bef4-8032198fa717			715298		SBMNH					California					1976	San Miguel Island CLM																			Santa Barbara County				intertidal	Channel Islands	San Miguel Island																		
4103975059	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:32.931+00:00	57		{}	PRESERVED_SPECIMEN		PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	34.403167	-119.841167				NORTH_AMERICA	{}		1976.0			1976			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:32.931+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'bbd29d52-8459-4e5a-9dc3-93476d1c38ad'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False			Dale Straughan		2 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	bbd29d52-8459-4e5a-9dc3-93476d1c38ad			Santa Barbara County, California, USA		IZ	4103975059	bbd29d52-8459-4e5a-9dc3-93476d1c38ad			691705		SBMNH					California					1976	Goleta Point																			Santa Barbara County				depth unknown																				
1319036715	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:48.243+00:00	395		{}	PRESERVED_SPECIMEN	21.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.975	-79.5133				NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.12_1', 'name': 'Panamá'}, 'level2': {'gid': 'PAN.12.6_1', 'name': 'Panamá'}, 'level3': {'gid': 'PAN.12.6.16_1', 'name': 'San Francisco'}}	North Pacific Ocean, Gulf of Panama	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:48.243+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3511ff653-53ae-437e-b0ad-d3b292fa4235'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		R. Manning, M. L. Jones, J. Rosewater & C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3511ff653-53ae-437e-b0ad-d3b292fa4235		urn:lsid:biocol.org:col:34871	Panama Bay, Panama City, Paitilla Beach, east side of Paitilla Point, Off Union Club		IZ	1319036715	http://n2t.net/ark:/65665/3511ff653-53ae-437e-b0ad-d3b292fa4235			USNM 154477		USNM	25-6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Canal Zone	2016-09-30T11:23:00.000+00:00				26 APR 1971												North Pacific Ocean, Gulf of Panama, Panama, Canal Zone												Intertidal																				
1317250087	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:42.971+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1970.0	10.0	30.0	1970-10-30	303.0	303.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:42.971+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3021cc003-daee-4367-a497-c402e50ffd80'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		M. Sweeney	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3021cc003-daee-4367-a497-c402e50ffd80		urn:lsid:biocol.org:col:34871	San Diego, Ocean Beach, S Side Pier, Tide Pools		IZ	1317250087	http://n2t.net/ark:/65665/3021cc003-daee-4367-a497-c402e50ffd80			USNM 150029		USNM	1C-S	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		California	2014-10-20T13:33:00.000+00:00				30 OCT 1970												North Pacific Ocean, United States, California												Intertidal			FEMALE																	
1318261746	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.918+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE						NORTH_AMERICA	{}	North Pacific Ocean, Gulf of California	1970.0	10.0	18.0	1970-10-18	291.0	291.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:53.918+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32ed901e0-b535-4bc2-a62b-5d78deb1c2db'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		J. Barnard	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	http://n2t.net/ark:/65665/32ed901e0-b535-4bc2-a62b-5d78deb1c2db		urn:lsid:biocol.org:col:34871	Puerto Penasco, Near Marine Station		IZ	1318261746	http://n2t.net/ark:/65665/32ed901e0-b535-4bc2-a62b-5d78deb1c2db			USNM 154482		USNM	SCO. 5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Sonora	2014-10-20T13:50:00.000+00:00				18 OCT 1970												North Pacific Ocean, Gulf of California, Mexico, Sonora					On algae							Intertidal				Juvenile																
1320027850	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:43.094+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	10.0	29.0	1970-10-29	302.0	302.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:43.094+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37cfa02fd-c1cb-4f0a-a18e-2d2be58c8796'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/37cfa02fd-c1cb-4f0a-a18e-2d2be58c8796		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla		IZ	1320027850	http://n2t.net/ark:/65665/37cfa02fd-c1cb-4f0a-a18e-2d2be58c8796			USNM 154473		USNM	1-4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2016-09-30T11:21:00.000+00:00				29 OCT 1970												North Pacific Ocean, Gulf of Panama, Panama												Intertidal			FEMALE																	
1317501761	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:53.793+00:00	395		{}	PRESERVED_SPECIMEN	26.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	11.0	28.0	1970-11-28	332.0	332.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:53.793+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30d4192ff-8750-4cbe-8f24-b819270a9d00'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/30d4192ff-8750-4cbe-8f24-b819270a9d00		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla, Abietinaria Zone		IZ	1317501761	http://n2t.net/ark:/65665/30d4192ff-8750-4cbe-8f24-b819270a9d00			USNM 154475		USNM	2-6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2019-07-16T09:32:00.000+00:00				28 NOV 1970												North Pacific Ocean, Gulf of Panama, Panama												Intertidal																				
1320798983	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:09.486+00:00	395		{}	PRESERVED_SPECIMEN	10.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	11.0	28.0	1970-11-28	332.0	332.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:09.486+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39f16b66f-a61b-41e4-b921-5182d3f6e259'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/39f16b66f-a61b-41e4-b921-5182d3f6e259		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla, Abietinaria Zone		IZ	1320798983	http://n2t.net/ark:/65665/39f16b66f-a61b-41e4-b921-5182d3f6e259			USNM 154474		USNM	2-6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2016-09-30T11:21:00.000+00:00				28 NOV 1970												North Pacific Ocean, Gulf of Panama, Panama												Intertidal																				
