key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	habitat	scientificNameID	institutionID	institutionCode	locality	eventRemarks	fieldNumber	gbifID	occurrenceID	individualCount	sex	depthAccuracy	continent	waterBody	higherGeography	modified	collectionKey	datasetName	catalogNumber	verbatimEventDate	collectionCode	higherClassification	collectionID	stateProvince	verbatimDepth	locationID	typeStatus	georeferenceProtocol	verbatimCoordinateSystem	rightsHolder	nomenclaturalCode
1321599530	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:06.538+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	6.0	20.0	1972-06-20	172.0	172.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:06.538+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c27325e2-d169-459d-9061-07b7ee92f937'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3c27325e2-d169-459d-9061-07b7ee92f937			urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Reef Flat			1321599530	http://n2t.net/ark:/65665/3c27325e2-d169-459d-9061-07b7ee92f937	2.0			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:19:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154449	20 JUN 1972	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	18					
1317422771	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:25.713+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	17.0	1972-08-17	230.0	230.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:25.713+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/309bfda1b-3be7-489a-8b4c-4b04fe86bbc4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute & A. Reimer	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/309bfda1b-3be7-489a-8b4c-4b04fe86bbc4			urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Reef Flat By Lab			1317422771	http://n2t.net/ark:/65665/309bfda1b-3be7-489a-8b4c-4b04fe86bbc4	1.0	FEMALE		NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154444	17 AUG 1972	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	15					
1320432287	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:15.571+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	30.0	1972-08-30	243.0	243.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:15.571+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38ee1dc4c-045b-4d34-8bcf-41877e75f53c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/38ee1dc4c-045b-4d34-8bcf-41877e75f53c	Coralline zone		urn:lsid:biocol.org:col:34871	USNM	Galeta Island			1320432287	http://n2t.net/ark:/65665/38ee1dc4c-045b-4d34-8bcf-41877e75f53c	2.0			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154456	30 AUG 1972	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	19-A					
1322602063	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:29.114+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	3.0	27.0	1971-03-27	86.0	86.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:29.114+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3eed79a53-e888-4e0e-bfc4-d289c2c52566'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3eed79a53-e888-4e0e-bfc4-d289c2c52566			urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Laurencia Zone			1322602063	http://n2t.net/ark:/65665/3eed79a53-e888-4e0e-bfc4-d289c2c52566	1.0	MALE		NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:20:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154450	27 MAR 1971	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	7					
1318443810	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:12.396+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	6.0	15.0	1971-06-15	166.0	166.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:12.396+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/336e75f1c-cb6f-4894-9143-04853f8926a5'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/336e75f1c-cb6f-4894-9143-04853f8926a5			urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Reef Flat			1318443810	http://n2t.net/ark:/65665/336e75f1c-cb6f-4894-9143-04853f8926a5	3.0			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:20:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154446	15 JUN 1971	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	9 - 11					
1320576063	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:42.458+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	7.0	19.0	1971-07-19	200.0	200.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:42.458+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3953b68b5-21b8-4f65-8f0a-fe1e6322873e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3953b68b5-21b8-4f65-8f0a-fe1e6322873e			urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Reef Flats			1320576063	http://n2t.net/ark:/65665/3953b68b5-21b8-4f65-8f0a-fe1e6322873e	1.0	FEMALE		NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:20:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154442	19 JUL 1971	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	10					
1317650725	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:29.195+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	8.0	8.0	1971-08-08	220.0	220.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:29.195+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/313d22a04-260d-4ab6-b66f-2256dc59daaf'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/313d22a04-260d-4ab6-b66f-2256dc59daaf	Coralline zone		urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Reef Flats			1317650725	http://n2t.net/ark:/65665/313d22a04-260d-4ab6-b66f-2256dc59daaf	4.0			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:20:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154451	08 AUG 1971	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	9					
1320311578	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:46.603+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	8.0	2.0	1971-08-02	214.0	214.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:46.603+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3898a4360-fc13-4b2c-a88a-d1bc0bdf973c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3898a4360-fc13-4b2c-a88a-d1bc0bdf973c			urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Reef Flats			1320311578	http://n2t.net/ark:/65665/3898a4360-fc13-4b2c-a88a-d1bc0bdf973c	1.0	FEMALE		NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:20:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154443	02 AUG 1971	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	12					
1320974509	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:39.313+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	8.0	14.0	1971-08-14	226.0	226.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:39.313+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a6d5cf01-22ba-4332-aea0-3a638e9a4fdc'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3a6d5cf01-22ba-4332-aea0-3a638e9a4fdc	Coralline zone		urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Reef Flats			1320974509	http://n2t.net/ark:/65665/3a6d5cf01-22ba-4332-aea0-3a638e9a4fdc	3.0			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:16:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154452	14 AUG 1971	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	11					
1318040928	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:55.610+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117347	1	54	354	9477065	6316	2117290	2117347	2117347	Anoplodactylus jonesi Child, 1974	Anoplodactylus jonesi Child, 1974	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus jonesi	Anoplodactylus	jonesi	SPECIES	ACCEPTED	NE		9.4	-79.87		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	11.0	1.0	1971-11-01	305.0	305.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:55.610+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32511eee7-170c-4b26-9e37-0e1eb7894937'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/32511eee7-170c-4b26-9e37-0e1eb7894937	Coralline zone		urn:lsid:biocol.org:col:34871	USNM	Galeta Island, Reef Flat			1318040928	http://n2t.net/ark:/65665/32511eee7-170c-4b26-9e37-0e1eb7894937	1.0	MALE		NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:19:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	USNM 154453	01 NOV 1971	IZ	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal	13					
