key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	verbatimLocality	coordinateUncertaintyInMeters	stateProvince	eventID	locationRemarks	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	taxonID	datasetID	http://unknown.org/language	http://unknown.org/modified	footprintWKT	originalNameUsage	county	nameAccordingTo	http://unknown.org/license	georeferenceVerificationStatus	verbatimDepth	informationWithheld	organismQuantity	organismQuantityType	recordNumber	habitat	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	sex	otherCatalogNumbers	dynamicProperties	waterBody	higherGeography	datasetName
2434360787	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:39.089+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE						{}	1986.0			1986-01-01/1986-12-31	1.0	365.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:39.089+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.519@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Tydeman Cape Verde isl. exp.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.519@CRS	RMNH.PYC.519		sta. 7.107		2434360787	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.519																										WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	1986	Animalia|Tanystylidae						
2934603423	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:56.390+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE	50.229817	-3.772819			EUROPE	{}	1985.0			1985-04-05/1985-09-12	95.0	255.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:56.390+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '97a12f6a-6816-4fee-8e71-2b9c8ddf1a2b'}]	[]	[]	[]			False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	97a12f6a-6816-4fee-8e71-2b9c8ddf1a2b			Mill Bay (Ditch End to Mill Bay)		2934603423	JNCCMNCR10000241	18417926			70.7	England	NBN-GA000190-JNCCMNCR10000241-2132485		NBNSYS0000175124	Joint Nature Conservation Committee	Accepted	NBNSYS0000175124				POLYGON((-3.7735 50.22936,-3.7735 50.23028,-3.77214 50.23028,-3.77214 50.22936,-3.7735 50.22936))						-5  m	OSGB Grid Reference SX736381	1.0		T-JNCCMNCR10687143	Sublittoral												
2933600069	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:58.461+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE	50.237221	-3.759071			EUROPE	{}	1985.0			1985-04-05/1985-09-12	95.0	255.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:58.461+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c044cd46-e80a-40b5-a90e-b95d167ed53c'}]	[]	[]	[]			False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	c044cd46-e80a-40b5-a90e-b95d167ed53c			Ditch End (Ditch End to Mill Bay)		2933600069	JNCCMNCR10000241	18407144			70.7	England	NBN-GA000190-JNCCMNCR10000241-2132636		NBNSYS0000175124	Joint Nature Conservation Committee	Accepted	NBNSYS0000175124				POLYGON((-3.75975 50.23676,-3.75975 50.23768,-3.75839 50.23768,-3.75839 50.23676,-3.75975 50.23676))						-7  m	OSGB Grid Reference SX746389	1.0		T-JNCCMNCR10686908	Sublittoral												
2434360973	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:42.826+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE						{}	1982.0			1982-01-01/1982-12-31	1.0	365.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:42.826+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.516@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Tydeman Cape Verde isl. exp.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.516@CRS	RMNH.PYC.516		sta. 6.163		2434360973	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.516																										WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	1982	Animalia|Tanystylidae						
2434367120	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:39.777+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE						{}	1982.0			1982-01-01/1982-12-31	1.0	365.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:39.777+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.520@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Tydeman Cape Verde isl. exp.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.520@CRS	RMNH.PYC.520		sta. 6.109		2434367120	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.520																										WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	1982	Animalia|Tanystylidae						
2434357368	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:37.620+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE						{}	1980.0	5.0	22.0	1980-05-22	143.0	143.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:37.620+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.518@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Tydeman Selvagens-Canary isl. exp.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.518@CRS	RMNH.PYC.518		sta. 4.098		2434357368	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.518																										WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	22 mei 1980	Animalia|Tanystylidae						
4006429640	520237b3-b0b3-47b5-90e1-af12098d6128	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-15T18:24:32.795+00:00	2024-07-15T18:25:05.937+00:00	301	{}	HUMAN_OBSERVATION		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE	51.70548	-4.942995			EUROPE	{}	1978.0	9.0	2.0	1978-09-02	245.0	245.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-15T18:25:05.937+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '23e941a1-c9ad-4c94-b33e-11b05a73af3f'}]	[]	[]	[]			False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	23e941a1-c9ad-4c94-b33e-11b05a73af3f			Neyland		4006429640	MRCCW10000000007	T-MRCCW10000006069			70.7	Wales	M22*25		NBNSYS0000175124	Natural Resources Wales	Accepted	NBNSYS0000175124				POLYGON((-4.94369 51.70501,-4.94369 51.70595,-4.9423 51.70595,-4.9423 51.70501,-4.94369 51.70501))							OSGB Grid Reference SM967048		SACFOR														
4006420850	520237b3-b0b3-47b5-90e1-af12098d6128	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-15T18:24:32.795+00:00	2024-07-15T18:25:03.556+00:00	301	{}	HUMAN_OBSERVATION		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE	51.74058	-5.281388			EUROPE	{}	1975.0	6.0	6.0	1975-06-06	157.0	157.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-15T18:25:03.556+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1f2b389c-5b6a-4171-a04b-fffd7ab8a371'}]	[]	[]	[]			False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	1f2b389c-5b6a-4171-a04b-fffd7ab8a371			Skomer		4006420850	MRCCW10000000044	T-MRCCW10000038591			70.7	Wales	M60*20		NBNSYS0000175124	Natural Resources Wales	Accepted	NBNSYS0000175124				POLYGON((-5.28208 51.74011,-5.28208 51.74105,-5.2807 51.74105,-5.2807 51.74011,-5.28208 51.74011))							OSGB Grid Reference SM735097																
4006475321	520237b3-b0b3-47b5-90e1-af12098d6128	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-15T18:24:32.795+00:00	2024-07-15T18:25:08.246+00:00	301	{}	HUMAN_OBSERVATION		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE	51.737096	-5.244918			EUROPE	{}	1975.0	6.0	6.0	1975-06-06	157.0	157.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-15T18:25:08.246+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'df40df79-49c2-45b0-bd13-c3d17964428d'}]	[]	[]	[]			False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	df40df79-49c2-45b0-bd13-c3d17964428d			Martins Haven		4006475321	MRCCW10000000044	T-MRCCW10000038542			70.7	Wales	M60*1		NBNSYS0000175124	Natural Resources Wales	Accepted	NBNSYS0000175124				POLYGON((-5.24561 51.73663,-5.24561 51.73757,-5.24423 51.73757,-5.24423 51.73663,-5.24561 51.73663))							OSGB Grid Reference SM760092																
1056290358	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.957+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE			101.0			{}	1972.0	7.0	25.0	1972-07-25	207.0	207.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.957+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666985'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False		Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE	3666985	1998.2378	NHMUK	Northwestern African coasts, Cape  Verde Slope.	Station 8005	1056290358	ZOO	66d004fd-864a-4c5a-9a63-fdb01b94461d																															Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Phoxichilidoidea; Endeidae; Endeinae	MALE	NHMUK:ecatalogue:3666985	"{""associatedMediaCount"": null, ""barcode"": ""010984728"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304713000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Endeis charybdaea (Dohrn, 1881)"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056290358"", ""gbifIssue"": [""TAXON_MATCH_FUZZY""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"			
1317447289	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:51.580+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE						{}	1966.0	9.0		1966-09			['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T13:34:00.000+00:00	2024-07-02T12:36:51.580+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30ad76ad4-0a71-4bee-ba5c-bcc4681afa07'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	ZZ	[]	[]		unknown or invalid	NORTH_AMERICA	http://n2t.net/ark:/65665/30ad76ad4-0a71-4bee-ba5c-bcc4681afa07	USNM 150119	USNM	Figarole Island, Near Rovinj		1317447289	IZ	http://n2t.net/ark:/65665/30ad76ad4-0a71-4bee-ba5c-bcc4681afa07	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																									Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	-- SEP 1966	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae	FEMALE			North Atlantic Ocean, Mediterranean Sea, Adriatic Sea	North Atlantic Ocean, Mediterranean Sea, Adriatic Sea, Yugoslavia	NMNH Extant Biology
2434359831	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:29.922+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE					EUROPE	{}	1965.0	5.0	9.0	1965-05-09	129.0	129.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:29.922+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.316@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Garrada G.C.			Pycnogonida	IT	[]	[]	EUROPE	Italy	EUROPE	RMNH.PYC.316@CRS	RMNH.PYC.316				2434359831	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.316																										WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	9 mei 1965	Animalia|Tanystylidae						
2434359684	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:18.768+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE					EUROPE	{}	1965.0	10.0	9.0	1965-10-09	282.0	282.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:18.768+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.314@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Carrada G.C.			Pycnogonida	IT	[]	[]	EUROPE	Italy	EUROPE	RMNH.PYC.314@CRS	RMNH.PYC.314				2434359684	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.314																										WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	9 okt. 1965	Animalia|Tanystylidae						
2434368038	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:17.956+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE						{}	1964.0	7.0	18.0	1964-07-18	200.0	200.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:17.956+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.312@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	exc. Ria de Arosa			Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE	RMNH.PYC.312@CRS	RMNH.PYC.312				2434368038	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.312																										WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	18 juli 1964	Animalia|Tanystylidae						
2434360641	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:27.529+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	5715383	1	54	354	9477065	3254678	2118150	5715383	5715383	Endeis charybdaea (Dohrn, 1881)	Endeis charybdaea (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis charybdaea	Endeis	charybdaea	SPECIES	ACCEPTED	NE						{}	1964.0	7.0	24.0	1964-07-24	206.0	206.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:27.529+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.315@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	exc. Ria de Arosa			Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE	RMNH.PYC.315@CRS	RMNH.PYC.315				2434360641	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.315																										WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	24 juli 1964	Animalia|Tanystylidae						
