key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	sex	occurrenceRemarks	identificationRemarks	modified	continent	lifeStage	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	elevation	stateProvince	references	combinationAuthors	verbatimScientificName	municipality	http://unknown.org/verbatimLabel	combinationYear	canonicalName	dateIdentified	datasetName	otherCatalogNumbers	associatedReferences	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	georeferenceSources	dynamicProperties	http://unknown.org/occurrenceDetails	http://unknown.org/language	originalNameUsage	county	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders	associatedSequences	verbatimIdentification
2235668998	46e3c9af-0519-487e-bc94-db4a62ff6f71	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-21T09:08:03.980+00:00	2024-07-21T09:49:49.100+00:00	258	{}	MATERIAL_CITATION	1.0	PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-72.285	170.23334	{}		2004.0	2.0	16.0	2004-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-21T09:49:49.100+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '624C87A5FFD52920FF4115D6476DFEC7.mc.5A8D3CEEFFD52921FE5E12BC41DCFB46'}]	[]	[]	[]	d9d62395-b94a-46c4-be3d-a12024494a49		False	Van Veen				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		624C87A5FFD52920FF4115D6476DFEC7.mc.5A8D3CEEFFD52921FE5E12BC41DCFB46		Hin			2235668998	624C87A5FFD52920FF4115D6476DFEC7.mc.5A8D3CEEFFD52921FE5E12BC41DCFB46			MNA																											624C87A5FFD52920FF4115D6476DFEC7.taxon	196.0	Victoria	https://treatment.plazi.org/id/624C87A5FFD52920FF4115D6476DFEC7#5A8D3CEEFFD52921FE5E12BC41DCFB46	Gordon	Pallenopsis hodgsoni Gordon, 1938	Cape Hallett	MNA (11031) one female, Victoria Land Transect cruise (Italica XIX), Cape Hallett, stn. Hin 4, 72 ° 17.1 ’ S 170 ° 14.0 ’ E, 196 m depth, Van Veen, 16 Feb 2004	1938	Pallenopsis hodgsoni																				
1248755946	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0		2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:55:01.024+00:00	360	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE			{}		1995.0	1.0	23.0	1995-01-23	23.0	23.0	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-05-28T13:55:01.024+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MCNB:MCNB-Art:MZB 2005-0192'}]	[]	[]	[]	e3d4dcc4-81e2-444c-8a5c-41d1044b5381		False		Munilla León, Tomás	animal sencer (alcohol etílic 70º)	Agassiz|draga d'		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		MCNB:MCNB-Art:MZB 2005-0192			Bentart 95, campanya	MCNB-Art	1248755946	MCNB:MCNB-Art:MZB 2005-0192		MZB 2005-0192	MCNB						256.0							ca	Collection				2023-01-01T00:00:00.000+00:00	ANTARCTICA																		2001-01-01T00:00:00	Museu de Ciències Naturals de Barcelona: MCNB-Art	335	Munilla León, Tomás. A new species of Ammothea (Pycnogonida) and other pycnogonids from Livingston Island and surrounding waters (South Shetland Islands, Antarctica). Antarctic Science. 2001, vol. 13, núm. 2, p. 144-149.																
1248755959	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0		2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:55:00.028+00:00	360	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE			{}		1995.0	2.0	3.0	1995-02-03	34.0	34.0	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-05-28T13:55:00.028+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MCNB:MCNB-Art:MZB 2005-0240'}]	[]	[]	[]	e3d4dcc4-81e2-444c-8a5c-41d1044b5381		False		Munilla León, Tomás	animal sencer (alcohol etílic 70º)	Agassiz|draga d'		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		MCNB:MCNB-Art:MZB 2005-0240			Bentart 95, campanya	MCNB-Art	1248755959	MCNB:MCNB-Art:MZB 2005-0240		MZB 2005-0240	MCNB						710.0							ca	Collection				2023-01-01T00:00:00.000+00:00	ANTARCTICA																		2001-01-01T00:00:00	Museu de Ciències Naturals de Barcelona: MCNB-Art	282	Munilla León, Tomás. A new species of Ammothea (Pycnogonida) and other pycnogonids from Livingston Island and surrounding waters (South Shetland Islands, Antarctica). Antarctic Science. 2001, vol. 13, núm. 2, p. 144-149.																
1320869975	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:32.776+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-56.6767	-27.0133	{}	South Atlantic Ocean, Scotia Sea	1975.0	5.0	30.0	1975-05-30	150.0	150.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:32.776+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a23712a4-00c0-4a4d-9797-91a60e1f4fcb'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Smithsonian Oceanographic Sorting Center	Maxwell, Jamie, University of Galway (IRELAND)	Alcohol (Ethanol)		WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	NORTH_AMERICA		http://n2t.net/ark:/65665/3a23712a4-00c0-4a4d-9797-91a60e1f4fcb	urn:lsid:biocol.org:col:34871	Visokoi Island, SE of island	USARP/IS/575/62/SOSC	IZ	1320869975	http://n2t.net/ark:/65665/3a23712a4-00c0-4a4d-9797-91a60e1f4fcb		USNM 1116374	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			423.0	63.0				30 MAY 1975							2023-05-10T11:16:00.000+00:00																				NMNH Extant Biology			South Atlantic Ocean, Scotia Sea, South Sandwich Islands	unknown, from legacy	Degrees Minutes Seconds	62	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae											
1317965528	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:03.522+00:00	395	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-74.1	-175.025	{}	Antarctic Ocean	1968.0	2.0	8.0	1968-02-08	39.0	39.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:03.522+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/321bd765b-731b-48e2-a6ec-0d649473efc7'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=91564'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/321bd765b-731b-48e2-a6ec-0d649473efc7	urn:lsid:biocol.org:col:34871		USARP/EL/32/2110/USC	IZ	1317965528	http://n2t.net/ark:/65665/321bd765b-731b-48e2-a6ec-0d649473efc7		USNM 1122986	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2350.0	0.0				08 FEB 1968							2013-04-10T13:45:00.000+00:00																				NMNH Extant Biology			Antarctic Ocean, Antarctica	unknown, from legacy	Degrees Minutes Seconds	2110	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae											
4081092786	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.203+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-72.2853	170.2187	{}		1965.0	1.0	20.0	1965-01-20	20.0	20.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.203+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c68c880-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), None = 1	Trawl, Agassiz small	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5c68c880-fa36-11e2-96b3-aa6f927c92a3		Cape Hallett		NIWA	4081092786	5c68c880-fa36-11e2-96b3-aa6f927c92a3		8893	NIWA Invertebrate Collection					500.0	59.0	0.0			urn:lsid:marinespecies.org:taxname:239762		POINT (170.2187 -72.2853)	en		MALE																							NIWA Invertebrate Collection						E186												
4081101050	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.123+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-73.2	169.75	{}		1965.0	1.0	17.0	1965-01-17	17.0	17.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.123+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d04b1fa-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), None = 1		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5d04b1fa-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081101050	5d04b1fa-fa36-11e2-96b3-aa6f927c92a3		9344	NIWA Invertebrate Collection					500.0	190.0				urn:lsid:marinespecies.org:taxname:239762		POINT (169.75 -73.2)	en		MALE																							NIWA Invertebrate Collection						E180												
4081142315	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.441+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-73.6167	170.0	{}		1965.0	1.0	16.0	1965-01-16	16.0	16.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.441+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e87592e-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), Ethanol - no formalin = 1	Trawl, Blake	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5e87592e-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081142315	5e87592e-fa36-11e2-96b3-aa6f927c92a3		9586	NIWA Invertebrate Collection					500.0	280.0				urn:lsid:marinespecies.org:taxname:239762		POINT (170 -73.6167)	en		FEMALE																							NIWA Invertebrate Collection						E179												
4081087348	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.399+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-66.9633	163.2233	{}		1965.0	2.0	11.0	1965-02-11	42.0	42.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.399+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e8c1f72-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), None = 1	Trawl, Blake	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5e8c1f72-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081087348	5e8c1f72-fa36-11e2-96b3-aa6f927c92a3		9135	NIWA Invertebrate Collection					500.0	199.0				urn:lsid:marinespecies.org:taxname:239762		POINT (163.2233 -66.9633)	en																									NIWA Invertebrate Collection						E223												
4081059295	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.489+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-66.95	163.2333	{}		1965.0	2.0	2.0	1965-02-02	33.0	33.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.489+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5f0f4dd4-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), None = 1	Trawl, Blake	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5f0f4dd4-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081059295	5f0f4dd4-fa36-11e2-96b3-aa6f927c92a3		7491	NIWA Invertebrate Collection					500.0	91.0	0.0			urn:lsid:marinespecies.org:taxname:239762		POINT (163.2333 -66.95)	en		FEMALE																							NIWA Invertebrate Collection						E212												
4081088707	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.209+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-73.5667	-175.7833	{}		1960.0	2.0	5.0	1960-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.209+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c4dc24c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), None = 1	Dredge, Devonport	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5c4dc24c-fa36-11e2-96b3-aa6f927c92a3		Pennell Bank, Ross Sea		NIWA	4081088707	5c4dc24c-fa36-11e2-96b3-aa6f927c92a3		9362	NIWA Invertebrate Collection					500.0	2783.0	21.0			urn:lsid:marinespecies.org:taxname:239762		POINT (-175.7833 -73.5667)	en																									NIWA Invertebrate Collection						A523												
4081092210	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.216+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-73.8	-176.7833	{}		1960.0	2.0	4.0	1960-02-04	35.0	35.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.216+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c865cba-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), None = 3	Dredge, Devonport	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5c865cba-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081092210	5c865cba-fa36-11e2-96b3-aa6f927c92a3		9383	NIWA Invertebrate Collection					500.0	1335.0	0.0			urn:lsid:marinespecies.org:taxname:239762		POINT (-176.7833 -73.8)	en																									NIWA Invertebrate Collection						A522												
4081189641	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.158+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-74.3333	-179.9167	{}		1960.0	2.0	8.0	1960-02-08	39.0	39.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.158+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5cd67290-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), None = 1	Dredge, Devonport	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5cd67290-fa36-11e2-96b3-aa6f927c92a3		Ross Sea		NIWA	4081189641	5cd67290-fa36-11e2-96b3-aa6f927c92a3		9365	NIWA Invertebrate Collection					100.0	207.5	5.5			urn:lsid:marinespecies.org:taxname:239762		POINT (-179.9167 -74.3333)	en																									NIWA Invertebrate Collection						A529		GPS										
4081168889	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.597+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-73.9	-177.7333	{}		1960.0	2.0	4.0	1960-02-04	35.0	35.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.597+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5f5f94e2-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		Specimen(s), Ethanol - no formalin = 2	Dredge, Devonport	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5f5f94e2-fa36-11e2-96b3-aa6f927c92a3		Pennell Bank, Ross Sea		NIWA	4081168889	5f5f94e2-fa36-11e2-96b3-aa6f927c92a3		7472	NIWA Invertebrate Collection					500.0	557.5	11.5			urn:lsid:marinespecies.org:taxname:239762		POINT (-177.7333 -73.9)	en		FEMALE																							NIWA Invertebrate Collection						A521												
