key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	identificationRemarks	http://unknown.org/species	nameAccordingTo	sex	stateProvince	samplingProtocol	depth	depthAccuracy	typeStatus	datasetName	preparations	scientificNameID	locationID	footprintWKT	language	modified	references	datasetID	recordNumber	locality	bibliographicCitation
1100764494	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:39.654+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-52.6	169.15	0.001	10000.0	OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	Southern Ocean	1980.0	2.0	1.0	1980-02-01	32.0	32.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:39.654+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a7004f91-db46-4f73-86f7-17a33d3b8c43'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1136969|urn:catalog:AM:Invertebrates - Marine & Other:P.44985	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	urn:australianmuseum.net.au:Events:1052395	a7004f91-db46-4f73-86f7-17a33d3b8c43	Austrodecus enzoi Clark, 1977	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, west side of Southeast Harbour	Invertebrates - Marine & Other	1100764494	a7004f91-db46-4f73-86f7-17a33d3b8c43	P.44985	ecatalogue.LocCollectionEventLocal: [CA 249] Southern Ocean, New Zealand, Campbell Island, west side of Southeast Harbour (52° 36' S, 169° 09' E) 01/02/1980 - 01/02/1980;	AM	https://biodiversity.org.au/afd/taxa/07a64d54-f979-4731-8582-9612c9dc8802		Austrodecus enzoi	Clark, 1977	FEMALE																	
1100788172	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:49.729+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-52.6	169.15	0.001	10000.0	OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	Southern Ocean	1980.0	2.0	2.0	1980-02-02	33.0	33.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:49.729+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b4572b79-eae0-4c19-8493-d4bb0977ffcb'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1265859|urn:catalog:AM:Invertebrates - Marine & Other:P.78471	Terrill, C. Peter|Australian Museum|Crustacea Department	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	urn:australianmuseum.net.au:Events:1052403	b4572b79-eae0-4c19-8493-d4bb0977ffcb	Austrodecus enzoi Clark, 1977	7000	{dcterms:type:PhysicalObject,dcterms:modified:2017/1/19,verbatimUncertainty:1km-10km}	Campbell Island, east side of Southeast Harbour	Invertebrates - Marine & Other	1100788172	b4572b79-eae0-4c19-8493-d4bb0977ffcb	P.78471	ecatalogue.LocCollectionEventLocal: [CA 257] Southern Ocean, New Zealand, Campbell Island, east side of Southeast Harbour (52° 36' S, 169° 09' E) 02/02/1980 - 02/02/1980;	AM	https://biodiversity.org.au/afd/taxa/07a64d54-f979-4731-8582-9612c9dc8802		Austrodecus enzoi	Clark, 1977																		
1100764457	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:11.703+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-52.6	169.15	0.001	10000.0	OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	Southern Ocean	1980.0	2.0	1.0	1980-02-01	32.0	32.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:11.703+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f505f863-496f-4faf-845a-9aa6f7fbd124'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1136967|urn:catalog:AM:Invertebrates - Marine & Other:P.44983	Terrill, C. Peter|Australian Museum|Crustacea Department	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	urn:australianmuseum.net.au:Events:1052387	f505f863-496f-4faf-845a-9aa6f7fbd124	Austrodecus enzoi Clark, 1977	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, west side of Southeast Harbour	Invertebrates - Marine & Other	1100764457	f505f863-496f-4faf-845a-9aa6f7fbd124	P.44983	ecatalogue.LocCollectionEventLocal: [CA 241] Southern Ocean, New Zealand, Campbell Island, west side of Southeast Harbour (52° 36' S, 169° 09' E) 01/02/1980 - 01/02/1980;	AM	https://biodiversity.org.au/afd/taxa/07a64d54-f979-4731-8582-9612c9dc8802		Austrodecus enzoi	Clark, 1977	MALE																	
1100788178	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:21.194+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-54.49166	158.9625	1e-05	5.0	OCEANIA	{}	Southern Ocean	1978.0	1.0	30.0	1978-01-30	30.0	30.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:21.194+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1d2f747c-9ec1-4b1b-ba09-e2daa2f0d501'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1268716|urn:catalog:AM:Invertebrates - Marine & Other:P.78477	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060112	1d2f747c-9ec1-4b1b-ba09-e2daa2f0d501	Austrodecus enzoi Clark, 1977	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23}	Macquarie Island, Tottan Head, south end of Goat Bay	Invertebrates - Marine & Other	1100788178	1d2f747c-9ec1-4b1b-ba09-e2daa2f0d501	P.78477	ecatalogue.LocCollectionEventLocal: [MA 376] Southern Ocean, Australia, Tasmania, Macquarie Island, Tottan Head, south end of Goat Bay (54° 29' 30 S, 158° 57' 45 E) 30/01/1978 - 30/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/07a64d54-f979-4731-8582-9612c9dc8802		Austrodecus enzoi	Clark, 1977	FEMALE	Tasmania	hand collected on SCUBA															
1100764500	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:36.382+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-54.633	158.916	0.001		OCEANIA	{}	Southern Ocean	1978.0	1.0	8.0	1978-01-08	8.0	8.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:36.382+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '54061a87-95ff-4dfe-9be2-d4dd31f6fc62'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063803|urn:catalog:AM:Invertebrates - Marine & Other:P.45038	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1059978	54061a87-95ff-4dfe-9be2-d4dd31f6fc62	Austrodecus enzoi Clark, 1977	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	Macquarie Island, Green Gorge, off rock platform 500 m south of hut	Invertebrates - Marine & Other	1100764500	54061a87-95ff-4dfe-9be2-d4dd31f6fc62	P.45038	ecatalogue.LocCollectionEventLocal: [MA 251] Southern Ocean, Australia, Tasmania, Macquarie Island, Green Gorge, off rock platform 500 m south of hut (54° 38' S, 158° 55' E) 08/01/1978 - 08/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/07a64d54-f979-4731-8582-9612c9dc8802		Austrodecus enzoi	Clark, 1977		Tasmania	hand collected on SCUBA															
1100787611	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:56.442+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-54.633	158.916	0.001		OCEANIA	{}	Southern Ocean	1978.0	1.0	13.0	1978-01-13	13.0	13.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:56.442+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b9d22835-2a35-42a7-b105-106fcea75bd3'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1264617|urn:catalog:AM:Invertebrates - Marine & Other:P.77916	Horning, S. Donald	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060021	b9d22835-2a35-42a7-b105-106fcea75bd3	Austrodecus enzoi Clark, 1977	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23}	Macquarie Island, Green Gorge, Macrocystis beds east of hut	Invertebrates - Marine & Other	1100787611	b9d22835-2a35-42a7-b105-106fcea75bd3	P.77916	ecatalogue.LocCollectionEventLocal: [MA 292] Southern Ocean, Australia, Tasmania, Macquarie Island, Green Gorge, Macrocystis beds east of hut (54° 38' S, 158° 55' E) 13/01/1978 - 13/01/1978, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/07a64d54-f979-4731-8582-9612c9dc8802		Austrodecus enzoi	Clark, 1977	MALE	Tasmania																
1100787618	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:37.486+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-54.483	158.95	0.001		OCEANIA	{}	Southern Ocean	1978.0	2.0	2.0	1978-02-02	33.0	33.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:37.486+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8ce9562b-dcdc-46f5-92ba-63bba9e60944'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1264638|urn:catalog:AM:Invertebrates - Marine & Other:P.77919	Horning, S. Donald	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060149	8ce9562b-dcdc-46f5-92ba-63bba9e60944	Austrodecus enzoi Clark, 1977	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23}	Macquarie Island, Aerial Cove	Invertebrates - Marine & Other	1100787618	8ce9562b-dcdc-46f5-92ba-63bba9e60944	P.77919	ecatalogue.LocCollectionEventLocal: [MA 389] Southern Ocean, Australia, Tasmania, Macquarie Island, Aerial Cove (54° 29' S, 158° 57' E) 02/02/1978 - 02/02/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/07a64d54-f979-4731-8582-9612c9dc8802		Austrodecus enzoi	Clark, 1977	MALE	Tasmania	hand collected on SCUBA															
1100764545	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:05.945+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-54.49899	158.95833	1e-05	5.0	OCEANIA	{}	Southern Ocean	1977.0	11.0	29.0	1977-11-29	333.0	333.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:05.945+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd889f123-22ff-4bbe-8ca4-0a535204d0d3'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063799|urn:catalog:AM:Invertebrates - Marine & Other:P.45031	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1060086	d889f123-22ff-4bbe-8ca4-0a535204d0d3	Austrodecus enzoi Clark, 1977	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	Macquarie Island, small bay south of Tern Rock	Invertebrates - Marine & Other	1100764545	d889f123-22ff-4bbe-8ca4-0a535204d0d3	P.45031	ecatalogue.LocCollectionEventLocal: [MA 37] Southern Ocean, Australia, Tasmania, Macquarie Island, small bay south of Tern Rock (54° 29' 56 S, 158° 57' 30 E) 29/11/1977 - 29/11/1977, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	AM	https://biodiversity.org.au/afd/taxa/07a64d54-f979-4731-8582-9612c9dc8802		Austrodecus enzoi	Clark, 1977	FEMALE	Tasmania	hand collected on SCUBA															
4081134724	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.970+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE	1971-01-01T00:00:00	-48.025	166.5833		500.0	OCEANIA	{}		1964.0	1.0	16.0	1964-01-16	16.0	16.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.970+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e543184-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		True		NZOI	Clark, W.C.	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA		5e543184-fa36-11e2-96b3-aa6f927c92a3					NIWA	4081134724	5e543184-fa36-11e2-96b3-aa6f927c92a3	491		NIWA Invertebrate Collection					FEMALE		Dredge, cone mesh with bag	81.0	0.0	HOLOTYPE	NIWA Invertebrate Collection	Specimen(s), Ethanol - orig formalin = 1,  BB NIC Type Room	urn:lsid:marinespecies.org:taxname:239986	D156	POINT (166.5833 -48.025)	en						
4055738382	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:04.026+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE		-48.03	166.58			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.5_1', 'name': 'Snares Islands'}}		1964.0	1.0	16.0	1964-01-16	16.0	16.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:04.026+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1745'}]	[]	[]	[]		True				WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1745					WoRMS type localities	4055738382	WoRMS Editorial Board:WoRMS type localities:sm_id_1745	sm_id_1745		WoRMS Editorial Board								81.0		HOLOTYPE			urn:lsid:marinespecies.org:taxname:239986				2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1745	https://marineinfo.org/id/dataset/5184	Type collection	South Pacific	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Austrodecus enzoi</i> Clark, 1971. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239986
4055757310	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:10:17.489+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE		-48.025002	166.583298			OCEANIA	{}		1964.0	1.0	16.0	1964-01-16	16.0	16.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:10:17.489+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_89613'}]	[]	[]	[]		True				WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_89613					WoRMS type localities	4055757310	WoRMS Editorial Board:WoRMS type localities:sm_id_89613	sm_id_89613		WoRMS Editorial Board								81.0		HOLOTYPE			urn:lsid:marinespecies.org:taxname:239986				2020-11-16T11:12:20.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=89613	https://marineinfo.org/id/dataset/5184			Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Austrodecus enzoi</i> Clark, 1971. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239986
318004916	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.764+00:00	124	{}	OCCURRENCE	PRESENT	2117935	1	54	354	9477065	6314	2117918	2117935	2117935	Austrodecus enzoi Clark, 1971	Austrodecus enzoi Clark, 1971	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus enzoi	Austrodecus	enzoi	SPECIES	ACCEPTED	NE		-48.3333	166.0833				{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.764+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34204'}]	[]	[]	[]		False				WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE							SOMBASE Pycnogonids	318004916		34204		BAS																						
