key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceVerificationStatus	locality	eventRemarks	verbatimLocality	collectionCode	gbifID	language	occurrenceID	type	catalogNumber	institutionCode	accessRights	higherClassification	collectionID	depth	organismQuantity	organismQuantityType	datasetID	eventID	recordNumber	scientificNameID	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	networkKeys	coordinateUncertaintyInMeters	depthAccuracy	samplingProtocol	footprintWKT	fieldNumber	occurrenceRemarks	datasetName	recordedBy	identifiedBy	locationID	georeferenceSources	dynamicProperties	associatedSequences	parentNameUsageID	organismID	dateIdentified	taxonRemarks	bibliographicCitation	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders
4081176963	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.466+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.488667	171.943		{}			2004.0	2.0	27.0	2004-02-27	58.0	58.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.466+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60598808-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 4	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60598808-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081176963	en	60598808-fa36-11e2-96b3-aa6f927c92a3		70352	NIWA Invertebrate Collection				598.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	2.0	Trawl, Beam	LINESTRING (171.943 -71.488667, 171.937833 -71.486833)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/185	GPS					2006-01-01T00:00:00									
4081121940	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.490+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.696667	172.073667		{}			2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.490+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60598984-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 6	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60598984-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081121940	en	60598984-fa36-11e2-96b3-aa6f927c92a3		70353	NIWA Invertebrate Collection				637.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	10.0	Trawl, Fish, Bottom	LINESTRING (172.073667 -71.696667, 172.097167 -71.7065)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/9	GPS					2006-01-01T00:00:00									
4081094921	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.369+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.309167	170.450333		{}			2004.0	2.0	19.0	2004-02-19	50.0	50.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.369+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60598af6-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60598af6-fa36-11e2-96b3-aa6f927c92a3				Cape Adare			NIWA	4081094921	en	60598af6-fa36-11e2-96b3-aa6f927c92a3		70354	NIWA Invertebrate Collection				160.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	1.0	Sled, epibenthic	LINESTRING (170.450333 -71.309167, 170.4595 -71.314)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/126	GPS					2006-01-01T00:00:00									
4081089956	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.537+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.727833	171.735333		{}			2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.537+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60598c7c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 2	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60598c7c-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081089956	en	60598c7c-fa36-11e2-96b3-aa6f927c92a3		70355	NIWA Invertebrate Collection				466.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	0.5	Sled, epibenthic	LINESTRING (171.735333 -71.727833, 171.7445 -71.730833)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/15	GPS					2006-01-01T00:00:00									
4081086736	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:26.345+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.727167	171.781333		{}			2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:26.345+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60598df8-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 3	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60598df8-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081086736	en	60598df8-fa36-11e2-96b3-aa6f927c92a3		70356	NIWA Invertebrate Collection				526.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	4.0	Trawl, Fish, Bottom	LINESTRING (171.781333 -71.727167, 171.821 -71.716667)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/18	GPS					2006-01-01T00:00:00									
4081091042	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.367+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.712	171.810667		{}			2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.367+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60598f74-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60598f74-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081091042	en	60598f74-fa36-11e2-96b3-aa6f927c92a3		70357	NIWA Invertebrate Collection				531.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	1.0	Trawl, Fish, Bottom	LINESTRING (171.810667 -71.712, 171.8185 -71.718333)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/11	GPS					2006-01-01T00:00:00									
4081094922	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.369+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.798667	170.932833		{}			2004.0	2.0	9.0	2004-02-09	40.0	40.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.369+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605990f0-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - orig formalin = 7	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605990f0-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081094922	en	605990f0-fa36-11e2-96b3-aa6f927c92a3		70358	NIWA Invertebrate Collection				133.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	6.5	Sled, epibenthic	LINESTRING (170.932833 -71.798667, 170.949167 -71.796333)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/25	GPS					2006-01-01T00:00:00									
4081176964	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.451+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.711	172.044667		{}			2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.451+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60599276-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 4	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60599276-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081176964	en	60599276-fa36-11e2-96b3-aa6f927c92a3		70359	NIWA Invertebrate Collection				628.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	7.5	Trawl, Fish, Bottom	LINESTRING (172.044667 -71.711, 172.0185 -71.7005)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/10	GPS					2006-01-01T00:00:00									
4081086737	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.979+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.711	172.044667		{}			2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.979+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605993f2-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 3	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605993f2-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081086737	en	605993f2-fa36-11e2-96b3-aa6f927c92a3		70360	NIWA Invertebrate Collection				628.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	7.5	Trawl, Fish, Bottom	LINESTRING (172.044667 -71.711, 172.0185 -71.7005)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/10	GPS					2006-01-01T00:00:00									
4081091043	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.746+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-72.278833	171.413667		{}			2004.0	2.0	14.0	2004-02-14	45.0	45.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.746+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6059956e-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6059956e-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081091043	en	6059956e-fa36-11e2-96b3-aa6f927c92a3		70361	NIWA Invertebrate Collection				417.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	2.5	Trawl, Fish, Bottom	LINESTRING (171.413667 -72.278833, 171.45 -72.275333)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/89	GPS					2006-01-01T00:00:00									
4081089957	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.456+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-72.0135	170.7745		{}			2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.456+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60599866-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 4	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60599866-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081089957	en	60599866-fa36-11e2-96b3-aa6f927c92a3		70363	NIWA Invertebrate Collection				235.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	4.5	Sled, epibenthic	LINESTRING (170.7745 -72.0135, 170.766167 -72.018)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/140	GPS					2006-01-01T00:00:00									
4081086738	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.979+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.5475	171.111167		{}			2004.0	2.0	27.0	2004-02-27	58.0	58.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.979+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605999ec-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605999ec-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081086738	en	605999ec-fa36-11e2-96b3-aa6f927c92a3		70364	NIWA Invertebrate Collection				283.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	3.0	Sled, epibenthic	LINESTRING (171.111167 -71.5475, 171.1165 -71.551667)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/188	GPS					2006-01-01T00:00:00									
4081091044	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.456+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.801	170.941333		{}			2004.0	2.0	9.0	2004-02-09	40.0	40.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.456+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60599b68-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 6	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60599b68-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081091044	en	60599b68-fa36-11e2-96b3-aa6f927c92a3		70365	NIWA Invertebrate Collection				165.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	14.5	Sled, epibenthic	LINESTRING (170.941333 -71.801, 170.959333 -71.7985)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/22	GPS					2006-01-01T00:00:00									
4081182953	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.466+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.709833	171.827333		{}			2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.466+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60599fdc-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60599fdc-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081182953	en	60599fdc-fa36-11e2-96b3-aa6f927c92a3		70368	NIWA Invertebrate Collection				533.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	1.5	Sled, epibenthic	LINESTRING (171.827333 -71.709833, 171.820167 -71.713167)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/13	GPS					2006-01-01T00:00:00									
4081094925	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.393+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.201167	170.9405		{}			2004.0	2.0	18.0	2004-02-18	49.0	49.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.393+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6059b3aa-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6059b3aa-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081094925	en	6059b3aa-fa36-11e2-96b3-aa6f927c92a3		70380	NIWA Invertebrate Collection				568.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	3.0	Sled, epibenthic	LINESTRING (170.9405 -71.201167, 170.960333 -71.201833)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/101	GPS					2006-01-01T00:00:00									
