key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	recordNumber	identifier	scientificNameID	verbatimEventDate	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	gbifID	occurrenceID	taxonID	individualCount	establishmentMeans	decimalLatitude	decimalLongitude	waterBody	higherGeography	modified	references	institutionKey	collectionKey	recordedBy	preparations	geodeticDatum	institutionID	dynamicProperties	georeferenceVerificationStatus	locality	fieldNumber	collectionCode	verbatimLocality	language	type	verbatimDepth	catalogNumber	institutionCode	eventTime	accessRights	higherClassification	collectionID	networkKeys	dateIdentified	depthAccuracy	datasetName	identifiedBy	samplingProtocol	rightsHolder	nomenclaturalCode	locationID	ownerInstitutionCode	coordinateUncertaintyInMeters	vernacularName	sex	georeferenceProtocol	verbatimCoordinateSystem	island	lifeStage	footprintWKT	typeStatus	otherCatalogNumbers	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders	coordinatePrecision
1019678130	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.203+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1944', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Austropallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Gordon, 1944', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|218522', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Austropallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'calmani', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22381', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austropallene calmani Gordon, 1944'}]}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	50.0	ANTARCTICA	{}	1968.0	1.0	12.0	1968-01-12	12.0	12.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:41.203+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4706'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4706							1019678130	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4706		3.0		-62.490002	-59.705002			2016-06-29T17:14:06.000+00:00		6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			WGS84				Ile Greenwich	ANTARCTIQUE CHILIENNE 1968-69/69-33	IU	Bahía Chile				2009-4706	MNHN				10.15468/qgvvhd	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']				Arnaud F.											Iles Shetland du Sud												
1019678156	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.202+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1944', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Austropallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Gordon, 1944', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|218523', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Austropallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'calmani', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22381', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austropallene calmani Gordon, 1944'}]}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	71.0	ANTARCTICA	{}	1968.0	1.0	12.0	1968-01-12	12.0	12.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:41.202+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4707'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4707							1019678156	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4707		1.0		-62.48667	-59.69167			2016-06-29T17:13:17.000+00:00		6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			WGS84				Ile Greenwich	ANTARCTIQUE CHILIENNE 1968-69/69-32	IU	Bahía Chile				2009-4707	MNHN				10.15468/qgvvhd	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']				Arnaud F.											Iles Shetland du Sud												
1019678177	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.202+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1944', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Austropallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Gordon, 1944', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|218524', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Austropallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'calmani', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22381', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austropallene calmani Gordon, 1944'}]}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	48.0	ANTARCTICA	{}	1968.0	1.0	12.0	1968-01-12	12.0	12.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:41.202+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4708'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4708							1019678177	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4708		1.0		-62.48333	-59.71			2016-06-29T17:13:16.000+00:00		6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			WGS84				Ile Greenwich	ANTARCTIQUE CHILIENNE 1968-69/69-35	IU	Bahía Chile				2009-4708	MNHN				10.15468/qgvvhd	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']				Arnaud F.											Iles Shetland du Sud												
1322303036	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:52.863+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	474.0		{}	1968.0	1.0	26.0	1968-01-26	26.0	26.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:52.863+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/3e1a484d3-c55c-4c1b-b63a-eddfc7250842'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA			http://n2t.net/ark:/65665/3e1a484d3-c55c-4c1b-b63a-eddfc7250842		26 JAN 1968					1322303036	http://n2t.net/ark:/65665/3e1a484d3-c55c-4c1b-b63a-eddfc7250842		1.0		-78.383	-173.067	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	2013-04-05T15:34:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	University of Southern California	Alcohol (Ethanol)	WGS84	urn:lsid:biocol.org:col:34871			Roosevelt Island, east of island	USARP/EL/32/2065/USC	IZ					USNM 233978	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		1.0	NMNH Extant Biology	Hedgpeth, J. W.				2065					unknown, from legacy	Degrees Minutes Seconds													
1317780775	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:52.376+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	2055.0		{}	1968.0	2.0	26.0	1968-02-26	57.0	57.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:52.376+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/319933c5a-9d6c-4f5d-a5ab-7aeef33c103a'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	NORTH_AMERICA			http://n2t.net/ark:/65665/319933c5a-9d6c-4f5d-a5ab-7aeef33c103a		26 FEB 1968					1317780775	http://n2t.net/ark:/65665/319933c5a-9d6c-4f5d-a5ab-7aeef33c103a		1.0		-49.85	178.575	South Pacific Ocean	South Pacific Ocean, New Zealand	2014-10-21T10:17:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	University of Southern California	Alcohol (Ethanol)	WGS84	urn:lsid:biocol.org:col:34871			Antipodes Islands	USARP/EL/32/2143/USC	IZ					USNM 233980	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		45.0	NMNH Extant Biology	Hedgpeth, J. W.				2143				MALE	unknown, from legacy	Degrees Minutes Seconds													
1319024615	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:21.109+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	411.5		{}	1968.0	2.0	4.0	1968-02-04	35.0	35.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:21.109+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/350990681-ff04-437e-bbca-a45ab1a81b23'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA			http://n2t.net/ark:/65665/350990681-ff04-437e-bbca-a45ab1a81b23		04 FEB 1968					1319024615	http://n2t.net/ark:/65665/350990681-ff04-437e-bbca-a45ab1a81b23		2.0		-77.033	-166.783	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	2013-04-09T14:31:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	University of Southern California	Alcohol (Ethanol)	WGS84	urn:lsid:biocol.org:col:34871			center of sea	USARP/EL/32/2099/USC	IZ					USNM 233979	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		3.5	NMNH Extant Biology	Hedgpeth, J. W.				2099					unknown, from legacy	Degrees Minutes Seconds		Juvenile											
1322141216	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:50.323+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	174.5		{}	1966.0	3.0	6.0	1966-03-06	65.0	65.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:50.323+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/3da7c4a5f-cd18-4bef-a098-da6d386c08cc'}]	[]	[]	[]	False		Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	NORTH_AMERICA			http://n2t.net/ark:/65665/3da7c4a5f-cd18-4bef-a098-da6d386c08cc		06 MAR 1966					1322141216	http://n2t.net/ark:/65665/3da7c4a5f-cd18-4bef-a098-da6d386c08cc		12.0		-56.325	-27.475	South Atlantic Ocean, Scotia Sea	South Atlantic Ocean, Scotia Sea, South Sandwich Islands	2014-10-21T10:17:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	University of Southern California	Alcohol (Ethanol)	WGS84	urn:lsid:biocol.org:col:34871			Visokoi Island, east of islands	USARP/EL/22/1581/USC	IZ					USNM 233977	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		26.5	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)				1581					unknown, from legacy	Degrees Minutes Seconds													
1318390173	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:10.644+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	391.5	ANTARCTICA	{}	1960.0	2.0	19.0	1960-02-19	50.0	50.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:10.644+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/33488d254-d2ed-4471-a035-7b9193e30965'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA			http://n2t.net/ark:/65665/33488d254-d2ed-4471-a035-7b9193e30965		19 FEB 1960					1318390173	http://n2t.net/ark:/65665/33488d254-d2ed-4471-a035-7b9193e30965		1.0		-77.7017	166.325	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	2016-06-20T12:29:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Stanford University	Alcohol (Ethanol)	WGS84	urn:lsid:biocol.org:col:34871			Victoria Land, Mcmurdo Sound, Innaccesible Island	--/--/EAD-3/STANFORD	IZ					USNM 233976	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		40.5	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)				EAD-3				FEMALE	unknown, from legacy	Degrees Minutes Seconds													
4081142335	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.435+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	354.0		{}	1959.0	1.0	11.0	1959-01-11	11.0	11.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.435+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5e8971fa-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA			5e8971fa-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173039						4081142335	5e8971fa-fa36-11e2-96b3-aa6f927c92a3				-77.0833	177.2							NZOI	Specimen(s), None = 1	WGS84						NIWA		en			9533	NIWA Invertebrate Collection					['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']			NIWA Invertebrate Collection		Trawl, Agassiz small			A449_Trawl		500.0		MALE					POINT (177.2 -77.0833)										
4081067825	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.540+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	268.0		{}	1959.0	1.0	15.0	1959-01-15	15.0	15.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.540+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5f57b114-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA			5f57b114-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173039						4081067825	5f57b114-fa36-11e2-96b3-aa6f927c92a3				-74.5	179.6667							NZOI	Specimen(s), None = 1	WGS84						NIWA		en			9200	NIWA Invertebrate Collection					['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		33.0	NIWA Invertebrate Collection		Trawl, Agassiz small			A456		500.0		FEMALE					POINT (179.6667 -74.5)										
1319320111	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:38.658+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118074	1	54	354	9477065	2011	2118069	2118074	2118074	Austropallene calmani Gordon, 1944	Austropallene calmani Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene calmani	Austropallene	calmani	SPECIES	ACCEPTED	NE	321.0		{}	1956.0	2.0	18.0	1956-02-18	49.0	49.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:38.658+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/35db01bb1-fcd0-433f-a8e7-f28009b24e29'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA			http://n2t.net/ark:/65665/35db01bb1-fcd0-433f-a8e7-f28009b24e29							1319320111	http://n2t.net/ark:/65665/35db01bb1-fcd0-433f-a8e7-f28009b24e29		10.0		-77.43	169.52	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	2016-06-24T14:50:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	J. Tierney	Alcohol (Ethanol)	WGS84	urn:lsid:biocol.org:col:34871			Victoria Land, Mcmurdo Sound		IZ					USNM 233975	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0.0	NMNH Extant Biology	Hedgpeth, J. W.				ED-8					unknown, from legacy	Degrees Minutes Seconds		Juvenile											
