key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	modified	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	dateIdentified	coordinatePrecision	otherCatalogNumbers	acceptedNameUsage	dynamicProperties	verbatimLocality	locationRemarks	nameAccordingTo	verbatimTaxonRank	sex	datasetName	rightsHolder	county	locationID	occurrenceRemarks	bibliographicCitation	higherClassification	island	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	typeStatus	references	originalNameUsage	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	http://unknown.org/language	associatedSequences	verbatimIdentification
1321124385	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:07.091+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-77.43	169.52	{}	Antarctic Ocean, Ross Sea	1956.0	2.0	18.0	1956-02-18	49.0	49.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:07.091+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ad70a6c2-5392-45a7-ad4e-7cf69bdb94f4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	J. Tierney	Fry, W. G.; Hedgpeth, J. W.	Alcohol (Ethanol); Slide		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/3ad70a6c2-5392-45a7-ad4e-7cf69bdb94f4	urn:lsid:biocol.org:col:34871	Victoria Land, Mcmurdo Sound		IZ	1321124385	http://n2t.net/ark:/65665/3ad70a6c2-5392-45a7-ad4e-7cf69bdb94f4		USNM 122313	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			321.0	0.0									2024-02-06T10:56:00.000+00:00																	FEMALE	NMNH Extant Biology			ED-8			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		Antarctic Ocean, Ross Sea, Antarctica	unknown, from legacy	Degrees Minutes Seconds									
1427444479	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.974+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-56.3486	-27.5374	{}	Atlantic Ocean	1930.0	2.0	26.0	1930-02-26	57.0	57.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.974+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5518'}]	[]	[]	[]			False				Large dredge, heavy pattern, 1.2m in length	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	OCEANIA	129	5518		2.5 miles N 80° E of SE point of Zavodovski Island, South Sandwich Islands	Stn 363	Discovery Reports	1427444479	5518		Stn 363 Austroraptus juvenilis	NIWA					1000.0	303.5	25.5	ANTARCTICA			urn:lsid:marinespecies.org:taxname:172962		POINT (-27.5374 -56.3486)	en		2019-03-15T00:00:00.000+00:00																	MALE	Discovery Expedition Biological Reports				Large dredge, heavy pattern, 1.2m in length															
1427444459	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.971+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-58.442	-26.196	{}	Atlantic Ocean	1930.0	3.0	14.0	1930-03-14	73.0	73.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.971+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5519'}]	[]	[]	[]			False				Large otter trawl. Head rope 1.2m x 1.2m x 0.75m with netting or wire 12.5mm mesh	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	OCEANIA	59	5519		1 mile E of Montagu Island, South Sandwich Islands	Stn 371	Discovery Reports	1427444459	5519		Stn 371 Austroraptus juvenilis	NIWA					2000.0	80.0	19.0				urn:lsid:marinespecies.org:taxname:172962		POINT (-26.196 -58.442)	en		2019-03-15T00:00:00.000+00:00																	MALE	Discovery Expedition Biological Reports				Large otter trawl. Head rope 1.2m x 1.2m x 0.75m with netting or wire 12.5mm mesh															
1427444502	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.973+00:00	259	{}	HUMAN_OBSERVATION	2.0	PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-54.0167	-36.4417	{}	Atlantic Ocean	1927.0	1.0	5.0	1927-01-05	5.0	5.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.973+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5516'}]	[]	[]	[]			False				Large otter trawl	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	OCEANIA	103	5516		Off mouth of Stromness Harbour, South Georgia	Stn 144	Discovery Reports	1427444502	5516		Stn 144 Austroraptus juvenilis	NIWA					1000.0	166.0	11.0				urn:lsid:marinespecies.org:taxname:172962		LINESTRING (-36.45 -54.0666666666667, -36.4333333333333 -53.9666666666667)	en		2019-03-15T00:00:00.000+00:00																	MALE	Discovery Expedition Biological Reports				Large otter trawl															
1427444469	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.973+00:00	259	{}	HUMAN_OBSERVATION	2.0	PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-62.1167	-58.475	{}	Southern Ocean	1927.0	3.0	30.0	1927-03-30	89.0	89.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.973+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5517'}]	[]	[]	[]			False				Large dredge, heavy pattern, 1.2m in length	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	164	5517		Admiralty Bay, King George Island, South Shetlands	Stn 195	Discovery Reports	1427444469	5517		Stn 195 Austroraptus juvenilis	NIWA					500.0	391.0	0.0	ANTARCTICA			urn:lsid:marinespecies.org:taxname:172962		POINT (-58.475 -62.1167)	en		2019-03-15T00:00:00.000+00:00																		Discovery Expedition Biological Reports				Large dredge, heavy pattern, 1.2m in length															
1427444435	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.971+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-54.1565	-36.3667	{}	Atlantic Ocean	1926.0	4.0	1.0	1926-04-01	91.0	91.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.971+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5515'}]	[]	[]	[]			False				Large otter trawl and Net with mesh of 7mm attached to back of trawl	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	OCEANIA	217	5515		Off mouth of Cumberland Bay, South Georgia. From 6.3 miles N 89 E of Jason Light to 4 miles N 39 E of Jason Light	Stn 42	Discovery Reports	1427444435	5515		Stn 42 Austroraptus juvenilis	NIWA					1000.0	162.0	42.0				urn:lsid:marinespecies.org:taxname:172962		LINESTRING (-36.313 -54.1814, -36.4204 -54.1316)	en		2019-03-15T00:00:00.000+00:00																	FEMALE	Discovery Expedition Biological Reports				Large otter trawl and Net with mesh of 7mm attached to back of trawl															
1100746539	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:15.487+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-67.0	142.6	{}		1913.0	12.0	21.0	1913-12-21	355.0	355.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:15.487+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3c6785e3-5630-4778-9d5d-040e1a987d2b'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Australasian Antarctic Expedition	Gordon, Isabella			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	urn:australianmuseum.net.au:Events:1015429	3c6785e3-5630-4778-9d5d-040e1a987d2b				Invertebrates - Marine & Other	1100746539	3c6785e3-5630-4778-9d5d-040e1a987d2b		P.11120	AM								ANTARCTICA											7000	https://biodiversity.org.au/afd/taxa/4b9b8319-48ed-4f17-a501-4d5d455124aa		Austroraptus juvenilis			0.001	ecatalogue.irn:1097275|urn:catalog:AM:Invertebrates - Marine & Other:P.11120	Austroraptus juvenilis Calman, 1915	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	Commonwealth Bay, Adelie Island, Australian Antarctic Territory	ecatalogue.LocCollectionEventLocal: Commonwealth Bay, Adelie Island, Australian Antarctic Territory (67° 00' S, 142° 36' E) 21/12/1913 - 21/12/1913;	Calman, 1915																						
2005435501	f2ab6184-eff7-4069-a9bb-e4f366aeefff	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:00.598+00:00	2024-01-25T02:24:12.571+00:00	274	{}	HUMAN_OBSERVATION	1.0	PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-71.3083	170.1	{}	Southern Ocean	1912.0	1.0	3.0	1912-01-03	3.0	3.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T02:24:12.571+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:NIWA:TerraNovaExp:443'}]	[]	[]	[]			True				GearType=Agassiz trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	220	urn:NIWA:TerraNovaExp:443		off Cape Adare, mouth of Robertson's Bay	Stn. 220	MBIS Terra Nova Expedition	2005435501	urn:NIWA:TerraNovaExp:443		TN Stn. 220 Austroraptus juvenilis	TN					500.0	87.0	5.0	ANTARCTICA			urn:lsid:marinespecies.org:taxname:172962		POINT (170.1000 -71.3083)	en		2014-08-10T00:00:00.000+00:00												SurfaceTemperatureInC=-0.5					MALE	British Antarctic (Terra Nova) Expedition Zoology				SurfaceTemperatureInC=-0.5. GearType=Agassiz trawl	Austroraptus juvenilis (MBIS Terra Nova Expedition urn:NIWA:TerraNovaExp:443)						HOLOTYPE								
4055770173	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:19.106+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-71.28	170.23	{}		1912.0	1.0	3.0	1912-01-03	3.0	3.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:19.106+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_851'}]	[]	[]	[]			True					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_851		Ross Sea		WoRMS type localities	4055770173	WoRMS Editorial Board:WoRMS type localities:sm_id_851		sm_id_851	WoRMS Editorial Board						86.5	4.5				urn:lsid:marinespecies.org:taxname:172962					2007-06-20T15:52:33.000+00:00	https://marineinfo.org/id/dataset/5184																						Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Austroraptus juvenilis</i> Calman, 1915. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=172962						HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=851							
1100746528	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:35.791+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-67.0	142.6	{}		1912.0	9.0		1912-09-03/1912-09-04	247.0	248.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:35.791+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '91b84110-b86d-44cc-b069-fdcdb16bcaeb'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Australasian Antarctic Expedition	Gordon, Isabella			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	urn:australianmuseum.net.au:Events:1190925	91b84110-b86d-44cc-b069-fdcdb16bcaeb				Invertebrates - Marine & Other	1100746528	91b84110-b86d-44cc-b069-fdcdb16bcaeb		P.11115	AM								ANTARCTICA											7000	https://biodiversity.org.au/afd/taxa/4b9b8319-48ed-4f17-a501-4d5d455124aa		Austroraptus juvenilis			0.001	ecatalogue.irn:1129929|urn:catalog:AM:Invertebrates - Marine & Other:P.11115	Austroraptus juvenilis Calman, 1915	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	Adelie Land, Commonwealth Bay	ecatalogue.LocCollectionEventLocal: Antarctica, Adelie Land, Commonwealth Bay (66° 54' S, 142° 40' E) 03/09/1912 - 04/09/1912, Australasian Antarctic Expedition 1911-14;	Calman, 1915		FEMALE																				
3934990720	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:36.188+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE	-71.7127	122.67314	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}								['COUNTRY_COORDINATE_MISMATCH', 'COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:36.188+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '05cfcec8-2034-471e-9636-0a8df773d65b'}]	[]	[]	[]			False					WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	05cfcec8-2034-471e-9636-0a8df773d65b	05cfcec8-2034-471e-9636-0a8df773d65b					3934990720	05cfcec8-2034-471e-9636-0a8df773d65b								774607.0			ANTARCTICA									D2B0CE86-7C29-1275-E053-5514A8C0FBF9						821653								Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.					TAAF : Terre-Adélie											Austroraptus juvenilis Calman, 1915	TaxREF	Probable	Pantopoda			
1057415586	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:03.676+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 98', 'http://purl.org/dc/terms/created': '1187778117000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/486cd005-166c-43cb-bde4-6262543a5a9b'}]}	PRESERVED_SPECIMEN		PRESENT	2118546	1	54	354	9477065	6313	2118541	2118546	2118546	Austroraptus juvenilis Calman, 1915	Austroraptus juvenilis Calman, 1915	Animalia	Arthropoda	Pantopoda	Ammotheidae	Austroraptus	Austroraptus juvenilis	Austroraptus	juvenilis	SPECIES	ACCEPTED	NE			{}								['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:03.676+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1205793'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 98', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/486cd005-166c-43cb-bde4-6262543a5a9b'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False						Pycnogonida		[]	[]			EUROPE		1205793			220	ZOO	1057415586	2c669e16-4ed7-460f-b4f5-81e51894c64e		1915.7.24.282-283	NHMUK																										NHMUK:ecatalogue:1205793		"{""associatedMediaCount"": 1, ""barcode"": ""011017421"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1294412327000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Austroraptus juvenilis Calman, 1915"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Terra Nova Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057415586"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Terra Nova""}"												Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae													
