key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetID	datasetName	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	institutionID	nomenclaturalCode	verbatimEventDate	eventRemarks	fieldNumber	language	collectionCode	gbifID	occurrenceID	type	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	collectionID	individualCount	establishmentMeans	higherGeography	modified	references	recordedBy	dynamicProperties	georeferenceVerificationStatus	locality	verbatimLocality	accessRights	higherClassification	otherCatalogNumbers	recordNumber	dateIdentified	habitat	georeferenceProtocol	locationRemarks	organismID	locationID	county	georeferenceSources	lifeStage	networkKeys	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	eventID	scientificNameID	taxonID	parentNameUsageID	identificationQualifier	occurrenceRemarks	verbatimCoordinateSystem	sex	typeStatus	nameAccordingTo	parentEventID
1065163815	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:35:02.436+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.9544	-129.0967	2180.0	0.0		{}		2001.0	6.0	29.0	2001-06-29	180.0	180.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:35:02.436+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'f1ee7b6f-42f8-4f2f-921b-5bf91a646bfb'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	f1ee7b6f-42f8-4f2f-921b-5bf91a646bfb	FMNH	ICZN			VOIJ-01-MAV60		Invertebrate Zoology	1065163815	f1ee7b6f-42f8-4f2f-921b-5bf91a646bfb			6835	FMNH	FMNH	Invertebrate Zoology	1.0		North Pacific, International Waters: MAVS 60 deployed 23 June 2001, Endeavour Segment, Juan de Fuca Ridge, Raven Fiel. [LL]	2023-11-20T15:07:00.000+00:00		J. R. Voight			MAVS 60 deployed 23 June 2001, Endeavour Segment, Juan de Fuca Ridge, Raven Fiel		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00	recovered instrument with associated animals	Collector assigned	depth is 2180.2 m.  Coordinates are: x-492790.8; y-5311230.3; 47.95434417 N; 129.096558734553 W	403856	7c7809e4-7c51-4237-83c1-99a29d2036a4																		
1065163855	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:48.397+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.9675	-129.0892	2163.0	0.0		{}		2001.0	7.0	1.0	2001-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:48.397+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '254b1e26-d7e9-48f4-ab65-b5d8e892a5ed'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	254b1e26-d7e9-48f4-ab65-b5d8e892a5ed	FMNH	ICZN			VOIJ-01-310		Invertebrate Zoology	1065163855	254b1e26-d7e9-48f4-ab65-b5d8e892a5ed			6810	FMNH	FMNH	Invertebrate Zoology	3.0		North Pacific, International Waters: Jason Dive 310, Endeavour Segment, Juan de Fuca Ridge, Raven Field, Julian Day 1. [LL]	2023-11-20T15:24:00.000+00:00		J. R. Voight			Jason Dive 310, Endeavour Segment, Juan de Fuca Ridge, Raven Field, Julian Day 1		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00	Grab Sample, 5.9¦ C	Collector assigned	coordinates are:  x-493327.9; y-5312717.8; 47.96773338 N; 129.08938800746 W	403831	faefc09c-e1d9-4c1d-87b9-f54b04c67374																		
2416966303	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:28.684+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.935833	-129.9815	1520.0			{}	Pacific Ocean	2001.0	7.0	23.0	2001-07-23	204.0	204.0	['INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:28.684+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C13381'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			Jonathan Rose			WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		urn:catalog:SIO:BIC:C13381	http://biocol.org/urn:lsid:biocol.org:14844	ICZN	7/23/2001		Nascent	en	BIC	2416966303	urn:catalog:SIO:BIC:C13381	PhysicalObject	1520 1520	C13381	SIO		http://grbio.org/cool/t8vy-919z	5.0	native	Pacific Ocean	2019-09-12T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c13381	R. Embley	"{""gear"":""ROV ROPOS"" }"	requires verification	Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	Pacific Ocean | Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	http://vertnet.org/resources/norms.html	Arthropoda | Pycnogonida | Pantopoda | Ammotheidae | Sericosura	R625-M7																									
4103906995	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862	c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:26.629+00:00	57	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.9333	-129.9815			Oregon	{}		2000.0	7.0	28.0	2000-07-28	210.0	210.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_COORDINATE_MISMATCH', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:26.629+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5b2aed11-fa2a-4aa9-9396-d69123f864b1'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False				4 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		5b2aed11-fa2a-4aa9-9396-d69123f864b1			7/28/2000				IZ	4103906995	5b2aed11-fa2a-4aa9-9396-d69123f864b1		1517 m	627315	SBMNH								Robert Vrijenhoek			Tillamook County, Oregon, USA	MBARI T182, Ashes Vent Field											Tillamook County																	
2416962953	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:36.352+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.936667	-129.981667	1520.0			{}	Pacific Ocean	2000.0	7.0	4.0	2000-07-04	186.0	186.0	['INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:36.352+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C12303'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			Jean Marcus	whole (fixed in 70% EtOH, preserved in 50% EtOH)		WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		urn:catalog:SIO:BIC:C12303	http://biocol.org/urn:lsid:biocol.org:14844	ICZN	7/4/2000		Mkr. N41	en	BIC	2416962953	urn:catalog:SIO:BIC:C12303	PhysicalObject	1520 1520	C12303	SIO		http://grbio.org/cool/t8vy-919z	11.0	native	Pacific Ocean	2019-09-12T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c12303	R. Embley	"{""gear"":""ROV ROPOS"" }"	requires verification	Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	Pacific Ocean | Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	http://vertnet.org/resources/norms.html	Arthropoda | Pycnogonida | Pantopoda | Ammotheidae | Sericosura	R543-8350																									
2416965006	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:35.586+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.926944	-129.993333	1534.0			{}	Pacific Ocean	2000.0	7.0	9.0	2000-07-09	191.0	191.0	['COORDINATE_ROUNDED', 'INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:35.586+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C12663'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			Jean Marcus	whole (fixed in 70% EtOH, preserved in 50% EtOH)		WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		urn:catalog:SIO:BIC:C12663	http://biocol.org/urn:lsid:biocol.org:14844	ICZN	7/9/2000		Bag City periphery	en	BIC	2416965006	urn:catalog:SIO:BIC:C12663	PhysicalObject	1534 1534	C12663	SIO		http://grbio.org/cool/t8vy-919z	1.0	native	Pacific Ocean	2019-09-12T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c12663	R. Embley	"{""gear"":""ROV ROPOS"" }"	requires verification	Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	Pacific Ocean | Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	http://vertnet.org/resources/norms.html	Arthropoda | Pycnogonida | Pantopoda | Ammotheidae | Sericosura	R548-8353																									
2416971623	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:28.698+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.918833	-129.9885	1535.0			{}	Pacific Ocean	2000.0	7.0	9.0	2000-07-09	191.0	191.0	['INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:28.698+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C13374'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			Jean Marcus	whole (fixed in EtOH, preserved in dry)		WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		urn:catalog:SIO:BIC:C13374	http://biocol.org/urn:lsid:biocol.org:14844	ICZN	7/9/2000		Joystick	en	BIC	2416971623	urn:catalog:SIO:BIC:C13374	PhysicalObject	1535 1535	C13374	SIO		http://grbio.org/cool/t8vy-919z	5.0	native	Pacific Ocean	2019-09-12T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c13374	R. Embley	"{""gear"":""ROV ROPOS"" }"	requires verification	Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	Pacific Ocean | Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	http://vertnet.org/resources/norms.html	Arthropoda | Pycnogonida | Pantopoda | Ammotheidae | Sericosura	R548-8351																									
2416965713	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:28.643+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.928333	-129.983333	1520.0			{}	Pacific Ocean	2000.0	7.0	10.0	2000-07-10	192.0	192.0	['INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:28.643+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C13403'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			Jean Marcus	whole (fixed in 70% EtOH, preserved in 50% EtOH)		WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		urn:catalog:SIO:BIC:C13403	http://biocol.org/urn:lsid:biocol.org:14844	ICZN	7/10/2000		Mkr 108	en	BIC	2416965713	urn:catalog:SIO:BIC:C13403	PhysicalObject	1520 1520	C13403	SIO		http://grbio.org/cool/t8vy-919z	1.0	native	Pacific Ocean	2019-09-12T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c13403	R. Embley	"{""gear"":""ROV ROPOS"" }"	requires verification	Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	Pacific Ocean | Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	http://vertnet.org/resources/norms.html	Arthropoda | Pycnogonida | Pantopoda | Ammotheidae | Sericosura	R549-8352																									
2416972005	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:28.531+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.933267	-129.982333	1525.0			{}	Pacific Ocean	2000.0	7.0	4.0	2000-07-04	186.0	186.0	['INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:28.531+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C13582'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			Jean Marcus	whole (fixed in 70% EtOH, preserved in 50% EtOH)		WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		urn:catalog:SIO:BIC:C13582	http://biocol.org/urn:lsid:biocol.org:14844	ICZN	7/4/2000		Marker 33	en	BIC	2416972005	urn:catalog:SIO:BIC:C13582	PhysicalObject	1525 1525	C13582	SIO		http://grbio.org/cool/t8vy-919z	16.0	native	Pacific Ocean	2019-09-12T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c13582	Robert Embley	"{""gear"":""ROV ROPOS"" }"	requires verification	Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	Pacific Ocean | Ridge: Juan de Fuca. Segment: Axial. Field: South Rift Zone.	http://vertnet.org/resources/norms.html	Arthropoda | Pycnogonida | Pantopoda | Ammotheidae | Sericosura	R543-799																									
1065163819	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:56.171+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.9483	-129.0992	2198.0	0.0		{}		2000.0	10.0	4.0	2000-10-04	278.0	278.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:56.171+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3ec5390d-877f-4cfb-8276-fbac9a1d342a'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	3ec5390d-877f-4cfb-8276-fbac9a1d342a	FMNH	ICZN			VOIJ-00-286		Invertebrate Zoology	1065163819	3ec5390d-877f-4cfb-8276-fbac9a1d342a			6710	FMNH	FMNH	Invertebrate Zoology	99.0		North Pacific, International Waters: Dive 286, Endeavour Segment, Juan de Fuca Ridge, Easter Island. [LL]	2023-11-20T15:08:00.000+00:00		J. R. Voight			Dive 286, Endeavour Segment, Juan de Fuca Ridge, Easter Island		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00	Temperature 8 degrees C	Collector assigned	depth is 2198.992 m	403558	e763b8c3-d575-4cc7-a373-443ed71f519d																		
1065163820	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:56.980+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.9483	-129.0992	2198.0	0.0		{}		2000.0	10.0	4.0	2000-10-04	278.0	278.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:56.980+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '69ed48c6-2710-4d8a-a739-5fbb5efc20e1'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	69ed48c6-2710-4d8a-a739-5fbb5efc20e1	FMNH	ICZN			VOIJ-00-286		Invertebrate Zoology	1065163820	69ed48c6-2710-4d8a-a739-5fbb5efc20e1			6739	FMNH	FMNH	Invertebrate Zoology	7.0		North Pacific, International Waters: Dive 286, Endeavour Segment, Juan de Fuca Ridge, Easter Island. [LL]	2023-11-20T15:08:00.000+00:00		J. R. Voight			Dive 286, Endeavour Segment, Juan de Fuca Ridge, Easter Island		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00	Temperature 8 degrees C	Collector assigned	depth is 2198.992 m	403587	e763b8c3-d575-4cc7-a373-443ed71f519d																		
1065163814	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:56.767+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.9667	-129.0964	2190.0	0.0		{}		2000.0	10.0	6.0	2000-10-06	280.0	280.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:56.767+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '94295ed3-63a2-4448-a179-fbb06fd9d134'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	94295ed3-63a2-4448-a179-fbb06fd9d134	FMNH	ICZN			VOIJ-00-287		Invertebrate Zoology	1065163814	94295ed3-63a2-4448-a179-fbb06fd9d134			6733	FMNH	FMNH	Invertebrate Zoology	1.0		North Pacific, International Waters: Dive 287, Raven vent field, Endeavour Segment, HOBO 33, Juan de Fuca Ridge. [LL]	2023-11-20T15:05:00.000+00:00		J. R. Voight			Dive 287, Raven vent field, Endeavour Segment, HOBO 33, Juan de Fuca Ridge		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00		Collector assigned	depth is 2190.5 m	403581	37451ca0-70aa-4576-bfa3-eb0235b9e143																		
