key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	sex	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	stateProvince	otherCatalogNumbers	samplingProtocol	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	recordedBy	identificationRemarks	verbatimTaxonRank	higherGeography	datasetName	preparations	rightsHolder	institutionID	nomenclaturalCode	language	type	locationID	ownerInstitutionCode	higherClassification	verbatimEventDate	depthAccuracy	island	references	associatedSequences	occurrenceRemarks	taxonID
2434400043	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:35.669+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-3.383333	143.67		OCEANIA	{}	1979.0	6.0	21.0	1979-06-21	172.0	172.0	['COORDINATE_ROUNDED', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:35.669+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200938@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Stock J.H.	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE	ZMA.PYC.200938@CRS	ZMA.PYC.200938				2434400043	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200938																							WholeOrganism (wet specimen)	Naturalis Biodiversity Center	Naturalis Biodiversity Center	ICZN					Animalia|Pycnogonidae	21 jun 1979						
1019678145	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.990+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1963', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'W.C. Clark, 1963', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|220193', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'tuberculatum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25318', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum tuberculatum W.C. Clark, 1963'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-12.721666	48.261665	250.0		{}	1971.0	4.0	15.0	1971-04-15	105.0	105.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:07.000+00:00	2024-07-24T12:24:40.990+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4940'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Arnaud F.	WGS84	Pycnogonida	MG	[]	[]	AFRICA	Madagascar	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4940	2009-4940	MNHN		CREVETTIERE 1971/CH14	1019678145	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4940	10.15468/qgvvhd																	Crosnier A.															5.0	Madagascar				
1100747683	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:26.388+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-37.566	149.916		OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.10_1', 'name': 'Victoria'}, 'level2': {'gid': 'AUS.10.19_1', 'name': 'East Gippsland'}}	1929.0	12.0		1929-12			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:26.388+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2bbd2e56-08c4-40db-aa1b-593209dbad12'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	2bbd2e56-08c4-40db-aa1b-593209dbad12	P.13691	AM			1100747683	Invertebrates - Marine & Other	2bbd2e56-08c4-40db-aa1b-593209dbad12		FEMALE		0.001		Victoria	ecatalogue.irn:1130248|urn:catalog:AM:Invertebrates - Marine & Other:P.13691		urn:australianmuseum.net.au:Events:1018272	Pycnogonum tuberculatum Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27}	west south west of Gabo Island	ecatalogue.LocCollectionEventLocal: Australia, Victoria, west south west of Gabo Island (37° 34' S, 149° 55' E) /12/1929 - /12/1929;	https://biodiversity.org.au/afd/taxa/04ed0353-e5c7-41ff-8269-48201ebb0db1	Pycnogonum tuberculatum	Clark, 1963	Moller, K. Captain																				
1100747676	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:14.935+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-37.566	149.916		OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.10_1', 'name': 'Victoria'}, 'level2': {'gid': 'AUS.10.19_1', 'name': 'East Gippsland'}}	1929.0	12.0		1929-12			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:14.935+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fd1794fb-f083-45a1-b3e7-37a0b9f0446b'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	fd1794fb-f083-45a1-b3e7-37a0b9f0446b	P.13690	AM			1100747676	Invertebrates - Marine & Other	fd1794fb-f083-45a1-b3e7-37a0b9f0446b		FEMALE		0.001		Victoria	ecatalogue.irn:1099124|urn:catalog:AM:Invertebrates - Marine & Other:P.13690		urn:australianmuseum.net.au:Events:1018271	Pycnogonum tuberculatum Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27}	west south west of Gabo Island	ecatalogue.LocCollectionEventLocal: Australia, Victoria, west south west of Gabo Island (37° 34' S, 149° 55' E) /12/1929 - /12/1929;	https://biodiversity.org.au/afd/taxa/04ed0353-e5c7-41ff-8269-48201ebb0db1	Pycnogonum tuberculatum	Clark, 1963	Moller, K. Captain																				
1100747721	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:44.970+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-35.75	150.5			{}	1929.0			1929			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:44.970+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '90b97ff0-eca3-481b-b8e4-2745f073ce06'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	90b97ff0-eca3-481b-b8e4-2745f073ce06	P.13693	AM			1100747721	Invertebrates - Marine & Other	90b97ff0-eca3-481b-b8e4-2745f073ce06		FEMALE		0.001	10000.0	New South Wales	ecatalogue.irn:1099125|urn:catalog:AM:Invertebrates - Marine & Other:P.13693		urn:australianmuseum.net.au:Events:1017991	Pycnogonum tuberculatum Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27,verbatimUncertainty:1km-10km}	22.4 km east of Batemans Bay	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, 22.4 km east of Batemans Bay (35° 45' S, 150° 30' E) 1929 - 1929;	https://biodiversity.org.au/afd/taxa/04ed0353-e5c7-41ff-8269-48201ebb0db1	Pycnogonum tuberculatum	Clark, 1963	Moller, K. Captain																				
1100785302	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:01.982+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-34.066	151.333			{}	1924.0	10.0	19.0	1924-10-19	293.0	293.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:01.982+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '20e20985-e560-44dd-a353-3830b40538d1'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	20e20985-e560-44dd-a353-3830b40538d1	P.7579	AM			1100785302	Invertebrates - Marine & Other	20e20985-e560-44dd-a353-3830b40538d1		FEMALE		0.001	10000.0	New South Wales	ecatalogue.irn:1100190|urn:catalog:AM:Invertebrates - Marine & Other:P.7579		urn:australianmuseum.net.au:Events:1016638	Pycnogonum tuberculatum Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27,verbatimUncertainty:1km-10km}	offshore between Botany and Wattamolla	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, offshore between Botany and Wattamolla (34° 04' S, 151° 20' E) 19/10/1924 - 19/10/1924;	https://biodiversity.org.au/afd/taxa/04ed0353-e5c7-41ff-8269-48201ebb0db1	Pycnogonum tuberculatum	Clark, 1963	Mulvey, C.W.																				
1100747696	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:18:59.867+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-39.95	148.333		OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.9_1', 'name': 'Tasmania'}, 'level2': {'gid': 'AUS.9.11_1', 'name': 'Flinders'}}	1914.0	3.0	28.0	1914-03-28	87.0	87.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:18:59.867+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1958feac-e406-4a9b-b39e-3beea67c6448'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	1958feac-e406-4a9b-b39e-3beea67c6448	P.13692	AM			1100747696	Invertebrates - Marine & Other	1958feac-e406-4a9b-b39e-3beea67c6448		FEMALE		0.001		Tasmania	ecatalogue.irn:1100182|urn:catalog:AM:Invertebrates - Marine & Other:P.13692		urn:australianmuseum.net.au:Events:1015748	Pycnogonum tuberculatum Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27}	40 km east of Babel Island, Bass Strait	ecatalogue.LocCollectionEventLocal: Australia, Tasmania, 40 km east of Babel Island, Bass Strait (39° 57' S, 148° 20' E) 28/03/1914 - 28/03/1914;	https://biodiversity.org.au/afd/taxa/04ed0353-e5c7-41ff-8269-48201ebb0db1	Pycnogonum tuberculatum	Clark, 1963																					
1100705373	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:13.790+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-39.933	148.333		OCEANIA	{}	1914.0	3.0	28.0	1914-03-28	87.0	87.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:13.790+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3ffc496e-3b22-487c-b4cc-9b309f160108'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Clark, W C	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	3ffc496e-3b22-487c-b4cc-9b309f160108	E.5111	AM			1100705373	Invertebrates - Marine & Other	3ffc496e-3b22-487c-b4cc-9b309f160108		FEMALE		0.001	100000.0	Tasmania	ecatalogue.irn:1100150|urn:catalog:AM:Invertebrates - Marine & Other:E.5111		urn:australianmuseum.net.au:Events:1015747	Pycnogonum tuberculatum Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27,verbatimUncertainty:10km-100km}	Bass Strait, east of Babel Island	ecatalogue.LocCollectionEventLocal: Australia, Tasmania, Bass Strait, east of Babel Island (39° 56' S, 148° 20' E) 28/03/1914 - 28/03/1914;	https://biodiversity.org.au/afd/taxa/04ed0353-e5c7-41ff-8269-48201ebb0db1	Pycnogonum tuberculatum	Clark, 1963																					
1100705154	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:06.669+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE	-37.566	149.916		OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.10_1', 'name': 'Victoria'}, 'level2': {'gid': 'AUS.10.19_1', 'name': 'East Gippsland'}}	1913.0	11.0	18.0	1913-11-18	322.0	322.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:06.669+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e7bfb9ef-d61d-4947-ad1c-cce4d810fc86'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Clark, W C	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	e7bfb9ef-d61d-4947-ad1c-cce4d810fc86	E.4649	AM			1100705154	Invertebrates - Marine & Other	e7bfb9ef-d61d-4947-ad1c-cce4d810fc86		FEMALE		0.001	100000.0	Victoria	ecatalogue.irn:1130460|urn:catalog:AM:Invertebrates - Marine & Other:E.4649		urn:australianmuseum.net.au:Events:1015383	Pycnogonum tuberculatum Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/11/11,verbatimUncertainty:10km-100km}	off Gabo Island	ecatalogue.LocCollectionEventLocal: Australia, Victoria, off Gabo Island (37° 34' S, 149° 55' E) 18/11/1913 - 18/11/1913;	https://biodiversity.org.au/afd/taxa/04ed0353-e5c7-41ff-8269-48201ebb0db1	Pycnogonum tuberculatum	Clark, 1963																					
1019678044	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.955+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1963', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'W.C. Clark, 1963', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|220189', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'tuberculatum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25318', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum tuberculatum W.C. Clark, 1963'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:05.000+00:00	2024-07-24T12:24:40.955+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4936'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4936	2009-4936	MNHN			1019678044	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4936	10.15468/qgvvhd																																					
1019678067	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.955+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1963', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'W.C. Clark, 1963', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|220190', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'tuberculatum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25318', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum tuberculatum W.C. Clark, 1963'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117240	1	54	354	9477065	2014	2117211	2117240	2117240	Pycnogonum tuberculatum Clark, 1963	Pycnogonum tuberculatum Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum tuberculatum	Pycnogonum	tuberculatum	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:24.000+00:00	2024-07-24T12:24:40.955+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4937'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4937	2009-4937	MNHN			1019678067	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4937	10.15468/qgvvhd																																					
