key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	modified	datasetID	rightsHolder	language	type	taxonID	verbatimIdentification	continent	stateProvince	county	locationID	bibliographicCitation	higherClassification	dateIdentified	recordNumber	verbatimEventDate	projectId	higherGeography	acceptedNameUsage	locationRemarks	sex	dynamicProperties	locationAccordingTo	identificationRemarks	verbatimLocality	georeferenceProtocol	verbatimCoordinateSystem	lifeStage	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	parentNameUsage	materialEntityID	otherCatalogNumbers	habitat	georeferenceRemarks	occurrenceRemarks	typeStatus
1265462181	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.396+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0062839611133700506', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '037910350001024', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	72.369833	14.8995	761.905	2.8249999999999886	{}	Norwegian Sea	2009.0	4.0	9.0	2009-04-09T20:16Z/2009-04-09T20:22Z	99.0	99.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.396+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '037910350001024'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2009105 Sample: 350	037910350001024	037910350001024	urn:lsid:marinespecies.org:taxname:134654	IMR	LINESTRING(14.8995 72.369833,14.903167 72.372)	20:16Z/20:22Z	MAREANO Reference Station: 379	catchId: 24	1265462181	IMRMarbunnBenthos	037910350001024																																																			
1265462772	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:31.766+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0636474908200734', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '041610361001007', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	71.938	15.529833	773.01	0.4500000000000455	{}	Norwegian Sea	2009.0	4.0	23.0	2009-04-23T03:39Z/2009-04-23T03:44Z	113.0	113.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:31.766+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '041610361001007'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2009105 Sample: 361	041610361001007	041610361001007	urn:lsid:marinespecies.org:taxname:134654	IMR	LINESTRING(15.529833 71.938,15.531167 71.940167)	03:39Z/03:44Z	MAREANO Reference Station: 416	catchId: 7	1265462772	IMRMarbunnBenthos	041610361001007																																																			
1265463417	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:31.717+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00390574143991668', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '044710372002034', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	71.701275	15.754665	780.36	0.7799999999999727	{}	Norwegian Sea	2009.0	9.0	22.0	2009-09-22T09:09Z/2009-09-22T09:14Z	265.0	265.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:31.717+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '044710372002034'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2009111 Sample: 372	044710372002034	044710372002034	urn:lsid:marinespecies.org:taxname:134654	IMR	LINESTRING(15.754665 71.701275,15.752825 71.699283)	09:09Z/09:14Z	MAREANO Reference Station: 447	catchId: 34	1265463417	IMRMarbunnBenthos	044710372002034																																																			
1265461801	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:31.273+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.134376419105809', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '034610346009029', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	69.465672	15.27034	800.74	10.700000000000045	{}	Norwegian Sea	2008.0	10.0	27.0	2008-10-27T20:16Z/2008-10-27T20:21Z	301.0	301.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:31.273+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '034610346009029'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2008114 Sample: 346	034610346009029	034610346009029	urn:lsid:marinespecies.org:taxname:134654	IMR	LINESTRING(15.27034 69.465672,15.267 69.463833)	20:16Z/20:21Z	MAREANO Reference Station: 346	catchId: 29	1265461801	IMRMarbunnBenthos	034610346009029																																																			
4444205653	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.854+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	71.4134722	64.8676824			{}	Kara Sea	2007.0	9.0	12.0	2007-09-12	255.0	255.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.854+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '03a19229-9d90-4906-891f-58c8c1d6e717'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 54_st.4960	03a19229-9d90-4906-891f-58c8c1d6e717	INV0003224		IORAS			Kara Sea	4960	4444205653	OBFc	03a19229-9d90-4906-891f-58c8c1d6e717	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Raiskiy, Alexey	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	123.0 m	IORAS	cruise 54	fd699988-ab5d-4737-9443-9085cea191d2																																								
872382460	be9bf8ca-92f0-4b72-8504-da2cc753a955	d5778510-eb28-11da-8629-b8a03c50a862	600586fe-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	DE	DWC_ARCHIVE	2023-01-08T00:39:06.641+00:00	2024-01-25T00:04:55.368+00:00	161	{}	HUMAN_OBSERVATION	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	75.63	64.087			{}		2007.0	9.0	16.0	2007-09-16	259.0	259.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-01-25T00:04:55.368+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1_76'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		1_76	11534304_1		Pangaea					872382460	doi:10.1594/PANGAEA.769662					Galkin, Sergey V								2010-09-06T21:41:31.000+00:00	https://doi.org/10.1594/PANGAEA.769662																																						
4399690540	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.075+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	75.4439749	72.5133571			{}	Kara Sea	2007.0	9.0	30.0	2007-09-30	273.0	273.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.075+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8981076d-3375-41c8-bad0-4590397181f9'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 54_st.5003	8981076d-3375-41c8-bad0-4590397181f9	INV0002117		IORAS			Kara Sea	5003	4399690540	OBFc	8981076d-3375-41c8-bad0-4590397181f9	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	60.0 - 67.0 m	IORAS	cruise 54	fd699988-ab5d-4737-9443-9085cea191d2																																								
4444205656	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.855+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	72.5727595	73.7844899			{}	Kara Sea	2007.0	9.0	28.0	2007-09-28	271.0	271.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.855+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'f73aed18-7aea-471b-ae9f-d75b7aeb154d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 54_st.4996	f73aed18-7aea-471b-ae9f-d75b7aeb154d	INV0003230		IORAS			Kara Sea	4996	4444205656	OBFc	f73aed18-7aea-471b-ae9f-d75b7aeb154d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Raiskiy, Alexey	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	20.0 m	IORAS	cruise 54	fd699988-ab5d-4737-9443-9085cea191d2																																								
1265460750	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:34.218+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '018910349060052', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.239185037065938', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '018910349060052', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	69.37615	15.730567	894.0	13.0	{}	Norwegian Sea	2007.0	10.0	21.0	2007-10-21T03:00Z/2007-10-21T03:02Z	294.0	294.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:34.218+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '018910349060052'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2007111 Sample: 349	018910349060052	018910349060052	urn:lsid:marinespecies.org:taxname:134654	IMR	LINESTRING(15.730567 69.37615,15.729917 69.379833)	03:00Z/03:02Z	MAREANO Reference Station: 189	catchId: 52	1265460750	IMRMarbunnBenthos	018910349060052																																																			
4399690460	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.758+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	71.4887524	40.8372435			{}	Barents Sea	1998.0	9.0	11.0	1998-09-11	254.0	254.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.758+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'a7bc4423-1e68-4f43-8391-01b10d3c776c'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Sergey Vavilov_cruise 14_st.1183	a7bc4423-1e68-4f43-8391-01b10d3c776c	INV0001146		IORAS			Barents Sea	1183	4399690460	OBFc	a7bc4423-1e68-4f43-8391-01b10d3c776c	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Sergey Vavilov	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	331.0 - 330.0 m	IORAS	cruise 14	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399690378	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.730+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	77.881667	129.993333			{}	Laptev Sea	1995.0	8.0	1.0	1995-08-01	213.0	213.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.730+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c16e4aa2-0e12-4d28-85da-a27b6e63031f'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/019a	c16e4aa2-0e12-4d28-85da-a27b6e63031f	INV0001155		IORAS			Laptev Sea	36/019a	4399690378	OBFc	c16e4aa2-0e12-4d28-85da-a27b6e63031f	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	276.0 m	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399690685	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.103+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	78.32	135.34			{}	Laptev Sea	1995.0	9.0	2.0	1995-09-02	245.0	245.0	[]	2024-06-18T12:44:59.103+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5391cd26-1bac-4062-9a6c-5354d00445fb'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/071	5391cd26-1bac-4062-9a6c-5354d00445fb	INV0001172		IORAS			Laptev Sea	36/071	4399690685	OBFc	5391cd26-1bac-4062-9a6c-5354d00445fb	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	911.0 m	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691392	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.014+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	78.476167	110.782			{}	Laptev Sea	1995.0	9.0	20.0	1995-09-20	263.0	263.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.014+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '7995d48e-4362-42d2-aa12-ec69ab2bcd11'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/068	7995d48e-4362-42d2-aa12-ec69ab2bcd11	INV0001444		IORAS			Laptev Sea	36/068	4399691392	OBFc	7995d48e-4362-42d2-aa12-ec69ab2bcd11	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	101.0 m	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691331	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.949+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	77.948333	113.578333			{}	Laptev Sea	1995.0	9.0	7.0	1995-09-07	250.0	250.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.949+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'f6b5a0a7-ab6d-4c82-9844-f16b9054e70a'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/083a	f6b5a0a7-ab6d-4c82-9844-f16b9054e70a	INV0001142		IORAS			Laptev Sea	36/083a	4399691331	OBFc	f6b5a0a7-ab6d-4c82-9844-f16b9054e70a	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	6.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	311.0 m	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2																																								
