key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	institutionID	nomenclaturalCode	http://unknown.org/taxonRankID	locality	collectionCode	verbatimLocality	gbifID	language	occurrenceID	type	catalogNumber	institutionCode	taxonConceptID	ownerInstitutionCode	http://unknown.org/species	higherClassification	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	eventID	scientificNameID	footprintWKT	fieldNumber	occurrenceRemarks	coordinatePrecision	otherCatalogNumbers	acceptedNameUsage	dynamicProperties	locationRemarks	eventTime	nameAccordingTo	recordNumber	bibliographicCitation	sex	datasetName	locationID	verbatimTaxonRank	collectionKey	collectionID	identificationRemarks	verbatimEventDate	fieldNotes	waterBody	island	datasetID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	taxonID	http://unknown.org/language
1100762950	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:09.960+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-33.60833	151.49166				New South Wales	{}		1986.0	2.0	10.0	1986-02-10	41.0	41.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:09.960+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '338891cb-507d-4505-9f04-e711781a154c'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False		Krapp, F		trawl	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		338891cb-507d-4505-9f04-e711781a154c			7000		Invertebrates - Marine & Other	south-east of Broken Bay	1100762950		338891cb-507d-4505-9f04-e711781a154c		P.42944	AM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis		10000.0			urn:australianmuseum.net.au:Events:1058292					1e-05	ecatalogue.irn:1136836|urn:catalog:AM:Invertebrates - Marine & Other:P.42944	Parapallene australiensis (Hoek, 1881)	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	ecatalogue.LocCollectionEventLocal: [K86-01-02] Australia, New South Wales, south-east of Broken Bay (33° 36' S, 151° 30' E) 10/02/1986 - 10/02/1986, trawl;		(Hoek, 1881)			MALE																		
1100762857	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:09.409+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-29.35833	153.516				New South Wales	{}		1986.0	5.0	22.0	1986-05-22	142.0	142.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:09.409+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2c8eb97d-9cd2-49e4-85d6-9b3921ef18e3'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False		Krapp, F			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		2c8eb97d-9cd2-49e4-85d6-9b3921ef18e3			7000		Invertebrates - Marine & Other	north east of Yamba	1100762857		2c8eb97d-9cd2-49e4-85d6-9b3921ef18e3		P.42850	AM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis		100000.0			urn:australianmuseum.net.au:Events:1058321					1e-05	ecatalogue.irn:1062914|urn:catalog:AM:Invertebrates - Marine & Other:P.42850	Parapallene australiensis (Hoek, 1881)	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:10km-100km}	ecatalogue.LocCollectionEventLocal: [K86-13-09] Australia, New South Wales, north east of Yamba (29° 25' S, 153° 30' E) 22/05/1986 - 22/05/1986;		(Hoek, 1881)			MALE																		
473961455	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.428+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Parapallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hoek, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|120630', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Parapallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'australiensis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|17119', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Parapallene australiensis (Hoek, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE		-22.575001	167.291672	45.0	1.0	OCEANIA		{}		1985.0	1.0	23.0	1985-01-23	23.0	23.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.428+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20621'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False	B. Richer de Forges-IRD coll.				WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20621				Grand récif Sud	IU		473961455		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20621		2008-20621	MNHN											LAGON/DW403															0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	10.15468/qgvvhd													
1100783984	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:35.743+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-19.73166	117.90833				Western Australia	{}		1983.0	9.0	2.0	1983-09-02	245.0	245.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:35.743+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '985e2a3f-a693-464f-a365-64fdefea3b1a'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False		Arango, C - Australian Museum - Marine Invertebrates		epibenthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		985e2a3f-a693-464f-a365-64fdefea3b1a			7000		Invertebrates - Marine & Other	North West Shelf	1100783984		985e2a3f-a693-464f-a365-64fdefea3b1a		P.73358	AM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis		10000.0			urn:australianmuseum.net.au:Events:1066088					1e-05	ecatalogue.irn:1197657|urn:catalog:AM:Invertebrates - Marine & Other:P.73358	Parapallene australiensis (Hoek, 1881)	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:1km-10km}	ecatalogue.LocCollectionEventLocal: [04-B14-S] Australia, Western Australia, North West Shelf (19° 43' 54 S, 117° 54' 30 E) 02/09/1983 - 02/09/1983, epibenthic sled, CSIRO North-West Shelf project;		(Hoek, 1881)			MALE						ecatalogue.IdeComments: Re-checked & confirmed by Arango in 2019.;												
1100782930	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:44.575+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE	2005-01-01T00:00:00	-19.94249	117.88999				Western Australia	{}		1983.0	10.0	26.0	1983-10-26	299.0	299.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:44.575+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '968d80e5-5159-452f-9b5f-f333b73fbf7a'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False		Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig		epibenthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		968d80e5-5159-452f-9b5f-f333b73fbf7a			7000		Invertebrates - Marine & Other	North West Shelf	1100782930		968d80e5-5159-452f-9b5f-f333b73fbf7a		P.71967	AM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis		10000.0			urn:australianmuseum.net.au:Events:1066194					1e-05	ecatalogue.irn:1181301|urn:catalog:AM:Invertebrates - Marine & Other:P.71967	Parapallene australiensis (Hoek, 1881)	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28,verbatimUncertainty:1km-10km}	ecatalogue.LocCollectionEventLocal: [05-B2-S] Australia, Western Australia, North West Shelf (19° 56' 42 S, 117° 53' 48 E) 26/10/1983 - 26/10/1983, epibenthic sled, CSIRO North-West Shelf project;		(Hoek, 1881)									ecatalogue.IdeComments: ex P.45167;												
500763481	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:25.136+00:00	380	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE		-21.1	115.78333			OCEANIA	Western Australia	{}		1979.0	12.0	7.0	1979-12-07	341.0	341.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1993-05-06T00:00:00.000+00:00	2024-07-02T17:15:25.136+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd9e16442-176c-47b3-9cdb-5e15132372db'}]	[]	[]	[]	09d260e0-a509-40c7-bef5-b0f5444be84a	False	Slack-Smith, S.M.|Marsh, L.M.	Child, C.A.	wet (in ethanol or some other preservative)		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		d9e16442-176c-47b3-9cdb-5e15132372db			7000		ARACH		500763481		d9e16442-176c-47b3-9cdb-5e15132372db	PhysicalObject	13738	WAM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis											81/280			Passage Island					MALE																		
1066171745	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:28.335+00:00	379	{}	PRESERVED_SPECIMEN		PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE		-23.91667	151.1667			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}		1977.0	8.0	21.0	1977-08-21	233.0	233.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-09-23T00:00:00.000+00:00	2024-07-02T06:30:28.335+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '55507522-6cfe-491d-9150-dc649a8befbb'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	False		D A Staples	Spirit		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		55507522-6cfe-491d-9150-dc649a8befbb			7000	Calliope R, Gladstone	Arachnids		1066171745		55507522-6cfe-491d-9150-dc649a8befbb		S895	QM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis														Cooling water screens									d3ab26a1-b655-42b3-ae4c-a04b651f4303			21 Aug 1977	903626										
1321858897	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:42.303+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE						OCEANIA	Victoria	{}	South Pacific Ocean, Australia, Victoria	1972.0	5.0	28.0	1972-05-28	149.0	149.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:25:00.000+00:00	2024-07-02T12:38:42.303+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cdf90fab-a09b-4d0b-807e-dc8cff6ac49f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	D. Staples	Staples, D.	Alcohol (Ethanol)			Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/3cdf90fab-a09b-4d0b-807e-dc8cff6ac49f	urn:lsid:biocol.org:col:34871			Westernport Bay	IZ		1321858897		http://n2t.net/ark:/65665/3cdf90fab-a09b-4d0b-807e-dc8cff6ac49f		USNM 171387	USNM				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae																		FEMALE	NMNH Extant Biology			0174f5b3-da29-4967-b8dc-ce75ed53e35d	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		28 MAY 1972		South Pacific Ocean									
774193494	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:37.632+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Parapallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hoek, 1881)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|171586', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Parapallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'australiensis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|17119', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Parapallene australiensis (Hoek, 1881)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE		-15.35	46.208332	150.0				{}		1972.0	11.0	8.0	1972-11-08	313.0	313.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:47.000+00:00	2024-07-24T12:24:37.632+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3115'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False	Crosnier A.	Arnaud F.			WGS84	Pycnogonida	MG	[]	[]	AFRICA	Madagascar	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3115					IU		774193494		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3115		2009-3115	MNHN											CREVETTIERE 1972/CH52															0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	10.15468/qgvvhd					Madagascar								
500826279	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:16.737+00:00	380	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE		-33.66667	114.46667				Western Australia	{}		1963.0	8.0	1.0	1963-08-01	213.0	213.0	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:16.737+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9f940205-7212-4e10-93c6-990db09a25ab'}]	[]	[]	[]	09d260e0-a509-40c7-bef5-b0f5444be84a	False	Csiro	Child, C.A.	wet (in ethanol or some other preservative)		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		9f940205-7212-4e10-93c6-990db09a25ab			7000		ARACH		500826279		9f940205-7212-4e10-93c6-990db09a25ab	PhysicalObject	6965	WAM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis											70/3968			NW. of Cape Naturaliste					MALE																		
1100747622	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:31.393+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE		-35.05	150.733			OCEANIA	New South Wales	{}		1952.0	2.0	12.0	1952-02-12	43.0	43.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:31.393+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6ddb58f7-004f-4e46-a4c7-181e183fe894'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	CSIRO Fisheries	Clark, W. C.			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		6ddb58f7-004f-4e46-a4c7-181e183fe894			7000		Invertebrates - Marine & Other	Jervis Bay	1100747622		6ddb58f7-004f-4e46-a4c7-181e183fe894		P.13624	AM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis		100000.0			urn:australianmuseum.net.au:Events:1022246					0.001	ecatalogue.irn:1052423|urn:catalog:AM:Invertebrates - Marine & Other:P.13624	Parapallene australiensis (Hoek, 1881)	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, Jervis Bay (35° 03' S, 150° 44' E) 12/02/1952 - 12/02/1952;		(Hoek, 1881)			FEMALE																		
1100747087	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:21:12.451+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118036	1	54	354	9477065	2011	2118026	2118036	2118036	Parapallene australiensis (Hoek, 1881)	Parapallene australiensis (Hoek, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene australiensis	Parapallene	australiensis	SPECIES	ACCEPTED	NE	1964-01-01T00:00:00	-35.05	150.733			OCEANIA	New South Wales	{}		1952.0	2.0	12.0	1952-02-12	43.0	43.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:21:12.451+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f8a14f99-79fc-491d-85e0-700bdfd51244'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	Csiro	Clark, W.			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		f8a14f99-79fc-491d-85e0-700bdfd51244			7000		Invertebrates - Marine & Other	Jervis Bay	1100747087		f8a14f99-79fc-491d-85e0-700bdfd51244		P.12148	AM	https://biodiversity.org.au/afd/taxa/23a95444-3793-4596-825f-6ad7aac889ce		Parapallene australiensis		100000.0			urn:australianmuseum.net.au:Events:1022247					0.001	ecatalogue.irn:1051774|urn:catalog:AM:Invertebrates - Marine & Other:P.12148	Parapallene australiensis (Hoek, 1881)	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, Jervis Bay (35° 03' S, 150° 44' E) 12/02/1952 - 12/02/1952;		(Hoek, 1881)			FEMALE																		
