key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	habitat	scientificNameID	institutionID	institutionCode	locality	eventRemarks	fieldNumber	gbifID	occurrenceID	individualCount	elevation	continent	references	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	sex	depthAccuracy	modified	collectionKey	catalogNumber	verbatimLocality	collectionCode	collectionID	stateProvince	higherGeography	otherCatalogNumbers	nomenclaturalCode	verbatimEventDate	county	language	type	locationID	eventTime	higherClassification	coordinatePrecision	coordinateUncertaintyInMeters	locationRemarks	http://unknown.org/taxonRankID	taxonConceptID	http://unknown.org/species	rightsHolder	waterBody	datasetName	georeferenceProtocol	verbatimCoordinateSystem	verbatimDepth	lifeStage	typeStatus	dynamicProperties	distanceFromCentroidInMeters	datasetID	originalNameUsage	identificationVerificationStatus	nameAccordingTo	http://unknown.org/language	associatedReferences	http://unknown.org/orders	associatedSequences	verbatimIdentification	occurrenceRemarks
1317928531	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:18.895+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		4.58	7.1778		{}	1986.0	6.0	23.0	1986-06-23	174.0	174.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:18.895+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32019b7c0-88f0-4ee8-9f7d-58326095564b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	C. Powell	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	NG	[]	[]	AFRICA	Nigeria	NORTH_AMERICA		http://n2t.net/ark:/65665/32019b7c0-88f0-4ee8-9f7d-58326095564b			urn:lsid:biocol.org:col:34871	USNM	Bonny River, Greenkiri Fishing Camp, On Right Bank 15 Km N Of Bonny Town			1317928531	http://n2t.net/ark:/65665/32019b7c0-88f0-4ee8-9f7d-58326095564b	100.0		AFRICA										2019-07-16T09:32:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	USNM 231731		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, Nigeria			23 JUN 1986						Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae								North Atlantic Ocean	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds															
1320455105	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:42.125+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		4.7125	7.0375		{'level0': {'gid': 'NGA', 'name': 'Nigeria'}, 'level1': {'gid': 'NGA.33_1', 'name': 'Rivers'}, 'level2': {'gid': 'NGA.33.22_1', 'name': 'Port Harcourt'}}	1986.0	6.0	20.0	1986-06-20	171.0	171.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:42.125+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38fe31954-04ce-43bb-a405-72ac12b76d60'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	C. Powell	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	NG	[]	[]	AFRICA	Nigeria	NORTH_AMERICA		http://n2t.net/ark:/65665/38fe31954-04ce-43bb-a405-72ac12b76d60	Subtidal sponges and hydroids.		urn:lsid:biocol.org:col:34871	USNM	Bonny River, Eaglesome Point, Primrose Creek, 7 Km SE Of Port Harcourt Harbor			1320455105	http://n2t.net/ark:/65665/38fe31954-04ce-43bb-a405-72ac12b76d60	10.0		AFRICA										2014-10-21T09:57:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	USNM 231726		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, Nigeria			20 JUN 1986						Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae								North Atlantic Ocean	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds															
462403014	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.455+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1923', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Endeis;Endeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Calman, 1923', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117493', 'http://rs.tdwg.org/dwc/terms/family': 'Endeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Endeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'flaccida', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16254', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Endeis flaccida Calman, 1923'}]}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		12.521667	120.658333	94.5	{}	1985.0	6.0	3.0	1985-06-03T11:47/1985-06-03T11:57	154.0	154.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.455+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20605'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False	Bouchet & Triclot				WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20605				MNHN	SW Mindoro		MUSORSTOM 3/DR117	462403014	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20605	1.0											2.5	2015-06-19T19:23:01.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2008-20605		IU	10.15468/qgvvhd																																					
1317836970	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:02.647+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		4.62	7.1208		{}	1980.0	5.0	31.0	1980-05-31	152.0	152.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:02.647+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31c0f114b-95da-4543-9781-1eb4fa06ede0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	C. Powell	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	NG	[]	[]	AFRICA	Nigeria	NORTH_AMERICA		http://n2t.net/ark:/65665/31c0f114b-95da-4543-9781-1eb4fa06ede0			urn:lsid:biocol.org:col:34871	USNM	Bonny River, Right Bank Of Hughes Channel			1317836970	http://n2t.net/ark:/65665/31c0f114b-95da-4543-9781-1eb4fa06ede0	8.0		AFRICA										2014-10-20T15:12:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	USNM 181823		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, Gulf of Guinea, Nigeria			31 MAY 1980				148		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae								North Atlantic Ocean, Gulf of Guinea	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	Intertidal														
1319214640	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:52.146+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE					{}	1978.0	10.0	20.0	1978-10-20	293.0	293.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:52.146+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35905cecb-e586-4a96-9e0a-0923097ccd48'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	P. Mclaughlin	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/35905cecb-e586-4a96-9e0a-0923097ccd48			urn:lsid:biocol.org:col:34871	USNM	Miami			1319214640	http://n2t.net/ark:/65665/35905cecb-e586-4a96-9e0a-0923097ccd48	1.0										FEMALE		2014-10-20T14:36:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	USNM 173622		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Florida	North Atlantic Ocean, United States, Florida, Dade County			20 OCT 1978	Dade County			9-T		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae								North Atlantic Ocean	NMNH Extant Biology																	
1319297266	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:16.542+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE					{}	1978.0	10.0	20.0	1978-10-20	293.0	293.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:16.542+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35cad144b-89a0-42b0-b732-e4a115ec8995'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	P. Mclaughlin	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/35cad144b-89a0-42b0-b732-e4a115ec8995			urn:lsid:biocol.org:col:34871	USNM	Miami			1319297266	http://n2t.net/ark:/65665/35cad144b-89a0-42b0-b732-e4a115ec8995	1.0										MALE		2014-10-20T14:36:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	USNM 173623		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Florida	North Atlantic Ocean, United States, Florida, Dade County			20 OCT 1978	Dade County			12-T		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae								North Atlantic Ocean	NMNH Extant Biology																	
1321158012	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.743+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE					{}	1978.0	10.0	20.0	1978-10-20	293.0	293.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:08.743+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3aeed3780-af64-45a8-acd6-ca16284c5201'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	P. Mclaughlin	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3aeed3780-af64-45a8-acd6-ca16284c5201			urn:lsid:biocol.org:col:34871	USNM	Miami			1321158012	http://n2t.net/ark:/65665/3aeed3780-af64-45a8-acd6-ca16284c5201	1.0										FEMALE		2014-10-20T14:36:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	USNM 173621		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Florida	North Atlantic Ocean, United States, Florida, Dade County			20 OCT 1978	Dade County			2-T		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae								North Atlantic Ocean	NMNH Extant Biology																	
3743749329	a0a4d131-f53f-43b2-a1ba-254473b8a006	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T07:19:20.199+00:00	2024-01-25T11:57:35.247+00:00	150	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		27.353333	-80.235	8.2	{}	1976.0	12.0	12.0	1976-12-12	347.0	347.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-25T11:57:35.247+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '0a909509-bc48-4154-897e-8585a98326db'}]	[]	[]	[]		False					WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	be483e0f-f357-4dea-92de-dab12eada76a	0a909509-bc48-4154-897e-8585a98326db		urn:lsid:marinespecies.org:taxname:239883						3743749329	0a909509-bc48-4154-897e-8585a98326db			NORTH_AMERICA									0.0			143892		FSBC I	56bf7b66-ed07-4b91-9f0d-1f00de11fab8																																					
1318837836	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:28.358+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		8.78	-79.53	9.5	{}	1975.0	5.0	15.0	1975-05-15	135.0	135.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:28.358+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34853a5da-5558-4466-8115-f00b1cb5ce75'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/34853a5da-5558-4466-8115-f00b1cb5ce75			urn:lsid:biocol.org:col:34871	USNM	Panama Bay, Taboguilla Island, Settling Plate			1318837836	http://n2t.net/ark:/65665/34853a5da-5558-4466-8115-f00b1cb5ce75	1.0		NORTH_AMERICA								MALE	1.5	2016-09-30T11:21:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	USNM 169210		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Gulf of Panama, Panama			15 MAY 1975				57		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae								North Pacific Ocean, Gulf of Panama	NMNH Extant Biology				Juvenile													
1322237020	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:55.208+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		9.37	-79.95		{}	1972.0	3.0	20.0	1972-03-20	80.0	80.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:55.208+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3deb5a858-3dfe-4fa3-bf38-febc61b464af'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3deb5a858-3dfe-4fa3-bf38-febc61b464af			urn:lsid:biocol.org:col:34871	USNM	Limon Bay, Gatun Locks, Outer Platform West Chamber		1-9	1322237020	http://n2t.net/ark:/65665/3deb5a858-3dfe-4fa3-bf38-febc61b464af	1.0		NORTH_AMERICA								FEMALE		2017-11-21T16:46:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	USNM 169211		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone			20 MAR 1972				81- 1-9		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Endeidae								North Atlantic Ocean, Caribbean Sea	NMNH Extant Biology			Intertidal														
