key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	county	gbifID	collectionCode	occurrenceID	fieldNotes	dateIdentified	references	institutionKey	preparations	rightsHolder	acceptedNameUsage	institutionID	locality	parentNameUsageID	previousIdentifications	acceptedNameUsageID	identificationQualifier	identificationRemarks	verbatimElevation	higherClassification	collectionID	parentNameUsage	depth	depthAccuracy	waterBody	datasetName	samplingProtocol	eventID	scientificNameID	footprintWKT	eventTime	fieldNumber	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	http://unknown.org/license	networkKeys	datasetID	ownerInstitutionCode	language	parentEventID	type	collectionKey	verbatimDepth	occurrenceRemarks	verbatimEventDate	locationID	bibliographicCitation	projectId	higherGeography	locationRemarks	otherCatalogNumbers	dynamicProperties	locationAccordingTo	taxonID	verbatimIdentification	nomenclaturalCode	recordNumber	habitat	georeferenceRemarks	lifeStage	sex	georeferenceProtocol	verbatimCoordinateSystem	georeferencedBy	georeferencedDate	verbatimLocality	organismID	accessRights	organismQuantity	organismQuantityType	disposition	materialEntityID	footprintSRS	coordinatePrecision	georeferenceVerificationStatus	georeferenceSources	typeStatus	eventRemarks	taxonRemarks	vernacularName
3302785566	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.907+00:00	187	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}	1929.0	4.0	3.0	1929-04-03	93.0	93.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.907+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-324'}]	[]	[]	[]	False	Erling Sivertsen	Nils Knaben		Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	urn:catalog:TSZ:EVERT:Ch-324	Ch-324	TSZ		3302785566	EVERT	urn:catalog:TSZ:EVERT:Ch-324				41930fa9-e6da-4351-bc6e-59dfaca3be7d	Ethanol			https://ror.org/00wge5k78	Kvitsjøen (White Sea)								db9c8f41-0c88-465b-8f49-5e30583fe517																['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						db9c8f41-0c88-465b-8f49-5e30583fe517									CECDFE40-D5EA-0FA3-E053-A876F0814F62				Pseudopallene circularis																									
3024487594	e3992de2-60bf-4cdf-9bc5-3e4525d017d6	e88c96a3-5884-4e51-a580-e417ca4c9eed	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-07-17T09:07:44.666+00:00	2024-07-17T09:08:07.700+00:00	174	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE	66.766667	-79.25	1000.0					{}	1927.0	8.0	24.0	1927-08-24	236.0	236.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2020-01-22T16:56:17.105+00:00	2024-07-17T09:08:07.700+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41'}]	[]	[]	[]	True		Giltay L.B. (Dr.)	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE	https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41	INV.69084	RBINS		3024487594	INV-OTH	https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41		1936-01-01T00:00:00		c2bfdeef-9c03-435e-8465-c483dadd6995	container type: vial; preservation method: alcohol	Royal Belgian Institute of Natural Sciences		https://ror.org/02y22ws83									f68566db-1ecc-4dd1-9743-fa7035a413ec	Pseudopallene Wilson, 1878							urn:lsid:marinespecies.org:taxname:134655			12147					['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	be_rbins_invertebrates_cheliceratamarine	RBINS				f68566db-1ecc-4dd1-9743-fa7035a413ec														ICZN	urn:catalog:RBINS:IG:12147			Unknown						Bassin de Fox, Canada			1.0	SpecimensInContainer	Present	9937bcbb-6200-4ff2-b7d0-58f562d20e41								
3026017854	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:51:01.886+00:00	274	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE	66.766667	-79.25	1000.0					{}	1927.0	8.0	24.0	1927-08-24	236.0	236.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2020-01-22T16:56:17.105+00:00	2024-01-29T14:51:01.886+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41'}]	[]	[]	[]	True		Giltay L.B. (Dr.)	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE	https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41	INV.69084	RBINS-Scientific Heritage		3026017854	urn:catalog:RBINS:Pycnogonida	https://darwin.naturalsciences.be/uri/object/9937bcbb-6200-4ff2-b7d0-58f562d20e41		1936-01-01T00:00:00			container type: vial; preservation method: alcohol	Royal Belgian Institute of Natural Sciences		https://www.wikidata.org/wiki/Q222297									http://collections.naturalsciences.be/113	Pseudopallene Wilson, 1878				Royal Belgian Institute of Natural Sciences Collection			urn:lsid:marinespecies.org:taxname:134655			12147					['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	be_rbins_darwin	RBINS	en		PhysicalObject										urn:catalog:RBINS:IG:12147			https://www.gbif.org/species/2118000		ICZN				Unknown						Bassin de Fox, Canada			1.0	SpecimensInContainer	Present									
3026102923	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:51:05.994+00:00	274	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'undefined', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE	66.5	-80.0	1000.0					{}	1927.0	8.0	10.0	1927-08-10	222.0	222.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2020-01-22T16:55:57.557+00:00	2024-01-29T14:51:05.994+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6'}]	[]	[]	[]	True		Giltay L.B. (Dr.)	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE	https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6	INV.69083	RBINS-Scientific Heritage		3026102923	urn:catalog:RBINS:Pycnogonida	https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6		1936-01-01T00:00:00			container type: vial; preservation method: alcohol	Royal Belgian Institute of Natural Sciences		https://www.wikidata.org/wiki/Q222297									http://collections.naturalsciences.be/113	Pseudopallene Wilson, 1878				Royal Belgian Institute of Natural Sciences Collection			urn:lsid:marinespecies.org:taxname:134655			12147					['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	be_rbins_darwin	RBINS	en		PhysicalObject										urn:catalog:RBINS:IG:12147			https://www.gbif.org/species/2118000		ICZN				Unknown						Bassin de Fox, Canada			1.0	SpecimensInContainer	Present									
3024487392	e3992de2-60bf-4cdf-9bc5-3e4525d017d6	e88c96a3-5884-4e51-a580-e417ca4c9eed	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-07-17T09:07:44.666+00:00	2024-07-17T09:08:02.217+00:00	174	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'undefined', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE	66.5	-80.0	1000.0					{}	1927.0	8.0	10.0	1927-08-10	222.0	222.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2020-01-22T16:55:57.557+00:00	2024-07-17T09:08:02.217+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6'}]	[]	[]	[]	True		Giltay L.B. (Dr.)	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE	https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6	INV.69083	RBINS		3024487392	INV-OTH	https://darwin.naturalsciences.be/uri/object/e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6		1936-01-01T00:00:00		c2bfdeef-9c03-435e-8465-c483dadd6995	container type: vial; preservation method: alcohol	Royal Belgian Institute of Natural Sciences		https://ror.org/02y22ws83									f68566db-1ecc-4dd1-9743-fa7035a413ec	Pseudopallene Wilson, 1878							urn:lsid:marinespecies.org:taxname:134655			12147					['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	be_rbins_invertebrates_cheliceratamarine	RBINS				f68566db-1ecc-4dd1-9743-fa7035a413ec														ICZN	urn:catalog:RBINS:IG:12147			Unknown						Bassin de Fox, Canada			1.0	SpecimensInContainer	Present	e2a74a8e-c4f3-4b85-96dc-67ee4e4341b6								
2423573745	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.435+00:00	334	{}	HUMAN_OBSERVATION		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE	73.322998	55.533001				EUROPE		{}	1926.0	8.0	25.0	1926-08-25	237.0	237.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-07-22T12:00:25.435+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5444'}]	[]	[]	[]	False	Ushakov		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation		5444		ArcOD		2423573745	2006B3	5444																			260.0	90.0					urn:lsid:marinespecies.org:taxname:134655								['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								;83566;134655;																																				
3302785805	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.959+00:00	187	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE						EUROPE	Troms og Finnmark	{}	1925.0	5.0	13.0	1925-05-13	133.0	133.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.959+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-175'}]	[]	[]	[]	False	Tron Soot-Ryen	Nils Knaben		Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:TSZ:EVERT:Ch-175	Ch-175	TSZ	Tromsø	3302785805	EVERT	urn:catalog:TSZ:EVERT:Ch-175				41930fa9-e6da-4351-bc6e-59dfaca3be7d	Ethanol			https://ror.org/00wge5k78	Rystraumen								db9c8f41-0c88-465b-8f49-5e30583fe517																['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						db9c8f41-0c88-465b-8f49-5e30583fe517									CECDFE40-D555-0FA3-E053-A876F0814F62				Pseudopallene circularis			stones, lithothamnia																						
2423572459	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.831+00:00	334	{}	HUMAN_OBSERVATION		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE	66.532997	41.882999						{}	1923.0	6.0	28.0	1923-06-28	179.0	179.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-22T12:00:25.831+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4420'}]	[]	[]	[]	False	Shorigin		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation		4420		ArcOD		2423572459	2006B3	4420																			200.0						urn:lsid:marinespecies.org:taxname:134655								['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								;83566;134655;Persei																																				
3302785897	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.977+00:00	187	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE						EUROPE	Troms og Finnmark	{}	1919.0	8.0	19.0	1919-08-19	231.0	231.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.977+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-158'}]	[]	[]	[]	False	Carl Dons	Nils Knaben|Knud Stephensen		Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:TSZ:EVERT:Ch-158	Ch-158	TSZ		3302785897	EVERT	urn:catalog:TSZ:EVERT:Ch-158				41930fa9-e6da-4351-bc6e-59dfaca3be7d	Ethanol			https://ror.org/00wge5k78	Evenskjær								db9c8f41-0c88-465b-8f49-5e30583fe517																['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						db9c8f41-0c88-465b-8f49-5e30583fe517									CECDFE40-D544-0FA3-E053-A876F0814F62				Pseudopallene circularis			stones																						
3302785664	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.932+00:00	187	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE						EUROPE	Troms og Finnmark	{}	1919.0	8.0	18.0	1919-08-18	230.0	230.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.932+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-521'}]	[]	[]	[]	False	Carl Dons	Nils Knaben|Knud Stephensen		Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:TSZ:EVERT:Ch-521	Ch-521	TSZ		3302785664	EVERT	urn:catalog:TSZ:EVERT:Ch-521				41930fa9-e6da-4351-bc6e-59dfaca3be7d	Ethanol			https://ror.org/00wge5k78	Evenskjær								db9c8f41-0c88-465b-8f49-5e30583fe517																['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						db9c8f41-0c88-465b-8f49-5e30583fe517									CECDFE40-D6AF-0FA3-E053-A876F0814F62				Pseudopallene circularis																									
