key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	continent	verbatimLocality	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	stateProvince	typeStatus	otherCatalogNumbers	dynamicProperties	datasetID	eventID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	coordinateUncertaintyInMeters	http://unknown.org/language	references	associatedSequences	taxonConceptID	occurrenceRemarks
2434397908	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:23.319+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE					{}	1969.0	7.0	12.0	1969-07-12	193.0	193.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:23.319+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.201623@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		Stock J.H.		Pycnogonida	GP	[]	[]	LATIN_AMERICA	Guadeloupe	EUROPE	ZMA.PYC.201623@CRS	ZMA.PYC.201623				2434397908	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.201623		NORTH_AMERICA		WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	12 jul 1969	Animalia|Colossendeinae																			
2434360180	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:21.923+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.18/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.18_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.18/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE					{}	1875.0	12.0	17.0	1875-12-17	351.0	351.0	['COUNTRY_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2021-01-28T00:00:00.000+00:00	2024-07-23T00:33:21.923+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.18@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.18_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.18/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Challenger exp.			Pycnogonida		[]	[]			EUROPE	RMNH.PYC.18@CRS	RMNH.PYC.18				2434360180	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.18				WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	17 december 1875	Animalia|Collossendeidae	Zuiderzee																		
1056209202	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:00.398+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1876 - 1905: page 49', 'http://purl.org/dc/terms/created': '1187776550000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/0798dda5-c276-4765-95c3-2d86ad988e23'}]}	PRESERVED_SPECIMEN	5.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-33.7	-78.216667			{}							['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:19:00.398+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1192116'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1876 - 1905: page 49', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/0798dda5-c276-4765-95c3-2d86ad988e23'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False			WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE	1192116	1881.38	NHMUK		300	1056209202	ZOO	61a35c3f-bad5-40d0-80bf-1a86c532eff1									Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Colossendeidae		SYNTYPE	NHMUK:ecatalogue:1192116	"{""associatedMediaCount"": 1, ""barcode"": ""NHMK014664284"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": ""Challenger Collection"", ""commodity"": null, ""created"": 1294336638000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Colossendeis leptorhynchus Hoek, 1881"", ""determinationTypes"": null, ""donorName"": ""Lords Commissioners of the Treasury"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056209202"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": ""Specimens"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""Spirit"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"															
3935027137	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:36.909+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:36.909+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '372d8b3b-70c8-49dd-9bbd-e66063ea108e'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	372d8b3b-70c8-49dd-9bbd-e66063ea108e					3935027137		372d8b3b-70c8-49dd-9bbd-e66063ea108e		OCEANIA												D2B0CE86-7C29-1275-E053-5514A8C0FBF9	372d8b3b-70c8-49dd-9bbd-e66063ea108e	Colossendeis leptorhynchus Hoek, 1881	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712046						
3847001168	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:25.967+00:00	20	{}	HUMAN_OBSERVATION		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:23:25.967+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '485aca1c-6309-4238-8281-4780e3272f55'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	485aca1c-6309-4238-8281-4780e3272f55					3847001168		485aca1c-6309-4238-8281-4780e3272f55		OCEANIA												B6BB40E7-FCE6-5E23-E053-5014A8C0B867	485aca1c-6309-4238-8281-4780e3272f55	Colossendeis leptorhynchus Hoek, 1881	Province Nord|Province Sud|Îles Loyauté		Invalid		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712046						
3846958709	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:26.858+00:00	20	{}	HUMAN_OBSERVATION		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	16.19759	-61.53977			{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:23:26.858+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'aba49857-6e80-4827-9050-1aff9695891b'}]	[]	[]	[]			False			WGS84	Pycnogonida	GP	[]	[]	LATIN_AMERICA	Guadeloupe	EUROPE	aba49857-6e80-4827-9050-1aff9695891b					3846958709		aba49857-6e80-4827-9050-1aff9695891b		NORTH_AMERICA												B6BB40E7-FCE6-5E23-E053-5014A8C0B867	aba49857-6e80-4827-9050-1aff9695891b	Colossendeis leptorhynchus Hoek, 1881	Guadeloupe		Invalid		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712046	43140.0					
3935070288	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.818+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	16.19759	-61.53977			{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:38.818+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e0c34654-5efe-4a0d-825d-e81f6fe13598'}]	[]	[]	[]			False			WGS84	Pycnogonida	GP	[]	[]	LATIN_AMERICA	Guadeloupe	EUROPE	e0c34654-5efe-4a0d-825d-e81f6fe13598					3935070288		e0c34654-5efe-4a0d-825d-e81f6fe13598		NORTH_AMERICA												D2B0CE86-7C29-1275-E053-5514A8C0FBF9	e0c34654-5efe-4a0d-825d-e81f6fe13598	Colossendeis leptorhynchus Hoek, 1881	Guadeloupe	TaxREF	Probable	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712046	43140.0					
4548342839	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:28.167+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:28.167+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e56d9f88-0d6c-48ac-bd1f-4f071f8ad413'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	e56d9f88-0d6c-48ac-bd1f-4f071f8ad413					4548342839		e56d9f88-0d6c-48ac-bd1f-4f071f8ad413		OCEANIA												EB6380B5-80AF-5935-E053-0514A8C08744	e56d9f88-0d6c-48ac-bd1f-4f071f8ad413	Colossendeis leptorhynchus Hoek, 1881	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712046		fr | en				
4548104365	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:28.048+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	16.19761	-61.5398			{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:28.048+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fef2dc64-f97e-4c31-8ea3-bb33b1e70f5d'}]	[]	[]	[]			False			WGS84	Pycnogonida	GP	[]	[]	LATIN_AMERICA	Guadeloupe	EUROPE	fef2dc64-f97e-4c31-8ea3-bb33b1e70f5d					4548104365		fef2dc64-f97e-4c31-8ea3-bb33b1e70f5d		NORTH_AMERICA												EB6380B5-80AF-5935-E053-0514A8C08744	fef2dc64-f97e-4c31-8ea3-bb33b1e70f5d	Colossendeis leptorhynchus Hoek, 1881	Guadeloupe	TaxREF	Probable		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712046	43140.0	fr | en				
4155175305	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230		17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:50:08.267+00:00	175	{}	PRESERVED_SPECIMEN		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-18.87	168.92			{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'PRESUMED_NEGATED_LONGITUDE', 'PRESUMED_NEGATED_LATITUDE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-20T12:50:08.267+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'OP985939'}]	[]	[]	[]			True			WGS84	Pycnogonida	VU	[]	[]	OCEANIA	Vanuatu	EUROPE	OP985939	MNHN-IU-2008-20651				4155175305		OP985939																						ASV:ce5073cba64d6c85b675515448e92e85			https://www.ebi.ac.uk/ena/browser/view/OP985939	https://www.ebi.ac.uk/ena/browser/api/embl/OP985939	https://www.ebi.ac.uk/ena/browser/view/Taxon:619847	UNVERIFIED: Colossendeis leptorhynchus voucher MNHN-IU-2008-20651 mitochondrion sequence, sequence.
318005823	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.887+00:00	124	{}	OCCURRENCE		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-48.001	-10.0014	3185.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:21.887+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34353'}]	[]	[]	[]			False			WGS84	Pycnogonida		[]	[]			EUROPE		34353	BAS			318005823	SOMBASE Pycnogonids																													
