key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification	infraspecificEpithet	decimalLatitude	decimalLongitude	continent	stateProvince	waterBody	higherGeography	collectionKey	datasetName	geodeticDatum	institutionCode	locality	collectionID	verbatimDepth	sex	depth	depthAccuracy	fieldNumber	locationID	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	dateIdentified	language	type	occurrenceRemarks	habitat	eventRemarks	typeStatus	references	datasetID	scientificNameID	bibliographicCitation	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	coordinateUncertaintyInMeters	footprintWKT	otherCatalogNumbers	acceptedNameUsage
1318154953	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:07.282+00:00	395	{}	PRESERVED_SPECIMEN	24.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.12_1', 'name': 'Panamá'}, 'level2': {'gid': 'PAN.12.6_1', 'name': 'Panamá'}, 'level3': {'gid': 'PAN.12.6.16_1', 'name': 'San Francisco'}}	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:37:07.282+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32a1e1cc4-7ba5-4534-b46a-7e470f0bdd92'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	R. Manning, M. L. Jones, J. Rosewater & C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/32a1e1cc4-7ba5-4534-b46a-7e470f0bdd92	USNM 170963		urn:lsid:biocol.org:col:34871	26 APR 1971	1318154953	IZ	http://n2t.net/ark:/65665/32a1e1cc4-7ba5-4534-b46a-7e470f0bdd92	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.975	-79.5133	NORTH_AMERICA	Canal Zone	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Panama City, Paitilla Beach, east side of Paitilla Point, Off Union Club	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal					25-6																								
1318165070	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:09.786+00:00	395	{}	PRESERVED_SPECIMEN	13.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.12_1', 'name': 'Panamá'}, 'level2': {'gid': 'PAN.12.6_1', 'name': 'Panamá'}, 'level3': {'gid': 'PAN.12.6.16_1', 'name': 'San Francisco'}}	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:23:00.000+00:00	2024-07-02T12:37:09.786+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32a8f7891-5c10-428f-bff3-e02e8929631c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	M. L. Jones	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/32a8f7891-5c10-428f-bff3-e02e8929631c	USNM 170950		urn:lsid:biocol.org:col:34871	26 APR 1971	1318165070	IZ	http://n2t.net/ark:/65665/32a8f7891-5c10-428f-bff3-e02e8929631c	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.975	-79.5133	NORTH_AMERICA	Canal Zone	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Panama City, Paitilla Beach, east side of Paitilla Point, Off Union Club	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal					25-1		unknown, from legacy	Degrees Minutes Seconds																					
1319595360	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.552+00:00	395	{}	PRESERVED_SPECIMEN	8.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.12_1', 'name': 'Panamá'}, 'level2': {'gid': 'PAN.12.6_1', 'name': 'Panamá'}, 'level3': {'gid': 'PAN.12.6.16_1', 'name': 'San Francisco'}}	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:24:00.000+00:00	2024-07-02T12:38:53.552+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/369d52a95-7be4-487e-ae04-987935eeb406'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	R. Manning, M. L. Jones, J. Rosewater & C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/369d52a95-7be4-487e-ae04-987935eeb406	USNM 170964		urn:lsid:biocol.org:col:34871	26 APR 1971	1319595360	IZ	http://n2t.net/ark:/65665/369d52a95-7be4-487e-ae04-987935eeb406	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.975	-79.5133	NORTH_AMERICA	Canal Zone	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Panama City, Paitilla Beach, east side of Paitilla Point, Off Union Club	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal					25-8																								
1319821762	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:38.654+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1971.0	4.0	30.0	1971-04-30	120.0	120.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:37:38.654+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/373de9984-f7e9-4f92-8c63-79041fc30b63'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	P. Glynn	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/373de9984-f7e9-4f92-8c63-79041fc30b63	USNM 170952		urn:lsid:biocol.org:col:34871	30 APR 1971	1319821762	IZ	http://n2t.net/ark:/65665/373de9984-f7e9-4f92-8c63-79041fc30b63	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.4006	-79.87			North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Perlas Archipelago, East Pedro Gonzales Island, E Side Unnamed Cove, N Of Easternmost Point	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			3.5	1.5		34	Juvenile	unknown, from legacy	Degrees Minutes Seconds																					
1320730280	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:35.938+00:00	395	{}	PRESERVED_SPECIMEN	27.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	4.0	16.0	1971-04-16	106.0	106.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-08-09T13:55:00.000+00:00	2024-07-02T12:39:35.938+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39c1196cd-5b94-4119-b108-fdb8c092a98a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	R. Manning	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol); Slide	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/39c1196cd-5b94-4119-b108-fdb8c092a98a	USNM 170966		urn:lsid:biocol.org:col:34871	16 APR 1971	1320730280	IZ	http://n2t.net/ark:/65665/39c1196cd-5b94-4119-b108-fdb8c092a98a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	9.4003	-79.8736	NORTH_AMERICA	Canal Zone	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Galeta Island, Eastern End of island	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			0.5	0.5		1-2		unknown, from legacy	Degrees Minutes Seconds																					
1320910783	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:33.535+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.12_1', 'name': 'Panamá'}, 'level2': {'gid': 'PAN.12.6_1', 'name': 'Panamá'}, 'level3': {'gid': 'PAN.12.6.16_1', 'name': 'San Francisco'}}	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:24:00.000+00:00	2024-07-02T12:39:33.535+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a4085bea-b347-4fc3-ba99-3f57b8055546'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	R. Manning, M. L. Jones, J. Rosewater & C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3a4085bea-b347-4fc3-ba99-3f57b8055546	USNM 170962		urn:lsid:biocol.org:col:34871	26 APR 1971	1320910783	IZ	http://n2t.net/ark:/65665/3a4085bea-b347-4fc3-ba99-3f57b8055546	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.975	-79.5133	NORTH_AMERICA	Canal Zone	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Panama City, Paitilla Beach, east side of Paitilla Point, Off Union Club	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Intertidal	FEMALE				25-3		unknown, from legacy	Degrees Minutes Seconds																					
1322109985	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.240+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:38:22.240+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d91b6e67-8aec-4d93-b85c-ec2ee36a2bbe'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	R. Manning	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3d91b6e67-8aec-4d93-b85c-ec2ee36a2bbe	USNM 170951		urn:lsid:biocol.org:col:34871	26 APR 1971	1322109985	IZ	http://n2t.net/ark:/65665/3d91b6e67-8aec-4d93-b85c-ec2ee36a2bbe	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.9681	-79.5022	NORTH_AMERICA	Canal Zone	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Panama City, Paitilla Beach, East Side Of Paitilla Point, Off Union Club, Tide Pool No. 3 (Caulerpa)	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			0.5	0.5		25-4	Juvenile	unknown, from legacy	Degrees Minutes Seconds																					
1322886901	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:57.790+00:00	395	{}	PRESERVED_SPECIMEN	6.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.12_1', 'name': 'Panamá'}, 'level2': {'gid': 'PAN.12.6_1', 'name': 'Panamá'}, 'level3': {'gid': 'PAN.12.6.16_1', 'name': 'San Francisco'}}	1971.0	4.0	26.0	1971-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-08-08T16:08:00.000+00:00	2024-07-02T12:38:57.790+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fb7fa2bf-5612-415f-b8f4-7c6eab894340'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	M. L. Jones	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3fb7fa2bf-5612-415f-b8f4-7c6eab894340	USNM 171441		urn:lsid:biocol.org:col:34871	26 APR 1971	1322886901	IZ	http://n2t.net/ark:/65665/3fb7fa2bf-5612-415f-b8f4-7c6eab894340	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.975	-79.5133	NORTH_AMERICA	Canal Zone	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Panama City, Paitilla Beach, E Side, Off Union Club	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						25-7		unknown, from legacy	Degrees Minutes Seconds																					
1322224817	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:51.966+00:00	395	{}	PRESERVED_SPECIMEN	5.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1971.0	5.0	11.0	1971-05-11	131.0	131.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:39:51.966+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3de2b6e6c-9373-4ea2-92c8-c014d27b175a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3de2b6e6c-9373-4ea2-92c8-c014d27b175a	USNM 170967		urn:lsid:biocol.org:col:34871	11 MAY 1971	1322224817	IZ	http://n2t.net/ark:/65665/3de2b6e6c-9373-4ea2-92c8-c014d27b175a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.78	-79.53	NORTH_AMERICA		North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Taboguilla Island, Settling Plate	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		FEMALE	9.5	1.5																										
1318669179	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:00.105+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1971.0	8.0	24.0	1971-08-24	236.0	236.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:39:00.105+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/340dfb354-b4d1-4635-9516-beb91f06ed20'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/340dfb354-b4d1-4635-9516-beb91f06ed20	USNM 170968		urn:lsid:biocol.org:col:34871	24 AUG 1971	1318669179	IZ	http://n2t.net/ark:/65665/340dfb354-b4d1-4635-9516-beb91f06ed20	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.78	-79.53	NORTH_AMERICA		North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Taboguilla Island, On Settling Plates	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		MALE	8.0	0.0		4																								
