key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	locality	gbifID	language	collectionCode	occurrenceID	georeferenceSources	continent	dateIdentified	sex	coordinatePrecision	waterBody	institutionKey	otherCatalogNumbers	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	individualCount	modified	occurrenceRemarks	bibliographicCitation	eventRemarks	fieldNumber	typeStatus	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification
2434359843	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:25.698+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.21_1/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.21_1', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.21_1/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}, {'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.21_2/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.21_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.21_2/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	4338455	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis aculeata Loman, 1916	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	aculeata	SPECIES	SYNONYM	NE						{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:25.698+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.21@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.21_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.21_2/format/large'}, {'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.21_1', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.21_1/format/large'}]	[]	[]	False		Suter H.		WholeOrganism (alcohol)			Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	RMNH.PYC.21@CRS	RMNH.PYC.21					Dunedin	2434359843		Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.21		OCEANIA					0e919a55-08d3-4bd2-aec1-200858fafd92											4.0	2021-10-12T00:00:00.000+00:00					TYPE	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center		Animalia|Nymphonidae
318008773	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.161+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-50.4416	166.625		95.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.161+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24369'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		24369		BAS				318008773		SOMBASE Pycnogonids																														
318008774	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.081+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-50.65	167.66		400.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.081+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24370'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		24370		BAS				318008774		SOMBASE Pycnogonids																														
318008775	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.082+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-49.6666	178.8833		103.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.082+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24371'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		24371		BAS				318008775		SOMBASE Pycnogonids																														
318009091	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.626+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-46.5833	165.9666		189.5	30.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.626+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34160'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34160		BAS				318009091		SOMBASE Pycnogonids																														
318009092	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.613+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-41.2383	174.4866		192.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.613+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34161'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34161		BAS				318009092		SOMBASE Pycnogonids																														
318009093	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.611+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-50.4416	166.625		95.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.611+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34162'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34162		BAS				318009093		SOMBASE Pycnogonids																														
318009094	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.613+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-45.5733	166.6516		84.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.613+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34163'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34163		BAS				318009094		SOMBASE Pycnogonids			OCEANIA																											
318009095	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.613+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-41.45	174.4666		128.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.613+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34164'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34164		BAS				318009095		SOMBASE Pycnogonids																														
318009096	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.614+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-34.245	172.8466		90.5	1.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.614+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34165'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34165		BAS				318009096		SOMBASE Pycnogonids																														
318009097	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.613+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-29.5766	168.05		88.0	2.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.613+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34166'}]	[]	[]	[]	False						WGS84	Pycnogonida	NF	[]	[]	OCEANIA	Norfolk Island	EUROPE		34166		BAS				318009097		SOMBASE Pycnogonids																														
318009098	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.615+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-41.21	174.4533		315.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.615+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34167'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34167		BAS				318009098		SOMBASE Pycnogonids																														
318009099	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.615+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-40.6416	174.0166		215.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.615+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34168'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34168		BAS				318009099		SOMBASE Pycnogonids			OCEANIA																											
318009100	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.615+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-45.6666	166.7316		10.5	10.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.615+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34169'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34169		BAS				318009100		SOMBASE Pycnogonids			OCEANIA																											
318009101	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.447+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-45.6466	166.8883		20.0	20.0	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.14_1', 'name': 'Southland'}, 'level2': {'gid': 'NZL.14.3_1', 'name': 'Southland'}}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.447+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34170'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34170		BAS				318009101		SOMBASE Pycnogonids			OCEANIA																											
318009102	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.450+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-46.075	166.7533		35.0	0.0	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.14_1', 'name': 'Southland'}, 'level2': {'gid': 'NZL.14.3_1', 'name': 'Southland'}}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.450+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34171'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34171		BAS				318009102		SOMBASE Pycnogonids			OCEANIA																											
318009103	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.442+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-50.65	167.66		400.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.442+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34172'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34172		BAS				318009103		SOMBASE Pycnogonids																														
318009104	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.442+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-41.2383	174.4866		192.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.442+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34173'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34173		BAS				318009104		SOMBASE Pycnogonids																														
318009105	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.443+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-43.3733	173.365		75.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.443+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34174'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34174		BAS				318009105		SOMBASE Pycnogonids																														
318009113	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.449+00:00	124	{}	OCCURRENCE	PRESENT	2117504	1	54	354	9477065	3254684	2117433	2117504	2117504	Pallenopsis obliqua (Thomson, 1884)	Pallenopsis obliqua (Thomson, 1884)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obliqua	Pallenopsis	obliqua	SPECIES	ACCEPTED	NE	-48.3333	166.0833				{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.449+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34197'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34197		BAS				318009113		SOMBASE Pycnogonids																														
