key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	organismQuantityType	sampleSizeUnit	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	fieldNumber	gbifID	occurrenceRemarks	collectionCode	occurrenceID	continent	stateProvince	recordedBy	preparations	habitat	http://unknown.org/taxonRankID	locality	type	vernacularName	taxonConceptID	http://unknown.org/species	coordinatePrecision	institutionKey	datasetName	otherCatalogNumbers	samplingProtocol	verbatimLocality	eventTime	sex	dateIdentified	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	verbatimTaxonRank	verbatimEventDate	waterBody	typeStatus	collectionKey	institutionID	eventRemarks
1100763106	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:49.414+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-25.8	153.766				{}	1976.0	11.0	10.0	1976-11-10	315.0	315.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:49.414+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': 'a9598b1b-92f4-4ecf-a022-1d83177ad10f'}]	[]	[]	[]	False	Krapp, F	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1058732	a9598b1b-92f4-4ecf-a022-1d83177ad10f	P.43168		AM			1100763106		Invertebrates - Marine & Other	a9598b1b-92f4-4ecf-a022-1d83177ad10f		Queensland	Ponder, F. Winston|Australian Museum|Malacology			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1063076|urn:catalog:AM:Invertebrates - Marine & Other:P.43168	large dredge	off south end of Fraser Island		FEMALE	1994-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	ecatalogue.LocCollectionEventLocal: [Kimbla stn Q11] Australia, Queensland, off south end of Fraser Island (25° 48' S, 153° 46' E) 10/11/1976 - 10/11/1976, large dredge;	Stock, 1954							
1100747666	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:51.102+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-38.083	150.333				{}	1939.0	7.0		1939-07			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:51.102+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': 'd029c5a6-d54e-43e5-9ee8-cc83a7051be5'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1020571	d029c5a6-d54e-43e5-9ee8-cc83a7051be5	P.13643		AM			1100747666		Invertebrates - Marine & Other	d029c5a6-d54e-43e5-9ee8-cc83a7051be5		Victoria	Moller, K.			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1144539|urn:catalog:AM:Invertebrates - Marine & Other:P.13643		30 miles south of Gabo Island		MALE	1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15}	ecatalogue.LocCollectionEventLocal: Australia, Victoria, 30 miles south of Gabo Island (38° 05' S, 150° 20' E) /07/1939 - /07/1939;	Stock, 1954							
1100746947	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:04.940+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-31.85	152.933	10000.0			{}	1935.0	9.0		1935-09			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:04.940+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': 'd5471663-4d58-488c-a89c-99bbc219aeed'}]	[]	[]	[]	False	Clark, W.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1020081	d5471663-4d58-488c-a89c-99bbc219aeed	P.11761		AM			1100746947		Invertebrates - Marine & Other	d5471663-4d58-488c-a89c-99bbc219aeed		New South Wales	Moller, K.			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1051625|urn:catalog:AM:Invertebrates - Marine & Other:P.11761		20 km east of Crowdy Head		MALE	1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12,verbatimUncertainty:1km-10km}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, 20 km east of Crowdy Head (31° 51' S, 152° 56' E) /09/1935 - /09/1935;	Stock, 1954							
1100747646	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:05.003+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-37.266	150.083	100000.0			{}	1930.0	5.0		1930-05			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:05.003+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': '231eb389-ab06-45e1-b3e1-a0f14015bc2f'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1018997	231eb389-ab06-45e1-b3e1-a0f14015bc2f	P.13645		AM			1100747646		Invertebrates - Marine & Other	231eb389-ab06-45e1-b3e1-a0f14015bc2f	OCEANIA	New South Wales	Moller, K.			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1052429|urn:catalog:AM:Invertebrates - Marine & Other:P.13645		off Disaster Bay		FEMALE		Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, off Disaster Bay (37° 16' S, 150° 05' E) /05/1930 - /05/1930;	Stock, 1954							
1100747650	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:28.975+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-37.8	149.266				{}	1929.0	5.0		1929-05			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:28.975+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': '6a6311ed-db14-4651-bc64-3ba110c7d9ac'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1018344	6a6311ed-db14-4651-bc64-3ba110c7d9ac	P.13646		AM			1100747650		Invertebrates - Marine & Other	6a6311ed-db14-4651-bc64-3ba110c7d9ac	OCEANIA	Victoria	Fletcher, H.O.			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1052430|urn:catalog:AM:Invertebrates - Marine & Other:P.13646	trawl	off Cape Everard [= Point Hicks]		MALE	1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15}	ecatalogue.LocCollectionEventLocal: Australia, Victoria, off Cape Everard [= Point Hicks] (37° 48' S, 149° 16' E) /05/1929 - /05/1929, trawl;	Stock, 1954							
1100747642	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:03.242+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-37.083	150.15	100000.0			{}	1929.0	8.0		1929-08			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:03.242+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': '1a205908-99a6-4d68-ba55-9c7c4669296c'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1018634	1a205908-99a6-4d68-ba55-9c7c4669296c	P.13650		AM			1100747642		Invertebrates - Marine & Other	1a205908-99a6-4d68-ba55-9c7c4669296c		New South Wales	Moller, K. Captain			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1135061|urn:catalog:AM:Invertebrates - Marine & Other:P.13650		off Twofold Bay		FEMALE	1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, off Twofold Bay (37° 05' S, 150° 09' E) /08/1929 - /08/1929;	Stock, 1954							
1100747631	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:42.810+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-37.083	150.116	100000.0			{}	1929.0	10.0		1929-10			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:42.810+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': '926b674c-a888-4177-89d2-c910f16afc18'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1018171	926b674c-a888-4177-89d2-c910f16afc18	P.13649		AM			1100747631		Invertebrates - Marine & Other	926b674c-a888-4177-89d2-c910f16afc18		New South Wales	Moller, K. Captain			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1157168|urn:catalog:AM:Invertebrates - Marine & Other:P.13649		approx. 11km off Twofold Bay		FEMALE		Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, approx. 11km off Twofold Bay (37° 05' S, 150° 07' E) /10/1929 - /10/1929;	Stock, 1954							
1100747652	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:27.006+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-38.083	150.333				{}	1929.0	12.0		1929-12			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:27.006+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': '6fe62a7a-c79d-46b4-967f-f93cbb273d0b'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1018224	6fe62a7a-c79d-46b4-967f-f93cbb273d0b	P.13648		AM			1100747652		Invertebrates - Marine & Other	6fe62a7a-c79d-46b4-967f-f93cbb273d0b		Victoria	Moller, K.			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1143310|urn:catalog:AM:Invertebrates - Marine & Other:P.13648		30 miles south of Gabo Island		FEMALE	1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15}	ecatalogue.LocCollectionEventLocal: Australia, Victoria, 30 miles south of Gabo Island (38° 05' S, 150° 20' E) /12/1929 - /12/1929;	Stock, 1954							
1100747635	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:56.383+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-37.266	150.15	10000.0			{}	1926.0	7.0		1926-07			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:56.383+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': 'c21bbdea-b351-45f9-bca6-e5376eb89f2b'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1017292	c21bbdea-b351-45f9-bca6-e5376eb89f2b	P.13642		AM			1100747635		Invertebrates - Marine & Other	c21bbdea-b351-45f9-bca6-e5376eb89f2b		New South Wales	Moller, K.			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1052427|urn:catalog:AM:Invertebrates - Marine & Other:P.13642		8 km off Green Cape		FEMALE	1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15,verbatimUncertainty:1km-10km}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, 8 km off Green Cape (37° 16' S, 150° 09' E) /07/1926 - /07/1926;	Stock, 1954							
1100791665	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:21:09.045+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-36.166	150.333	100000.0			{}	1925.0	8.0	24.0	1925-08-24	236.0	236.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:21:09.045+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': 'd738e816-f882-4a41-bc15-ca4fe9f9d40d'}]	[]	[]	[]	False	Clark, W.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1017035	d738e816-f882-4a41-bc15-ca4fe9f9d40d	P.8220		AM			1100791665		Invertebrates - Marine & Other	d738e816-f882-4a41-bc15-ca4fe9f9d40d		New South Wales	Whitley, G.P.|Boardman, W.			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1073305|urn:catalog:AM:Invertebrates - Marine & Other:P.8220		16 km north-east of Montague Island			1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/8}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, 16 km north-east of Montague Island (36° 10' S, 150° 20' E) 24/08/1925 - 24/08/1925;	Stock, 1954							
1100747933	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:12.663+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-34.016	151.316	10000.0			{}	1921.0	8.0		1921-08			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:12.663+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': 'f85414ce-623f-40f9-aa1f-7e59c3f10b0f'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1016191	f85414ce-623f-40f9-aa1f-7e59c3f10b0f	P.14491		AM			1100747933		Invertebrates - Marine & Other	f85414ce-623f-40f9-aa1f-7e59c3f10b0f		New South Wales	Mcneill, F.A.			7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1117013|urn:catalog:AM:Invertebrates - Marine & Other:P.14491	trawl	4-6.4 km east of Botany Bay		FEMALE	1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/18,verbatimUncertainty:1km-10km}	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, 4-6.4 km east of Botany Bay (34° 01' S, 151° 19' E) /08/1921 - /08/1921, trawl;	Stock, 1954							
1100747645	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:32.229+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117464	1	54	354	9477065	3254684	2117433	2117464	2117464	Pallenopsis gippslandiae Stock, 1954	Pallenopsis gippslandiae Stock, 1954	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gippslandiae	Pallenopsis	gippslandiae	SPECIES	ACCEPTED	NE	-37.65	148.983				{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.10_1', 'name': 'Victoria'}, 'level2': {'gid': 'AUS.10.19_1', 'name': 'East Gippsland'}}	1914.0	3.0	27.0	1914-03-27	86.0	86.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:32.229+00:00	http://creativecommons.org/licenses/by/4.0/legalcode				False	[{'identifier': '6f41c4c6-0fe9-41aa-a59e-8f7f0cbbb711'}]	[]	[]	[]	False	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1015746	6f41c4c6-0fe9-41aa-a59e-8f7f0cbbb711	P.13641		AM			1100747645		Invertebrates - Marine & Other	6f41c4c6-0fe9-41aa-a59e-8f7f0cbbb711	OCEANIA	Victoria				7000			Sea-spider	https://biodiversity.org.au/afd/taxa/c78cb66d-a0e6-4e2d-ae43-f3ef4fe2b213	Pallenopsis gippslandiae	0.001	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		ecatalogue.irn:1052426|urn:catalog:AM:Invertebrates - Marine & Other:P.13641		40 miles south south west of Mount Cann		FEMALE	1958-01-01T00:00:00	Pallenopsis gippslandiae Stock, 1954	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/15}	ecatalogue.LocCollectionEventLocal: Australia, Victoria, 40 miles south south west of Mount Cann (37° 39' S, 148° 59' E) 27/03/1914 - 27/03/1914;	Stock, 1954							
