key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNotes	county	gbifID	collectionCode	occurrenceID	projectId	dateIdentified	depth	waterBody	higherGeography	institutionKey	preparations	rightsHolder	institutionID	language	type	collectionID	parentNameUsage	depthAccuracy	datasetName	samplingProtocol	eventID	scientificNameID	footprintWKT	eventTime	locality	fieldNumber	references	acceptedNameUsage	parentNameUsageID	acceptedNameUsageID	verbatimElevation	higherClassification	identificationRemarks	networkKeys	collectionKey	verbatimDepth	ownerInstitutionCode	parentEventID	islandGroup	typeStatus	nameAccordingTo	verbatimEventDate	locationID	bibliographicCitation	occurrenceRemarks	locationRemarks	sex	datasetID	dynamicProperties	locationAccordingTo	taxonID	verbatimIdentification	verbatimLocality	otherCatalogNumbers	georeferenceRemarks	habitat	georeferenceProtocol	verbatimCoordinateSystem	lifeStage	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	recordNumber	materialEntityID	eventRemarks	associatedSequences	taxonConceptID
4399690977	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.154+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	47.8448887	152.9184003						{}	1987.0	8.0	19.0	1987-08-19	231.0	231.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'TAXON_MATCH_HIGHERRANK']		2024-06-18T12:44:59.154+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd5b9b356-fd21-47db-8587-29d6871e22dd'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001769label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001769.png'}]	[]	[]	True	RV Tihookeanskii	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	d5b9b356-fd21-47db-8587-29d6871e22dd	INV0001769	IORAS			4399690977	OBFc	d5b9b356-fd21-47db-8587-29d6871e22dd				Sea of Okhotsk		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2				Dredge	RV Tihookeanskii__st.301				Rasshua Is., Kuriles	301								['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	140.0 m	IORAS		Kuril Islands	PARATYPE	Turpaeva, E.P. (2007). Shallow water sea spiders (Pycnogonida) from the Kuril, Commander, and Yamskii Islands. 5. Ammotheidae family. Zoologicheskii Zhurnal 86(9): 1039-1056.																											
1804301938	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:21.965+00:00	337	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	60.5667	-67.5833					Nunavut (Terr.)	{}	1977.0	8.0	6.0	1977-08-06	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:23:00.000+00:00	2024-07-04T18:50:21.965+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0e9afcb7-cad7-ad74-bfbf-dc7640ad28ab'}]	[]	[]	[]	True	MacLaren Plansearch Inc.	Bamber, Roger N.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	0e9afcb7-cad7-ad74-bfbf-dc7640ad28ab	CMNC 1993-0210	CMN			1804301938	CMNC	0e9afcb7-cad7-ad74-bfbf-dc7640ad28ab		1993-09-13T00:00:00				c146edb6-3a82-473c-b337-4acaa92f9513	fluid	Canadian Museum of Nature	http://biocol.org/urn:lsid:biocol.org:col:34935	en	PhysicalObject	http://grbio.org/cool/sjd8-70zp			Crustacea													Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Eurycyde;			0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							1977-08-06	Ungava Sta. 82, 60°34\'N, 67°35\'W	(CMNC 1993-0210)																								
1804324628	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:18.434+00:00	337	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	60.5667	-67.5833					Nunavut (Terr.)	{}	1977.0	8.0	6.0	1977-08-06	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:23:00.000+00:00	2024-07-04T18:50:18.434+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '70bf44f9-1431-4314-c3ab-e68ae5481680'}]	[]	[]	[]	True	MacLaren Plansearch Inc.	Bamber, Roger N.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	70bf44f9-1431-4314-c3ab-e68ae5481680	CMNC 1993-0213	CMN			1804324628	CMNC	70bf44f9-1431-4314-c3ab-e68ae5481680		1993-09-13T00:00:00				c146edb6-3a82-473c-b337-4acaa92f9513	fluid	Canadian Museum of Nature	http://biocol.org/urn:lsid:biocol.org:col:34935	en	PhysicalObject	http://grbio.org/cool/sjd8-70zp			Crustacea													Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Eurycyde;			0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							1977-08-06	Ungava Sta. 82, 60°34\'N, 67°35\'W	(CMNC 1993-0213)																								
1804341375	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:13.295+00:00	337	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	60.5667	-67.5833					Nunavut (Terr.)	{}	1977.0	8.0	6.0	1977-08-06	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:23:00.000+00:00	2024-07-04T18:50:13.295+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b7b83306-3fe8-fe84-2db1-581c244abf00'}]	[]	[]	[]	True	MacLaren Plansearch Inc.	Bamber, Roger N.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	b7b83306-3fe8-fe84-2db1-581c244abf00	CMNC 1993-0208	CMN			1804341375	CMNC	b7b83306-3fe8-fe84-2db1-581c244abf00		1993-09-13T00:00:00				c146edb6-3a82-473c-b337-4acaa92f9513	fluid	Canadian Museum of Nature	http://biocol.org/urn:lsid:biocol.org:col:34935	en	PhysicalObject	http://grbio.org/cool/sjd8-70zp			Crustacea													Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Eurycyde;			0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							1977-08-06	Ungava Sta. 82, 60°34\'N, 67°35\'W	(CMNC 1993-0208)	proboscis detached; proboscis detached\nPrior Description: false																							
1416927764	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:46.874+00:00	300	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	60.566667	-67.583333						{}	1977.0	8.0	6.0	1977-08-06	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-25T01:41:46.874+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-1558'}]	[]	[]	[]	True	MacLaren Plansearch Inc.	"""Bamber, Roger N."""	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	cmn-arctic-marine-benthos-1558	CMNC 1993-0208	CMN			1416927764	CMNC	cmn-arctic-marine-benthos-1558	cmn-arctic-marine-benthos		71.0	Hudson Bay Complex	North America: Canada, Nunavut, Ungava Bay	c146edb6-3a82-473c-b337-4acaa92f9513		Copyright © Canadian Museum of Nature / Musée canadien de la nature	http://biocol.org/urn:lsid:biocol.org:col:34935		PhysicalObject	http://biocol.org/institutional-collection/crustacea-collection			Natural history museum data on Canadian Arctic marine benthos			urn:lsid:marinespecies.org:taxname:134630						Eurycyde hispida							0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							77-08-06				Shelf																						
1416927757	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:46.873+00:00	300	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	60.566667	-67.583333						{}	1977.0	8.0	6.0	1977-08-06	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-25T01:41:46.873+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-1559'}]	[]	[]	[]	True	MacLaren Plansearch Inc.	"""Bamber, Roger N."""	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	cmn-arctic-marine-benthos-1559	CMNC 1993-0209	CMN			1416927757	CMNC	cmn-arctic-marine-benthos-1559	cmn-arctic-marine-benthos		71.0	Hudson Bay Complex	North America: Canada, Nunavut, Ungava Bay	c146edb6-3a82-473c-b337-4acaa92f9513		Copyright © Canadian Museum of Nature / Musée canadien de la nature	http://biocol.org/urn:lsid:biocol.org:col:34935		PhysicalObject	http://biocol.org/institutional-collection/crustacea-collection			Natural history museum data on Canadian Arctic marine benthos			urn:lsid:marinespecies.org:taxname:134630						Eurycyde hispida							0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							77-08-06				Shelf																						
1416927750	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:46.888+00:00	300	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	60.566667	-67.583333						{}	1977.0	8.0	6.0	1977-08-06	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-25T01:41:46.888+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-1560'}]	[]	[]	[]	True	MacLaren Plansearch Inc.	"""Bamber, Roger N."""	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	cmn-arctic-marine-benthos-1560	CMNC 1993-0210	CMN			1416927750	CMNC	cmn-arctic-marine-benthos-1560	cmn-arctic-marine-benthos		71.0	Hudson Bay Complex	North America: Canada, Nunavut, Ungava Bay	c146edb6-3a82-473c-b337-4acaa92f9513		Copyright © Canadian Museum of Nature / Musée canadien de la nature	http://biocol.org/urn:lsid:biocol.org:col:34935		PhysicalObject	http://biocol.org/institutional-collection/crustacea-collection			Natural history museum data on Canadian Arctic marine benthos			urn:lsid:marinespecies.org:taxname:134630						Eurycyde hispida							0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							77-08-06				Shelf																						
1416927748	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:46.891+00:00	300	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	60.566667	-67.583333						{}	1977.0	8.0	6.0	1977-08-06	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-25T01:41:46.891+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-1562'}]	[]	[]	[]	True	MacLaren Plansearch Inc.	"""Bamber, Roger N."""	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	cmn-arctic-marine-benthos-1562	CMNC 1993-0213	CMN			1416927748	CMNC	cmn-arctic-marine-benthos-1562	cmn-arctic-marine-benthos		71.0	Hudson Bay Complex	North America: Canada, Nunavut, Ungava Bay	c146edb6-3a82-473c-b337-4acaa92f9513		Copyright © Canadian Museum of Nature / Musée canadien de la nature	http://biocol.org/urn:lsid:biocol.org:col:34935		PhysicalObject	http://biocol.org/institutional-collection/crustacea-collection			Natural history museum data on Canadian Arctic marine benthos			urn:lsid:marinespecies.org:taxname:134630						Eurycyde hispida							0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							77-08-06				Shelf																						
1804350603	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:23.954+00:00	337	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	60.5667	-67.5833					Nunavut (Terr.)	{}	1977.0	8.0	6.0	1977-08-06	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:23:00.000+00:00	2024-07-04T18:50:23.954+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'df6ce1f3-d721-7214-0d96-c23f81e5c6df'}]	[]	[]	[]	True	MacLaren Plansearch Inc.	Bamber, Roger N.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	df6ce1f3-d721-7214-0d96-c23f81e5c6df	CMNC 1993-0209	CMN			1804350603	CMNC	df6ce1f3-d721-7214-0d96-c23f81e5c6df		1993-09-13T00:00:00				c146edb6-3a82-473c-b337-4acaa92f9513	fluid	Canadian Museum of Nature	http://biocol.org/urn:lsid:biocol.org:col:34935	en	PhysicalObject	http://grbio.org/cool/sjd8-70zp			Crustacea													Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Eurycyde;			0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							1977-08-06	Ungava Sta. 82, 60°34\'N, 67°35\'W	(CMNC 1993-0209)			MALE																					
3127726177	31c8db7d-098d-4339-a77b-901865139f1c	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2023-01-05T00:21:31.123+00:00	2024-01-24T17:14:10.639+00:00	56	{}	HUMAN_OBSERVATION		PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	63.65	-68.392				NORTH_AMERICA		{}	1969.0	8.0	23.0	1969-08-23	235.0	235.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID']	2021-06-03T00:00:00.000+00:00	2024-01-24T17:14:10.639+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_ABS_Zoobenthos_R164_1870'}]	[]	[]	[]	False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	DFO_ABS_Zoobenthos_R164_1870	1870	Arctic Biological Station			3127726177	Can Data Rep Fish Aquat Sci No. 164	DFO_ABS_Zoobenthos_R164_1870			31.0					Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans	DFO-ABS					0.0	DFO Zoobenthos data from upper Frobisher Bay, 1967 to 1973	Pettersen grab sampler		urn:lsid:marinespecies.org:taxname:134630			Frobisher Bay	5c-23-8-1969							NA										23370					DFO_ABS_Zoobenthos_R164	SampleSize=Numbers per square metre; VESSEL: MV Calanus and from surface of ice in winter; VerbatimNAME=Eurycyde hispida; Biomass (g/m2)=0.0028	marineregions.org MRGID																		
3127726110	31c8db7d-098d-4339-a77b-901865139f1c	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2023-01-05T00:21:31.123+00:00	2024-01-24T17:14:10.601+00:00	56	{}	HUMAN_OBSERVATION	5.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	63.667	-68.405				NORTH_AMERICA		{}	1968.0	4.0	30.0	1968-04-30	121.0	121.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2021-06-03T00:00:00.000+00:00	2024-01-24T17:14:10.601+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_ABS_Zoobenthos_R164_534'}]	[]	[]	[]	False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	DFO_ABS_Zoobenthos_R164_534	534	Arctic Biological Station			3127726110	Can Data Rep Fish Aquat Sci No. 164	DFO_ABS_Zoobenthos_R164_534			26.0					Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans	DFO-ABS					0.0	DFO Zoobenthos data from upper Frobisher Bay, 1967 to 1973	Pettersen grab sampler		urn:lsid:marinespecies.org:taxname:134630			Frobisher Bay	5a-30-4-1968							NA										23370					DFO_ABS_Zoobenthos_R164	SampleSize=Numbers per square metre; VESSEL: MV Calanus and from surface of ice in winter; VerbatimNAME=Eurycyde hispida; Biomass (g/m2)=0.0055	marineregions.org MRGID																		
3127658519	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.597+00:00	160	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	63.666667	-68.45				NORTH_AMERICA		{}	1968.0	4.0	30.0	1968-04-30	121.0	121.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-17T23:36:43.597+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6590'}]	[]	[]	[]	False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	DFO_MLI_MuseumCollection_6590	6590	IML			3127658519	MuseumCollection	DFO_MLI_MuseumCollection_6590			26.0			2ae7293d-9c89-46ee-9aa8-ea116dacad3f		His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	https://edmo.seadatanet.org/report/4160	en	PhysicalObject			0.0	DFO Quebec Region MLI museum collection			urn:lsid:marinespecies.org:taxname:134630			Cairn Island	SAB 68-5A																						dfo_que_mli_museum			083_00801	Eurycyde hispida																
3127725116	31c8db7d-098d-4339-a77b-901865139f1c	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2023-01-05T00:21:31.123+00:00	2024-01-24T17:14:09.572+00:00	56	{}	HUMAN_OBSERVATION		PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	63.67	-68.398				NORTH_AMERICA		{}	1968.0	7.0	23.0	1968-07-23	205.0	205.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID']	2021-06-03T00:00:00.000+00:00	2024-01-24T17:14:09.572+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_ABS_Zoobenthos_R164_1172'}]	[]	[]	[]	False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	DFO_ABS_Zoobenthos_R164_1172	1172	Arctic Biological Station			3127725116	Can Data Rep Fish Aquat Sci No. 164	DFO_ABS_Zoobenthos_R164_1172			45.0					Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans	DFO-ABS					0.0	DFO Zoobenthos data from upper Frobisher Bay, 1967 to 1973	Pettersen grab sampler		urn:lsid:marinespecies.org:taxname:134630			Frobisher Bay	5-23-7-1968							NA										23370					DFO_ABS_Zoobenthos_R164	SampleSize=Numbers per square metre; VESSEL: MV Calanus and from surface of ice in winter; VerbatimNAME=Eurycyde hispida; Biomass (g/m2)=0.0045	marineregions.org MRGID																		
