key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	recordNumber	identifier	scientificNameID	verbatimEventDate	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	gbifID	occurrenceID	taxonID	networkKeys	individualCount	decimalLatitude	decimalLongitude	waterBody	institutionKey	collectionKey	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	institutionID	locality	fieldNumber	collectionCode	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depthAccuracy	modified	islandGroup
318005996	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.368+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	199.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.368+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37431'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318005996					-67.6833	45.75								WGS84				SOMBASE Pycnogonids		37431	BAS				40.5		
318006002	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.392+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	750.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.392+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37568'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318006002					-69.35	14.1								WGS84				SOMBASE Pycnogonids		37568	BAS				80.0		
318006017	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.156+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	256.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.156+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37673'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006017					-47.3	-60.2333								WGS84				SOMBASE Pycnogonids		37673	BAS				26.5		
318006018	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.156+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	194.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.156+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37677'}]	[]	[]	[]	False		Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE										318006018					-43.0166	-59.1666								WGS84				SOMBASE Pycnogonids		37677	BAS				41.0		
318006119	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.709+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	318.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.709+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38108'}]	[]	[]	[]	False		Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE										318006119					-57.1	-26.75								WGS84				SOMBASE Pycnogonids		38108	BAS				0.0		
318006133	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.841+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	140.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.841+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38161'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006133					-46.7416	-60.5833								WGS84				SOMBASE Pycnogonids		38161	BAS				0.0		
318006134	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.840+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	140.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.840+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38162'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006134					-46.9	-60.6416								WGS84				SOMBASE Pycnogonids		38162	BAS				0.0		
318006135	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.840+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	140.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.840+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38163'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006135					-46.85	-60.6283								WGS84				SOMBASE Pycnogonids		38163	BAS				0.0		
318006136	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.839+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	140.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.839+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38164'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006136					-46.7833	-60.5								WGS84				SOMBASE Pycnogonids		38164	BAS				0.0		
318006137	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.834+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	140.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.834+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38165'}]	[]	[]	[]	False		Pycnogonida	FK	[]	[]	LATIN_AMERICA	Falkland Islands (Malvinas)	EUROPE										318006137					-47.6633	-60.5166								WGS84				SOMBASE Pycnogonids		38165	BAS				0.0		
318006143	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.851+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	145.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.851+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38180'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006143					-46.45	-60.3166								WGS84				SOMBASE Pycnogonids		38180	BAS				0.0		
318006145	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.858+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	145.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.858+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38183'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006145					-46.3	-60.35								WGS84				SOMBASE Pycnogonids		38183	BAS				0.0		
318006146	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.856+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	135.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.856+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38185'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006146					-45.8833	-59.7166								WGS84				SOMBASE Pycnogonids		38185	BAS				0.0		
318006147	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.853+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	200.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.853+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38186'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006147					-42.6666	-58.0333								WGS84				SOMBASE Pycnogonids		38186	BAS				0.0		
318006148	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.848+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	235.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.848+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38187'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006148					-46.95	-60.5833								WGS84				SOMBASE Pycnogonids		38187	BAS				0.0		
318006149	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.849+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	925.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.849+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38188'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006149					-47.1833	-59.4166								WGS84				SOMBASE Pycnogonids		38188	BAS				0.0		
318006150	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.852+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	145.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.852+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38189'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006150					-46.7166	-60.5333								WGS84				SOMBASE Pycnogonids		38189	BAS				0.0		
318006151	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.904+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE			{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.904+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38196'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318006151					-43.9333	-59.1333								WGS84				SOMBASE Pycnogonids		38196	BAS						
318006158	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.706+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	34.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.706+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38342'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318006158					-66.5552	92.957								WGS84				SOMBASE Pycnogonids		38342	BAS				0.0		
318006169	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.371+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	45.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.371+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38507'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318006169					-66.5517	93.0								WGS84				SOMBASE Pycnogonids		38507	BAS				0.0		
318006170	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.370+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	24.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.370+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38508'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318006170					-66.5517	93.0								WGS84				SOMBASE Pycnogonids		38508	BAS				21.0		
318006171	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.370+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	42.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.370+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38509'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318006171					-66.5517	93.0								WGS84				SOMBASE Pycnogonids		38509	BAS				2.5		
318006172	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.390+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	35.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.390+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38510'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318006172					-66.5517	93.0								WGS84				SOMBASE Pycnogonids		38510	BAS				0.0		
318006173	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.389+00:00	124	{}	OCCURRENCE	PRESENT	2117555	1	54	354	9477065	2012	2117538	2117555	2117555	Colossendeis fragilis Pushkin, 1993	Colossendeis fragilis Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis fragilis	Colossendeis	fragilis	SPECIES	ACCEPTED	NE	25.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.389+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38511'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318006173					-66.5515	93.008								WGS84				SOMBASE Pycnogonids		38511	BAS				15.0		
