key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	county	gbifID	collectionCode	occurrenceID	infraspecificEpithet	networkKeys	individualCount	continent	waterBody	collectionKey	preparations	institutionID	ownerInstitutionCode	locality	fieldNumber	collectionID	recordedBy	eventID	islandGroup	verbatimDepth	depth	depthAccuracy	higherGeography	modified	datasetName	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	sex	language	type	vernacularName	lifeStage
1317253788	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.266+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM		33.8533	135.148	Wakayama	{}	1981.0	2.0		1981-02			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:22.266+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3024593b7-2249-4618-bf64-7c74ca0a0087'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3024593b7-2249-4618-bf64-7c74ca0a0087	USNM 216863	USNM		1317253788	IZ	http://n2t.net/ark:/65665/3024593b7-2249-4618-bf64-7c74ca0a0087	sinensis	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0	ASIA	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		Honshu Island, Gobo		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Habe				1.5	0.0	North Pacific Ocean, Japan, Wakayama	2014-10-21T08:11:00.000+00:00	NMNH Extant Biology	-- FEB 1981	unknown, from legacy	Degrees Minutes Seconds	11-1A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae					
1319613060	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:54.849+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM		33.85	135.163	Wakayama	{}	1981.0	2.0		1981-02			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:54.849+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36aa1c033-ef08-4a1f-9095-e1af5ffa6348'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/36aa1c033-ef08-4a1f-9095-e1af5ffa6348	USNM 216864	USNM		1319613060	IZ	http://n2t.net/ark:/65665/36aa1c033-ef08-4a1f-9095-e1af5ffa6348	sinensis	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	ASIA	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		Honshu Island, Gobo		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Habe				1.5	0.0	North Pacific Ocean, Japan, Wakayama	2014-10-21T08:11:00.000+00:00	NMNH Extant Biology	-- FEB 1981	unknown, from legacy	Degrees Minutes Seconds	11-5A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	FEMALE				
1830877041	86939734-f762-11e1-a439-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-12T19:58:14.444+00:00	2024-01-24T21:32:55.176+00:00	273	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM				Hyogo	{}	1981.0	9.0	15.0	1981-09-15	258.0	258.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-24T21:32:55.176+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a2485d00-f8a4-11e6-9e5b-70e2840fc270'}]	[]	[]	[]	876d009e-4933-421a-8441-369637d21128	False			Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	a2485d00-f8a4-11e6-9e5b-70e2840fc270	2702	OMNH	Tsuna-gun, Awajicho	1830877041	Ar	a2485d00-f8a4-11e6-9e5b-70e2840fc270	sinensis							institutionID				collectionID							Japan|Hyogo|Tsuna-gun, Awajicho	2022-02-17T00:00:00.000+00:00						Animalia|ARTHROPODA|PYCNOGONIDEA|PANTOPODA|Ammotheidae|Achelia|echinata	FEMALE	en	text	トゲイソウミグモ	
4399691001	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.157+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	4338701	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata orientalis Losina-Losinsky, 1933	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM		42.5900717	131.171064		{}	1979.0	8.0	13.0	1979-08-13	225.0	225.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.157+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '57330e43-f9eb-4e76-8fd1-b6d0285a14c4'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	57330e43-f9eb-4e76-8fd1-b6d0285a14c4	INV0001709	IORAS		4399691001	OBFc	57330e43-f9eb-4e76-8fd1-b6d0285a14c4	orientalis	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	ASIA	Sea of Japan	fd699988-ab5d-4737-9443-9085cea191d2	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	Vityaz Bay 4/I-3-16	NA	fd699988-ab5d-4737-9443-9085cea191d2																			
4399690929	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.863+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	4338701	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata orientalis Losina-Losinsky, 1933	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM		42.5899157	131.171429		{}	1979.0	9.0	26.0	1979-09-26	269.0	269.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.863+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '75e81007-2f18-4718-9718-b2e20b85f25c'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	75e81007-2f18-4718-9718-b2e20b85f25c	INV0001712	IORAS		4399690929	OBFc	75e81007-2f18-4718-9718-b2e20b85f25c	orientalis	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	ASIA	Sea of Japan	fd699988-ab5d-4737-9443-9085cea191d2	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	Vityaz Bay 7/II-3-5	NA	fd699988-ab5d-4737-9443-9085cea191d2																			
4399690616	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.788+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	4338701	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata orientalis Losina-Losinsky, 1933	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM		42.5900717	131.171064		{}	1979.0	9.0	19.0	1979-09-19	262.0	262.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.788+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'a303dec1-b287-4d24-a5ff-f4083f01a8b8'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	a303dec1-b287-4d24-a5ff-f4083f01a8b8	INV0001698	IORAS		4399690616	OBFc	a303dec1-b287-4d24-a5ff-f4083f01a8b8	orientalis	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	ASIA	Sea of Japan	fd699988-ab5d-4737-9443-9085cea191d2	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	Vityaz Bay 6/II-3-2	NA	fd699988-ab5d-4737-9443-9085cea191d2																			
1317203992	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:40.654+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM				Shizuoka	{}	1976.0	8.0	3.0	1976-08-03	216.0	216.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:40.654+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30011c359-5e9b-488f-952c-3cadafa6597b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/30011c359-5e9b-488f-952c-3cadafa6597b	USNM 183863	USNM		1317203992	IZ	http://n2t.net/ark:/65665/30011c359-5e9b-488f-952c-3cadafa6597b	sinensis	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0		North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		Honshu Island, Sagami Bay,Nabeta Bay		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	K. Nakamura				11.0	4.0	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00	NMNH Extant Biology	03 AUG 1976				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	FEMALE				
1322171841	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:41.821+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM				Wakayama	{}	1974.0	1.0	15.0	1974-01-15	15.0	15.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:41.821+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3dbd6916e-be1e-4d1f-8a3e-c9d780f71314'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3dbd6916e-be1e-4d1f-8a3e-c9d780f71314	USNM 169040	USNM		1322171841	IZ	http://n2t.net/ark:/65665/3dbd6916e-be1e-4d1f-8a3e-c9d780f71314	sinensis	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0		North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		Honshu Island, Kii Peninsula, Off Kushimoto		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	K. Baba						North Pacific Ocean, Japan, Wakayama	2014-10-20T14:16:00.000+00:00	NMNH Extant Biology	15 JAN 1974				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae					Juvenile
1320130712	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:51.215+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM				Shizuoka	{}	1973.0	7.0	27.0	1973-07-27	208.0	208.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:51.215+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38180f95d-b447-4212-84ef-7db782e88b50'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/38180f95d-b447-4212-84ef-7db782e88b50	USNM 183859	USNM		1320130712	IZ	http://n2t.net/ark:/65665/38180f95d-b447-4212-84ef-7db782e88b50	sinensis	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0		North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		Honshu Island, Sagami Bay,Nabeta Bay		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	K. Nakamura				11.0	4.0	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00	NMNH Extant Biology	27 JUL 1973				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae					
1317316777	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:24.946+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM				Shizuoka	{}	1973.0	8.0	17.0	1973-08-17	229.0	229.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:24.946+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3050eba7a-1f65-4693-a42d-91e5b273cda4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3050eba7a-1f65-4693-a42d-91e5b273cda4	USNM 183861	USNM		1317316777	IZ	http://n2t.net/ark:/65665/3050eba7a-1f65-4693-a42d-91e5b273cda4	sinensis	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	3.0		North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		Honshu Island, Sagami Bay,Nabeta Bay		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	K. Nakamura				11.0	4.0	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00	NMNH Extant Biology	17 AUG 1973				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	FEMALE				
1319196851	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:23.655+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM				Shizuoka	{}	1973.0	8.0	18.0	1973-08-18	230.0	230.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:23.655+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3583bcc78-c9c5-4416-847d-c03d570c0c5c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3583bcc78-c9c5-4416-847d-c03d570c0c5c	USNM 183844	USNM		1319196851	IZ	http://n2t.net/ark:/65665/3583bcc78-c9c5-4416-847d-c03d570c0c5c	sinensis	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0		North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		Honshu Island, Sagami Bay, Off Shimoda		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	K. Nakamura				30.0	0.0	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00	NMNH Extant Biology	18 AUG 1973				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	MALE				
1321018530	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:27.833+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338697	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata sinensis (Lou, 1936)	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM				Shizuoka	{}	1973.0	8.0	8.0	1973-08-08	220.0	220.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:27.833+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a8c74869-191a-4f7f-bfae-507b9d3ebdf0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3a8c74869-191a-4f7f-bfae-507b9d3ebdf0	USNM 183860	USNM		1321018530	IZ	http://n2t.net/ark:/65665/3a8c74869-191a-4f7f-bfae-507b9d3ebdf0	sinensis	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	7.0		North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871		Honshu Island, Sagami Bay,Nabeta Bay		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	K. Nakamura				11.0	4.0	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00	NMNH Extant Biology	08 AUG 1973				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae					
4399690830	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.845+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	4338701	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata orientalis Losina-Losinsky, 1933	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM					{}	1973.0	9.0	9.0	1973-09-09	252.0	252.0	[]	2024-06-18T12:44:58.845+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '714dd02e-d3f3-463e-a83f-7b674d463c6a'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena		Pycnogonida		[]	[]			EUROPE	714dd02e-d3f3-463e-a83f-7b674d463c6a	INV0001697	IORAS		4399690830	OBFc	714dd02e-d3f3-463e-a83f-7b674d463c6a	orientalis	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0			fd699988-ab5d-4737-9443-9085cea191d2	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS		29	fd699988-ab5d-4737-9443-9085cea191d2		__st.29																	
4399690899	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.879+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	4338701	1	54	354	9477065	6313	2118396	4338696	4338696	Achelia echinata orientalis Losina-Losinsky, 1933	Achelia japonica Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia japonica	Achelia	echinata	SUBSPECIES	SYNONYM					{}	1973.0	9.0	9.0	1973-09-09	252.0	252.0	[]	2024-06-18T12:44:58.879+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'bbf0c8b9-8f1c-4deb-a139-938a39c33f2f'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena		Pycnogonida		[]	[]			EUROPE	bbf0c8b9-8f1c-4deb-a139-938a39c33f2f	INV0001711	IORAS		4399690899	OBFc	bbf0c8b9-8f1c-4deb-a139-938a39c33f2f	orientalis	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0			fd699988-ab5d-4737-9443-9085cea191d2	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS		29	fd699988-ab5d-4737-9443-9085cea191d2		__st.29																	
