key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimIdentification	disposition	catalogNumber	locationRemarks	institutionCode	locationID	higherClassification	collectionID	lifeStage	higherGeography	modified	verbatimEventDate	stateProvince	county	verbatimLocality	verbatimDepth	sex	georeferenceProtocol	verbatimCoordinateSystem	rightsHolder	nomenclaturalCode	typeStatus	datasetID	language	type	ownerInstitutionCode	georeferenceSources	habitat	occurrenceRemarks	elevation	elevationAccuracy	acceptedNameUsage	dynamicProperties	namePublishedInYear	taxonID	nameAccordingTo	bibliographicCitation	parentNameUsage	identificationID
1322639646	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.719+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE	8.97	-79.52				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1971.0	11.0	3.0	1971-11-03	307.0	307.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:08.719+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f0870ef7-e74e-4537-a589-6f58ad42548d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	M. L. Jones	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3f0870ef7-e74e-4537-a589-6f58ad42548d		urn:lsid:biocol.org:col:34871	Panama Bay, Panama City, Punta Paitilla, Just E On Point		IZ	1322639646	http://n2t.net/ark:/65665/3f0870ef7-e74e-4537-a589-6f58ad42548d			USNM 154494		USNM	52- 1-2	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Gulf of Panama, Panama	2016-09-30T11:20:00.000+00:00	03 NOV 1971				Intertidal	MALE																						
2434364521	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:28.034+00:00	393		{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1503/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1503_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1503/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}		1970.0	8.0	28.0	1970-08-28	240.0	240.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:28.034+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1503@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1503_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1503/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False				WholeOrganism (microscopic slide)			Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE	ZMA.PYC.P.1503@CRS		Naturalis Biodiversity Center	Antofagasta		Chelicerata and Myriapoda	2434364521	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1503			ZMA.PYC.P.1503				Animalia				2020-04-03T00:00:00.000+00:00	28.VIII.1970					MALE			Naturalis Biodiversity Center	ICZN																		
2434400251	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:30.198+00:00	393		{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1506/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1506_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1506/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}		1970.0	8.0	28.0	1970-08-28	240.0	240.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:30.198+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1506@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1506_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1506/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False				WholeOrganism (microscopic slide)			Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE	ZMA.PYC.P.1506@CRS		Naturalis Biodiversity Center	Antofagasta		Chelicerata and Myriapoda	2434400251	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1506			ZMA.PYC.P.1506				Animalia				2020-04-03T00:00:00.000+00:00	28.VIII.1970					MALE			Naturalis Biodiversity Center	ICZN																		
1321335740	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:31.421+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	10.0	29.0	1970-10-29	302.0	302.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:31.421+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b6cffdf1-cc50-4855-bc93-f495f7ba1f58'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3b6cffdf1-cc50-4855-bc93-f495f7ba1f58		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla		IZ	1321335740	http://n2t.net/ark:/65665/3b6cffdf1-cc50-4855-bc93-f495f7ba1f58			USNM 154490		USNM	1-4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Gulf of Panama, Panama	2016-09-30T11:21:00.000+00:00	29 OCT 1970				Intertidal	FEMALE																						
1318446157	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:20.225+00:00	395		{}	PRESERVED_SPECIMEN	9.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	11.0	28.0	1970-11-28	332.0	332.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:20.225+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33702262f-771d-49c6-8924-3415d54c3d24'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/33702262f-771d-49c6-8924-3415d54c3d24		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla, Abietinaria Zone		IZ	1318446157	http://n2t.net/ark:/65665/33702262f-771d-49c6-8924-3415d54c3d24			USNM 154493		USNM	2-6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Gulf of Panama, Panama	2016-10-26T13:59:00.000+00:00	28 NOV 1970				Intertidal																							
1318832573	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:44.657+00:00	395		{}	PRESERVED_SPECIMEN	4.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	11.0	28.0	1970-11-28	332.0	332.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:44.657+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34813b67e-353d-4773-b64f-72361c860db4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/34813b67e-353d-4773-b64f-72361c860db4		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla, Abietinaria Zone		IZ	1318832573	http://n2t.net/ark:/65665/34813b67e-353d-4773-b64f-72361c860db4			USNM 154492		USNM	2-6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Gulf of Panama, Panama	2016-10-26T13:59:00.000+00:00	28 NOV 1970				Intertidal																							
1322638702	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:29.558+00:00	395		{}	PRESERVED_SPECIMEN	7.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	11.0	28.0	1970-11-28	332.0	332.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:29.558+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f07ceba7-c1b7-4a71-9e0f-d6287f4ae121'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3f07ceba7-c1b7-4a71-9e0f-d6287f4ae121		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla, Abietinaria Zone		IZ	1322638702	http://n2t.net/ark:/65665/3f07ceba7-c1b7-4a71-9e0f-d6287f4ae121			USNM 154491		USNM	2-6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Gulf of Panama, Panama	2016-09-30T11:21:00.000+00:00	28 NOV 1970				Intertidal																							
1319133275	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:08.671+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE						NORTH_AMERICA	{}	North Pacific Ocean	1966.0	5.0	21.0	1966-05-21	141.0	141.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:08.671+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35565b621-54a8-4ad5-962c-56b63b7164fc'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	D. Abbott	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	http://n2t.net/ark:/65665/35565b621-54a8-4ad5-962c-56b63b7164fc		urn:lsid:biocol.org:col:34871	Puerto Penasco, Norse Beach		IZ	1319133275	http://n2t.net/ark:/65665/35565b621-54a8-4ad5-962c-56b63b7164fc			USNM 154498		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Mexico, Sonora	2014-10-20T13:50:00.000+00:00	21 MAY 1966	Sonora			Intertidal	MALE																						
1322210282	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:42.198+00:00	395		{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1950.0	7.0	27.0	1950-07-27	208.0	208.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:42.198+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3dd85faff-6c45-4e42-9f81-25aab00f58bf'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	T. Bowman	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3dd85faff-6c45-4e42-9f81-25aab00f58bf		urn:lsid:biocol.org:col:34871	San Diego, Mission Bay		IZ	1322210282	http://n2t.net/ark:/65665/3dd85faff-6c45-4e42-9f81-25aab00f58bf			USNM 120035		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2014-10-20T11:37:00.000+00:00	27 JUL 1950	California																										
1321311763	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:10.218+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338732	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum panamum Hilton, 1942	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	panamum	SPECIES	SYNONYM	NE						NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1936.0	12.0	28.0	1936-12-28	363.0	363.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:10.218+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b5beec6b-90e7-4e92-a4d5-f2a6ed33aa41'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	E. Robson	Hilton, W. A.	Alcohol (Ethanol)			Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3b5beec6b-90e7-4e92-a4d5-f2a6ed33aa41		urn:lsid:biocol.org:col:34871	Panama Bay, Bella Vista, From Sea Foam		IZ	1321311763	http://n2t.net/ark:/65665/3b5beec6b-90e7-4e92-a4d5-f2a6ed33aa41			USNM 79415		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	2013-01-11T15:38:00.000+00:00	28 DEC 1936	Canal Zone				FEMALE					HOLOTYPE																	
1321809737	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:10.461+00:00	395		{}	PRESERVED_SPECIMEN	6.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1935.0	7.0	14.0	1935-07-14	195.0	195.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:10.461+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cbcd7fa4-432d-46ef-a44e-9f664f16aa23'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Hilton, W. A.	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3cbcd7fa4-432d-46ef-a44e-9f664f16aa23		urn:lsid:biocol.org:col:34871	Newport Bay		IZ	1321809737	http://n2t.net/ark:/65665/3cbcd7fa4-432d-46ef-a44e-9f664f16aa23			USNM 80977		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2013-01-11T15:47:00.000+00:00	14 JUL 1935	California																										
1898320338	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cc6110c7-f75c-47c8-8931-f7dd3f324777		7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2024-06-21T13:37:21.363+00:00	2024-06-21T13:38:20.104+00:00	279		{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE						NORTH_AMERICA	{}		1935.0	11.0	11.0	1935-11-11	315.0	315.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-06-21T13:38:20.104+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ed5454a6-5662-4b33-a7b1-3a610419cd4d'}]	[]	[]	[]	4f726767-5e64-48a1-8178-98e298794cbd	1391a9ef-5ae7-489c-b498-dca9249d0d12	False	Royal BC Museum - Invertebrates Collection			Specimen Nature: Wet			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	ed5454a6-5662-4b33-a7b1-3a610419cd4d		http://grbio.org/cool/gayt-20cg			RBCM Invertebrates	1898320338	ed5454a6-5662-4b33-a7b1-3a610419cd4d			975-00771-002-Z		RBCM			https://registry.gbif.org/collection/1391a9ef-5ae7-489c-b498-dca9249d0d12				35-11-11	California							Royal BC Museum	ICZN		doi:10.5886/zh7n1e	en	PhysicalObject	RBCM	Invertebrate Zoology Data Conversion												
