key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	individualCount	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	modified	recordedBy	identifiedBy	county	projectId	dateIdentified	higherGeography	preparations	rightsHolder	institutionID	language	type	identificationRemarks	collectionID	parentNameUsage	networkKeys	collectionKey	habitat	verbatimDepth	dynamicProperties	municipality	associatedReferences	locationID	ownerInstitutionCode	parentEventID	occurrenceRemarks	sex	otherCatalogNumbers	higherClassification	georeferenceRemarks	verbatimIdentification	lifeStage	organismQuantity	organismQuantityType	datasetID	recordNumber	nomenclaturalCode	verbatimLocality	disposition	materialEntityID	taxonID	typeStatus	acceptedNameUsage	eventRemarks	establishmentMeans	verbatimEventDate	footprintSRS	bibliographicCitation
2240587213	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.642+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0104497757652284', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '154410546001013', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	66.313297	7.1807	385.75	0.8700000000000045	{}	Norwegian Sea	2015.0	8.0	27.0	2015-08-27T00:59Z/2015-08-27T01:05Z	239.0	239.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.642+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '154410546001013'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2015113 Sample: 546	154410546001013	154410546001013	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(7.1807 66.313297,7.184333 66.311833)	00:59Z/01:05Z	MAREANO Reference Station: 1544	catchId: 13	2240587213	IMRMarbunnBenthos	154410546001013																																																						
2556242257	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:29.755+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '2', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '156510551001018', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0316846000085059', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '156510551001018', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	66.558928	8.235105	333.77	3.3300000000000125	{}	Norwegian Sea	2015.0	9.0	1.0	2015-09-01T15:55Z/2015-09-01T16:00Z	244.0	244.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:29.755+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '156510551001018'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2015113 Sample: 551	156510551001018	156510551001018	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(8.235105 66.558928,8.238667 66.5605)	15:55Z/16:00Z	MAREANO Reference Station: 1565	catchId: 18	2556242257	IMRMarbunnBenthos	156510551001018																																																						
2556243833	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.827+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '157410554001029', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0095394444937439', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '157410554001029', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	66.849167	8.439833	259.03	0.4199999999999875	{}	Norwegian Sea	2015.0	9.0	4.0	2015-09-04T03:07Z/2015-09-04T03:12Z	247.0	247.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.827+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '157410554001029'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2015113 Sample: 554	157410554001029	157410554001029	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(8.439833 66.849167,8.434833 66.849667)	03:07Z/03:12Z	MAREANO Reference Station: 1574	catchId: 29	2556243833	IMRMarbunnBenthos	157410554001029																																																						
1837989574	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.754+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '3', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '122510496001019', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0298188156577706', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '122510496001019', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	70.460667	31.697667	407.94	1.5	{}	Barents Sea	2014.0	4.0	17.0	2014-04-17T03:05Z/2014-04-17T03:11Z	107.0	107.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.754+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '122510496001019'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2014106 Sample: 496	122510496001019	122510496001019	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(31.697667 70.460667,31.6935 70.459)	03:05Z/03:11Z	MAREANO Reference Station: 1225	catchId: 19	1837989574	IMRMarbunnBenthos	122510496001019																																																						
1837990690	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.484+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00161771578531114', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '129610493001016', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	71.0875	23.343167	234.005	0.2849999999999966	{}	Barents Sea	2014.0	4.0	14.0	2014-04-14T16:14Z/2014-04-14T16:19Z	104.0	104.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:33.484+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '129610493001016'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2014106 Sample: 493	129610493001016	129610493001016	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(23.343167 71.0875,23.35 71.086333)	16:14Z/16:19Z	MAREANO Reference Station: 1296	catchId: 16	1837990690	IMRMarbunnBenthos	129610493001016																																																						
1837990795	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.571+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '130710497001011', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0128967504728465', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '130710497001011', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	70.625333	30.514	90.2	0.8299999999999983	{}	Barents Sea	2014.0	4.0	17.0	2014-04-17T12:18Z/2014-04-17T12:23Z	107.0	107.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.571+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '130710497001011'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2014106 Sample: 497	130710497001011	130710497001011	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(30.514 70.625333,30.511667 70.627833)	12:18Z/12:23Z	MAREANO Reference Station: 1307	catchId: 11	1837990795	IMRMarbunnBenthos	130710497001011																																																						
1837990926	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.801+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00273264768718637', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '131210498001003', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	70.856333	29.882833	382.20500000000004	0.4849999999999852	{}	Barents Sea	2014.0	4.0	18.0	2014-04-18T10:54Z/2014-04-18T10:59Z	108.0	108.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.801+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '131210498001003'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2014106 Sample: 498	131210498001003	131210498001003	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(29.882833 70.856333,29.877333 70.8565)	10:54Z/10:59Z	MAREANO Reference Station: 1312	catchId: 3	1837990926	IMRMarbunnBenthos	131210498001003																																																						
1837990971	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:29.893+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00402446877012234', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '132010499001007', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	71.050593	29.646755	339.265	0.08500000000000796	{}	Barents Sea	2014.0	4.0	21.0	2014-04-21T05:52Z/2014-04-21T05:57Z	111.0	111.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:29.893+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '132010499001007'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2014106 Sample: 499	132010499001007	132010499001007	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(29.646755 71.050593,29.644333 71.0485)	05:52Z/05:57Z	MAREANO Reference Station: 1320	catchId: 7	1837990971	IMRMarbunnBenthos	132010499001007																																																						
1265470884	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:29.903+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.014375', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '093110452001036', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	64.118897	5.932875	381.53499999999997	1.9650000000000034	{}	Norwegian Sea	2013.0	6.0	27.0	2013-06-27T01:54Z/2013-06-27T02:00Z	178.0	178.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:29.903+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '093110452001036'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2013205 Sample: 452	093110452001036	093110452001036	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(5.932875 64.118897,5.93605 64.120553)	01:54Z/02:00Z	MAREANO Reference Station: 931	catchId: 36	1265470884	IMRMarbunnBenthos	093110452001036																																																						
1265470928	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:31.171+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.01454826709881773', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '093310451001026', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	64.191777	6.05796	384.06	0.2699999999999818	{}	Norwegian Sea	2013.0	6.0	26.0	2013-06-26T19:42Z/2013-06-26T19:48Z	177.0	177.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:31.171+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '093310451001026'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2013205 Sample: 451	093310451001026	093310451001026	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(6.05796 64.191777,6.061173 64.19378)	19:42Z/19:48Z	MAREANO Reference Station: 933	catchId: 26	1265470928	IMRMarbunnBenthos	093310451001026																																																						
1265472194	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:34.432+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00224887556221889', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '108010437001023', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117843	1	54	354	9477065	2013	2117630	2117843	2117843	Nymphon leptocheles Sars, 1888	Nymphon leptocheles Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon leptocheles	Nymphon	leptocheles	SPECIES	ACCEPTED	NE	66.202508	6.99251	366.15	1.6500000000000057	{}	Norwegian Sea	2013.0	6.0	14.0	2013-06-14T19:36Z/2013-06-14T19:41Z	165.0	165.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:34.432+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '108010437001023'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2013205 Sample: 437	108010437001023	108010437001023	urn:lsid:marinespecies.org:taxname:134694	IMR	LINESTRING(6.99251 66.202508,6.989138 66.20053)	19:36Z/19:41Z	MAREANO Reference Station: 1080	catchId: 23	1265472194	IMRMarbunnBenthos	108010437001023																																																						
