key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	recordedBy	identifiedBy	individualCount	continent	stateProvince	modified	collectionKey	otherCatalogNumbers	preparations	institutionID	county	collectionID	verbatimIdentification	habitat	georeferenceRemarks	coordinateUncertaintyInMeters	verbatimDepth	dynamicProperties	higherClassification	higherGeography	verbatimCoordinateSystem	locationID	typeStatus	dateIdentified
1265470397	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.948+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0271173203748698', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '085810018016026', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.132398	9.452005	474.40999999999997	0.1599999999999966	{}	Norwegian Sea	2012.0	5.0	9.0	2012-05-09T11:36Z/2012-05-09T11:41Z	130.0	130.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.948+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '085810018016026'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 18	085810018016026	085810018016026	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(9.452005 67.132398,9.456913 67.133213)	11:36Z/11:41Z	MAREANO Reference Station: 858	catchId: 26	1265470397	IMRMarbunnBenthos	085810018016026																									
1265468515	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.647+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00831037046756769', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '072110389002026', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.848658	11.81537	181.72500000000002	1.6149999999999949	{}	Norwegian Sea	2011.0	7.0	25.0	2011-07-25T20:05Z/2011-07-25T20:10Z	206.0	206.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.647+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '072110389002026'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2011110 Sample: 389	072110389002026	072110389002026	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(11.81537 67.848658,11.814 67.846667)	20:05Z/20:10Z	MAREANO Reference Station: 721	catchId: 26	1265468515	IMRMarbunnBenthos	072110389002026																									
1265463947	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:35.636+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '4.09785682088268E-4', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '049810350002048', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	72.1085	25.833667	236.35500000000002	0.024999999999991473	{}	Barents Sea	2010.0	7.0	26.0	2010-07-26T15:05Z/2010-07-26T15:10Z	207.0	207.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:35.636+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '049810350002048'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010110 Sample: 350	049810350002048	049810350002048	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(25.833667 72.1085,25.8325 72.110667)	15:05Z/15:10Z	MAREANO Reference Station: 498	catchId: 48	1265463947	IMRMarbunnBenthos	049810350002048																									
1265464381	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.779+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '052310353005046', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0444004109790107', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '052310353005046', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.703368	17.34641	277.625	3.214999999999975	{}	Norwegian Sea	2010.0	7.0	29.0	2010-07-29T23:31Z/2010-07-29T23:37Z	210.0	210.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:33.779+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '052310353005046'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010110 Sample: 353	052310353005046	052310353005046	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(17.34641 70.703368,17.349 70.705667)	23:31Z/23:37Z	MAREANO Reference Station: 523	catchId: 46	1265464381	IMRMarbunnBenthos	052310353005046																									
1265464649	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.982+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '053410356008047', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0565710089373822', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '053410356008047', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.682435	18.640228	343.13	10.920000000000016	{}	Norwegian Sea	2010.0	7.0	31.0	2010-07-31T19:23Z/2010-07-31T19:28Z	212.0	212.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.982+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '053410356008047'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010110 Sample: 356	053410356008047	053410356008047	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(18.640228 70.682435,18.639123 70.680077)	19:23Z/19:28Z	MAREANO Reference Station: 534	catchId: 47	1265464649	IMRMarbunnBenthos	053410356008047																									
1265464799	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.037+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0672051297860534', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '054210357009046', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.394833	16.981	1195.07	6.490000000000009	{}	Norwegian Sea	2010.0	8.0	2.0	2010-08-02T02:41Z/2010-08-02T02:46Z	214.0	214.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.037+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '054210357009046'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010110 Sample: 357	054210357009046	054210357009046	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(16.981 70.394833,16.97665 70.394845)	02:41Z/02:46Z	MAREANO Reference Station: 542	catchId: 46	1265464799	IMRMarbunnBenthos	054210357009046																									
1265465025	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:34.679+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00884061631725183', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '054910359011048', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.619667	18.175333	324.395	2.325000000000017	{}	Norwegian Sea	2010.0	8.0	3.0	2010-08-03T06:34Z/2010-08-03T06:42Z	215.0	215.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:34.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '054910359011048'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010110 Sample: 359	054910359011048	054910359011048	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(18.175333 70.619667,18.186482 70.618373)	06:34Z/06:42Z	MAREANO Reference Station: 549	catchId: 48	1265465025	IMRMarbunnBenthos	054910359011048																									
1265465486	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.766+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0281285160645081', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '056110361013043', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.978	18.685833	185.98000000000002	0.3999999999999915	{}	Norwegian Sea	2010.0	8.0	6.0	2010-08-06T04:38Z/2010-08-06T04:43Z	218.0	218.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.766+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '056110361013043'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010110 Sample: 361	056110361013043	056110361013043	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(18.685833 70.978,18.688333 70.98)	04:38Z/04:43Z	MAREANO Reference Station: 561	catchId: 43	1265465486	IMRMarbunnBenthos	056110361013043																									
1265466330	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.702+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0539438194855602', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '060410368001041', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.746167	21.585333	309.085	0.25499999999999545	{}	Barents Sea	2010.0	9.0	18.0	2010-09-18T17:39Z/2010-09-18T17:44Z	261.0	261.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.702+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '060410368001041'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010112 Sample: 368	060410368001041	060410368001041	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(21.585333 70.746167,21.5875 70.745)	17:39Z/17:44Z	MAREANO Reference Station: 604	catchId: 41	1265466330	IMRMarbunnBenthos	060410368001041																									
1265466643	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.642+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00402738622633911', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '062110372005051', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.685333	20.8325	206.265	0.4049999999999869	{}	Barents Sea	2010.0	9.0	21.0	2010-09-21T06:25Z/2010-09-21T06:35Z	264.0	264.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:33.642+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '062110372005051'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010112 Sample: 372	062110372005051	062110372005051	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(20.8325 70.685333,20.820667 70.689)	06:25Z/06:35Z	MAREANO Reference Station: 621	catchId: 51	1265466643	IMRMarbunnBenthos	062110372005051																									
1265466841	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.794+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0459588817578592', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '062410373006037', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.602667	20.689	119.465	1.1749999999999972	{}	Barents Sea	2010.0	9.0	21.0	2010-09-21T13:46Z/2010-09-21T13:51Z	264.0	264.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.794+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '062410373006037'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010112 Sample: 373	062410373006037	062410373006037	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(20.689 70.602667,20.69331 70.603497)	13:46Z/13:51Z	MAREANO Reference Station: 624	catchId: 37	1265466841	IMRMarbunnBenthos	062410373006037																									
1265466967	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.484+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0175350701402806', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '062810374007054', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	70.7725	20.253	211.72	1.3700000000000045	{}	Barents Sea	2010.0	9.0	22.0	2010-09-22T04:50Z/2010-09-22T04:55Z	265.0	265.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.484+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '062810374007054'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2010112 Sample: 374	062810374007054	062810374007054	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(20.253 70.7725,20.259 70.7725)	04:50Z/04:55Z	MAREANO Reference Station: 628	catchId: 54	1265466967	IMRMarbunnBenthos	062810374007054																									
