key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	sex	occurrenceRemarks	identificationRemarks	continent	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	waterBody	modified	datasetName	locationID	georeferenceSources	lifeStage	dateIdentified	taxonRemarks	bibliographicCitation	associatedSequences	eventRemarks	parentNameUsageID	locationRemarks	organismID	higherGeography	verbatimCoordinateSystem	higherClassification	georeferenceProtocol	islandGroup	otherCatalogNumbers	dynamicProperties	rightsHolder	nomenclaturalCode	verbatimLocality	disposition	parentNameUsage	materialEntityID	typeStatus	http://unknown.org/occurrenceDetails	references
3466772990	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:22.038+00:00	273	{}	HUMAN_OBSERVATION		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE			{}	2008.0	1.0	11.0	2008-01-11	11.0	11.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:22.038+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b924373d-75f8-4a36-912b-8e1c885cc464'}]	[]	[]	[]			False						Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 32	b924373d-75f8-4a36-912b-8e1c885cc464					3466772990	b924373d-75f8-4a36-912b-8e1c885cc464									1194.16		11.0	Individuals	urn:lsid:marinespecies.org:taxname:173441	1/11/2008							ANTARCTICA	ASAC_3010_0778	IU-2008-8k	7000	https://biodiversity.org.au/afd/taxa/acfd01aa-86ed-4a6b-b1bd-a7e2f594b59e	Species	Nymphon longicoxa	173441																														
3466772489	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:18.103+00:00	273	{}	HUMAN_OBSERVATION		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE			{}	2008.0	1.0	12.0	2008-01-12	12.0	12.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:18.103+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'bdc6b7f0-2016-4b83-9015-76d7ee1e07d2'}]	[]	[]	[]			False						Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 32A	bdc6b7f0-2016-4b83-9015-76d7ee1e07d2					3466772489	bdc6b7f0-2016-4b83-9015-76d7ee1e07d2									1194.16		2.0	Individuals	urn:lsid:marinespecies.org:taxname:173441	1/12/2008							ANTARCTICA	ASAC_3010_0268	CEA98	7000	https://biodiversity.org.au/afd/taxa/acfd01aa-86ed-4a6b-b1bd-a7e2f594b59e	Species	Nymphon longicoxa	173441																														
3466772515	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:18.309+00:00	273	{}	HUMAN_OBSERVATION		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE			{}	2008.0	1.0	12.0	2008-01-12	12.0	12.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:18.309+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e19c6cfb-8993-475b-af36-4bf2d671d0fc'}]	[]	[]	[]			False						Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 32A	e19c6cfb-8993-475b-af36-4bf2d671d0fc					3466772515	e19c6cfb-8993-475b-af36-4bf2d671d0fc									1194.16		1.0	Individuals	urn:lsid:marinespecies.org:taxname:173441	1/12/2008							ANTARCTICA	ASAC_3010_0267	CEA97	7000	https://biodiversity.org.au/afd/taxa/acfd01aa-86ed-4a6b-b1bd-a7e2f594b59e	Species	Nymphon longicoxa	173441																														
3466772756	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:20.433+00:00	273	{}	HUMAN_OBSERVATION		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE			{}	2008.0	1.0	12.0	2008-01-12	12.0	12.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:20.433+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e73b0f58-07b6-43b1-8494-9017859c384f'}]	[]	[]	[]			False						Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 32A	e73b0f58-07b6-43b1-8494-9017859c384f					3466772756	e73b0f58-07b6-43b1-8494-9017859c384f									1194.16		1.0	Individuals	urn:lsid:marinespecies.org:taxname:173441	1/12/2008							ANTARCTICA	ASAC_3010_0266	CEA96	7000	https://biodiversity.org.au/afd/taxa/acfd01aa-86ed-4a6b-b1bd-a7e2f594b59e	Species	Nymphon longicoxa	173441																														
1426812129	081facf0-b768-41ad-b692-3b30a1bcbb1b	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:01.002+00:00	2024-01-24T15:46:47.852+00:00	270	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-72.073	175.5855	{}	2008.0	2.0	22.0	2008-02-22T15:12	53.0	53.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T15:46:47.852+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1689'}]	[]	[]	[]			True				GearType=Hyperbenthic Sled	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		1689		Site C17, Ross Sea, slope 3	TAN0802/135	International Polar Year-CAML New Zealand	1426812129	1689		IPY TAN0802/135 Nymphon longicoxa	National Institute of Water and Atomspheric Reseach (NZ)					10.0	1637.0	8.0			urn:lsid:marinespecies.org:taxname:173441		LINESTRING (175.5855 -72.073, 175.5831666667 -72.0795)				GearType=Hyperbenthic Sled										Southern Ocean	2012-08-21T00:00:00.000+00:00																												
1426812207	081facf0-b768-41ad-b692-3b30a1bcbb1b	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:01.002+00:00	2024-01-24T15:46:48.362+00:00	270	{}	HUMAN_OBSERVATION	2.0	PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-71.950333	173.3995	{}	2008.0	2.0	23.0	2008-02-23T18:13	54.0	54.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T15:46:48.362+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1749'}]	[]	[]	[]			True				GearType=Hyperbenthic Sled	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		1749		Site C27, Ross Sea, slope 22	TAN0802/147	International Polar Year-CAML New Zealand	1426812207	1749		IPY TAN0802/147 Nymphon longicoxa	National Institute of Water and Atomspheric Reseach (NZ)					10.0	1580.5	29.5			urn:lsid:marinespecies.org:taxname:173441		LINESTRING (173.3995 -71.9503333333, 173.3925 -71.9535)				GearType=Hyperbenthic Sled										Southern Ocean	2012-08-21T00:00:00.000+00:00																												
4081187631	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.541+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-71.950333	173.3995	{}	2008.0	2.0	23.0	2008-02-23	54.0	54.0	['COORDINATE_ROUNDED', 'CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.541+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d54069c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	IPY CAML	Arango, Claudia	Subsample(s), DNA subsample = 1; Specimen(s), Ethanol - no formalin = 1	Sled, Hyperbenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5d54069c-fa36-11e2-96b3-aa6f927c92a3		Site C27, Ross Sea, slope 3		NIWA	4081187631	5d54069c-fa36-11e2-96b3-aa6f927c92a3		50222	NIWA Invertebrate Collection					100.0	1580.5	29.5			urn:lsid:marinespecies.org:taxname:173441		LINESTRING (173.3995 -71.9503333, 173.3925 -71.9535)	en															NIWA Invertebrate Collection	TAN0802/147	GPS																									
4081094303	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.679+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-72.073	175.5855	{}	2008.0	2.0	22.0	2008-02-22	53.0	53.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '600dc45e-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	IPY CAML	Arango, Claudia	Specimen(s), Ethanol - no formalin = 1	Sled, Hyperbenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		600dc45e-fa36-11e2-96b3-aa6f927c92a3		Site C17, Ross Sea, slope 3		NIWA	4081094303	600dc45e-fa36-11e2-96b3-aa6f927c92a3		50195	NIWA Invertebrate Collection					100.0	1637.0	8.0			urn:lsid:marinespecies.org:taxname:173441		LINESTRING (175.5855 -72.073, 175.5831667 -72.0795)	en		FEMALE													NIWA Invertebrate Collection	TAN0802/135	GPS																									
3386517039	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.802+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-71.1785	-109.8907	{}	2008.0	3.0	12.0	2008-03-12	72.0	72.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.802+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR179_BIO6_EBS_2B_Epi_1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	epibenthic sledge|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr179.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR179	JR179_BIO6_EBS_2B_Epi_1	https://ror.org/01rhff309		JR179_BIO6_EBS_2B		3386517039	JR179_BIO6_EBS_2B_Epi_1		JR179_BIO6_EBS_2B_Epi_1	BAS				GOIPG/2019/4020	154.0	1002.87	1.07000000000005	2.0	individuals	urn:lsid:marinespecies.org:taxname:173441	12/03/2008	LINESTRING (-109.8865 -71.17818, -109.8948 -71.17885)	en	PhysicalObject																	Juvenile																								
3386516737	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.632+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-71.1785	-109.8907	{}	2008.0	3.0	12.0	2008-03-12	72.0	72.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.632+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR179_BIO6_EBS_2B_Sup_2'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	epibenthic sledge|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr179.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR179	JR179_BIO6_EBS_2B_Sup_2	https://ror.org/01rhff309		JR179_BIO6_EBS_2B		3386516737	JR179_BIO6_EBS_2B_Sup_2		JR179_BIO6_EBS_2B_Sup_2	BAS				GOIPG/2019/4020	154.0	1002.87	1.07000000000005	2.0	individuals	urn:lsid:marinespecies.org:taxname:173441	12/03/2008	LINESTRING (-109.8865 -71.17818, -109.8948 -71.17885)	en	PhysicalObject																																									
1426808275	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.775+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-71.755	171.1475	{}	2004.0	2.0	10.0	2004-02-10T07:57/2004-02-10T08:13	41.0	41.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:30.775+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1893'}]	[]	[]	[]			False		Johanna Nielsen		Epibenthic sled	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		1893		Ross 3	TAN0402/39	MBIS BioRoss	1426808275	1893		TAN0402/39 Nymphon longicoxa	NIWA					30.0	252.0	1.0			urn:lsid:marinespecies.org:taxname:173441		LINESTRING (171.1475 -71.755, 171.152667 -71.758833)	en			GearType= Epibenthic sled										Southern Ocean	2013-11-03T00:00:00.000+00:00					2005-06-20T00:00:00	Nymphon longicoxa	Nymphon longicoxa (MBIS BioRoss 1893)																					
1426808271	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:29.413+00:00	259	{}	HUMAN_OBSERVATION	2.0	PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-72.116667	172.713167	{}	2004.0	2.0	14.0	2004-02-14T05:29	45.0	45.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:29.413+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1939'}]	[]	[]	[]			False		Johanna Nielsen		Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		1939		Ross 5	TAN0402/77	MBIS BioRoss	1426808271	1939		TAN0402/77 Nymphon longicoxa	NIWA					30.0	499.0	0.0			urn:lsid:marinespecies.org:taxname:173441		POINT (172.713167 -72.116667)	en			GearType= Van Veen Grab										Southern Ocean	2013-11-03T00:00:00.000+00:00					2005-06-20T00:00:00	Nymphon longicoxa	Nymphon longicoxa (MBIS BioRoss 1939)																					
1426808395	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.333+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-72.014	170.775833	{}	2004.0	2.0	26.0	2004-02-26T01:17	57.0	57.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:30.333+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2025'}]	[]	[]	[]			False		Johanna Nielsen		Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		2025		Ross 4	TAN0402/139	MBIS BioRoss	1426808395	2025		TAN0402/139 Nymphon longicoxa	NIWA					30.0	236.0	0.0			urn:lsid:marinespecies.org:taxname:173441		POINT (170.775833 -72.014)	en			GearType= Van Veen Grab										Southern Ocean	2013-11-03T00:00:00.000+00:00					2005-06-20T00:00:00	Nymphon longicoxa	Nymphon longicoxa (MBIS BioRoss 2025)																					
1426808405	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.362+00:00	259	{}	HUMAN_OBSERVATION	2.0	PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-71.9795	171.9665	{}	2004.0	2.0	26.0	2004-02-26T10:44/2004-02-26T10:59	57.0	57.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:30.362+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2050'}]	[]	[]	[]			False		Johanna Nielsen		Epibenthic sled	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		2050		Ross 4	TAN0402/150	MBIS BioRoss	1426808405	2050		TAN0402/150 Nymphon longicoxa	NIWA					30.0	470.5	9.5			urn:lsid:marinespecies.org:taxname:173441		LINESTRING (171.9665 -71.9795, 171.9735 -71.981833)	en			GearType= Epibenthic sled										Southern Ocean	2013-11-03T00:00:00.000+00:00					2005-06-20T00:00:00	Nymphon longicoxa	Nymphon longicoxa (MBIS BioRoss 2050)																					
1426808391	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.377+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-71.992667	172.207	{}	2004.0	2.0	26.0	2004-02-26T16:41	57.0	57.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:30.377+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2058'}]	[]	[]	[]			False		Johanna Nielsen		Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		2058		Ross 4	TAN0402/156	MBIS BioRoss	1426808391	2058		TAN0402/156 Nymphon longicoxa	NIWA					30.0	675.0	0.0			urn:lsid:marinespecies.org:taxname:173441		POINT (172.207 -71.992667)	en			GearType= Van Veen Grab										Southern Ocean	2013-11-03T00:00:00.000+00:00					2005-06-20T00:00:00	Nymphon longicoxa	Nymphon longicoxa (MBIS BioRoss 2058)																					
4081103200	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.477+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117783	1	54	354	9477065	2013	2117630	2117783	2117783	Nymphon longicoxa Hoek, 1881	Nymphon longicoxa Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longicoxa	Nymphon	longicoxa	SPECIES	ACCEPTED	NE	-71.755	171.1425	{}	2004.0	2.0	10.0	2004-02-10	41.0	41.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.477+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60f2bc3a-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		60f2bc3a-fa36-11e2-96b3-aa6f927c92a3				NIWA	4081103200	60f2bc3a-fa36-11e2-96b3-aa6f927c92a3		80946	NIWA Invertebrate Collection					100.0	252.0	1.0			urn:lsid:marinespecies.org:taxname:173441		LINESTRING (171.1425 -71.755, 171.152667 -71.758833)	en															NIWA Invertebrate Collection	TAN0402/39	GPS																									
