key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	habitat	institutionID	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	locality	county	eventRemarks	fieldNumber	language	collectionCode	gbifID	occurrenceID	type	catalogNumber	institutionCode	locationID	eventTime	higherClassification	collectionID	island	verbatimLocality	verbatimDepth	islandGroup	individualCount	sex	waterBody	modified	datasetName	datasetID	samplingProtocol	rightsHolder	ownerInstitutionCode	occurrenceRemarks	georeferenceSources	coordinateUncertaintyInMeters	establishmentMeans	references	dynamicProperties	georeferenceVerificationStatus	accessRights	georeferenceRemarks	verbatimCoordinateSystem	typeStatus
609458133	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.167+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-03-13T00:00:00	37.70108	-122.35047	12.45	0.14999999999999947	NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2002.0	1.0	10.0	2002-01-10	10.0	10.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:05.167+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:160598'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	"C. Piotrowski, T. Iwamoto, J. Fong, G. Brooks aboard R/V ""Lucille"""	M. Wicksten	Fluid-75% EtOH(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:160598	mud	http://grscicoll.org/institution/california-academy-sciences	ICZN	10 Jan 2002	GPS	off Candlestick Point.	San Francisco County	12 ft otter trawl at 2.5 knots transverse to the current (GPS waypoints 40 to 41). Temperature and salinity not taken because the measuring device was malfunctioning. Columbelid snail photographed (64217A) using frame #'s 959-967.	064217	en	IZ	609458133	urn:catalog:CAS:IZ:160598	Physical Object	160598	CAS	067c02ed-2598-11ed-aace-005056be1b7a	0855-0910	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609460070	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.900+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-08-28T00:00:00	37.83006	-122.35974	11.45	1.1499999999999995	NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2002.0	6.0	26.0	2002-06-26	177.0	177.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:05.900+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:165767'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	T. Iwamoto, J. Fong, C. Piotrowski, G. Brooks	C. Brown	Fluid-75% EtOH(2)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:165767		http://grscicoll.org/institution/california-academy-sciences	ICZN	26 Jun 2002	GPS	E of Treasure Island	San Francisco County	GPS waypoints 73 to 74, D.O. = 6.7, large amounts of Anguinella and other bryozoa, many small ophiuroids, polychaetes, pycnogonids, shrimp, small crabs, few Stylatula, polychaetes relaxed in MgCl solution.	064658	en	IZ	609460070	urn:catalog:CAS:IZ:165767	Physical Object	165767	CAS	068013dc-2598-11ed-aace-005056be1b7a	1055-1107	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609458700	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:06.204+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2005-02-07T00:00:00	37.66667	-122.39267	10.4		NORTH_AMERICA	California	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.41_1', 'name': 'San Mateo'}}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2002.0	6.0	4.0	2002-06-04	155.0	155.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:06.204+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:171867'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	"G. Brooks aboard R/V ""Longfin"""	V.G. Smith	Fluid-75% EtOH(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:171867		http://grscicoll.org/institution/california-academy-sciences	ICZN	4 Jun 2002	GPS	approx. mid-bay near submerged pipeline E of SFO.	San Mateo County	CDFG collecting trip. 0.09mi trawl for 5 min.	064329	en	IZ	609458700	urn:catalog:CAS:IZ:171867	Physical Object	171867	CAS	067c5291-2598-11ed-aace-005056be1b7a	1232	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609465459	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:06.183+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-07-09T00:00:00	37.7885	-122.35617	14.3		NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2002.0	7.0	3.0	2002-07-03	184.0	184.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:06.183+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:165769'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	"G. Brooks aboard R/V ""Longfin"""	C. Brown	Fluid-75% EtOH(1)|Image(s)(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:165769		http://grscicoll.org/institution/california-academy-sciences	ICZN	3 Jul 2002	GPS	approx. 1 mile w of Alameda Naval Air Station.	San Francisco County	CDFG collecting trip. Trawl distance 0.18 miles for 5 minutes.	067479	en	IZ	609465459	urn:catalog:CAS:IZ:165769	Physical Object	165769	CAS	068e2963-2598-11ed-aace-005056be1b7a	0735	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609452284	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.513+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-03-13T00:00:00	37.676778	-122.379639	0.5		NORTH_AMERICA	California	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.41_1', 'name': 'San Mateo'}}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2001.0	3.0	21.0	2001-03-21	80.0	80.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:05.513+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:160600'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	R. Mooi, B. VanSyoc, G. Brooks, R. Ayers	M. Wicksten	Fluid-75% EtOH(2)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:160600	concrete dock	http://grscicoll.org/institution/california-academy-sciences	ICZN	21 Mar 2001		Brisbane, Brisbane Marina, inner Dock 6, arm depth	San Mateo County	overcast conditions, waypoint 009, sample taken at arm depth	062416	en	IZ	609452284	urn:catalog:CAS:IZ:160600	Physical Object	160600	CAS	067253fa-2598-11ed-aace-005056be1b7a	9:50	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609455159	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.785+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-03-13T00:00:00	37.74017	-122.35767	12.5		NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2001.0	6.0	4.0	2001-06-04	155.0	155.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:05.785+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:160613'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	"G. Brooks aboard R/V ""Longfin"""	M. Wicksten	Fluid-75% EtOH(2)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:160613		http://grscicoll.org/institution/california-academy-sciences	ICZN	04 Jun 2001	GPS	NE of Hunter's Piont, near forbidden anchorage zone.	San Francisco County	CDFG collecting trip. Trawl distance 0.57mi.	062962	en	IZ	609455159	urn:catalog:CAS:IZ:160613	Physical Object	160613	CAS	0673ac60-2598-11ed-aace-005056be1b7a	1105	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609452873	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.380+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-03-13T00:00:00	37.65848	-122.3306	7.5		NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2001.0	8.0	23.0	2001-08-23	235.0	235.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:05.380+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:160601'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	"C. Brown, C.Piotrowski, R. Ayres, G. Brooks aboard R/V ""Lucille"""	M. Wicksten	Fluid-75% EtOH(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:160601	mud, shell cobble (<10%)	http://grscicoll.org/institution/california-academy-sciences	ICZN	23 Aug 2001	GPS	off San Francisco International Airport.	San Mateo County	"GPS waypoint 001, collected using a 0.0198"" sieve and backwashed into whirlpack, narcotized in MgCl solution prior to curation, ophiuroid."	062518	en	IZ	609452873	urn:catalog:CAS:IZ:160601	Physical Object	160601	CAS	06729710-2598-11ed-aace-005056be1b7a	1000	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609455294	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.642+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-03-13T00:00:00	37.72518	-122.32985	15.15	0.25	NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2001.0	10.0	24.0	2001-10-24	297.0	297.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:05.642+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:160599'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	"J. Fong, J. Mounts, C. Brown, G. Brooks aboard R/V ""Lucille"""	M. Wicksten	Fluid-75% EtOH(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:160599	shell cobble	http://grscicoll.org/institution/california-academy-sciences	ICZN	24 Oct 2001	GPS	trawl off Hunter's Point north.	San Francisco County	15 minute trawl. Specimens relaxed in MgCl prior to preservation.	062998	en	IZ	609455294	urn:catalog:CAS:IZ:160599	Physical Object	160599	CAS	067374cb-2598-11ed-aace-005056be1b7a	0950-1005	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609458064	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.088+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-03-13T00:00:00	37.75713	-122.36607	14.75	0.25	NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	2001.0	11.0	8.0	2001-11-08	312.0	312.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:05.088+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:160602'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	"C. Piotrowski, G. Brooks, D. Catania, J. Fong, M. Hoang aboard R/V ""Lucille"""	M. Wicksten	Fluid-75% EtOH(2)|Image(s)(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:160602	metal	http://grscicoll.org/institution/california-academy-sciences	ICZN	08 Nov 2001	GPS	San Francisco, Potrero Point, off Potrero Point, from large rusty metal object tangled in trawl	San Francisco County	sunny and clear, GPS waypoints 026-029, specimens narcotized in the field using MgCl solution, removed from metal substrate with blunt knife, small crustaceans, bryozoa, bivalves, pycnogonid.  Pycnogonid photographed (64204A).	064204	en	IZ	609458064	urn:catalog:CAS:IZ:160602	Physical Object	160602	CAS	067bfe21-2598-11ed-aace-005056be1b7a	949-1023	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609432775	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.022+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-12-10T00:00:00	37.686667	-122.321333	9.5		NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	1988.0	5.0	25.0	1988-05-25	146.0	146.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:05.022+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:143051'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	U.S.G.S.	J.M. Gillespie	Fluid-75% EtOH(2)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:143051		http://grscicoll.org/institution/california-academy-sciences	ICZN	25 May 1988		E of Sierra Point (Brisbane)	San Mateo County		057575	en	IZ	609432775	urn:catalog:CAS:IZ:143051	Physical Object	143051	CAS	065e4d40-2598-11ed-aace-005056be1b7a		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
609443383	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.566+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-12-10T00:00:00	37.686667	-122.321333			NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay	1987.0	9.0	28.0	1987-09-28	271.0	271.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:04.566+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:135635'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	U.S.G.S.	Jason Gillespie	Fluid-75% EtOH(5)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:135635		http://grscicoll.org/institution/california-academy-sciences	ICZN	28 Sep 1987		E of Sierra Point (Brisbane)	San Mateo County		059646	en	IZ	609443383	urn:catalog:CAS:IZ:135635	Physical Object	135635	CAS	065e5bce-2598-11ed-aace-005056be1b7a		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
