key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNotes	county	gbifID	collectionCode	occurrenceID	dateIdentified	references	datasetName	rightsHolder	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	eventTime	occurrenceRemarks	http://unknown.org/captive	identificationID	institutionKey	vernacularName	locality	lifeStage	organismQuantity	datasetID	samplingProtocol	eventID	municipality	identificationVerificationStatus	nomenclaturalStatus	verbatimSRS	parentNameUsageID	locationID	acceptedNameUsageID	ownerInstitutionCode	accessRights	higherClassification	http://unknown.org/language	footprintWKT	originalNameUsage	nameAccordingTo	networkKeys	depth	collectionKey	fieldNumber	collectionID	depthAccuracy	projectId	waterBody	otherCatalogNumbers	preparations	scientificNameID	institutionID	verbatimIdentification	disposition	locationRemarks	behavior	habitat	verbatimCoordinateSystem	taxonConceptID	http://unknown.org/rightsHolder	http://unknown.org/license	previousIdentifications	identificationQualifier	language	parentEventID	type	verbatimDepth	georeferenceVerificationStatus	recordNumber	informationWithheld	acceptedNameUsage	georeferenceProtocol	namePublishedInYear	originalNameUsageID	taxonRemarks	namePublishedIn	bibliographicCitation	organismQuantityType	identificationRemarks	http://unknown.org/modified	establishmentMeans	degreeOfEstablishment	geologicalContextID	islandGroup	island	georeferenceRemarks	distanceFromCentroidInMeters	higherGeography	dynamicProperties	eventRemarks	nomenclaturalCode	parentNameUsage	materialEntityID	sex	georeferencedBy	georeferencedDate	georeferenceSources	verbatimTaxonRank	typeStatus	associatedReferences	associatedSequences	coordinatePrecision
2934181296	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:49.512+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	52.976881	0.523788	70.7			EUROPE	England	{}	1997.0	9.0	19.0	1997-09-19	262.0	262.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:49.512+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3cff0326-4579-4ba7-a85c-65075fdba537'}]	[]	[]	[]	False	Brazier, P. Paul		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	3cff0326-4579-4ba7-a85c-65075fdba537					2934181296	JNCCMNCR10000689	18834659								NBNSYS0000173568							W of Gore Point (Hunstanton)		2.0			NBN-GA000190-JNCCMNCR10000689-2148537		Accepted										POLYGON((0.52302 52.97645,0.52302 52.97731,0.52456 52.97731,0.52456 52.97645,0.52302 52.97645))																			Littoral		NBNSYS0000173568	Joint Nature Conservation Committee							0.1  m		T-JNCCMNCR10725900	OSGB Grid Reference TF695451																																
3979419906	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:21.264+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.719963	1.080149	70.7				England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:21.264+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '421de0d1-3e5c-4a55-b81d-5eb6cd2948d5'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	421de0d1-3e5c-4a55-b81d-5eb6cd2948d5					3979419906	JNCCMNCR20000697	T-JNCCMNCR20730000								NBNSYS0000173568							21 (Blackwater Estuary)		1.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.0794 51.71953,1.0794 51.72039,1.0809 51.72039,1.0809 51.71953,1.0794 51.71953))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM128068																																
3979405350	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:17.230+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.730258	1.030155	70.7			EUROPE	England	{}	1997.0	9.0	11.0	1997-09-11	254.0	254.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:17.230+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4748afe0-ee0f-4ff6-8060-6c695e4e7b3b'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	4748afe0-ee0f-4ff6-8060-6c695e4e7b3b					3979405350	JNCCMNCR20000697	T-JNCCMNCR20730708								NBNSYS0000173568							42 (Blackwater Estuary)		26.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.0294 51.72983,1.0294 51.73069,1.03091 51.73069,1.03091 51.72983,1.0294 51.72983))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM093078																																
3979427424	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:22.256+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.769978	0.989326	70.7			EUROPE	England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:22.256+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '477b5df9-1549-4201-a19c-38cb9c84b3a8'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	477b5df9-1549-4201-a19c-38cb9c84b3a8					3979427424	JNCCMNCR20000697	T-JNCCMNCR20729479								NBNSYS0000173568							2 (Blackwater Estuary)		14.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((0.98857 51.76955,0.98857 51.77041,0.99008 51.77041,0.99008 51.76955,0.98857 51.76955))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM063121																																
3979413575	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:18.543+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.749671	1.00972	70.7			EUROPE	England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:18.543+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '71245201-148a-4e52-8320-eb9e1fd44f5d'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	71245201-148a-4e52-8320-eb9e1fd44f5d					3979413575	JNCCMNCR20000697	T-JNCCMNCR20729530								NBNSYS0000173568							3 (Blackwater Estuary)		3.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.00897 51.74924,1.00897 51.7501,1.01047 51.7501,1.01047 51.74924,1.00897 51.74924))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM078099																																
3979422729	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:21.590+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.729877	1.079375	70.7			EUROPE	England	{}	1997.0	9.0	11.0	1997-09-11	254.0	254.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:21.590+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7743192f-2c50-498c-9364-3fb34565c953'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	7743192f-2c50-498c-9364-3fb34565c953					3979422729	JNCCMNCR20000697	T-JNCCMNCR20730152								NBNSYS0000173568							26 (Blackwater Estuary)		7.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.07862 51.72945,1.07862 51.73031,1.08013 51.73031,1.08013 51.72945,1.07862 51.72945))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM127079																																
3979413429	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:18.451+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.730368	1.060579	70.7			EUROPE	England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:18.451+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7d608e43-9327-4214-84d9-2ce24373fa64'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	7d608e43-9327-4214-84d9-2ce24373fa64					3979413429	JNCCMNCR20000697	T-JNCCMNCR20729682								NBNSYS0000173568							8 (Blackwater Estuary)		5.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.05983 51.72994,1.05983 51.7308,1.06133 51.7308,1.06133 51.72994,1.05983 51.72994))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM114079																																
3979413374	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:18.444+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.710206	1.040396	70.7				England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:18.444+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '95107449-b312-4dab-b15a-0d2630ef532a'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	95107449-b312-4dab-b15a-0d2630ef532a					3979413374	JNCCMNCR20000697	T-JNCCMNCR20730110								NBNSYS0000173568							25 (Blackwater Estuary)		5.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.03964 51.70978,1.03964 51.71064,1.04115 51.71064,1.04115 51.70978,1.03964 51.70978))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM101056																																
3979404239	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:17.207+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.760072	1.05969	70.7			EUROPE	England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:17.207+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '96479a82-dfc8-4894-a2a0-b9d3a0ec2472'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	96479a82-dfc8-4894-a2a0-b9d3a0ec2472					3979404239	JNCCMNCR20000697	T-JNCCMNCR20729944								NBNSYS0000173568							20 (Blackwater Estuary)		15.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.05894 51.75964,1.05894 51.7605,1.06044 51.7605,1.06044 51.75964,1.05894 51.75964))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM112112																																
3979427942	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:22.811+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.759936	0.959676	70.7			EUROPE	England	{}	1997.0	9.0	11.0	1997-09-11	254.0	254.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:22.811+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a12320fd-39ab-46e0-bf35-e9aa4b4ff58c'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	a12320fd-39ab-46e0-bf35-e9aa4b4ff58c					3979427942	JNCCMNCR20000697	T-JNCCMNCR20730463								NBNSYS0000173568							35 (Blackwater Estuary)		41.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((0.95892 51.75951,0.95892 51.76037,0.96043 51.76037,0.96043 51.75951,0.95892 51.75951))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM043109																																
3979420211	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:21.397+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.749786	1.040157	70.7			EUROPE	England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:21.397+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a672fb2e-2627-431c-bc23-78c6d50209be'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	a672fb2e-2627-431c-bc23-78c6d50209be					3979420211	JNCCMNCR20000697	T-JNCCMNCR20729882								NBNSYS0000173568							18 (Blackwater Estuary)		10.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.0394 51.74936,1.0394 51.75022,1.04091 51.75022,1.04091 51.74936,1.0394 51.74936))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM099100																																
3979431189	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:23.291+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.74993	0.999594	70.7			EUROPE	England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:23.291+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd0e4571b-0384-4622-83c8-a3f9b7f2777d'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	d0e4571b-0384-4622-83c8-a3f9b7f2777d					3979431189	JNCCMNCR20000697	T-JNCCMNCR20729632								NBNSYS0000173568							6 (Blackwater Estuary)		2.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((0.99884 51.7495,0.99884 51.75036,1.00035 51.75036,1.00035 51.7495,0.99884 51.7495))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM071099																																
3979437042	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:23.816+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	51.749786	1.040157	70.7			EUROPE	England	{}	1997.0	9.0	10.0	1997-09-10	253.0	253.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:23.816+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd4979acb-57c0-4f08-a674-e585a57a1d54'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	d4979acb-57c0-4f08-a674-e585a57a1d54					3979437042	JNCCMNCR20000697	T-JNCCMNCR20729590								NBNSYS0000173568							5 (Blackwater Estuary)		6.0			JNCCMNCR20000697-SAMPLE		Accepted										POLYGON((1.0394 51.74936,1.0394 51.75022,1.04091 51.75022,1.04091 51.74936,1.0394 51.74936))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference TM099100																																
3979407835	e142db13-5b0e-4f15-b652-6e72537b4337	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-07T15:14:04.791+00:00	2024-07-07T15:15:17.904+00:00	324	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	49.88437	-6.358202	70.7			EUROPE	England	{}	1997.0	10.0	19.0	1997-10-19	292.0	292.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-07T15:15:17.904+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd5c44c56-2c5d-41b2-bd45-8c6771e76ede'}]	[]	[]	[]	False	UNKNOWN OR ANONYMOUS		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	d5c44c56-2c5d-41b2-bd45-8c6771e76ede					3979407835	JNCCMNCR20000807	T-JNCCMNCR20734999								NBNSYS0000173568							Station 3, St Mary's Sound (Isles of Scilly)		1.0			JNCCMNCR20000807-SAMPLE		Accepted										POLYGON((-6.35886 49.8839,-6.35886 49.88484,-6.35755 49.88484,-6.35755 49.8839,-6.35886 49.8839))																	Sublittoral				NBNSYS0000173568	Natural England							Unknown	Accepted		OSGB Grid Reference SV870073																																
2005515956	3256a52e-1892-4425-b4dc-5ebb474692e8	96d7ceab-ce9f-4c8a-8d3a-448a5637094a	21c0f0d1-6791-42db-af8e-556dcabca9b1	96d7ceab-ce9f-4c8a-8d3a-448a5637094a	GR	EML	2024-06-05T18:42:22.735+00:00	2024-06-05T18:42:36.407+00:00	264	{}	HUMAN_OBSERVATION	1.0	PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	39.962222	23.919167				EUROPE		{'level0': {'gid': 'GRC', 'name': 'Greece'}, 'level1': {'gid': 'GRC.6_1', 'name': 'Macedonia and Thrace'}, 'level2': {'gid': 'GRC.6.1_1', 'name': 'Central Macedonia'}, 'level3': {'gid': 'GRC.6.1.31_1', 'name': 'Sithonia'}}	1997.0	10.0		1997-10			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-05T18:42:36.407+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:MarBEF/LargeNet:g1:1175224'}]	[]	[]	[]	False			WGS84	Pycnogonida	GR	[]	[]	EUROPE	Greece	EUROPE	urn:catalog:MarBEF/LargeNet:g1:1175224	urn:catalog:MarBEF/LargeNet:g1:1175224	Aristotle University of Thessaloniki - Department of Biology - Laboratory of Zoology			2005515956	Macro- and megafauna from the North Aegean Sea from 1997-1998	urn:catalog:MarBEF/LargeNet:g1:1175224						1997-10														Porto Koufo_1997-10_40						Porto Koufo									['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27.5		Porto Koufo_1997-10_40		12.5					urn:lsid:marinespecies.org:taxname:134599																																																			
