key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	gbifID	collectionCode	occurrenceID	taxonID	networkKeys	individualCount	depth	depthAccuracy	modified	collectionKey	fieldNumber	collectionID	sex	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	stateProvince	otherCatalogNumbers	samplingProtocol	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	recordNumber	occurrenceRemarks	georeferenceSources	verbatimDepth	datasetName	preparations	scientificNameID	locationID	footprintWKT	language	waterBody	institutionID	ownerInstitutionCode	parentEventID	higherGeography	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	rightsHolder	nomenclaturalCode	datasetID	fieldNotes	references	associatedSequences	lifeStage	bibliographicCitation
4081112088	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.735+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-43.5533	175.9733	{}	1979.0	10.0	21.0	1979-10-21	294.0	294.0		['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.735+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d7f56ee-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5d7f56ee-fa36-11e2-96b3-aa6f927c92a3	4964	NIWA Invertebrate Collection		4081112088	NIWA	5d7f56ee-fa36-11e2-96b3-aa6f927c92a3		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		355.0						FEMALE			500.0																	NIWA Invertebrate Collection	Specimen(s), Unknown = 1	urn:lsid:marinespecies.org:taxname:239727	S129	POINT (175.9733 -43.5533)	en																	
4081159971	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.035+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-44.59	174.8267	{}	1979.0	10.0	24.0	1979-10-24	297.0	297.0		['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.035+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e71bace-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False	NZOI		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5e71bace-fa36-11e2-96b3-aa6f927c92a3	4963	NIWA Invertebrate Collection		4081159971	NIWA	5e71bace-fa36-11e2-96b3-aa6f927c92a3		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		785.0						FEMALE			500.0			Trawl, Menzies														NIWA Invertebrate Collection	Specimen(s), Unknown = 1	urn:lsid:marinespecies.org:taxname:239727	S138	POINT (174.8267 -44.59)	en																	
4081072061	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.247+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-45.7667	174.4083	{}	1979.0	10.0	26.0	1979-10-26	299.0	299.0		['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.247+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5f7bd9cc-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False	NZOI		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5f7bd9cc-fa36-11e2-96b3-aa6f927c92a3	4967	NIWA Invertebrate Collection		4081072061	NIWA	5f7bd9cc-fa36-11e2-96b3-aa6f927c92a3		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		1640.0	0.0					MALE			500.0			Sled, epibenthic														NIWA Invertebrate Collection	Specimen(s), Unknown = 1	urn:lsid:marinespecies.org:taxname:239727	S150	POINT (174.4083 -45.7667)	en																	
1275071345	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.769+00:00	111	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-33.655	27.193333	{}	1978.0	5.0	31.0	1978-05-31T00:00	151.0	151.0		['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.769+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071345'}]	[]	[]	[]		False	RV.Meiring Naude	Child,1983	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	urn:catalog:IZIKO:SAM-A-19607	SAM-A-19607		33°39,3S 27°11,'6	1275071345		urn:catalog:IZIKO:SAM-A-19607			3.0													Heavy Dredge										SM 185	3juvs	Catalogue	0-90 m																							
4081076288	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.965+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-35.5983	174.8467	{}	1975.0	5.0	4.0	1975-05-04	124.0	124.0		['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.965+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6022aa68-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False	NZOI		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	6022aa68-fa36-11e2-96b3-aa6f927c92a3	4965	NIWA Invertebrate Collection		4081076288	NIWA	6022aa68-fa36-11e2-96b3-aa6f927c92a3		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		149.0						FEMALE			500.0			Trawl, Beam														NIWA Invertebrate Collection	Specimen(s), Unknown = 1	urn:lsid:marinespecies.org:taxname:239727	I13	POINT (174.8467 -35.5983)	en																	
4399690801	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.839+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	39.9785996	-142.3266474	{}	1972.0	6.0	22.0	1972-06-22	174.0	174.0		['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.839+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '6d96165a-fd9e-4e39-a5f8-e23c7ea86775'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	RV Vityaz	Turpaeva, Elena	WGS84	Pycnogonida		[]	[]			EUROPE	6d96165a-fd9e-4e39-a5f8-e23c7ea86775	INV0000917	IORAS	West Pacific	4399690801	OBFc	6d96165a-fd9e-4e39-a5f8-e23c7ea86775		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']					fd699988-ab5d-4737-9443-9085cea191d2	6669	fd699988-ab5d-4737-9443-9085cea191d2							Sigsbee Trawl	RV Vityaz_cruise 52_st.6669												425.0 m		EtOH 75%					Pacific Ocean	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	cruise 52													
1319546825	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:42.105+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-29.75	31.67	{}	1964.0	9.0	8.0	1964-09-08	252.0	252.0		['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:42.105+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/367b1825b-9036-4c5a-8995-49f4c4cb21eb'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		Stock, Jan H., Zoological Museum Amsterdam	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	NORTH_AMERICA	http://n2t.net/ark:/65665/367b1825b-9036-4c5a-8995-49f4c4cb21eb	USNM 122417	USNM	SE Of Durban	1319546825	IZ	http://n2t.net/ark:/65665/367b1825b-9036-4c5a-8995-49f4c4cb21eb		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	4.0	440.0	0.0	2014-10-20T11:44:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					Natal																NMNH Extant Biology	Alcohol (Ethanol)		390C			Indian Ocean	urn:lsid:biocol.org:col:34871			Indian Ocean, South Africa, Natal	08 SEP 1964	unknown, from legacy	Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								
2434399928	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:44.336+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-29.75	31.666667	{}	1964.0	9.0	8.0	1964-09-08	252.0	252.0		['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:44.336+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200862@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False		Stock J.H.	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE	ZMA.PYC.200862@CRS	ZMA.PYC.200862			2434399928	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200862		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0			2019-03-08T00:00:00.000+00:00																									WholeOrganism (wet specimen)						Naturalis Biodiversity Center				08 sep 1964			Animalia|Ammotheidae	Naturalis Biodiversity Center	ICZN						
4081111971	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.417+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-39.6667	172.875	{}	1959.0	9.0	4.0	1959-09-04	247.0	247.0		['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.417+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d778022-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False	NZOI		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5d778022-fa36-11e2-96b3-aa6f927c92a3	4966	NIWA Invertebrate Collection		4081111971	NIWA	5d778022-fa36-11e2-96b3-aa6f927c92a3		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		163.0						FEMALE			500.0			Trawl, Agassiz small														NIWA Invertebrate Collection	Specimen(s), Unknown = 1	urn:lsid:marinespecies.org:taxname:239727	C171	POINT (172.875 -39.6667)	en																	
4081158757	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.869+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-39.6667	173.0833	{}	1959.0	9.0	4.0	1959-09-04	247.0	247.0		['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.869+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5ebae190-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False	NZOI		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5ebae190-fa36-11e2-96b3-aa6f927c92a3	4960	NIWA Invertebrate Collection		4081158757	NIWA	5ebae190-fa36-11e2-96b3-aa6f927c92a3		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		139.0									500.0			Trawl, Agassiz small														NIWA Invertebrate Collection	Specimen(s), Unknown = 3	urn:lsid:marinespecies.org:taxname:239727	C172	POINT (173.0833 -39.6667)	en																	
2012925728	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:15:44.137+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Fage, L', 'http://purl.org/dc/terms/date': '1956', 'http://purl.org/dc/terms/source': 'Galathea Report', 'http://purl.org/dc/terms/title': 'Les Pycnogonides (excl. le genre Nymphon)'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '04838354-79ed-9835-5a13-0e42c9f90dff', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ammothella gigas Fage, 1956'}]}	PRESERVED_SPECIMEN	PRESENT	4338667	1	54	354	9477065	6313	2118496	2118510	2118510	Ammothella gigas Fage, 1956	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Ammothella	gigas	SPECIES	SYNONYM	NE	-4.0	41.45	{}	1951.0	3.0	15.0	1951-03-15	74.0	74.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID']	2024-07-21T10:15:44.137+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1acaf17e-951b-405f-9e56-5fac1264c804'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	True			WGS84	Pycnogonida	KE	[]	[]	AFRICA	Kenya	EUROPE	1acaf17e-951b-405f-9e56-5fac1264c804	NHMD110666	NHMD	Off Kenya	2012925728	IV	1acaf17e-951b-405f-9e56-5fac1264c804		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']				2012-03-19T00:00:00.000+00:00	e4cac6b7-41e4-404d-b9b2-ea507703f671								PYC-006546			Ammothella gigas									Type status checked 2003-2011, but may need reconfirmation. Galathea Report 2: 167-182. Labelled with correct number Mar. 2012.			Natural History Museum Denmark Invertebrate Zoology	various - 1						http://grbio.org/cool/mci8-ehqk			Western Indian Ocean												
43711769	84c333ce-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56	6aca019f-ee9d-4088-859b-5a601d4b093f	299958e0-4c06-11d8-b290-b8a03c50a862	DK	EML	2023-01-08T13:17:14.590+00:00	2024-01-24T21:19:36.881+00:00	217	{}	PRESERVED_SPECIMEN	PRESENT	4338667	1	54	354	9477065	6313	2118496	2118510	2118510	Ammothella gigas Fage, 1956	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Ammothella	gigas	SPECIES	SYNONYM	NE	-4.0	41.450001	{}	1951.0	3.0	15.0	1951-03-15T00:00	74.0	74.0		['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-24T21:19:36.881+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMUC:Galathea II:Gal-II-264'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	True	Galathea II Danish Deep Sea Expedition 1950-52		WGS84	Pycnogonida	KE	[]	[]	AFRICA	Kenya	EUROPE	urn:catalog:ZMUC:Galathea II:Gal-II-264	Gal-II-264	ZMUC	Off Kenya	43711769	Galathea II	urn:catalog:ZMUC:Galathea II:Gal-II-264			1.0	1520.0	0.0	2009-09-30T00:00:00.000+00:00							1750.0																																		37	. Record published in http://www.zmuc.dk/InverWeb/				
1056039923	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:54.210+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 34', 'http://purl.org/dc/terms/created': '1187778896000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/5e99ad8b-d626-44e3-9a48-87ee3a5d5119'}]}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE			{}							HOLOTYPE	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:54.210+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1226951'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 34', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/5e99ad8b-d626-44e3-9a48-87ee3a5d5119'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True				Pycnogonida		[]	[]			EUROPE	1226951	1937.12.14.34	NHMUK		1056039923	ZOO	90fd2202-a149-4aed-be93-d080ae12a1d1		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						118							NHMUK:ecatalogue:1226951					"{""associatedMediaCount"": 1, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295881757000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Cilunculus sewelli Calman, 1938"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""John Murray Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056039923"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR03"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"																								Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae								
