key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	locality	gbifID	language	collectionCode	occurrenceID	georeferenceSources	sex	continent	organismQuantity	organismQuantityType	datasetID	recordNumber	eventID	verbatimEventDate	http://unknown.org/taxonRankID	dynamicProperties	taxonID	taxonConceptID	identificationQualifier	http://unknown.org/species	waterBody	modified	fieldNumber	occurrenceRemarks	associatedSequences	institutionKey	collectionKey	institutionID	eventRemarks	parentNameUsageID	organismID	collectionID	otherCatalogNumbers	islandGroup	island	verbatimLocality	locationRemarks	individualCount	verbatimDepth	ownerInstitutionCode	parentEventID	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	coordinatePrecision	acceptedNameUsage	nameAccordingTo	typeStatus	bibliographicCitation	references	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	http://unknown.org/language	stateProvince
4547998020	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.240+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-71.7127	122.67314	774607.0			{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}							['COUNTRY_COORDINATE_MISMATCH', 'COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.240+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '92fee340-ce33-4f83-beaa-f9ea0a2d149f'}]	[]	[]	[]	False						WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	92fee340-ce33-4f83-beaa-f9ea0a2d149f							4547998020			92fee340-ce33-4f83-beaa-f9ea0a2d149f			ANTARCTICA			EB6380B5-80AF-5935-E053-0514A8C08744		92fee340-ce33-4f83-beaa-f9ea0a2d149f				843237																															Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.				Colossendeis wilsoni Calman, 1915	TAAF : Terre-Adélie	TaxREF	Probable		fr | en	
1100783685	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:14.574+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-33.516	151.316	100000.0			{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.5_1', 'name': 'New South Wales'}, 'level2': {'gid': 'AUS.5.52_1', 'name': 'Gosford'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:14.574+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ef811a4d-aecc-4e10-81cf-7292b9d6d906'}]	[]	[]	[]	False			Arango, Claudia			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	ef811a4d-aecc-4e10-81cf-7292b9d6d906	P.72930		AM				1100783685		Invertebrates - Marine & Other	ef811a4d-aecc-4e10-81cf-7292b9d6d906			OCEANIA					urn:australianmuseum.net.au:Events:1088329		7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:10km-100km}		https://biodiversity.org.au/afd/taxa/f6573e90-1e15-41d0-9b70-a813d1351c2f		Colossendeis wilsoni	Tasman Sea					9cfe8cbf-35ff-4d93-b932-cb05d91b7922							ecatalogue.irn:1193205|urn:catalog:AM:Invertebrates - Marine & Other:P.72930			east of Broken Bay	ecatalogue.LocCollectionEventLocal: [K76-24] Tasman Sea, Australia, New South Wales, east of Broken Bay (33° 31' S, 151° 19' E), Field Collected - Aquatic;									0.001	Colossendeis wilsoni Calman, 1915	Calman, 1915										New South Wales
774191707	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.611+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1915', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Calman, 1915', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170316', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'wilsoni', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22398', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis wilsoni Calman, 1915'}]}	PRESERVED_SPECIMEN	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE						{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.611+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2949'}]	[]	[]	[]	False			Arnaud F.				Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2949	2009-2949		MNHN				774191707		IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2949																	2016-06-29T17:13:01.000+00:00				6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954					10.15468/qgvvhd						1.0																				
240793373	7b58c736-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.223+00:00	2024-01-24T20:21:03.567+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-58.056667	-26.053333				{}							['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID']	2024-01-24T20:21:03.567+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:CAML - Antarctic Pycnogonids II:10'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	urn:catalog:BAS:CAML - Antarctic Pycnogonids II:10	10	urn:lsid:marinespecies.org:taxname:173225	BAS			South Sandwich	240793373		CAML - Antarctic Pycnogonids II	urn:catalog:BAS:CAML - Antarctic Pycnogonids II:10						IMIS:dasid:2388													GenBankID: GQ387002																										Kathrin¬†Krabbe1, Florian¬†Leese1¬†, Christoph¬†Mayer1, Ralph¬†Tollrian1 and Christoph¬†Held2. Polar Biology  Volume 33, Number 3 / March, 2010. p281-292.								
240793384	7b58c736-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.223+00:00	2024-01-24T20:21:03.497+00:00	241	{}	HUMAN_OBSERVATION	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-61.054444	-56.058613				{}							['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'MODIFIED_DATE_INVALID']	2024-01-24T20:21:03.497+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:CAML - Antarctic Pycnogonids II:11'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	urn:catalog:BAS:CAML - Antarctic Pycnogonids II:11	11	urn:lsid:marinespecies.org:taxname:173225	BAS			Elephant Island	240793384		CAML - Antarctic Pycnogonids II	urn:catalog:BAS:CAML - Antarctic Pycnogonids II:11						IMIS:dasid:2388													GenBankID: GQ387003																										Kathrin¬†Krabbe1, Florian¬†Leese1¬†, Christoph¬†Mayer1, Ralph¬†Tollrian1 and Christoph¬†Held2. Polar Biology  Volume 33, Number 3 / March, 2010. p281-292.								
318006867	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.950+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-60.7833	-53.5		641.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.950+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23819'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		23819		BAS				318006867		SOMBASE Pycnogonids																																																						
318006868	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.950+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-56.3166	-27.4833		174.5	26.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.950+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23820'}]	[]	[]	[]	False						WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE		23820		BAS				318006868		SOMBASE Pycnogonids																																																						
318006869	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.950+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-71.3833	171.2		354.0	3.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.950+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23821'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		23821		BAS				318006869		SOMBASE Pycnogonids																																																						
318006870	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.955+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-74.5	170.1666		319.5	8.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.955+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23822'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		23822		BAS				318006870		SOMBASE Pycnogonids																																																						
318006871	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.954+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-72.0	172.4666		525.5	2.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.954+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23823'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		23823		BAS				318006871		SOMBASE Pycnogonids																																																						
318006872	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.952+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-75.05	-176.6166		801.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.952+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23824'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		23824		BAS				318006872		SOMBASE Pycnogonids																																																						
318006873	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.954+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-64.8166	-64.1783		260.0	5.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.954+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23825'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		23825		BAS				318006873		SOMBASE Pycnogonids																																																						
318006874	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.943+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-62.9116	-60.5033		170.0	40.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.943+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23826'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		23826		BAS				318006874		SOMBASE Pycnogonids				ANTARCTICA																																																		
318006875	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.937+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-57.69	-26.3716		411.5	56.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.937+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23827'}]	[]	[]	[]	False						WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE		23827		BAS				318006875		SOMBASE Pycnogonids																																																						
318006876	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.936+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-57.7866	-26.37		90.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.936+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23828'}]	[]	[]	[]	False						WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE		23828		BAS				318006876		SOMBASE Pycnogonids				ANTARCTICA																																																		
318006986	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.838+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-66.5333	141.6167		287.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.838+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34356'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		34356		BAS				318006986		SOMBASE Pycnogonids																																																						
318006993	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.964+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-71.2833	170.2333		91.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.964+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34406'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		34406		BAS				318006993		SOMBASE Pycnogonids																																																						
318007021	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.053+00:00	124	{}	OCCURRENCE	PRESENT	2117541	1	54	354	9477065	2012	2117538	2117541	2117541	Colossendeis wilsoni Calman, 1915	Colossendeis wilsoni Calman, 1915	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis wilsoni	Colossendeis	wilsoni	SPECIES	ACCEPTED	NE	-61.425	-53.7667		342.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.053+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34536'}]	[]	[]	[]	False						WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		34536		BAS				318007021		SOMBASE Pycnogonids																																																						
