key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	continent	organismQuantity	organismQuantityType	sampleSizeUnit	sampleSizeValue	habitat	samplingEffort	eventRemarks	identificationQualifier	fieldNotes	nameAccordingToID	elevation	modified	datasetID	geologicalContextID	dynamicProperties	occurrenceRemarks	sex	dateIdentified	rightsHolder	verbatimEventDate	language	type	locationID	bibliographicCitation	higherClassification	projectId	higherGeography	acceptedNameUsage	locationRemarks	otherCatalogNumbers	stateProvince	verbatimIdentification	georeferenceProtocol	verbatimCoordinateSystem	nomenclaturalCode	http://unknown.org/occurrenceDetails	references	associatedSequences	coordinatePrecision	coordinateUncertaintyInMeters	georeferencedBy	georeferenceVerificationStatus	verbatimLocality	higherGeographyID	disposition	footprintSRS	identificationRemarks	georeferenceSources	taxonConceptID	taxonID
3122693676	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:14.682+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	71.942222	14.670278	1340.5	9.5	{}		2002.0	8.0	22.0	2002-08-22T11:50	234.0	234.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:14.682+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '6b8566c7-5956-4679-a008-9c5d94b2c6b7'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/282_	6b8566c7-5956-4679-a008-9c5d94b2c6b7						The Haakon Mosby mud volcano (HMMV)	St.PS62/282	3122693676		6b8566c7-5956-4679-a008-9c5d94b2c6b7					Elena Rybakova|Sergey Galkin			1331-1350	IORAS	cruise ARK-XVIII/1b			0.01	individuals per square metre	square metre	482.0	background, soft sediment	24 analyzed images	OFOS IVa	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693708	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:15.127+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006111	14.759722	1277.0	5.0	{}		2002.0	8.0	21.0	2002-08-21T10:56	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:15.127+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '6dc15be3-a555-4636-9ae8-56e77c5bc471'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/273-1_00	6dc15be3-a555-4636-9ae8-56e77c5bc471						The Haakon Mosby mud volcano (HMMV)	St.PS62/273-1	3122693708		6dc15be3-a555-4636-9ae8-56e77c5bc471					Elena Rybakova|Sergey Galkin			1282-1272 m	IORAS	cruise ARK-XVIII/1b			1.65683723183942	individuals per square metre	square metre	1042.0	0 - bacterial mat coverage 0; 0 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0%	233 analyzed images	OFOS II	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693567	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:13.851+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006944	14.733333	1298.5	3.5	{}		2002.0	8.0	21.0	2002-08-21T04:17	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:13.851+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '7ca1f5a1-b4cd-4d63-aa88-c5cb51ddac38'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/271-1_02	7ca1f5a1-b4cd-4d63-aa88-c5cb51ddac38						The Haakon Mosby mud volcano (HMMV)	St.PS62/271-1	3122693567		7ca1f5a1-b4cd-4d63-aa88-c5cb51ddac38					Elena Rybakova|Sergey Galkin			1295-1302 m	IORAS	cruise ARK-XVIII/1b			0.621654604793104	individuals per square metre	square metre	1003.0	0 - bacterial mat coverage 0; 2 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 50-100%	256 analyzed images	OFOS I	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693349	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:11.883+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006944	14.733333	1298.5	3.5	{}		2002.0	8.0	21.0	2002-08-21T04:17	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:11.883+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '892bbb6c-bacf-4509-998a-4cc5a5bf631b'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/271-1_00	892bbb6c-bacf-4509-998a-4cc5a5bf631b						The Haakon Mosby mud volcano (HMMV)	St.PS62/271-1	3122693349		892bbb6c-bacf-4509-998a-4cc5a5bf631b					Elena Rybakova|Sergey Galkin			1295-1302 m	IORAS	cruise ARK-XVIII/1b			0.525136168792208	individuals per square metre	square metre	1003.0	0 - bacterial mat coverage 0; 0 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0%	256 analyzed images	OFOS I	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693618	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:14.195+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006111	14.759722	1277.0	5.0	{}		2002.0	8.0	21.0	2002-08-21T10:56	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:14.195+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8ad644c8-0df3-4e7e-b814-34b776f8874e'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/273-1_12	8ad644c8-0df3-4e7e-b814-34b776f8874e						The Haakon Mosby mud volcano (HMMV)	St.PS62/273-1	3122693618		8ad644c8-0df3-4e7e-b814-34b776f8874e					Elena Rybakova|Sergey Galkin			1282-1272 m	IORAS	cruise ARK-XVIII/1b			1.6289091223125	individuals per square metre	square metre	1042.0	1 - bacterial mat coverage 0-50%; 2 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 50-100%	233 analyzed images	OFOS II	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693580	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:13.926+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006944	14.733333	1298.5	3.5	{}		2002.0	8.0	21.0	2002-08-21T04:17	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:13.926+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8cdc4f92-e2e2-46ed-aef3-58add9dc2610'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/271-1_12	8cdc4f92-e2e2-46ed-aef3-58add9dc2610						The Haakon Mosby mud volcano (HMMV)	St.PS62/271-1	3122693580		8cdc4f92-e2e2-46ed-aef3-58add9dc2610					Elena Rybakova|Sergey Galkin			1295-1302 m	IORAS	cruise ARK-XVIII/1b			1.69575000347619	individuals per square metre	square metre	1003.0	1 - bacterial mat coverage 0-50%; 2 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 50-100%	256 analyzed images	OFOS I	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693744	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:15.399+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006389	14.775278	1286.0	3.0	{}		2002.0	8.0	23.0	2002-08-23T01:17	235.0	235.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:15.399+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'a257de4a-3060-4933-a0a5-7ee3bf3f8b8f'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/284-1_00	a257de4a-3060-4933-a0a5-7ee3bf3f8b8f						The Haakon Mosby mud volcano (HMMV)	St.PS62/284-1	3122693744		a257de4a-3060-4933-a0a5-7ee3bf3f8b8f					Elena Rybakova|Sergey Galkin			1283-1289 m	IORAS	cruise ARK-XVIII/1b			0.342377009506024	individuals per square metre	square metre	1480.0	0 - bacterial mat coverage 0; 0 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0%	405 analyzed images	OFOS III	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693337	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:11.254+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006389	14.775278	1286.0	3.0	{}		2002.0	8.0	23.0	2002-08-23T01:17	235.0	235.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:11.254+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b48b3594-a06f-439c-bfad-43ff91b77c8b'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/284-1_21	b48b3594-a06f-439c-bfad-43ff91b77c8b						The Haakon Mosby mud volcano (HMMV)	St.PS62/284-1	3122693337		b48b3594-a06f-439c-bfad-43ff91b77c8b					Elena Rybakova|Sergey Galkin			1283-1289 m	IORAS	cruise ARK-XVIII/1b			0.178571428571429	individuals per square metre	square metre	1480.0	2 - bacterial mat coverage 50-100%; 1 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0-50%	405 analyzed images	OFOS III	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693784	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:15.659+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006111	14.759722	1277.0	5.0	{}		2002.0	8.0	21.0	2002-08-21T10:56	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:15.659+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b9fc7d2e-a973-416b-b647-5e19a2dadb31'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/273-1_11	b9fc7d2e-a973-416b-b647-5e19a2dadb31						The Haakon Mosby mud volcano (HMMV)	St.PS62/273-1	3122693784		b9fc7d2e-a973-416b-b647-5e19a2dadb31					Elena Rybakova|Sergey Galkin			1282-1272 m	IORAS	cruise ARK-XVIII/1b			2.31010823040909	individuals per square metre	square metre	1042.0	1 - bacterial mat coverage 0-50%; 1 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0-50%	233 analyzed images	OFOS II	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693501	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:13.272+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006944	14.733333	1298.5	3.5	{}		2002.0	8.0	21.0	2002-08-21T04:17	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:13.272+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c58d311c-1eb0-4cc1-b94f-346219ca51f3'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/271-1_11	c58d311c-1eb0-4cc1-b94f-346219ca51f3						The Haakon Mosby mud volcano (HMMV)	St.PS62/271-1	3122693501		c58d311c-1eb0-4cc1-b94f-346219ca51f3					Elena Rybakova|Sergey Galkin			1295-1302 m	IORAS	cruise ARK-XVIII/1b			0.839420176551724	individuals per square metre	square metre	1003.0	1 - bacterial mat coverage 0-50%; 1 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0-50%	256 analyzed images	OFOS I	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693758	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:15.504+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006944	14.733333	1298.5	3.5	{}		2002.0	8.0	21.0	2002-08-21T04:17	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:15.504+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c59ef0aa-1128-4178-a0fc-dfab94193c20'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/271-1_10	c59ef0aa-1128-4178-a0fc-dfab94193c20						The Haakon Mosby mud volcano (HMMV)	St.PS62/271-1	3122693758		c59ef0aa-1128-4178-a0fc-dfab94193c20					Elena Rybakova|Sergey Galkin			1295-1302 m	IORAS	cruise ARK-XVIII/1b			0.145059983875	individuals per square metre	square metre	1003.0	1 - bacterial mat coverage 0-50%; 0 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0%	256 analyzed images	OFOS I	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693775	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:15.606+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006389	14.775278	1286.0	3.0	{}		2002.0	8.0	23.0	2002-08-23T01:17	235.0	235.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:15.606+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c69a9df4-5fe6-447c-95ad-942f1505a465'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/284-1_12	c69a9df4-5fe6-447c-95ad-942f1505a465						The Haakon Mosby mud volcano (HMMV)	St.PS62/284-1	3122693775		c69a9df4-5fe6-447c-95ad-942f1505a465					Elena Rybakova|Sergey Galkin			1283-1289 m	IORAS	cruise ARK-XVIII/1b			0.595244650814815	individuals per square metre	square metre	1480.0	1 - bacterial mat coverage 0-50%; 2 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 50-100%	405 analyzed images	OFOS III	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693306	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:09.382+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006944	14.733333	1298.5	3.5	{}		2002.0	8.0	21.0	2002-08-21T04:17	233.0	233.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:09.382+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e5ec2e5d-90fc-4919-950f-aad07985f8da'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/271-1_01	e5ec2e5d-90fc-4919-950f-aad07985f8da						The Haakon Mosby mud volcano (HMMV)	St.PS62/271-1	3122693306		e5ec2e5d-90fc-4919-950f-aad07985f8da					Elena Rybakova|Sergey Galkin			1295-1302 m	IORAS	cruise ARK-XVIII/1b			1.180090908	individuals per square metre	square metre	1003.0	0 - bacterial mat coverage 0; 1 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0-50%	256 analyzed images	OFOS I	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
3122693674	3fc4ed1b-9026-47a9-857f-f6543c444874	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-07-02T09:59:29.520+00:00	2024-07-02T10:00:14.661+00:00	154	{}	HUMAN_OBSERVATION	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.006389	14.775278	1286.0	3.0	{}		2002.0	8.0	23.0	2002-08-23T01:17	235.0	235.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY']	2024-07-02T10:00:14.661+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'eff6aaef-6b1b-4b0a-b9f7-a0fd32df48d0'}]	[]	[]	[]		False		photo transect	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	PS62/284-1_11	eff6aaef-6b1b-4b0a-b9f7-a0fd32df48d0						The Haakon Mosby mud volcano (HMMV)	St.PS62/284-1	3122693674		eff6aaef-6b1b-4b0a-b9f7-a0fd32df48d0					Elena Rybakova|Sergey Galkin			1283-1289 m	IORAS	cruise ARK-XVIII/1b			0.733767522625	individuals per square metre	square metre	1480.0	1 - bacterial mat coverage 0-50%; 1 -Sclerolinum contortum and Oligobrachia haakonmosbiensis coverage 0-50%	405 analyzed images	OFOS III	cf.	RV Polarstern	https://doi.org/10.5194/bg-10-3359-2013																																								
4444205874	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.192+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	72.0079191	14.7149653			{}	Norwegian Sea	1998.0	7.0	12.0	1998-07-12	193.0	193.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.192+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '0512a822-baa8-4343-a018-a1c339a64476'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		MIR-2	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	RV Akademik Mstislav Keldysh_cruise 40_st.3753	0512a822-baa8-4343-a018-a1c339a64476	INV0003142		IORAS			Haakon Mosby	3753	4444205874	OBFc	0512a822-baa8-4343-a018-a1c339a64476	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	16.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	1262.0 - 1209.0 m	IORAS	cruise 40	fd699988-ab5d-4737-9443-9085cea191d2																																																			
