key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	identificationRemarks	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	dynamicProperties	individualCount	waterBody	modified	locality	occurrenceRemarks	collectionCode	datasetName	recordedBy	locationID	georeferenceSources	associatedSequences	collectionKey	eventRemarks	parentNameUsageID	organismID	collectionID	coordinatePrecision	stateProvince	originalNameUsage	sex	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	lifeStage	rightsHolder	nomenclaturalCode	verbatimLocality	disposition	ownerInstitutionCode	parentNameUsage	materialEntityID	otherCatalogNumbers	bibliographicCitation	dateIdentified	http://unknown.org/language	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders	island
3386517415	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.979+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-63.8083	-58.0679	286.0	857.0	13.0	ANTARCTICA	{}	2018.0	3.0	6.0	2018-03-06	65.0	65.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.979+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR17003a_0332-4'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr17003a.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR17003a	JR17003a_0332-4	urn:lsid:marinespecies.org:taxname:173035	https://ror.org/01rhff309	6/3/2018	LINESTRING (-58.06523 -63.80603, -58.07064 -63.81058)	JR17003a_046	en	3386517415	JR17003a_0332-4	PhysicalObject	JR17003a_0332-4	BAS	distinct proboscis unique to A. brachyura																																																		
3386516698	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.595+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-63.8083	-58.0679	286.0	857.0	13.0	ANTARCTICA	{}	2018.0	3.0	6.0	2018-03-06	65.0	65.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.595+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	2.0	individuals	False	[{'identifier': 'JR17003a_0333-3'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr17003a.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR17003a	JR17003a_0333-3	urn:lsid:marinespecies.org:taxname:173035	https://ror.org/01rhff309	6/3/2018	LINESTRING (-58.06523 -63.80603, -58.07064 -63.81058)	JR17003a_046	en	3386516698	JR17003a_0333-3	PhysicalObject	JR17003a_0333-3	BAS																																																			
3386517046	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.806+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-60.3243	-46.7699	263.0	792.0	60.0		{}	2016.0	3.0	10.0	2016-03-10	70.0	70.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.806+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_1332_07'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_1332_07	urn:lsid:marinespecies.org:taxname:173035	https://ror.org/01rhff309	10/3/2016	LINESTRING (-46.76719 -60.32237, -46.77263 -60.32624)	JR15005_68	en	3386517046	JR15005_1332_07	PhysicalObject	JR15005_1332_07	BAS																																																			
3386516458	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.519+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-67.692	-69.992	1000.0	472.02	0.0		{}	2009.0	12.0	9.0	2009-12-09	343.0	343.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.519+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR230_09_0752_1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Claudia Arango	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr230.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0003-1098-830X'}]	ANTARCTICA	Antarctica	EUROPE	JR230	JR230_09_0752_1	urn:lsid:marinespecies.org:taxname:173035	https://ror.org/01rhff309	9/12/2009		JR230_BASWAP5-AGT-19c	en	3386516458	JR230_09_0752_1	PhysicalObject	JR230_09_0752_1	BAS																																																			
3466772375	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:14.602+00:00	273		{}	HUMAN_OBSERVATION	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE				786.9		ANTARCTICA	{}	2008.0	1.0	1.0	2008-01-01	1.0	1.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:14.602+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': '315a42a6-17ec-4d9f-873a-e1ff0b2114f2'}]	[]	[]	[]		False					Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 60	315a42a6-17ec-4d9f-873a-e1ff0b2114f2	urn:lsid:marinespecies.org:taxname:173035		1/1/2008				3466772375	315a42a6-17ec-4d9f-873a-e1ff0b2114f2					ASAC_3010_0175	CEA135	7000	https://biodiversity.org.au/afd/taxa/8de8bc73-fcb7-44a3-a924-17abf8259d63	Species	Austropallene brachyura	173035																																											
3466772827	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:20.608+00:00	273		{}	HUMAN_OBSERVATION	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE				232.56		ANTARCTICA	{}	2008.0	1.0	12.0	2008-01-12	12.0	12.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:20.608+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': '360751a4-3aa0-41fd-9f2c-ba2a3ce6d2ea'}]	[]	[]	[]		False					Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 2	360751a4-3aa0-41fd-9f2c-ba2a3ce6d2ea	urn:lsid:marinespecies.org:taxname:173035		1/12/2008				3466772827	360751a4-3aa0-41fd-9f2c-ba2a3ce6d2ea					ASAC_3010_0246	CEA78	7000	https://biodiversity.org.au/afd/taxa/8de8bc73-fcb7-44a3-a924-17abf8259d63	Species	Austropallene brachyura	173035																																											
3466772731	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:20.249+00:00	273		{}	HUMAN_OBSERVATION	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE				232.56		ANTARCTICA	{}	2008.0	1.0	12.0	2008-01-12	12.0	12.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:20.249+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': '6f8d25ee-1367-4a3b-8d70-560a83145680'}]	[]	[]	[]		False					Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 2	6f8d25ee-1367-4a3b-8d70-560a83145680	urn:lsid:marinespecies.org:taxname:173035		1/12/2008				3466772731	6f8d25ee-1367-4a3b-8d70-560a83145680					ASAC_3010_0247	CEA79	7000	https://biodiversity.org.au/afd/taxa/8de8bc73-fcb7-44a3-a924-17abf8259d63	Species	Austropallene brachyura	173035																																											
3466772806	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:20.558+00:00	273		{}	HUMAN_OBSERVATION	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE				413.56		ANTARCTICA	{}	2008.0	1.0	14.0	2008-01-14	14.0	14.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:20.558+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': '734c8550-f58e-4f41-bacd-59a073faeea3'}]	[]	[]	[]		False					Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 18	734c8550-f58e-4f41-bacd-59a073faeea3	urn:lsid:marinespecies.org:taxname:173035		1/14/2008				3466772806	734c8550-f58e-4f41-bacd-59a073faeea3					ASAC_3010_0239	CEA71	7000	https://biodiversity.org.au/afd/taxa/8de8bc73-fcb7-44a3-a924-17abf8259d63	Species	Austropallene brachyura	173035																																											
3466772617	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:19.334+00:00	273		{}	HUMAN_OBSERVATION	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE				283.0	0.0	ANTARCTICA	{}	2008.0	2.0	11.0	2008-02-11	42.0	42.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:19.334+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': '0509d042-f247-4483-a9b7-1cbbf9a705f4'}]	[]	[]	[]		False	C. Arango	ETOH - No Formalin	TB - Trawl, beam		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ TAN0802/31	0509d042-f247-4483-a9b7-1cbbf9a705f4	urn:lsid:marinespecies.org:taxname:173035		2/11/2008	LINESTRING (170.2757 -74.5905, 170.2692 -74.5887)			3466772617	0509d042-f247-4483-a9b7-1cbbf9a705f4		35860			ASAC_3010_0026	NIWA.0026	7000	https://biodiversity.org.au/afd/taxa/8de8bc73-fcb7-44a3-a924-17abf8259d63	Species	Austropallene brachyura	173035	{materialSampleID:__}																																										
1426813667	081facf0-b768-41ad-b692-3b30a1bcbb1b	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:01.002+00:00	2024-01-24T15:46:50.734+00:00	270		{}	HUMAN_OBSERVATION	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-76.202	176.248	10.0	449.0	2.0		{}	2008.0	2.0	18.0	2008-02-18T01:54	49.0	49.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T15:46:50.734+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '3218'}]	[]	[]	[]		True			GearType=Beam trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		3218	urn:lsid:marinespecies.org:taxname:173035			LINESTRING (176.248 -76.202, 176.241 -76.204)	TAN0802/100		1426813667	3218		IPY TAN0802/100 Austropallene brachyura	National Institute of Water and Atomspheric Reseach (NZ)										1.0	Southern Ocean	2012-08-21T00:00:00.000+00:00	Site C4, western Ross Sea, shelf	GearType=Beam trawl	International Polar Year-CAML New Zealand																																				
1426814343	081facf0-b768-41ad-b692-3b30a1bcbb1b	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:01.002+00:00	2024-01-24T15:46:44.657+00:00	270		{}	HUMAN_OBSERVATION	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-74.5905	170.2757	10.0	283.0	0.0		{}	2008.0	2.0	11.0	2008-02-11T23:28	42.0	42.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T15:46:44.657+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '3878'}]	[]	[]	[]		True			GearType=Beam trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		3878	urn:lsid:marinespecies.org:taxname:173035			LINESTRING (170.2757 -74.5905, 170.2692 -74.5887)	TAN0802/31		1426814343	3878		IPY TAN0802/31 Austropallene brachyura	National Institute of Water and Atomspheric Reseach (NZ)										1.0	Southern Ocean	2012-08-21T00:00:00.000+00:00	Site C1, shelf, western Ross Sea	GearType=Beam trawl	International Polar Year-CAML New Zealand																																				
1426814696	081facf0-b768-41ad-b692-3b30a1bcbb1b	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:01.002+00:00	2024-01-24T15:46:49.794+00:00	270		{}	HUMAN_OBSERVATION	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-76.602333	176.802	10.0	360.0	0.0		{}	2008.0	2.0	17.0	2008-02-17T07:40	48.0	48.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T15:46:49.794+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '4244'}]	[]	[]	[]		True			GearType=Beam trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		4244	urn:lsid:marinespecies.org:taxname:173035			LINESTRING (176.802 -76.6023333333, 176.7941666667 -76.6021666667)	TAN0802/84		1426814696	4244		IPY TAN0802/84 Austropallene brachyura	National Institute of Water and Atomspheric Reseach (NZ)										1.0	Southern Ocean	2012-08-21T00:00:00.000+00:00	Site C5, shelf, western Ross Sea	GearType=Beam trawl	International Polar Year-CAML New Zealand																																				
4081102117	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.510+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-74.5905	170.2757	100.0	283.0	0.0		{}	2008.0	2.0	11.0	2008-02-11	42.0	42.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.510+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5d036caa-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		True	Arango, Claudia	Specimen(s), Ethanol - no formalin = 1	Trawl, Beam	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5d036caa-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173035			LINESTRING (170.2757 -74.5905, 170.2692 -74.5887)		en	4081102117	5d036caa-fa36-11e2-96b3-aa6f927c92a3		50476	NIWA Invertebrate Collection													Site C1, shelf, western Ross Sea		NIWA	NIWA Invertebrate Collection	IPY CAML	TAN0802/31	GPS																																
4081198880	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.004+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-76.202	176.248	100.0	449.0	2.0		{}	2008.0	2.0	18.0	2008-02-18	49.0	49.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.004+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5e70fe22-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		True	Arango, Claudia	Specimen(s), Ethanol - no formalin = 1	Trawl, Beam	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5e70fe22-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173035			LINESTRING (176.248 -76.202, 176.241 -76.204)		en	4081198880	5e70fe22-fa36-11e2-96b3-aa6f927c92a3		50471	NIWA Invertebrate Collection													Site C4, western Ross Sea, shelf		NIWA	NIWA Invertebrate Collection	IPY CAML	TAN0802/100	GPS																																
4081083770	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.615+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2118075	1	54	354	9477065	2011	2118069	2118075	2118075	Austropallene brachyura (Bouvier, 1911)	Austropallene brachyura (Bouvier, 1911)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene brachyura	Austropallene	brachyura	SPECIES	ACCEPTED	NE	-76.602333	176.802	100.0	360.0	0.0		{}	2008.0	2.0	17.0	2008-02-17	48.0	48.0	['COORDINATE_ROUNDED', 'CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.615+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5fbc98f4-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		True	Arango, Claudia	Specimen(s), Ethanol - no formalin = 1	Trawl, Beam	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5fbc98f4-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173035			LINESTRING (176.802 -76.6023333, 176.7941667 -76.6021667)		en	4081083770	5fbc98f4-fa36-11e2-96b3-aa6f927c92a3		50314	NIWA Invertebrate Collection													Site C5, shelf, western Ross Sea		NIWA	NIWA Invertebrate Collection	IPY CAML	TAN0802/84	GPS																																
