key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	footprintWKT	locality	fieldNumber	collectionCode	gbifID	language	occurrenceID	taxonRemarks	catalogNumber	institutionCode	occurrenceRemarks	bibliographicCitation	datasetName	recordedBy	preparations	locationID	georeferenceSources	sex	continent	typeStatus	institutionKey	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	collectionKey	otherCatalogNumbers	acceptedNameUsage	eventRemarks
4081094886	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.366+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-71.313167	170.501	100.0	243.0	0.0	{}		2004.0	2.0	19.0	2004-02-19	50.0	50.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.366+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60569f76-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60569f76-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.501 -71.313167, 170.501 -71.313167)			NIWA	4081094886	en	60569f76-fa36-11e2-96b3-aa6f927c92a3		70056	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - no formalin = 7	TAN0402/123	GPS													
4081094887	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.721+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-71.3165	170.465667	100.0	163.0	0.0	{}		2004.0	2.0	19.0	2004-02-19	50.0	50.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.721+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056a0fc-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056a0fc-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.465667 -71.3165, 170.465667 -71.3165)			NIWA	4081094887	en	6056a0fc-fa36-11e2-96b3-aa6f927c92a3		70057	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - no formalin = 1	TAN0402/125	GPS													
4081089893	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.533+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-72.097667	172.930167	100.0	515.0	0.0	{}		2004.0	2.0	14.0	2004-02-14	45.0	45.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.533+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056a278-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056a278-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (172.930167 -72.097667, 172.930167 -72.097667)			NIWA	4081089893	en	6056a278-fa36-11e2-96b3-aa6f927c92a3		70058	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 1	TAN0402/88	GPS													
4081121885	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.724+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-71.309167	170.573167	100.0	322.0	0.0	{}		2004.0	2.0	18.0	2004-02-18	49.0	49.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.724+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056a3f4-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056a3f4-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.573167 -71.309167, 170.573167 -71.309167)			NIWA	4081121885	en	6056a3f4-fa36-11e2-96b3-aa6f927c92a3		70059	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - no formalin = 3	TAN0402/117	GPS													
4081089894	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.363+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-71.326833	170.4515	100.0	120.0	0.0	{}		2004.0	2.0	19.0	2004-02-19	50.0	50.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.363+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056a638-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056a638-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.4515 -71.326833, 170.4515 -71.326833)			NIWA	4081089894	en	6056a638-fa36-11e2-96b3-aa6f927c92a3		70060	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - no formalin = 1	TAN0402/129	GPS													
4081089895	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.533+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-71.3045	170.618	100.0	357.0	0.0	{}		2004.0	2.0	18.0	2004-02-18	49.0	49.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.533+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056a872-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056a872-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.618 -71.3045, 170.618 -71.3045)			NIWA	4081089895	en	6056a872-fa36-11e2-96b3-aa6f927c92a3		70061	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 3	TAN0402/111	GPS													
4081176919	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.460+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-72.018333	170.808167	100.0	302.0	0.0	{}		2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.460+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056aa0c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056aa0c-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.808167 -72.018333, 170.808167 -72.018333)			NIWA	4081176919	en	6056aa0c-fa36-11e2-96b3-aa6f927c92a3		70062	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - no formalin = 2	TAN0402/142	GPS													
4081089896	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.533+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-72.063833	173.263333	100.0	630.0	0.0	{}		2004.0	2.0	13.0	2004-02-13	44.0	44.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.533+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056ab92-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056ab92-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (173.263333 -72.063833, 173.263333 -72.063833)			NIWA	4081089896	en	6056ab92-fa36-11e2-96b3-aa6f927c92a3		70063	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 1	TAN0402/71	GPS													
4081121886	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.721+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-72.014	170.775833	100.0	236.0	0.0	{}		2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.721+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056ad0e-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056ad0e-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.775833 -72.014, 170.775833 -72.014)	Moubray Bay		NIWA	4081121886	en	6056ad0e-fa36-11e2-96b3-aa6f927c92a3		70064	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - no formalin = 1	TAN0402/139	GPS													
4081170852	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.490+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-72.331667	170.460667	100.0	230.0	0.0	{}		2004.0	2.0	13.0	2004-02-13	44.0	44.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.490+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056ae8a-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056ae8a-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.460667 -72.331667, 170.460667 -72.331667)			NIWA	4081170852	en	6056ae8a-fa36-11e2-96b3-aa6f927c92a3		70065	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 3	TAN0402/58	GPS													
4081094888	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.724+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-71.2015	170.948167	100.0	585.0	0.0	{}		2004.0	2.0	18.0	2004-02-18	49.0	49.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.724+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056b006-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056b006-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.948167 -71.2015, 170.948167 -71.2015)			NIWA	4081094888	en	6056b006-fa36-11e2-96b3-aa6f927c92a3		70066	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 1	TAN0402/100	GPS													
4081121887	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.366+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-72.274333	171.464	100.0	423.0	0.0	{}		2004.0	2.0	14.0	2004-02-14	45.0	45.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.366+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056b178-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056b178-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (171.464 -72.274333, 171.464 -72.274333)			NIWA	4081121887	en	6056b178-fa36-11e2-96b3-aa6f927c92a3		70067	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 2	TAN0402/90	GPS													
4081090992	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.372+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-72.332667	170.389	100.0	152.0	0.0	{}		2004.0	2.0	12.0	2004-02-12	43.0	43.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.372+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6056b2f4-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6056b2f4-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (170.389 -72.332667, 170.389 -72.332667)			NIWA	4081090992	en	6056b2f4-fa36-11e2-96b3-aa6f927c92a3		70068	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - no formalin = 6	TAN0402/51	GPS													
1426808551	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.516+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2005-06-20T00:00:00	-66.174833	162.264833	30.0	396.0	0.0	{}	Southern Ocean	2004.0	3.0	5.0	2004-03-05T20:05	65.0	65.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.516+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2134'}]	[]	[]	[]	True	Johanna Nielsen	Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2134	urn:lsid:marinespecies.org:taxname:240203	POINT (162.264833 -66.174833)	Young	TAN0402/260	MBIS BioRoss	1426808551	en	2134	Austrodecus frigorifugum	TAN0402/260 Austrodecus frigorifugum	NIWA	GearType= Van Veen Grab	Austrodecus frigorifugum (MBIS BioRoss 2134)																		
1426808474	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.515+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2005-06-20T00:00:00	-65.413333	160.881667	30.0	125.0	0.0	{}	Southern Ocean	2004.0	3.0	7.0	2004-03-07T16:06	67.0	67.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.515+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2136'}]	[]	[]	[]	True	Johanna Nielsen	Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2136	urn:lsid:marinespecies.org:taxname:240203	POINT (160.881667 -65.413333)	Balleny	TAN0402/276	MBIS BioRoss	1426808474	en	2136	Austrodecus frigorifugum	TAN0402/276 Austrodecus frigorifugum	NIWA	GearType= Van Veen Grab	Austrodecus frigorifugum (MBIS BioRoss 2136)																		
1426808524	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.514+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2005-06-20T00:00:00	-65.482833	160.952667	30.0	368.0	0.0	{}	Southern Ocean	2004.0	3.0	7.0	2004-03-07T14:19	67.0	67.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.514+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2137'}]	[]	[]	[]	True	Johanna Nielsen	Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2137	urn:lsid:marinespecies.org:taxname:240203	POINT (160.952667 -65.482833)	Balleny	TAN0402/273	MBIS BioRoss	1426808524	en	2137	Austrodecus frigorifugum	TAN0402/273 Austrodecus frigorifugum	NIWA	GearType= Van Veen Grab	Austrodecus frigorifugum (MBIS BioRoss 2137)																		
