key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	verbatimLocality	collectionCode	gbifID	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	identificationRemarks	http://unknown.org/captive	identificationID	occurrenceRemarks	networkKeys	individualCount	depth	higherGeography	institutionKey	preparations	samplingProtocol	eventID	institutionID	nomenclaturalCode	georeferenceProtocol	http://unknown.org/taxonRankID	locality	fieldNumber	language	type	locationID	taxonConceptID	ownerInstitutionCode	http://unknown.org/species	higherClassification	georeferenceSources	sex	coordinatePrecision	otherCatalogNumbers	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	verbatimTaxonRank	depthAccuracy	organismQuantity	organismQuantityType	scientificNameID	footprintWKT	collectionKey	collectionID
2983464165	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:38.352+00:00	182	{}	HUMAN_OBSERVATION	PRESENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.27183	144.80168	200.0	OCEANIA		{}	1973.0	1.0	23.0	1973-01-23	23.0	23.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:21.000+00:00	2024-07-02T09:46:38.352+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-975-PPB-416-1'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-975-PPB-416-1				PPBES-Benthic	2983464165	PPBES-975-PPB-416-1			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		2.0					PPBES-975					southwestern region																		0.0	1.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.80168 -38.27183)		
2983464174	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:38.352+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.27183	144.80168	200.0	OCEANIA		{}	1973.0	1.0	23.0	1973-01-23	23.0	23.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:21.000+00:00	2024-07-02T09:46:38.352+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-975-PPB-416-2'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-975-PPB-416-2				PPBES-Benthic	2983464174	PPBES-975-PPB-416-2			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		2.0					PPBES-975					southwestern region																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.80168 -38.27183)		
2983464172	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:38.353+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.27183	144.80168	200.0	OCEANIA		{}	1973.0	1.0	23.0	1973-01-23	23.0	23.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:21.000+00:00	2024-07-02T09:46:38.353+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-975-PPB-416-3'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-975-PPB-416-3				PPBES-Benthic	2983464172	PPBES-975-PPB-416-3			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		2.0					PPBES-975					southwestern region																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.80168 -38.27183)		
2983464169	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:38.353+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.27183	144.80168	200.0	OCEANIA		{}	1973.0	1.0	23.0	1973-01-23	23.0	23.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:22.000+00:00	2024-07-02T09:46:38.353+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-975-PPB-416-4'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-975-PPB-416-4				PPBES-Benthic	2983464169	PPBES-975-PPB-416-4			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		2.0					PPBES-975					southwestern region																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.80168 -38.27183)		
2983464170	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:38.353+00:00	182	{}	HUMAN_OBSERVATION	PRESENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.27183	144.80168	200.0	OCEANIA		{}	1973.0	1.0	23.0	1973-01-23	23.0	23.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:22.000+00:00	2024-07-02T09:46:38.353+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-975-PPB-416-5'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-975-PPB-416-5				PPBES-Benthic	2983464170	PPBES-975-PPB-416-5			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		2.0					PPBES-975					southwestern region																		0.0	2.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.80168 -38.27183)		
1272704489	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:22.574+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE	1986-01-01T00:00:00	-38.195	144.745		OCEANIA	Victoria	{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-10-30T14:56:00.000+00:00	2024-07-02T06:37:22.574+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '24e5bdf4-52d2-42dc-91fb-d3cab05b1e7a'}]	[]	[]	[]	True	PPBES	Museum Victoria|Rainer, F. Sebastian	D A. Staples - Museum Victoria (Sciences)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Museums Victoria	24e5bdf4-52d2-42dc-91fb-d3cab05b1e7a			Port Phillip Bay, southwestern region	Invertebrates	1272704489	24e5bdf4-52d2-42dc-91fb-d3cab05b1e7a		J12934	NMV						['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	10.0	Australia|Victoria	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Wet|ethanol 70%	Smith-McIntyre grab	PPBES 960	urn:lsid:biocol.org:col:34978	ICZN		7000	Port Phillip Bay, southwestern region	PPBES 960	en	PhysicalObject	PPBES 960	https://biodiversity.org.au/afd/taxa/62eed421-114a-48ad-b744-9e4353064bf7	NMV	Ascorhynchus longicollis	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Ammotheidae																
1272704399	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:32.062+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE	1986-01-01T00:00:00	-38.2717	144.688		OCEANIA	Victoria	{}	1971.0	2.0	17.0	1971-02-17	48.0	48.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-10-30T14:58:00.000+00:00	2024-07-02T06:37:32.062+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '649f85e6-7264-49af-9cd9-9122d970daf2'}]	[]	[]	[]	False	PPBES	Museum Victoria|Rainer, F. Sebastian	D A. Staples - Museum Victoria (Sciences)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Museums Victoria	649f85e6-7264-49af-9cd9-9122d970daf2			Port Phillip Bay, southwestern region	Invertebrates	1272704399	649f85e6-7264-49af-9cd9-9122d970daf2		J12930	NMV						['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	13.0	Australia|Victoria	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Wet|ethanol 70%	Smith-McIntyre grab	PPBES 973	urn:lsid:biocol.org:col:34978	ICZN		7000	Port Phillip Bay, southwestern region	PPBES 973	en	PhysicalObject	PPBES 973	https://biodiversity.org.au/afd/taxa/62eed421-114a-48ad-b744-9e4353064bf7	NMV	Ascorhynchus longicollis	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Ammotheidae																
1272704440	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:38.144+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE	1986-01-01T00:00:00	-38.2333	144.715		OCEANIA	Victoria	{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-10-30T14:57:00.000+00:00	2024-07-02T06:37:38.144+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'b6a32402-28a7-4630-8894-b1200e57b38b'}]	[]	[]	[]	True	PPBES	Museum Victoria|Rainer, F. Sebastian	D A. Staples - Museum Victoria (Sciences)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Museums Victoria	b6a32402-28a7-4630-8894-b1200e57b38b			Port Phillip Bay, southeastern section	Invertebrates	1272704440	b6a32402-28a7-4630-8894-b1200e57b38b		J12932	NMV						['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0	5.0	Australia|Victoria	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Wet|ethanol 70%	Smith-McIntyre grab	PPBES 967	urn:lsid:biocol.org:col:34978	ICZN		7000	Port Phillip Bay, southeastern section	PPBES 967	en	PhysicalObject	PPBES 967	https://biodiversity.org.au/afd/taxa/62eed421-114a-48ad-b744-9e4353064bf7	NMV	Ascorhynchus longicollis	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Ammotheidae																
2983472972	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:40.083+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.19513	144.74498	200.0	OCEANIA		{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:19.000+00:00	2024-07-02T09:46:40.083+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-960-PPB-416-1'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-960-PPB-416-1				PPBES-Benthic	2983472972	PPBES-960-PPB-416-1			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		10.0					PPBES-960					southwestern region																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.74498 -38.19513)		
2983472975	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:40.088+00:00	182	{}	HUMAN_OBSERVATION	PRESENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.19513	144.74498	200.0	OCEANIA		{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:19.000+00:00	2024-07-02T09:46:40.088+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-960-PPB-416-2'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-960-PPB-416-2				PPBES-Benthic	2983472975	PPBES-960-PPB-416-2			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		10.0					PPBES-960					southwestern region																		0.0	1.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.74498 -38.19513)		
2983472978	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:40.083+00:00	182	{}	HUMAN_OBSERVATION	PRESENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.19513	144.74498	200.0	OCEANIA		{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:19.000+00:00	2024-07-02T09:46:40.083+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-960-PPB-416-3'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-960-PPB-416-3				PPBES-Benthic	2983472978	PPBES-960-PPB-416-3			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		10.0					PPBES-960					southwestern region																		0.0	1.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.74498 -38.19513)		
2983472977	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:40.086+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.19513	144.74498	200.0	OCEANIA		{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:19.000+00:00	2024-07-02T09:46:40.086+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-960-PPB-416-4'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-960-PPB-416-4				PPBES-Benthic	2983472977	PPBES-960-PPB-416-4			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		10.0					PPBES-960					southwestern region																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.74498 -38.19513)		
2983472976	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:40.084+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.19513	144.74498	200.0	OCEANIA		{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:19.000+00:00	2024-07-02T09:46:40.084+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-960-PPB-416-5'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-960-PPB-416-5				PPBES-Benthic	2983472976	PPBES-960-PPB-416-5			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		10.0					PPBES-960					southwestern region																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.74498 -38.19513)		
2983469473	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:31.231+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.23343	144.71498	200.0	OCEANIA		{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:19.000+00:00	2024-07-02T09:46:31.231+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-967-PPB-416-1'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-967-PPB-416-1				PPBES-Benthic	2983469473	PPBES-967-PPB-416-1			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		5.0					PPBES-967					southeastern section																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.71498 -38.23343)		
2983469467	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:31.231+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.23343	144.71498	200.0	OCEANIA		{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:19.000+00:00	2024-07-02T09:46:31.231+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-967-PPB-416-2'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-967-PPB-416-2				PPBES-Benthic	2983469467	PPBES-967-PPB-416-2			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		5.0					PPBES-967					southeastern section																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.71498 -38.23343)		
2983469484	322ec841-f604-4024-ab49-897dc47f74c3	5fa89f68-9af0-4a0d-8998-ea39695c1db9	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:45:49.201+00:00	2024-07-02T09:46:31.230+00:00	182	{}	HUMAN_OBSERVATION	ABSENT	2118349	1	54	354	9477065	4338615	2118315	2118349	2118349	Ascorhynchus longicollis (Haswell, 1885)	Ascorhynchus longicollis (Haswell, 1885)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus longicollis	Ascorhynchus	longicollis	SPECIES	ACCEPTED	NE		-38.23343	144.71498	200.0	OCEANIA		{}	1971.0	2.0	16.0	1971-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-11-10T14:33:19.000+00:00	2024-07-02T09:46:31.230+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'PPBES-967-PPB-416-3'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		PPBES-967-PPB-416-3				PPBES-Benthic	2983469484	PPBES-967-PPB-416-3			CSIRO						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		5.0					PPBES-967					southeastern section																		0.0	0.0	individuals	urn:lsid:marinespecies.org:taxname:240034	POINT (144.71498 -38.23343)		
