key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	continent	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	sex	occurrenceRemarks	individualCount	waterBody	collectionKey	recordedBy	locality	collectionCode	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	modified	dateIdentified	datasetName	otherCatalogNumbers	associatedReferences	locationID	georeferenceSources	dynamicProperties	higherClassification	typeStatus	bibliographicCitation
240912371	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.161+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-71.381667	-14.32		622.0	0.0	{}	1996.0	2.0	23.0	1996-02-23	54.0	54.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.161+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2837'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2837	urn:lsid:marinespecies.org:taxname:173502						240912371	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2837		2837	AWI		IMIS:dasid:2432													Kapp Norvegia area	Weddell Sea macrozoobenthos EASIZ I					2010-05-11T18:09:00.000+00:00										
240912372	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.157+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-71.385	-14.328333		628.0	0.0	{}	1996.0	2.0	23.0	1996-02-23	54.0	54.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.157+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2838'}]	[]	[]	[]		True				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2838	urn:lsid:marinespecies.org:taxname:173502						240912372	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2838		2838	AWI		IMIS:dasid:2432													Kapp Norvegia area	Weddell Sea macrozoobenthos EASIZ I					2010-05-11T18:09:00.000+00:00										
240912373	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.160+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-73.605	-22.316668		620.0	0.0	{}	1996.0	2.0	14.0	1996-02-14	45.0	45.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.160+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2839'}]	[]	[]	[]		True				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2839	urn:lsid:marinespecies.org:taxname:173502						240912373	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2839		2839	AWI		IMIS:dasid:2432													South of Vestkapp	Weddell Sea macrozoobenthos EASIZ I					2010-05-11T18:09:00.000+00:00										
240912374	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.165+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-73.601667	-22.595		850.0	0.0	{}	1996.0	2.0	14.0	1996-02-14	45.0	45.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.165+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2840'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2840	urn:lsid:marinespecies.org:taxname:173502						240912374	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2840		2840	AWI		IMIS:dasid:2432													South of Vestkapp	Weddell Sea macrozoobenthos EASIZ I					2010-05-11T18:09:00.000+00:00										
240912375	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.164+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-73.7	-22.508333		446.0	0.0	{}	1996.0	2.0	15.0	1996-02-15	46.0	46.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.164+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2841'}]	[]	[]	[]		True				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2841	urn:lsid:marinespecies.org:taxname:173502						240912375	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2841		2841	AWI		IMIS:dasid:2432													South of Vestkapp	Weddell Sea macrozoobenthos EASIZ I					2010-05-11T18:09:00.000+00:00										
240912376	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.165+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-73.278333	-21.425		1538.0	0.0	{}	1996.0	2.0	16.0	1996-02-16	47.0	47.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.165+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2842'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2842	urn:lsid:marinespecies.org:taxname:173502						240912376	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2842		2842	AWI		IMIS:dasid:2432													South of Vestkapp	Weddell Sea macrozoobenthos EASIZ I					2010-05-11T18:09:00.000+00:00										
240912377	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.164+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-71.051667	-11.425		462.0	0.0	{}	1996.0	2.0	5.0	1996-02-05	36.0	36.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.164+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2843'}]	[]	[]	[]		True				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2843	urn:lsid:marinespecies.org:taxname:173502						240912377	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2843		2843	AWI		IMIS:dasid:2432													Kapp Norvegia area	Weddell Sea macrozoobenthos EASIZ I					2010-05-11T18:09:00.000+00:00										
1248755962	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0		2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:54:59.968+00:00	360		{}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE				710.0		{}	1995.0	2.0	3.0	1995-02-03	34.0	34.0	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-05-28T13:54:59.968+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'MCNB:MCNB-Art:MZB 2005-0230'}]	[]	[]	[]	e3d4dcc4-81e2-444c-8a5c-41d1044b5381	False	Munilla León, Tomás	animal sencer (alcohol etílic 70º)	Agassiz|draga d'		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		MCNB:MCNB-Art:MZB 2005-0230					Bentart 95, campanya	ca	1248755962	MCNB:MCNB-Art:MZB 2005-0230	Collection	MZB 2005-0230	MCNB	ANTARCTICA										1.0					MCNB-Art					2023-01-01T00:00:00.000+00:00	2001-01-01T00:00:00	Museu de Ciències Naturals de Barcelona: MCNB-Art	286	Munilla León, Tomás. A new species of Ammothea (Pycnogonida) and other pycnogonids from Livingston Island and surrounding waters (South Shetland Islands, Antarctica). Antarctic Science. 2001, vol. 13, núm. 2, p. 144-149.						
4081096963	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:26.050+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-72.1792	170.8067	500.0	353.0		{}	1965.0	1.0	20.0	1965-01-20	20.0	20.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:26.050+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '60f2fd08-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False	Child, C, A	Specimen(s), Ethanol - no formalin = 1	Trawl, Agassiz small	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		60f2fd08-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173502			POINT (170.8067 -72.1792)		en	4081096963	60f2fd08-fa36-11e2-96b3-aa6f927c92a3		80950	NIWA Invertebrate Collection														NZOI		NIWA							NIWA Invertebrate Collection			E188					
4081088636	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.203+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-74.166667	-178.283333	500.0	341.5	10.5	{}	1960.0	2.0	7.0	1960-02-07	38.0	38.0	['COORDINATE_ROUNDED', 'CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.203+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5c43b298-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False		Specimen(s), None = 1	Dredge, Devonport	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5c43b298-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173502			POINT (-178.2833333 -74.1666667)		en	4081088636	5c43b298-fa36-11e2-96b3-aa6f927c92a3		9301	NIWA Invertebrate Collection									FEMALE					NZOI	Ross Sea	NIWA							NIWA Invertebrate Collection			A527	dead reckoning				
4081127377	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.358+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-74.166667	-178.283333	500.0	341.5	10.5	{}	1960.0	2.0	7.0	1960-02-07	38.0	38.0	['COORDINATE_ROUNDED', 'CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.358+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5c9c239c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False		Specimen(s), None = 1	Dredge, Devonport	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5c9c239c-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173502			POINT (-178.2833333 -74.1666667)		en	4081127377	5c9c239c-fa36-11e2-96b3-aa6f927c92a3		9408	NIWA Invertebrate Collection									MALE					NZOI	Ross Sea	NIWA							NIWA Invertebrate Collection			A527	dead reckoning				
4081111897	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.712+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-74.166667	-178.283333	500.0	341.5	10.5	{}	1960.0	2.0	7.0	1960-02-07	38.0	38.0	['COORDINATE_ROUNDED', 'CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.712+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5d6ec752-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False		Specimen(s), None = 7	Dredge, Devonport	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5d6ec752-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173502			POINT (-178.2833333 -74.1666667)		en	4081111897	5d6ec752-fa36-11e2-96b3-aa6f927c92a3		9593	NIWA Invertebrate Collection														NZOI	Ross Sea	NIWA							NIWA Invertebrate Collection			A527	dead reckoning				
4081163245	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.430+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-74.3667	-178.5833	500.0	250.0	250.0	{}	1959.0	1.0	15.0	1959-01-15	15.0	15.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.430+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5c23dd92-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False		Specimen(s), None = 2	Dredge, naturalists	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5c23dd92-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173502			POINT (-178.5833 -74.3667)		en	4081163245	5c23dd92-fa36-11e2-96b3-aa6f927c92a3		8822	NIWA Invertebrate Collection														NZOI		NIWA							NIWA Invertebrate Collection			A455					
4081169014	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.287+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-76.0	175.4167	500.0	261.5	261.5	{}	1959.0	1.0	12.0	1959-01-12	12.0	12.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.287+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5f700660-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False		Specimen(s), None = 1		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5f700660-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173502			POINT (175.4167 -76)		en	4081169014	5f700660-fa36-11e2-96b3-aa6f927c92a3		8839	NIWA Invertebrate Collection									FEMALE					NZOI		NIWA							NIWA Invertebrate Collection			A451					
