key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	identificationRemarks	sex	occurrenceRemarks	continent	individualCount	waterBody	collectionKey	recordedBy	locality	collectionCode	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	dateIdentified	modified	datasetName	rightsHolder	county	locationID	bibliographicCitation	higherClassification	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	otherCatalogNumbers	dynamicProperties
3386516804	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.694+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.5322	-47.1472	372.0	804.0	13.0	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.694+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_0319'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Rauschert dredge|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0319	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.14056 -61.5332, -47.15383 -61.53112)	JR15005_16R	en	3386516804	JR15005_0319	PhysicalObject	JR15005_0319	BAS																											
3386516393	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.290+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.5322	-47.1472	372.0	804.0	13.0	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.290+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_0319a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Rauschert dredge|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0319a	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.14056 -61.5332, -47.15383 -61.53112)	JR15005_16R	en	3386516393	JR15005_0319a	PhysicalObject	JR15005_0319a	BAS																											
3386517261	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.935+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.5309	-47.1659	259.0	840.0	4.0	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.935+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	136.0	individuals	False	[{'identifier': 'JR15005_0346_01'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0346_01	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.16144 -61.53181, -47.17042 -61.53002)	JR15005_17	en	3386517261	JR15005_0346_01	PhysicalObject	JR15005_0346_01	BAS																											
3386516443	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.312+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.5309	-47.1659	259.0	840.0	4.0	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.312+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_0346_01a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0346_01a	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.16144 -61.53181, -47.17042 -61.53002)	JR15005_17	en	3386516443	JR15005_0346_01a	PhysicalObject	JR15005_0346_01a	BAS																											
3386516442	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.312+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.5309	-47.1659	259.0	840.0	4.0	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.312+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_0346_01b'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0346_01b	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.16144 -61.53181, -47.17042 -61.53002)	JR15005_17	en	3386516442	JR15005_0346_01b	PhysicalObject	JR15005_0346_01b	BAS																											
3386516441	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.310+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.5309	-47.1659	259.0	840.0	4.0	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.310+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_0346_01c'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0346_01c	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.16144 -61.53181, -47.17042 -61.53002)	JR15005_17	en	3386516441	JR15005_0346_01c	PhysicalObject	JR15005_0346_01c	BAS																											
3386516843	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.722+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.5394	-47.2477	298.0	1042.5	24.5	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.722+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	3.0	individuals	False	[{'identifier': 'JR15005_0365_01'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0365_01	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.24357 -61.54119, -47.25173 -61.53753)	JR15005_21	en	3386516843	JR15005_0365_01	PhysicalObject	JR15005_0365_01	BAS																											
3386517590	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.127+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.5394	-47.2477	298.0	1042.5	24.5	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.127+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_0365_01a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0365_01a	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.24357 -61.54119, -47.25173 -61.53753)	JR15005_21	en	3386517590	JR15005_0365_01a	PhysicalObject	JR15005_0365_01a	BAS																											
3386516969	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.772+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-61.54	-47.247	279.0	1042.0	23.0	{}	2016.0	3.0	3.0	2016-03-03	63.0	63.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.772+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_0456_01'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr15005.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR15005	JR15005_0456_01	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	3/3/2016	LINESTRING (-47.24287 -61.54156, -47.25104 -61.53843)	JR15005_23	en	3386516969	JR15005_0456_01	PhysicalObject	JR15005_0456_01	BAS																											
3386517502	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.006+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-74.5071	-28.7444	151.0	1564.1799999999998	5.899999999999977	{}	2012.0	2.0	28.0	2012-02-28	59.0	59.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.006+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1166.4'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1166.4	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	28/02/2012	LINESTRING (-28.74527 -74.50839, -28.74355 -74.50573)	JR275_81	en	3386517502	JR275_1166.4	PhysicalObject	JR275_1166.4	BAS																											
3386516644	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.545+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-76.0156	-26.9582	77.0	610.005	3.0049999999999955	{}	2012.0	2.0	21.0	2012-02-21	52.0	52.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.545+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_446.5'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_446.5	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	21/02/2012	LINESTRING (-26.9604 -76.01602, -26.95604 -76.01513)	JR275_35	en	3386516644	JR275_446.5	PhysicalObject	JR275_446.5	BAS	bifid ocular tubercle			ANTARCTICA																							
3386517358	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.964+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-75.7672	-30.464	32.0	433.095	3.7050000000000125	{}	2012.0	2.0	22.0	2012-02-22	53.0	53.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.964+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_641.2'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_641.2	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	22/02/2012	LINESTRING (-30.46317 -75.76699, -30.46484 -75.76738)	JR275_44	en	3386517358	JR275_641.2	PhysicalObject	JR275_641.2	BAS	bifid ocular tubercle																										
3386517291	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.944+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-75.25	-29.0287	74.0	391.185	1.0149999999999864	{}	2012.0	3.0	4.0	2012-03-04	64.0	64.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.944+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	2.0	individuals	False	[{'identifier': 'JR275_1530.3_02'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1530.3_02	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	4/3/2012	LINESTRING (-29.02708 -75.24953, -29.0304 -75.25056)	JR275_103	en	3386517291	JR275_1530.3_02	PhysicalObject	JR275_1530.3_02	BAS	bifid ocular tubercle																										
3386516343	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.136+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-75.2393	-27.8508	76.0	414.69	1.0199999999999818	{}	2012.0	3.0	4.0	2012-03-04	64.0	64.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.136+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1563.5'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1563.5	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	4/3/2012	LINESTRING (-27.84859 -75.23894, -27.85297 -75.23971)	JR275_106	en	3386516343	JR275_1563.5	PhysicalObject	JR275_1563.5	BAS	ocular tubercle bifid and high compared to others																										
3386516329	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.137+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338520	1	54	354	9477065	2013	2117630	4338520	4338520	Nymphon proceroides Bouvier, 1911	Nymphon proceroides Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proceroides	Nymphon	proceroides	SPECIES	ACCEPTED	NE	-75.2419	-27.8655	77.0	414.69	0.45999999999997954	{}	2012.0	3.0	4.0	2012-03-04	64.0	64.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.137+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	3.0	individuals	False	[{'identifier': 'JR275_1589.3_02'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1589.3_02	urn:lsid:marinespecies.org:taxname:173500	https://ror.org/01rhff309	4/3/2012	LINESTRING (-27.8633 -75.24155, -27.86773 -75.24234)	JR275_107	en	3386516329	JR275_1589.3_02	PhysicalObject	JR275_1589.3_02	BAS		MALE	1 with eggs on both ovigers																								
