key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex	coordinateUncertaintyInMeters	georeferencedBy	references	otherCatalogNumbers	dynamicProperties	eventRemarks	language	type	locationAccordingTo	locationRemarks	eventTime	identificationRemarks	georeferencedDate	nomenclaturalCode	footprintWKT	verbatimLocality	organismID	previousIdentifications	identificationQualifier	occurrenceRemarks	accessRights	georeferenceSources	typeStatus	organismQuantity	organismQuantityType	associatedReferences	fieldNumber	habitat	verbatimIdentification
1321258591	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:32.511+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.7333	-73.25	84.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1977	3	21	1977-03-21	80	80	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:38:32.511+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b36264ff-7160-4bd1-8ee2-f93d837760e6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3b36264ff-7160-4bd1-8ee2-f93d837760e6	urn:lsid:biocol.org:col:34871	21 MAR 1977	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1321258591	http://n2t.net/ark:/65665/3b36264ff-7160-4bd1-8ee2-f93d837760e6	USNM 191902	USNM	F1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1318060097	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:50.850+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE			3.5	0.5	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida	1977	6	27	1977-06-27	178	178	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T08:12:00.000+00:00	2024-07-02T12:38:50.850+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/325ea338f-3c6f-44c0-aa2e-70480d33469c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Cairns	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/325ea338f-3c6f-44c0-aa2e-70480d33469c	urn:lsid:biocol.org:col:34871	27 JUN 1977		St. Lucie Inlet, Reef E Of Holiday Inn, 1 mile N Of Fort Pierce		IZ	1318060097	http://n2t.net/ark:/65665/325ea338f-3c6f-44c0-aa2e-70480d33469c	USNM 216999	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE																													
1318401610	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:14.425+00:00	395	{}	PRESERVED_SPECIMEN	7.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	27.5533	-80.0467	33.0	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida	1977	6	9	1977-06-09	160	160	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-06-26T12:57:00.000+00:00	2024-07-02T12:37:14.425+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3350b56dd-0c95-4fd5-a668-805f4ced7d83'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	National Marine Fisheries Service	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3350b56dd-0c95-4fd5-a668-805f4ced7d83	urn:lsid:biocol.org:col:34871	09 JUN 1977	unknown, from legacy	Off Fort Pierce	Degrees Minutes Seconds	IZ	1318401610	http://n2t.net/ark:/65665/3350b56dd-0c95-4fd5-a668-805f4ced7d83	USNM 216991	USNM	292	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE																													
1319806763	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:05.595+00:00	395	{}	PRESERVED_SPECIMEN	11.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	27.5533	-80.0467			Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida	1977	6	9	1977-06-09	160	160	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T08:35:00.000+00:00	2024-07-02T12:38:05.595+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/373367e07-132c-49f0-986b-8f151aa0799c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/373367e07-132c-49f0-986b-8f151aa0799c	urn:lsid:biocol.org:col:34871	09 JUN 1977	unknown, from legacy	Off Fort Pierce	Degrees Minutes Seconds	IZ	1319806763	http://n2t.net/ark:/65665/373367e07-132c-49f0-986b-8f151aa0799c	USNM 222000	USNM	I-L,2,5,8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1322077620	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:20.471+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	27.5533	-80.0467	33.0	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida	1977	6	9	1977-06-09	160	160	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T08:12:00.000+00:00	2024-07-02T12:38:20.471+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d7afecf3-69d0-4657-a741-b686998af806'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	National Marine Fisheries Service	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3d7afecf3-69d0-4657-a741-b686998af806	urn:lsid:biocol.org:col:34871	09 JUN 1977	unknown, from legacy	Off Fort Pierce	Degrees Minutes Seconds	IZ	1322077620	http://n2t.net/ark:/65665/3d7afecf3-69d0-4657-a741-b686998af806	USNM 216992	USNM	292	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE																													
1321552055	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:41.605+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	27.5533	-80.0467	33.0	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida	1977	7	14	1977-07-14	195	195	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T08:35:00.000+00:00	2024-07-02T12:39:41.605+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c057691e-0c0f-42c1-a043-1dbc7176d79b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3c057691e-0c0f-42c1-a043-1dbc7176d79b	urn:lsid:biocol.org:col:34871	14 JUL 1977	unknown, from legacy	Off Fort Pierce	Degrees Minutes Seconds	IZ	1321552055	http://n2t.net/ark:/65665/3c057691e-0c0f-42c1-a043-1dbc7176d79b	USNM 222001	USNM	II-2,4,5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE																													
1318557437	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:38.733+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	39.245	-72.7067	89.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1977	8	7	1977-08-07	219	219	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:29:00.000+00:00	2024-07-02T12:37:38.733+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33bea6466-595c-4d54-90ee-24858302f759'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/33bea6466-595c-4d54-90ee-24858302f759	urn:lsid:biocol.org:col:34871	07 AUG 1977	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1318557437	http://n2t.net/ark:/65665/33bea6466-595c-4d54-90ee-24858302f759	USNM 182068	USNM	A1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1318582195	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:14.137+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.7567	-73.275	82.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1977	8	10	1977-08-10	222	222	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:37:14.137+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33d066e3e-30f7-44d0-8a98-74a89db59512'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/33d066e3e-30f7-44d0-8a98-74a89db59512	urn:lsid:biocol.org:col:34871	10 AUG 1977	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1318582195	http://n2t.net/ark:/65665/33d066e3e-30f7-44d0-8a98-74a89db59512	USNM 191901	USNM	F1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1318750548	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:16.339+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	37.135	-74.615	97.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1977	8	4	1977-08-04	216	216	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:37:16.339+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3446fe658-7ca6-4bee-80c0-c31a2d27fb42'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3446fe658-7ca6-4bee-80c0-c31a2d27fb42	urn:lsid:biocol.org:col:34871	04 AUG 1977	unknown, from legacy	Off Virginia	Degrees Minutes Seconds	IZ	1318750548	http://n2t.net/ark:/65665/3446fe658-7ca6-4bee-80c0-c31a2d27fb42	USNM 191899	USNM	L4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1320241554	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:54.474+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.0133	-73.8633	370.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1977	8	15	1977-08-15	227	227	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:37:54.474+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3866a1739-3679-49f4-82fa-197e9d2fc6bf'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3866a1739-3679-49f4-82fa-197e9d2fc6bf	urn:lsid:biocol.org:col:34871	15 AUG 1977	unknown, from legacy	Off Delaware	Degrees Minutes Seconds	IZ	1320241554	http://n2t.net/ark:/65665/3866a1739-3679-49f4-82fa-197e9d2fc6bf	USNM 191900	USNM	K6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1321171804	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:16.710+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	37.1083	-74.56	140.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1977	8	5	1977-08-05	217	217	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:29:00.000+00:00	2024-07-02T12:39:16.710+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3af8a5bb9-41e6-433a-8329-6deb83ab78b9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3af8a5bb9-41e6-433a-8329-6deb83ab78b9	urn:lsid:biocol.org:col:34871	05 AUG 1977	unknown, from legacy	Off Virginia	Degrees Minutes Seconds	IZ	1321171804	http://n2t.net/ark:/65665/3af8a5bb9-41e6-433a-8329-6deb83ab78b9	USNM 182067	USNM	L5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1320118518	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:06.715+00:00	395	{}	PRESERVED_SPECIMEN	8.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	27.5533	-80.0467	34.0	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida	1977	9	14	1977-09-14	257	257	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T08:12:00.000+00:00	2024-07-02T12:38:06.715+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/380f96204-7f34-4bed-a64f-5cf145c5dcc8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	National Marine Fisheries Service	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/380f96204-7f34-4bed-a64f-5cf145c5dcc8	urn:lsid:biocol.org:col:34871	14 SEP 1977	unknown, from legacy	Off Fort Pierce	Degrees Minutes Seconds	IZ	1320118518	http://n2t.net/ark:/65665/380f96204-7f34-4bed-a64f-5cf145c5dcc8	USNM 216995	USNM	300	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
