key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	dateIdentified	continent	stateProvince	preparations	rightsHolder	http://unknown.org/taxonRankID	language	type	taxonConceptID	http://unknown.org/species	elevation	locationRemarks	verbatimEventDate	waterBody	higherGeography	datasetName	recordedBy	institutionID	locationID	higherClassification	sex	distanceFromCentroidInMeters	georeferenceRemarks	verbatimDepth	georeferenceProtocol	verbatimCoordinateSystem	habitat	lifeStage	nomenclaturalCode	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	samplingProtocol	eventID	acceptedNameUsage	dynamicProperties	verbatimLocality	nameAccordingTo	verbatimTaxonRank	eventRemarks	occurrenceRemarks	island	disposition	ownerInstitutionCode	accessRights	datasetID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	taxonID	http://unknown.org/language	islandGroup	references	associatedSequences	typeStatus
1322617600	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:20.823+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-9.35	46.28	15.0	0.0	{}	1985.0	3.0	17.0	1985-03-17	76.0	76.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:21:00.000+00:00	2024-07-02T12:38:20.823+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ef8a0e18-52cf-4d75-a073-4a78d5f1d2f8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3ef8a0e18-52cf-4d75-a073-4a78d5f1d2f8	USNM 234366	USNM	Aldabra Atoll, Ile Polymnie, Passe Gionnet, Mouth		1322617600	IZ	http://n2t.net/ark:/65665/3ef8a0e18-52cf-4d75-a073-4a78d5f1d2f8	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		AFRICA		Alcohol (Ethanol)									17 MAR 1985	Indian Ocean	Indian Ocean, Seychelles	NMNH Extant Biology	B. Kensley	urn:lsid:biocol.org:col:34871	K-AL-65	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	FEMALE				unknown, from legacy	Degrees Minutes Seconds																															
1322665125	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.469+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-9.37	46.22	11.0	0.0	{}	1985.0	3.0	13.0	1985-03-13	72.0	72.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-11-21T16:47:00.000+00:00	2024-07-02T12:38:08.469+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f1a7af16-0cbe-48b1-be85-8b610dd184e8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3f1a7af16-0cbe-48b1-be85-8b610dd184e8	USNM 234347	USNM	Aldabra Atoll, Picard Island, Passe Dubois, Bottom Of Channel		1322665125	IZ	http://n2t.net/ark:/65665/3f1a7af16-0cbe-48b1-be85-8b610dd184e8	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		AFRICA		Alcohol (Ethanol)									13 MAR 1985	Indian Ocean	Indian Ocean, Seychelles	NMNH Extant Biology	B. Kensley	urn:lsid:biocol.org:col:34871	K-AL-89	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								Juvenile																													
462426654	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.431+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1908', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Loman, 1908)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117504', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'nana', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16237', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia nana (Loman, 1908)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-20.584867	166.900848	435.0		{}	1985.0	8.0	12.0	1985-08-12T16:40/1985-08-12T16:56	224.0	224.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.431+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20616'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20616	2008-20616	MNHN	Entre Ouvéa et Lifou	BIOCAL/DW08	462426654	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20616	10.15468/qgvvhd																	Bouchet, Métivier & Richer de Forges-IRD coll.																																								
462403016	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.432+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1908', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Loman, 1908)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117505', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'nana', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16237', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia nana (Loman, 1908)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-20.584867	166.900848	435.0		{}	1985.0	8.0	12.0	1985-08-12T16:40/1985-08-12T16:56	224.0	224.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.432+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20617'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20617	2008-20617	MNHN	Entre Ouvéa et Lifou	BIOCAL/DW08	462403016	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20617	10.15468/qgvvhd																	Bouchet, Métivier & Richer de Forges-IRD coll.																																								
1322960597	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:56.777+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-9.37	46.22			{}	1985.0			1985			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-11-21T16:47:00.000+00:00	2024-07-02T12:38:56.777+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fec33470-9311-4101-b44b-f28af9f15853'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3fec33470-9311-4101-b44b-f28af9f15853	USNM 234340	USNM	Aldabra Atoll, Picard Island, Reef Crest		1322960597	IZ	http://n2t.net/ark:/65665/3fec33470-9311-4101-b44b-f28af9f15853	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		AFRICA		Alcohol (Ethanol)									-- --- 1985	Indian Ocean	Indian Ocean, Seychelles	NMNH Extant Biology	B. Kensley	urn:lsid:biocol.org:col:34871	85-RUBBLE	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	MALE			Intertidal																																	
1319310820	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:50.524+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-4.7472	55.4833	2.5	0.5	{'level0': {'gid': 'SYC', 'name': 'Seychelles'}, 'level1': {'gid': 'SYC.6_1', 'name': 'Baie Lazare'}}	1984.0	5.0	2.0	1984-05-02	123.0	123.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-06-04T10:01:00.000+00:00	2024-07-02T12:38:50.524+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35d472b12-aa87-466c-bc7d-4d0eace7503d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/35d472b12-aa87-466c-bc7d-4d0eace7503d	USNM 234389	USNM	Mahe, Baie Lazare		1319310820	IZ	http://n2t.net/ark:/65665/35d472b12-aa87-466c-bc7d-4d0eace7503d	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		AFRICA		Alcohol (Ethanol)									02 MAY 1984	Indian Ocean	Indian Ocean, Seychelles	NMNH Extant Biology	M. Schotte	urn:lsid:biocol.org:col:34871	MS-SEY-8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae					Getty Thesaurus of Geographic Names			Juvenile																													
2434360739	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:30.261+00:00	393	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE					{}	1984.0	9.0	11.0	1984-09-11	255.0	255.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:30.261+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.660@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Stock		Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE	RMNH.PYC.660@CRS	RMNH.PYC.660		east of Komodo Island		2434360739	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.660					WholeOrganism (alcohol)	Naturalis Biodiversity Center								11-9-1984				Snellius II Exp	Naturalis Biodiversity Center		Animalia|Ammotheidae	FEMALE								ICZN																												
1100783913	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:53.258+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-20.00666	117.00333			{}	1983.0	2.0	22.0	1983-02-22	53.0	53.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:53.258+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '921ccf51-b3bb-4b60-afc2-3a49755c903d'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Arango, C - Australian Museum - Marine Invertebrates	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	921ccf51-b3bb-4b60-afc2-3a49755c903d	P.73426	AM			1100783913	Invertebrates - Marine & Other	921ccf51-b3bb-4b60-afc2-3a49755c903d		2006-01-01T00:00:00		Western Australia			7000			https://biodiversity.org.au/afd/taxa/c8fa7594-bf86-4e35-84d4-15280fde940f	Achelia nana		ecatalogue.LocCollectionEventLocal: [01-B17-S] Australia, Western Australia, North West Shelf (20° 00' 18 S, 117° 00' 24 E) 22/02/1983 - 22/02/1983, epibenthic sled, CSIRO North-West Shelf project;									MALE									1e-05	10000.0	ecatalogue.irn:1197758|urn:catalog:AM:Invertebrates - Marine & Other:P.73426	epibenthic sled	urn:australianmuseum.net.au:Events:1046125	Achelia cf. nana (Loman, 1908)	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	North West Shelf	(Loman, 1908)	species																		
1321815068	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:10.469+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-9.38	46.2			{}	1983.0	3.0	31.0	1983-03-31	90.0	90.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:21:00.000+00:00	2024-07-02T12:38:10.469+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cc086572-f6ae-47dc-8e23-b6ea4e3b49dd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3cc086572-f6ae-47dc-8e23-b6ea4e3b49dd	USNM 234319	USNM	Aldabra Atoll, Picard Island, Reef Flat		1321815068	IZ	http://n2t.net/ark:/65665/3cc086572-f6ae-47dc-8e23-b6ea4e3b49dd	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		AFRICA		Alcohol (Ethanol)									31 MAR 1983	Indian Ocean	Indian Ocean, Seychelles	NMNH Extant Biology	J. Thomas	urn:lsid:biocol.org:col:34871	JDT-AL-1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	MALE			Intertidal	unknown, from legacy	Degrees Minutes Seconds																															
1317376814	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:49.683+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-9.37	46.22	0.5	0.5	{}	1983.0	4.0	14.0	1983-04-14	104.0	104.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-12-14T15:21:00.000+00:00	2024-07-02T12:36:49.683+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/307b34219-e773-41cb-b865-8fa2342e65c9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/307b34219-e773-41cb-b865-8fa2342e65c9	USNM 234335	USNM	Aldabra Atoll, base of cliff, W bank of seaward entrance of Passe Dubois	Kensley/AL-048	1317376814	IZ	http://n2t.net/ark:/65665/307b34219-e773-41cb-b865-8fa2342e65c9	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		AFRICA		Alcohol (Ethanol)										Indian Ocean	Indian Ocean, Seychelles	NMNH Extant Biology	B. Kensley	urn:lsid:biocol.org:col:34871	K-AL-48	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	MALE																																				
1317877553	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:17.423+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE	-9.37	46.22	11.0	0.0	{}	1983.0	4.0	16.0	1983-04-16	106.0	106.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-12-14T15:36:00.000+00:00	2024-07-02T12:37:17.423+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31ddc8a14-87de-4f10-b805-80667072047c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/31ddc8a14-87de-4f10-b805-80667072047c	USNM 234338	USNM	Aldabra Atoll, Picard Island, reef slope	Kensley/AL-055	1317877553	IZ	http://n2t.net/ark:/65665/31ddc8a14-87de-4f10-b805-80667072047c	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		AFRICA		Alcohol (Ethanol)										Indian Ocean	Indian Ocean, Seychelles	NMNH Extant Biology	P. Hutchings	urn:lsid:biocol.org:col:34871	K-AL-55	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	MALE																																				
